Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr15_KI270727v1_random	221239	221385	440225	146	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270727v1_random	222605	222716	440225	111	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270727v1_random	223988	224077	440225	89	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270727v1_random	225352	225392	440225	40	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270727v1_random	227433	227599	440225	166	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270727v1_random	229695	229903	440225	208	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270727v1_random	230023	230123	440225	100	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	248280	248386	440225	106	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	251990	252136	440225	146	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	253356	253467	440225	111	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	254739	254828	440225	89	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	256103	256143	440225	40	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	258184	258350	440225	166	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	260446	260654	440225	208	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270852v1_alt	260774	260874	440225	100	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr1	170151377	170151462	100422839	85	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr17	1022475	1022559	100422835	84	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr17_KI270862v1_alt	61722	61806	100422835	84	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270910v1_alt	61722	61806	100422835	84	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15	101960458	101960596	100422834	138	-	0	0	48	0	0	0	0	0	-1.0	-1.0
chr16	15154934	15155028	100422836	94	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr16	18402177	18402271	100422836	94	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	760272	760366	100422836	94	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	875611	875705	100422836	94	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15	101960458	101960596	100422831	138	-	0	0	48	0	0	0	0	0	-1.0	-1.0
chr14	27633204	27633278	100422830	74	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr19	47226943	47227019	100422832	76	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr16	30024227	30024702	146378	475	+	0	0	94	0	0	0	0	0	-1.0	-1.0
chr8	18222920	18223689	9	769	+	0.0042328042328	4.02248199666	279	1890	8	70	4	1	-1.0	-1.0
chr5	178602663	178603616	57396	953	-	0.0	5.68893882385	355	2083	0	99	0	0	-1.0	-1.0
chrX	15627315	15627970	57393	655	-	0.0	0.114928057048	231	46	0	2	0	0	-1.0	-1.0
chr4	146109454	146109866	100505545	412	-	0	0	108	0	0	0	0	0	-1.0	-1.0
chr4	146111310	146111473	100505545	163	-	0	0	57	0	0	0	0	0	-1.0	-1.0
chr4	146111600	146111750	100505545	150	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr4	146113641	146113756	100505545	115	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr4	146114291	146114465	100505545	174	-	0	0	44	0	0	0	0	0	-1.0	-1.0
chr4	146121745	146121913	100505545	168	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr3	176604147	176604686	100505547	539	-	0	0	179	0	0	0	0	0	-1.0	-1.0
chr3	176634344	176634535	100505547	191	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr3	176635440	176635532	100505547	92	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr18	57668175	57669276	100505549	1101	+	0.0	4.71205033895	342	1543	0	82	0	0	-1.0	-1.0
chr3	107380475	107380708	101929579	233	-	0	0	82	0	0	0	0	0	-1.0	-1.0
chr3	107381922	107382159	101929579	237	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr4	106003316	106003956	101929577	640	-	0	0	202	0	0	0	0	0	-1.0	-1.0
chr4	106014187	106014312	101929577	125	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr4	106018668	106018759	101929577	91	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr4	106019808	106022478	101929577	2670	-	0.0	0.114928057048	718	32	0	2	0	0	-1.0	-1.0
chr10	80529596	80529831	101929574	235	-	0.0	0.344784171143	55	76	0	6	0	0	-1.0	-1.0
chr10	80535579	80535942	101929574	363	-	0	0	79	0	0	0	0	0	-1.0	-1.0
chrY	6865917	6866072	266	155	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr9	39361809	39361962	647060	153	+	0	0	53	0	0	0	0	0	-1.0	-1.0
chr6	52236685	52236930	112744	245	-	0	0	72	0	0	0	0	0	-1.0	-1.0
chr7	63291291	63292823	643955	1532	-	0	0	365	0	0	0	0	0	-1.0	-1.0
chr7	63298265	63298392	643955	127	-	0	0	36	0	0	0	0	0	-1.0	-1.0
chr7	63303949	63304056	643955	107	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr6	46758921	46759217	100287718	296	+	0	0	84	0	0	0	0	0	-1.0	-1.0
chr9	117181065	117181201	100124538	136	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr5	141318489	141318994	6879	505	-	0.0	16.3772481293	197	6502	0	285	0	0	-1.0	-1.0
chr7	100107069	100107623	6878	554	-	0.000788022064618	10.5733812484	116	2538	2	184	1	0	-1.0	-1.0
chr7	100107925	100108123	6878	198	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chr7	100108366	100108540	6878	174	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr7	100109947	100110073	6878	126	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr7	100110199	100110274	6878	75	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr7	100111138	100111321	6878	183	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr7	100111727	100111829	6878	102	-	0.0	0.0574640285238	23	15	0	1	0	0	-1.0	-1.0
chr7	100111921	100111999	6878	78	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr7	100112107	100112253	6878	146	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr7	100112797	100112917	6878	120	-	0	0	6	0	0	0	0	0	-1.0	-1.0
chr7	100113348	100113405	6878	57	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr7	100113615	100113769	6878	154	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr7	100113867	100113954	6878	87	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr7	100114053	100114268	6878	215	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr7	100119328	100119372	6878	44	-	0	0	3	0	0	0	0	0	-1.0	-1.0
chr2	69520044	69520171	100124535	127	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr9	92292460	92292593	100124534	133	-	0.0	0.229856114095	37	71	0	4	0	0	-1.0	-1.0
chr18	26390012	26391686	6875	1674	+	0.00527597402597	8.27482010742	532	2464	13	144	6	2	-1.0	-1.0
chr20	61974797	61976167	6874	1370	-	0.00456621004566	1.95377696981	483	876	4	34	2	0	-1.0	-1.0
chr20_KI270869v1_alt	85384	86754	6874	1370	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr8	119730773	119731923	6873	1150	-	0.00307552112997	29.7089027468	420	17558	54	517	18	0	-1.0	-1.0
chrX	71464046	71466005	6872	1959	+	0.000486166357288	77.8637586497	606	45252	22	1355	9	1	-1.0	-1.0
chr6	8086407	8086533	100124533	126	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr4	103589467	103589681	6870	214	-	0	0	61	0	0	0	0	0	-1.0	-1.0
chr3	29264193	29264757	100873979	564	-	0	0	161	0	0	0	0	0	-1.0	-1.0
chr3	29274322	29274429	100873979	107	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr3	29280730	29280939	100873979	209	-	0	0	57	0	0	0	0	0	-1.0	-1.0
chr21	44989863	44991835	727699	1972	-	0	0	365	0	0	0	0	0	-1.0	-1.0
chr21	44993903	44994086	727699	183	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr8	143250440	143251340	286128	900	+	0	0	172	0	0	0	0	0	-1.0	-1.0
chr8	143252887	143253591	286128	704	+	0.0	1.89631294128	139	383	0	33	0	0	-1.0	-1.0
chr8	143259774	143262705	286128	2931	+	0.0	4.13741005371	556	1199	0	72	0	0	-1.0	-1.0
chr13	94154192	94154406	100873972	214	-	0	0	58	0	0	0	0	0	-1.0	-1.0
chr13	94186905	94187118	100873972	213	-	0	0	55	0	0	0	0	0	-1.0	-1.0
chr13	94187223	94187373	100873972	150	-	0	0	51	0	0	0	0	0	-1.0	-1.0
chr13	94187870	94187991	100873972	121	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr13	93818423	93818591	100873973	168	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr13	93818679	93818782	100873973	103	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr13	93830815	93830955	100873973	140	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr13	93836056	93836144	100873973	88	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr13	93856390	93856451	100873973	61	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr13	93856948	93857008	100873973	60	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr13	93858442	93858473	100873973	31	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr13	92339793	92339987	100873970	194	-	0	0	70	0	0	0	0	0	-1.0	-1.0
chr13	92342571	92342622	100873970	51	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr13	92352037	92352207	100873970	170	-	0	0	56	0	0	0	0	0	-1.0	-1.0
chr3	2110408	2110632	100873976	224	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr3	2132360	2132450	100873976	90	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr3	2144129	2144241	100873976	112	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr3	29926810	29926846	100873977	36	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr3	29926970	29927173	100873977	203	-	0	0	61	0	0	0	0	0	-1.0	-1.0
chr3	29933841	29934156	100873977	315	-	0	0	97	0	0	0	0	0	-1.0	-1.0
chr1	110208450	110209204	100873974	754	-	0	0	181	0	0	0	0	0	-1.0	-1.0
chr1	110209610	110209987	100873974	377	-	0	0	79	0	0	0	0	0	-1.0	-1.0
chr3	3039660	3040382	100873975	722	-	0	0	200	0	0	0	0	0	-1.0	-1.0
chr3	3041044	3041154	100873975	110	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr3	3042912	3043013	100873975	101	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr3	3061066	3061145	100873975	79	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr3	50116021	50118248	100129060	2227	-	0	0	550	0	0	0	0	0	-1.0	-1.0
chr3	50122524	50122588	100129060	64	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr3	50136456	50136568	100129060	112	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr3	50155733	50156085	100129060	352	-	0	0	57	0	0	0	0	0	-1.0	-1.0
chr2	149011676	149011683	3800	7	+	0	0	1	0	0	0	0	0	-1.0	-1.0
chr2	149023077	149026759	3800	3682	+	0.0	0.172392085571	1255	68	0	3	0	0	-1.0	-1.0
chr2_GL582966v2_alt	83688	83695	3800	7	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr2_GL582966v2_alt	95089	96131	3800	1042	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr7	54752246	54752410	23480	164	-	2.72948112564e-05	170.208452487	66	73274	2	2962	1	0	-1.0	-1.0
chrX	96337085	96337902	643486	817	-	0	0	204	0	0	0	0	0	-1.0	-1.0
chr22	30576624	30577045	23481	421	-	0.0	58.7857011798	93	15690	0	1023	0	0	-1.0	-1.0
chr3	31990978	31991736	344787	758	+	0	0	284	0	0	0	0	0	-1.0	-1.0
chr17	78141112	78142968	147138	1856	+	0.0	14.4234711595	426	3561	0	251	0	0	-1.0	-1.0
chr12	85014314	85014486	144448	172	-	0	0	68	0	0	0	0	0	-1.0	-1.0
chr5	204759	205296	133957	537	-	0.0	7.35539565104	160	2889	0	128	0	0	-1.0	-1.0
chr18	8360819	8361091	100192426	272	-	0	0	79	0	0	0	0	0	-1.0	-1.0
chr18	8364908	8364989	100192426	81	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr18	8365744	8365829	100192426	85	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr18	8366856	8367034	100192426	178	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr11	126202093	126203417	84881	1324	-	0.0	48.0399278459	362	17073	0	836	0	0	-1.0	-1.0
chr10	70112266	70114177	84883	1911	-	0.0	7.87257190776	499	1869	0	137	0	0	-1.0	-1.0
chr9	128720869	128721278	84885	409	-	0.0	24.13489198	71	3547	0	420	0	0	-1.0	-1.0
chr1	230837118	230839851	84886	2733	-	0.0	1.14928057048	841	457	0	20	0	0	-1.0	-1.0
chrX	70925579	70925812	84889	233	-	0	0	71	0	0	0	0	0	-1.0	-1.0
chr15	50707539	50707799	84888	260	-	0.0	5.22922659566	101	2096	0	91	0	1	-1.0	-1.0
chr1	53226891	53227044	4116	153	-	8.66494811862e-05	102.975539115	57	46163	4	1792	1	0	-1.0	-1.0
chr1	75202130	75203726	204962	1596	-	0	0	583	0	0	0	0	0	-1.0	-1.0
chr1	75206131	75206606	204962	475	-	0	0	176	0	0	0	0	0	-1.0	-1.0
chrX	30236965	30237493	4114	528	+	0	0	188	0	0	0	0	0	-1.0	-1.0
chrX	30243176	30244191	4115	1015	+	0	0	357	0	0	0	0	0	-1.0	-1.0
chrX	30251537	30252038	4112	501	+	0	0	182	0	0	0	0	0	-1.0	-1.0
chrX	30219540	30220089	4113	549	+	0.0	1.43660071309	199	703	0	25	0	0	-1.0	-1.0
chrX	149716776	149717268	4110	492	+	0	0	158	0	0	0	0	0	-1.0	-1.0
chrX	152737106	152737669	4111	563	+	0	0	184	0	0	0	0	0	-1.0	-1.0
chr2	95053455	95053992	4118	537	+	0	0	137	0	0	0	0	0	-1.0	-1.0
chr17	4487894	4488204	201305	310	+	0.0	71.9449637118	68	15448	0	1252	0	0	-1.0	-1.0
chr18	21825478	21829452	102723167	3974	-	0	0	1266	0	0	0	0	0	-1.0	-1.0
chr18	21830619	21830794	102723167	175	-	0	0	50	0	0	0	0	0	-1.0	-1.0
chr18	21831321	21831406	102723167	85	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr10	17641283	17643918	102723166	2635	-	0.0347826086957	0.517176256714	761	115	4	9	2	1	-1.0	-1.0
chr22	32360832	32361161	10738	329	+	0	0	118	0	0	0	0	0	-1.0	-1.0
chrX	35803171	35803735	139604	564	+	0	0	213	0	0	0	0	0	-1.0	-1.0
chrX	22193004	22195587	100873065	2583	-	0	0	720	0	0	0	0	0	-1.0	-1.0
chrX	22197017	22197075	100873065	58	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chrX	22202687	22202770	100873065	83	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chrX	22227469	22227667	100873065	198	-	0	0	51	0	0	0	0	0	-1.0	-1.0
chrX	22253938	22254065	100873065	127	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chrX	22258012	22258136	100873065	124	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chrX	22259754	22259842	100873065	88	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chrX	22389662	22389720	100873065	58	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chrX	22743228	22743338	100873065	110	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chrX	23064037	23064121	100873065	84	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chrX	23270050	23270176	100873065	126	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chrX	23293013	23293146	100873065	133	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr9	35657750	35658018	6023	268	-	0.0	3.620233797	52	738	0	63	0	0	-1.0	-1.0
chr7	101018636	101018949	10071	313	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr15	75598082	75598357	10073	275	-	0.0	14.0212229598	67	4291	0	244	0	0	-1.0	-1.0
chr11	66509251	66509659	10072	408	+	0.0	30.9731113743	100	8686	0	539	0	0	-1.0	-1.0
chrX	53532095	53533308	10075	1213	-	0.00122031829969	105.561420398	380	19667	24	1837	10	4	-1.0	-1.0
chr11	2317924	2318200	10077	276	+	0.0	2.1836330839	78	495	0	38	0	0	-1.0	-1.0
chr1	29325661	29326813	10076	1152	+	0.0	0.91942445638	266	295	0	16	0	0	-1.0	-1.0
chr20	51596774	51601210	10079	4436	-	0.0	0.0574640285238	1364	24	0	1	0	0	-1.0	-1.0
chr11	2403623	2403878	10078	255	+	0.0	42.1785969364	51	10530	0	734	0	0	-1.0	-1.0
chr6	57260523	57261717	100506188	1194	-	0	0	365	0	0	0	0	0	-1.0	-1.0
chr6	57262445	57262667	100506188	222	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr6	57263302	57263346	100506188	44	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr10	80046232	80049178	219347	2946	-	0.0	0.172392085571	743	61	0	3	0	1	-1.0	-1.0
chr10	80053395	80053586	219347	191	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr10	80055915	80056126	219347	211	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr10	80056318	80056405	219347	87	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr10	80060789	80060933	219347	144	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr10	80078726	80079193	219347	467	-	0	0	86	0	0	0	0	0	-1.0	-1.0
chrX	104099213	104104333	401612	5120	-	0	0	1662	0	0	0	0	0	-1.0	-1.0
chr10	80144910	80145028	219348	118	+	0	0	26	0	0	0	0	0	-1.0	-1.0
chr16	66612637	66613893	123920	1256	+	0.0	23.2154675236	306	8542	0	404	0	0	-1.0	-1.0
chr7	142940587	142940870	135927	283	+	0	0	63	0	0	0	0	0	-1.0	-1.0
chr7_KI270803v1_alt	963654	963937	135927	283	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr11	122146521	122146593	406882	72	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chrX	53557191	53557274	406889	83	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr16	4695052	4695859	84309	807	+	7.68609968871e-05	77.346582393	196	26021	2	1346	1	0	-1.0	-1.0
chrX	78656068	78656992	203430	924	-	0	0	285	0	0	0	0	0	-1.0	-1.0
chr9	101473157	101475880	84302	2723	-	0	0	853	0	0	0	0	0	-1.0	-1.0
chr3	126960201	126960420	84303	219	+	0.0	1.206744599	49	311	0	21	0	0	-1.0	-1.0
chr6	33696760	33697652	84300	892	-	0.0	30.1111509465	203	6212	0	524	0	0	-1.0	-1.0
chr1	15656633	15656679	84301	46	+	0	0	11	0	0	0	0	0	-1.0	-1.0
chr1	15659836	15661057	84301	1221	+	0	0	308	0	0	0	0	0	-1.0	-1.0
chr19	34426120	34426167	84306	47	+	0.0	1.26420862752	18	366	0	22	0	0	-1.0	-1.0
chr18	35246310	35247189	84307	879	+	0.0	1.72392085571	230	395	0	30	0	0	-1.0	-1.0
chr18	35257938	35258433	84307	495	+	0.0	0.0574640285238	113	18	0	1	0	0	-1.0	-1.0
chr11	64229990	64230016	84304	26	+	0.0	6.49343522319	9	438	0	113	0	0	-1.0	-1.0
chr12	55901412	55901871	84305	459	-	0.00216025137471	27.4678056344	135	10184	22	478	11	1	-1.0	-1.0
chr15	28844960	28845635	728310	675	-	0	0	177	0	0	0	0	0	-1.0	-1.0
chr15	28845717	28845811	728310	94	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr15	28845899	28845950	728310	51	-	0	0	4	0	0	0	0	0	-1.0	-1.0
chr15	28846219	28846249	728310	30	-	0	0	2	0	0	0	0	0	-1.0	-1.0
chr15	28847063	28847192	728310	129	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr15	28848498	28848675	728310	177	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr2	203959599	203961575	29851	1976	+	0	0	618	0	0	0	0	0	-1.0	-1.0
chr6	13273093	13273506	100130357	413	-	0.0	0.45971222819	122	159	0	8	0	0	-1.0	-1.0
chr6	13279294	13280959	100130357	1665	-	0.0	0.976888484904	472	290	0	17	0	0	-1.0	-1.0
chr6	13281428	13281553	100130357	125	-	0.0	0.0574640285238	31	15	0	1	0	0	-1.0	-1.0
chr6	13283300	13283442	100130357	142	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr16	4880132	4882401	29855	2269	+	0.00180500693227	99.9874096314	612	38227	69	1740	27	2	-1.0	-1.0
chr4	110617423	110618124	5308	701	-	0	0	220	0	0	0	0	0	-1.0	-1.0
chr18	580927	582020	1068	1093	+	0	0	376	0	0	0	0	0	-1.0	-1.0
chr19	9849199	9849689	5300	490	+	0.0	45.1092623912	88	10307	0	785	0	0	-1.0	-1.0
chr4	67472270	67472604	1060	334	-	0.0	1.37913668457	135	412	0	24	0	0	-1.0	-1.0
chr1	214663794	214664571	1063	777	+	0.000894783935997	47.3503595036	286	18999	17	824	7	0	-1.0	-1.0
chr4	103105805	103106221	1062	416	-	0.00193986420951	4.826978396	159	2062	4	84	2	0	-1.0	-1.0
chr7	143139642	143139741	5304	99	+	0	0	33	0	0	0	0	0	-1.0	-1.0
chr10	22534836	22537200	5305	2364	-	0.00372786579683	21.7788668105	758	8584	32	379	14	0	-1.0	-1.0
chr17	1517988	1520538	5306	2550	-	0.000528066747637	45.0517983626	730	18937	10	784	5	1	-1.0	-1.0
chr17	1521578	1521600	5306	22	-	0	0	6	0	0	0	0	0	-1.0	-1.0
chr5	135027733	135028778	5307	1045	-	0	0	163	0	0	0	0	0	-1.0	-1.0
chr17	4790296	4790589	388323	293	+	0	0	42	0	0	0	0	0	-1.0	-1.0
chr17	6652270	6653298	388327	1028	+	0	0	268	0	0	0	0	0	-1.0	-1.0
chr17	4988129	4988404	388324	275	-	0	0	65	0	0	0	0	0	-1.0	-1.0
chr17	5208920	5210800	388325	1880	-	0.0	1.89631294128	471	498	0	33	0	1	-1.0	-1.0
chr17	5213011	5214726	388325	1715	-	0.0697674418605	0.689568342285	449	172	12	12	4	0	-1.0	-1.0
chr3	148896707	148897091	1359	384	+	0.0	0.45971222819	131	160	0	8	0	0	-1.0	-1.0
chr16	80550558	80550809	83657	251	+	0	0	94	0	0	0	0	0	-1.0	-1.0
chr8	11332123	11332186	83650	63	+	0	0	8	0	0	0	0	0	-1.0	-1.0
chr17	6799980	6800026	83659	46	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr20	34534914	34535587	83658	673	+	0	0	154	0	0	0	0	0	-1.0	-1.0
chr20	34540624	34540958	83658	334	+	0.000734214390602	27.0080934062	87	8172	6	470	3	0	-1.0	-1.0
chr16	70250230	70251081	118460	851	-	0.0	23.8475718374	248	8632	0	415	0	2	-1.0	-1.0
chr10	49326853	49327492	118461	639	+	0	0	134	0	0	0	0	0	-1.0	-1.0
chr13	23891931	23892103	542767	172	+	0.0	0.229856114095	51	92	0	4	0	4	-1.0	-1.0
chr7	102345751	102347221	729597	1470	-	0	0	560	0	0	0	0	0	-1.0	-1.0
chr7	102348056	102348101	729597	45	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr1	100738283	100739046	7412	763	+	0	0	270	0	0	0	0	0	-1.0	-1.0
chr19	39270013	39270092	282616	79	+	0	0	27	0	0	0	0	0	-1.0	-1.0
chr9	133761893	133764061	7410	2168	-	0.00540255633153	25.5140286646	520	7589	41	444	7	0	-1.0	-1.0
chrX	155238842	155239841	7411	999	+	0.0	35.5127696277	354	12938	0	618	0	107	-1.0	-1.0
chr5	133971874	133972862	7416	988	-	0.000459150876978	75.2204133376	337	32669	15	1309	6	137	-1.0	-1.0
chr5	133973790	133973848	7416	58	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr5	133975870	133976021	7416	151	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr5	133980728	133980956	7416	228	-	0.0	0.344784171143	51	48	0	6	0	0	-1.0	-1.0
chr5	133990854	133990907	7416	53	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr5	133991001	133991154	7416	153	-	0.0	8.04496399333	26	1591	0	140	0	5	-1.0	-1.0
chr5	133992305	133992355	7416	50	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr5	133992945	133993018	7416	73	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr5	134004646	134004966	7416	320	-	0.0	0.0574640285238	36	5	0	1	0	0	-1.0	-1.0
chr10	75230989	75231448	7417	459	+	0.0	67.2329133728	155	25079	0	1170	0	442	-1.0	-1.0
chr10	74118169	74120156	7414	1987	+	0.00163755458515	19.1929855269	594	5496	9	334	3	6	-1.0	-1.0
chr9	35056067	35057116	7415	1049	-	2.93573672313e-05	199.859891206	287	68126	2	3478	1	3	-1.0	-1.0
chr8	42405462	42405937	7419	475	+	0.0	171.242805001	157	64118	0	2980	0	7	-1.0	-1.0
chr19	39298516	39298672	282618	156	+	0	0	53	0	0	0	0	0	-1.0	-1.0
chr19	49856464	49857072	101928378	608	-	0.0	4.48219422485	100	978	0	78	0	0	-1.0	-1.0
chr19	49858346	49858427	101928378	81	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr19	49858553	49858626	101928378	73	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr19	49858842	49859097	101928378	255	-	0	0	36	0	0	0	0	0	-1.0	-1.0
chr19	49859205	49859289	101928378	84	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr1	101234872	101235881	101928370	1009	-	0	0	275	0	0	0	0	0	-1.0	-1.0
chr1	101236324	101236528	101928370	204	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr3	159913400	159914474	101928376	1074	-	0	0	267	0	0	0	0	0	-1.0	-1.0
chr3	159989096	159989293	101928376	197	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr3	159994236	159994305	101928376	69	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr3	159997843	159998105	101928376	262	-	0	0	57	0	0	0	0	0	-1.0	-1.0
chr3	160007781	160007875	101928376	94	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr3	160009111	160009257	101928376	146	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr3	160025469	160025534	101928376	65	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr3	160187197	160187339	101928376	142	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr3	160188797	160188934	101928376	137	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr3	160206854	160207092	101928376	238	-	0	0	66	0	0	0	0	0	-1.0	-1.0
chr6	43029228	43029599	88745	371	+	0.000205296653665	37.3516185404	96	9742	2	650	1	0	-1.0	-1.0
chr14	24132823	24132849	161247	26	+	0.0	0.114928057048	3	6	0	2	0	0	-1.0	-1.0
chr3	126103560	126103846	10840	286	-	0	0	56	0	0	0	0	0	-1.0	-1.0
chr3	126105725	126105925	10840	200	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr3	126107140	126107246	10840	106	-	0	0	32	0	0	0	0	0	-1.0	-1.0
