GENE,VHL_1h,DMSO_1h
UQCRB,38.0,27.5
UQCRC1,2.0,2.0
UQCRC2,8.5,10.5
UQCRFS1,4.0,4.5
UQCRH,3.5,1.5
UROD,2.0,1.5
UROS,0.5,0.0
USF1,20.0,13.5
USF2,6.0,3.0
USP1,15.5,15.0
USH2A,0.0,0.0
CLRN1,0.0,0.0
UTRN,7.5,10.0
KDM6A,11.0,6.5
UTY,15.0,14.0
UVRAG,41.5,31.5
VASP,96.0,68.0
VAV1,7.0,9.0
VAV2,11.0,12.5
VBP1,15.5,10.5
VCL,27.5,28.5
VCP,81.5,64.0
VDAC1,69.5,74.5
VDAC2,5.0,4.0
VDAC3,24.5,25.0
VDR,55.5,31.5
VEGFA,204.0,141.5
VEGFB,2.5,1.0
VGF,1.5,0.0
VHL,50.5,47.5
EZR,25.0,30.0
VIM,45.0,66.5
VIPR2,0.0,0.0
VLDLR,56.5,101.0
BEST1,2.5,1.0
TRPV1,3.0,2.5
VRK1,2.0,3.5
VRK2,4.0,5.5
VSNL1,0.0,0.0
WARS1,19.5,24.0
WAS,5.0,2.0
WIPF1,35.5,25.0
EIF4H,98.5,120.0
CLIP2,8.0,8.0
LAT2,59.0,90.0
CORO2A,0.0,0.0
WEE1,49.5,48.5
NSD2,105.0,89.0
NELFA,7.5,5.0
WNT5A,0.0,0.0
WNT6,1.5,0.0
WNT7B,0.0,0.0
WNT8B,0.0,0.0
WNT10B,23.0,21.5
WNT2B,0.0,0.0
GET1,2.0,2.5
WRN,7.0,5.5
WT1,23.5,43.5
XBP1,478.5,586.5
XDH,0.0,0.0
XIST,0.0,0.0
XK,0.0,0.0
XPA,6.5,8.0
XPC,24.5,28.5
XPNPEP1,40.5,32.0
XPO1,33.0,36.5
XRCC1,1.0,0.5
XRCC2,30.5,24.5
XRCC3,9.5,11.0
XRCC4,5.0,2.0
XRCC5,38.0,33.0
YES1,34.5,33.5
YY1,56.0,46.0
YWHAB,112.0,121.0
YWHAE,1.0,2.0
YWHAG,443.5,415.5
YWHAH,88.0,122.5
YWHAZ,204.0,247.0
SF1,338.0,347.0
ZFP36,420.0,294.5
ZFP37,0.5,0.5
ZBTB14,13.0,14.5
ZFPL1,6.0,4.5
ZFX,153.5,144.5
ZFY,18.0,21.0
ZIC2,10.0,13.0
ZNF2,15.0,9.0
ZNF3,57.0,51.5
ZNF7,6.0,6.0
ZNF8,9.5,8.5
CNBP,251.5,262.5
ZNF10,3.5,3.5
ZNF12,70.0,77.5
ZNF14,0.0,0.0
ZNF708,16.0,15.5
ZNF16,12.0,11.0
ZNF17,3.0,3.0
ZNF18,9.0,4.5
ZNF19,0.5,1.5
ZNF20,0.0,0.0
ZNF182,15.0,11.0
ZNF22,48.5,50.5
ZNF23,4.0,4.5
ZNF24,216.5,206.0
ZNF26,11.5,8.5
ZNF28,0.0,0.0
ZSCAN20,3.5,2.0
ZNF32,0.0,0.0
ZNF33A,42.5,50.0
ZNF33B,23.5,17.0
ZNF35,0.5,0.0
ZKSCAN1,146.0,116.0
ZNF37A,42.0,42.0
ZSCAN21,3.0,2.0
ZNF41,8.5,7.5
MZF1,4.5,3.5
ZNF45,7.5,9.5
ZBTB25,0.5,0.0
ZNF69,0.0,0.0
ZNF70,9.0,10.0
ZNF74,5.0,7.0
ZNF75D,3.0,2.0
ZNF75A,10.5,12.0
ZNF76,3.0,1.5
ZNF79,1.0,2.5
ZNF84,44.5,27.5
ZNF221,0.5,0.5
ZNF91,2.0,3.5
ZNF99,0.0,0.0
ZNF222,0.0,1.0
ZNF121,9.0,12.0
ZNF124,62.5,65.5
MKRN3,6.5,5.5
7686,0.0,0.0
ZNF131,22.0,20.0
ZNF132,0.0,0.0
ZNF133,0.5,0.0
ZNF134,119.5,114.0
ZNF135,0.0,0.0
ZNF136,25.0,21.5
ZNF138,10.5,6.5
ZNF140,23.0,16.0
ZNF142,56.0,45.5
ZNF143,7.5,6.0
ZBTB16,0.0,0.0
ZNF146,177.0,184.0
TRIM25,76.5,100.5
ZNF148,23.5,21.5
ZBTB17,1.0,0.0
ZNF154,2.0,0.5
ZNF155,13.0,8.0
VEZF1,76.0,65.5
ZNF165,0.0,0.0
ZNF174,5.5,5.0
ZNF175,10.5,8.5
ZNF177,1.5,0.5
RNF112,0.0,0.0
ZNF180,17.0,12.0
RNF113A,1.0,1.0
ZNF184,1.5,4.5
ZNF185,8.5,8.0
ZSCAN26,8.0,9.5
ZNF189,65.5,86.5
ZKSCAN8,64.0,71.0
ZSCAN9,7.0,8.0
ZNF195,138.5,121.5
ZMYM2,21.0,17.5
ZNF200,27.5,32.0
ZNF202,51.0,43.5
7754,0.0,0.0
ZNF207,41.0,35.5
ZNF208,0.0,0.0
ZNF213,12.0,8.5
ZFAND5,96.0,104.5
ZNF217,111.0,127.0
ZNF224,11.5,7.0
ZNF225,13.0,10.5
ZNF226,3.5,2.0
ZNF227,11.0,9.0
ZNF230,11.5,5.5
ZNF232,0.0,0.0
ZNF236,15.5,12.0
SLC30A1,28.5,21.0
SLC30A3,0.0,0.0
SLC30A4,0.0,0.0
MAP3K12,0.0,0.0
ZXDA,6.5,10.0
ZYX,25.0,26.5
LUZP1,60.0,45.5
PRDM2,32.0,30.0
DNALI1,0.0,0.0
PTP4A1,52.5,61.0
LRP8,150.5,132.0
LAPTM5,104.0,78.0
CSDE1,60.0,59.5
EVI5,14.5,10.5
DAP3,12.0,10.5
BTG2,602.0,269.0
PXDN,0.0,0.0
ALMS1,0.0,0.5
MOGS,3.5,3.0
RNF103,9.5,4.5
TUBA1A,6.0,2.0
PAX8,0.5,0.0
CXCR4,4.0,38.0
FZD5,8.5,8.0
BRPF1,49.5,33.0
IFRD2,16.5,22.5
MAPKAPK3,23.0,20.5
SEMA3B,0.0,0.0
SLMAP,13.5,9.5
MANF,30.0,20.5
USP7,179.5,177.5
RAB7A,87.5,66.5
KCNAB1,0.0,0.0
SLBP,62.5,58.0
ST8SIA4,7.0,11.0
REEP5,14.0,11.5
DEK,40.5,39.5
ALDH5A1,7.5,5.5
DDX39B,1.0,2.5
LST1,0.0,0.0
TFEB,9.5,4.5
EPM2A,7.0,8.5
AIMP2,3.5,4.0
MAFK,80.0,77.0
FZD3,5.0,3.0
MTERF1,17.5,13.5
SEM1,3.0,2.0
ST7,2.5,3.5
ZNF212,9.0,13.5
UBXN8,9.5,7.5
KAT6A,65.5,58.5
PSCA,0.0,0.0
NR4A3,1.0,0.5
BRD3,70.0,46.5
NUP214,5.5,8.0
STAM,6.5,10.0
MLLT10,27.0,28.0
CUBN,0.0,0.0
CCDC6,38.5,36.0
NCOA4,41.5,45.5
SLC25A16,4.5,4.0
SHOC2,19.5,32.5
ADAM12,0.0,0.0
CSRP3,0.0,0.0
PDHX,4.5,5.5
FOSL1,109.5,117.0
CUL5,34.0,28.0
PTP4A2,106.0,104.0
FGF23,0.0,0.0
MFAP5,0.0,0.0
USP5,6.0,5.5
MLF2,63.5,37.5
SSPN,0.0,0.0
KMT2D,52.5,48.0
AAAS,0.0,0.0
FXR1,23.5,29.5
YEATS4,9.0,7.5
HMGA2,0.0,0.0
CDK2AP1,3.0,2.0
IFT88,0.0,0.0
PABPN1,32.0,26.0
DPF3,0.5,0.0
GPR68,1.0,1.0
ANP32A,58.0,59.0
NPRL3,0.0,0.0
GAN,10.0,6.5
SLC7A5,362.0,312.5
RND2,0.0,0.0
COIL,21.0,18.0
AKAP1,20.5,25.5
SLC14A2,0.0,0.0
MADCAM1,0.0,0.0
SF3A2,0.5,1.0
ELL,52.0,41.5
SYMPK,0.0,0.0
CLPP,4.5,3.0
DPF1,1.5,0.0
MKKS,22.0,15.0
NCOA3,31.5,24.0
NRIP1,66.5,72.0
CHAF1B,5.0,3.0
GATD3A,0.0,0.0
DGCR6,0.0,0.0
LZTR1,3.0,2.5
CLTCL1,2.5,1.5
ESS2,33.5,23.0
GTPBP6,7.0,7.0
PUDP,14.0,16.0
AKAP17A,88.0,74.0
PNPLA4,1.0,0.0
ZRSR2,0.0,0.0
USP11,1.5,1.0
USP9X,22.0,16.5
RBM10,9.0,4.0
KDM5C,15.5,10.5
SMC1A,71.5,59.5
NAA10,1.5,1.0
F8A1,7.5,6.5
UBL4A,80.0,70.0
TMEM187,0.0,1.0
LAGE3,0.0,1.5
SLC10A3,3.5,2.0
TKTL1,1.0,1.5
KDM5D,2.5,3.5
USP9Y,0.0,0.0
EPX,0.0,0.0
ARID1A,117.0,131.0
COLQ,1.5,1.0
SERF1A,2.0,0.5
TRRAP,12.0,11.0
PICALM,35.0,31.5
KLRC4,0.0,0.0
SNN,72.0,43.0
ACOX3,7.5,6.5
AXIN1,39.0,44.5
AXIN2,0.0,0.0
BAP1,18.5,15.0
BRAP,32.5,28.5
CDC7,13.5,12.5
CDC45,1.0,0.0
EOMES,0.0,0.0
FZD1,8.5,5.0
FZD4,0.0,0.0
FZD6,0.0,0.0
FZD7,15.5,9.5
FZD8,2.0,1.5
H2AC13,0.0,0.0
H2AC6,0.0,0.0
H2AC17,0.0,0.0
H2AC20,0.0,0.0
H2BC15,0.0,0.0
H2BC21,5.5,4.0
H3C4,0.0,0.0
H3C10,0.0,0.0
H4C11,0.0,0.0
H4C3,1.0,1.5
H4C8,0.0,0.0
H4C5,0.0,0.0
HYAL3,1.0,2.0
MAD1L1,1.5,2.0
PIP5K1A,18.0,16.0
PIP5K1B,0.0,0.0
PIP4K2B,0.0,0.5
PLA2G6,1.0,0.0
SLC25A11,6.0,4.0
SPOP,39.0,25.0
SRPX,0.0,0.0
TAGLN2,92.0,101.0
ULK1,12.5,16.0
UXT,11.5,8.0
EEA1,8.0,13.0
ANXA9,0.0,0.0
STX7,13.5,7.0
8418,2.5,13.0
LTBP4,0.0,0.0
ZNF282,21.0,20.0
STK24,31.5,27.5
UTF1,0.0,0.5
RECK,1.5,1.0
RAD54L,1.0,0.5
NSMAF,28.0,38.5
NCK2,29.5,38.0
GNPAT,3.5,1.0
DYRK3,0.0,0.0
DYRK2,36.5,52.5
DUSP11,2.0,1.0
DOC2A,0.0,0.0
CUL4B,6.0,4.5
CUL4A,34.5,25.0
CUL3,12.5,12.5
CUL2,12.5,13.0
CUL1,5.5,7.0
ATRN,117.0,106.5
TTF2,8.5,10.5
TPST2,10.0,11.5
KLF11,98.5,109.5
TEAD2,0.0,0.0
SUPT3H,2.5,2.5
SMARCA5,17.5,16.0
SORBS2,0.0,0.0
OGT,58.0,48.0
CDC42BPA,0.0,0.0
GPR65,2.5,2.5
HIRIP3,10.5,4.0
RAE1,9.0,11.5
OFD1,0.5,1.0
SEMA7A,43.5,21.5
GEMIN2,0.5,1.0
RGS5,2.5,2.5
MAP4K3,6.5,4.0
PRSS12,0.0,0.0
PPM1D,9.5,11.0
PPFIBP2,1.5,1.0
PPFIBP1,4.5,2.0
PPFIA4,28.0,10.0
RANBP3,21.0,18.5
PPFIA2,0.0,0.0
PPFIA1,8.0,6.5
SLC43A1,1.0,6.5
PKP4,4.5,3.0
PIK3R3,8.5,10.0
PEX3,2.0,2.0
PARG,5.5,4.5
CNTNAP1,0.0,0.0
ENC1,5.0,1.0
NIPSNAP1,2.0,1.0
NDST2,6.0,5.5
MBL1P,0.5,0.0
KCNAB2,99.0,89.0
ITGA8,0.0,0.0
ELP1,3.0,4.0
IFITM1,3.5,2.5
HAT1,6.0,8.0
GAS7,10.5,11.0
DGKZ,9.0,5.5
DGKE,42.0,65.0
DGKD,36.5,28.0
DDO,0.0,0.0
CST7,0.0,0.0
YBX3,18.5,17.0
COPS3,19.5,18.5
CHST1,0.0,0.0
CBX4,51.0,40.5
CAMK1,0.0,0.0
BCAS1,0.0,1.0
BARX2,0.0,0.0
API5,43.5,43.0
AGPS,27.0,30.0
PPFIA3,15.0,11.0
APOL1,0.5,0.5
LMO4,7.5,11.5
PIR,0.5,0.0
CGGBP1,71.5,68.0
AP3B1,4.0,5.0
BLZF1,9.0,8.5
LGR5,0.0,0.0
MAPKAPK5,5.0,5.0
INE2,0.0,0.0
INE1,9.0,8.5
BHLHE40,277.5,206.0
PIAS1,46.5,45.0
CDC14B,2.5,1.5
CDC14A,14.0,14.5
TCAP,0.0,0.0
CDK10,8.0,7.0
PRPF18,2.5,1.5
DEGS1,46.5,38.0
DENR,17.0,15.5
THOC5,1.0,2.0
KMO,2.5,0.5
YARS1,48.5,50.0
PDXK,121.0,109.5
MADD,32.0,28.5
RRP1,5.5,10.0
MKNK1,33.5,31.5
KHSRP,53.5,39.0
CASK,0.0,0.0
AKR7A2,6.5,23.5
PRKRA,7.0,4.5
STK16,5.5,8.0
RGS20,0.0,0.0
NOP14,19.0,15.5
FAM193A,10.5,12.5
SLC25A12,10.5,10.0
PLA2G4C,0.0,0.0
RUVBL1,3.5,3.5
KLF7,58.5,54.0
PLPP1,0.0,0.0
STC2,0.0,0.0
USO1,10.5,5.5
NPFF,0.0,0.5
CDK13,28.0,25.5
PDE8B,0.0,0.0
ASMTL,1.0,1.0
PSMG1,13.5,18.5
RFXANK,2.5,1.0
TP63,0.0,0.0
JRK,129.5,121.0
HSD17B6,0.0,0.0
DNAH17,0.0,0.0
UNC5C,96.5,93.0
RTCA,10.0,8.5
RNASET2,1.0,0.0
SSNA1,12.0,10.5
EIF4EBP3,0.0,1.0
OASL,2.0,3.5
AOC3,0.0,0.5
PCDHGB4,39.0,41.5
DCHS1,0.0,0.0
PTCH2,0.0,0.0
AKR1C3,0.0,0.0
KCNK5,13.0,16.5
NCOA1,9.0,8.5
LAMTOR3,20.5,23.5
NUMB,26.5,26.0
SOCS1,24.0,32.5
DDX3Y,75.0,89.5
PDE5A,0.0,0.0
DYNLL1,86.5,73.0
TNKS,36.5,35.5
ALDH4A1,6.5,2.0
IRS2,21.0,19.5
EIF3A,42.5,56.0
EIF3B,39.5,40.5
EIF3D,11.5,8.0
EIF3F,3.5,2.0
EIF3G,2.5,1.5
EIF3H,9.5,8.5
EIF3I,10.0,11.0
EIF3J,88.5,97.0
SLC4A4,0.0,0.0
EIF4G3,19.5,17.5
VAMP8,6.5,32.0
VAMP4,4.5,6.0
STX16,34.0,40.0
STX11,7.0,5.0
STX10,5.5,4.0
BECN1,19.0,15.0
JMJD7-PLA2G4B,0.0,0.0
PEA15,198.5,107.5
SRSF9,14.5,19.0
MARCO,0.0,0.0
JRKL,7.0,7.5
HYAL2,0.0,0.5
GALNT4,16.5,8.5
DGAT1,2.5,1.0
CDC23,28.0,29.0
DNAH11,0.5,0.0
B4GALT4,6.5,4.0
B4GALT3,9.0,4.0
B4GALT2,2.5,4.0
B3GALT1,0.0,0.0
TNK1,0.5,0.0
NOL4,0.0,0.0
TRADD,2.0,2.0
MBTPS1,6.0,3.0
EDF1,15.5,14.5
CTSF,0.0,0.0
SNX4,18.0,13.5
SNX3,12.0,9.5
URI1,2.5,4.5
EED,4.5,3.0
CTNNAL1,0.0,0.0
ADAM19,0.0,0.0
GBF1,8.0,6.0
RNMT,44.5,44.0
RNGTT,17.0,16.0
GPAA1,0.5,0.0
MYOM1,0.0,0.0
RIPK1,53.5,36.0
CRADD,1.0,0.0
HRK,0.0,0.0
TNFSF14,114.0,43.0
TNFSF13,10.0,6.0
TNFSF10,4.0,5.5
TNFSF9,20.5,19.0
ADAM23,0.0,0.0
ADAM15,2.5,4.0
ADAM9,0.0,0.0
CDS2,29.0,21.5
PABPC4,19.0,21.5
CD164,118.0,94.5
RAB11A,18.5,26.0
RIPK2,2.0,4.0
TNFRSF6B,0.0,0.0
FADD,52.5,42.5
SNAP23,80.5,75.0
NAPG,21.0,17.0
NAPA,30.0,20.0
MTMR1,4.5,5.5
MPDZ,0.0,0.0
SIGLEC5,0.0,0.0
RIOK3,43.0,36.0
DLK1,0.0,0.0
FPGT,2.5,3.0
TNFRSF11A,0.0,0.0
TNFRSF10D,31.5,22.0
TNFRSF10C,0.0,0.0
TNFRSF10B,168.0,86.0
TNFRSF10A,11.5,8.0
DYRK4,0.0,0.5
PEX11B,21.5,18.5
PEX11A,5.0,3.0
SUCLG2,3.0,3.5
SUCLG1,3.0,1.5
SUCLA2,2.0,3.0
CREG1,20.0,22.5
TRIM24,23.0,24.5
CCNK,23.5,19.0
DPM1,28.5,26.5
CDKL1,7.5,3.5
BANF1,24.5,18.0
DCAF5,43.5,31.5
FGF18,0.0,1.0
DPM2,9.0,8.0
SAP30,1.5,1.5
HESX1,0.0,0.0
FGF17,0.0,0.0
CES2,31.5,20.5
IQGAP1,75.5,50.0
NRP2,0.0,0.0
NRP1,24.0,19.5
CD84,0.0,11.5
GMPS,0.5,1.0
TMEM11,85.0,72.5
SOCS2,53.0,37.5
GGH,0.0,0.0
CFLAR,83.0,132.5
HDAC3,24.5,20.0
PROM1,0.0,0.0
HCAR3,0.0,0.0
KSR1,18.0,16.0
ALKBH1,13.0,12.5
DLEU2,16.0,19.0
TSC22D1,0.5,0.5
KAT2B,2.0,1.0
CDK5R1,44.5,43.5
ASAP2,0.0,0.0
ALDH1A2,0.0,0.0
NR1I2,0.0,0.0
PROZ,0.0,0.0
LDB1,56.5,37.5
PER3,2.5,1.5
PER2,59.5,64.0
SYNJ1,12.0,11.0
ST3GAL5,4.5,2.5
SYNJ2,13.0,19.5
CDC123,13.0,10.5
ARHGEF7,59.5,49.0
VNN2,0.5,0.0
SPHK1,5.5,1.0
SQSTM1,54.0,46.0
SGPL1,15.5,11.5
FUBP1,101.5,111.0
CDC16,18.5,12.5
ZPR1,36.0,31.0
NAE1,1.0,1.0
SLC5A6,47.0,57.0
DDX18,49.5,56.0
TAX1BP1,2.0,3.5
MCM3AP,2.5,2.0
EIF2B4,1.0,0.0
EIF2B3,0.0,0.5
EIF2B2,5.0,5.5
EIF2B5,14.0,14.5
EIF2S2,28.5,27.5
CPNE3,4.0,3.5
BUD31,2.5,4.0
MTMR3,24.5,16.5
MTMR2,7.0,8.0
PRPF4B,101.0,86.0
CCNA1,0.0,1.5
CPNE1,30.0,27.0
AP1S2,15.5,7.0
AP1G2,0.0,0.0
AP1M1,16.5,17.0
ENDOU,0.0,0.0
TIMELESS,9.0,7.5
BCL10,28.0,20.0
HERC3,2.0,2.5
HERC1,6.5,7.5
SNURF,2.0,3.5
BSN,0.0,0.0
FOXH1,0.0,0.0
PHOX2B,0.0,0.0
MBD4,12.0,18.0
MBD2,20.5,22.0
RAB29,8.5,7.5
SKAP2,7.5,2.5
WASF1,0.5,0.5
BAIAP3,0.0,0.0
FUBP3,15.0,19.5
KYNU,0.0,0.0
AP3D1,51.5,42.0
SNORD73A,20.0,21.5
BTRC,11.0,8.0
H2AC11,0.0,0.0
H1-10,34.0,22.5
CHRNA6,0.0,0.0
USP13,7.5,8.5
WASL,13.0,16.0
PLOD3,5.0,2.0
RPS6KA4,7.5,13.0
STBD1,10.0,11.0
ATP6V0E1,28.5,23.0
LIMD1,59.5,35.5
NOL3,2.0,1.5
CDKL2,0.0,0.0
F2RL3,53.0,35.5
TAF1C,7.0,9.5
TAF1B,1.5,1.5
TAF1A,0.0,1.0
SLC25A14,2.0,0.5
MPZL1,5.5,23.5
MAP3K14,19.5,10.0
SOCS3,140.0,91.5
BRSK2,0.0,0.0
RNF8,5.0,5.0
HIP1R,0.0,0.0
RHBDL1,0.0,0.5
BAZ1B,51.0,46.5
PKD2L1,0.0,0.0
CCRL2,1.0,1.0
SEMA5A,0.0,0.0
UBA3,10.0,9.0
UBE2M,22.5,14.0
SPAG9,36.5,36.0
BTAF1,21.0,24.0
RPL14,3.0,3.0
DOK2,37.5,19.5
ARTN,2.5,7.5
AIP,4.5,1.5
PSTPIP2,1.5,3.0
PSTPIP1,0.5,0.0
GPRC5A,0.0,0.0
MAP7,0.0,0.0
NFS1,9.0,11.5
PRC1,40.5,43.5
SLC7A7,1.5,0.0
SLC7A6,102.5,83.5
PAPSS2,0.0,0.0
PAPSS1,2.0,1.0
PIAS2,5.0,5.0
MAP3K6,1.5,0.0
SYT7,0.0,0.0
ANGPTL1,0.0,0.0
CLDN12,9.5,15.5
ASH2L,22.0,27.0
CLDN10,0.0,0.0
CLDN1,0.0,0.0
CLDN9,0.0,0.0
EIF1AY,1.5,1.0
TMSB4Y,1.0,1.0
PKMYT1,5.0,3.0
PIGQ,1.0,1.0
SART1,4.0,5.0
UNC119,12.0,6.0
TBX19,1.0,0.0
TBX18,0.0,0.0
USP14,23.0,20.5
USP6,0.0,0.0
USP2,27.5,21.0
USP10,19.5,18.0
USP8,21.0,22.0
9103,0.0,0.0
MTMR6,12.5,15.5
MTMR7,0.0,0.0
MTMR4,21.5,23.0
NMI,4.0,4.5
MTA1,43.5,30.0
LATS1,116.0,105.5
ATP6V0D1,15.0,8.5
SEC22C,31.5,22.0
SLC16A6,1.5,1.0
SLC16A5,0.0,0.0
SLC16A4,0.0,0.0
SLC16A3,54.0,37.0
PDLIM1,11.5,9.5
CNOT9,74.0,78.0
SMC3,4.0,3.0
P2RX6,0.0,0.0
PRPF4,35.0,40.5
PRPF3,9.5,9.0
FAM50A,1.5,0.0
AIFM1,14.0,12.5
KCNQ4,0.0,0.0
CCNB2,2.0,3.5
CCNE2,36.5,36.5
RABEP1,55.5,48.0
RRP9,1.0,2.0
ARHGEF1,11.0,12.0
CBFA2T2,20.5,14.0
ATG12,70.5,51.0
PDCD5,3.0,3.5
9142,0.0,0.0
SYNGR3,0.0,0.0
SYNGR2,23.0,18.0
SYNGR1,26.0,9.5
HGS,20.0,18.0
NEMF,8.0,7.5
NEURL1,0.0,0.0
DYRK1B,1.5,3.5
CTDP1,14.5,15.5
SLC28A1,0.0,0.0
EXO1,2.0,2.0
FIBP,0.5,0.0
PCSK7,11.0,12.0
EBAG9,11.5,10.0
COX7A2L,23.5,20.0
TMSB10,48.5,34.0
SCAF11,50.0,54.0
LPAR2,21.5,9.5
MYOM2,0.0,0.0
MAP3K13,2.5,0.5
AP4M1,5.0,1.5
ARHGEF2,71.0,100.0
ZW10,4.5,2.5
BUB3,47.5,39.5
REPS2,1.5,1.0
SLC24A1,0.5,0.0
DDX21,240.5,283.0
ZBED1,47.0,34.0
DEDD,23.0,18.0
SLC16A7,0.0,0.0
KCNAB3,2.0,1.0
SLC33A1,16.0,18.5
HACD1,0.0,0.0
DCLK1,0.0,0.0
ZMYM4,18.0,16.0
ZMYM3,10.0,8.5
ZMYM6,0.5,1.0
ZMYM5,18.5,11.5
LRRFIP1,56.0,68.5
LRRFIP2,3.5,3.5
AURKB,44.5,40.0
XPR1,16.0,14.5
FCMR,0.0,0.0
VAPB,61.5,56.5
VAPA,42.5,44.0
MTA2,37.0,28.0
TIAF1,3.5,1.0
NOLC1,113.5,130.0
MAGI1,0.0,0.0
LRAT,0.0,0.0
RAB11B,12.0,7.5
PTTG1,0.0,0.0
CCPG1,23.0,19.0
TBRG4,10.0,8.5
PNMA1,12.5,15.5
NOG,0.0,1.0
CRLF1,0.0,0.0
UBE2L6,1.0,1.0
DHRS3,0.0,0.0
RPS6KA5,10.5,12.0
NUMBL,21.5,12.5
CACNA2D2,0.0,0.0
AIMP1,24.0,24.0
TSPOAP1,3.5,3.0
MFHAS1,11.5,8.5
PDLIM7,78.5,52.0
MAPKAPK2,38.5,67.5
STK17B,58.0,72.0
STK17A,4.5,4.5
CYTH3,18.0,21.5
CYTH2,19.0,18.5
CYTH1,22.0,14.5
ITGB1BP1,19.5,11.5
BCL7C,1.0,0.0
BCL7B,82.0,71.0
COPB2,110.5,93.0
MED14,10.0,8.0
ADGRG1,0.0,0.0
GPR55,6.0,4.0
S1PR2,9.0,3.0
SRSF11,35.0,41.0
ATP6V1F,6.5,5.0
9297,23.0,27.5
9298,32.5,29.0
SNORD30,15.0,12.5
SNORD28,14.0,13.5
SNORD27,37.5,32.5
SNORD26,26.0,24.5
SNORD25,14.5,16.0
SNORD22,95.0,105.0
SOCS6,15.0,19.5
CD83,48.5,27.0
ZNF235,1.0,1.0
ASIC3,0.0,0.0
KLF4,16.0,9.5
NREP,12.0,12.5
PTER,22.0,21.0
COPS2,46.5,39.5
TRIP13,16.0,18.0
TRIP12,44.5,40.5
TRIP11,12.5,13.0
TRIP10,6.5,2.0
HMGN3,7.0,6.0
TRIP4,3.0,3.5
GTF3C5,8.0,5.5
GTF3C4,87.0,85.0
GTF3C3,6.5,5.5
B4GALT6,1.0,0.5
TGM5,4.0,13.0
B4GALT5,93.5,89.5
CNOT8,37.0,51.0
VAMP3,46.0,44.5
SNAP29,39.0,26.5
EFTUD2,13.5,13.5
TAOK2,10.0,7.0
RPL23,7.0,7.0
SLC9A3R2,0.0,0.0
TXNL1,38.0,33.0
SLIT2,0.0,0.0
UBE4A,56.5,32.0
LHX2,0.0,0.0
ITGBL1,0.0,0.0
PPIG,3.0,3.0
LONP1,124.0,107.0
RAB33A,0.0,0.5
RAB28,6.0,2.5
RAB9A,12.5,9.5
SLC9A3R1,50.5,38.5
NRXN3,0.0,0.0
ADIPOQ,0.0,0.0
KIF3B,25.5,17.5
ZFYVE9,0.0,0.0
PLAA,11.5,13.0
TM9SF2,20.5,15.0
COX5A,6.5,5.0
NRXN1,0.0,0.0
NRXN2,0.0,0.0
GRHPR,2.5,0.0
OTOF,0.0,0.0
COG1,1.0,0.0
TSIX,0.0,0.0
LIPG,0.0,0.0
CIAO1,68.0,54.0
TGFBRAP1,24.0,22.5
HS6ST1,26.5,27.0
NMT2,1.5,0.5
CD101,3.5,1.0
STOML1,0.0,1.5
RECQL5,1.5,3.0
RECQL4,2.5,1.5
SELENOF,23.5,26.5
LPXN,16.5,14.5
ZRANB2,65.0,60.0
TMPRSS11D,0.0,0.0
PEX16,1.0,1.5
SNRNP40,16.5,13.5
ARHGAP29,0.0,0.0
MED21,13.0,13.5
TJP2,5.5,5.0
FADS2,34.0,17.5
DDX23,27.0,27.5
CRIPT,7.5,5.0
HAND1,0.0,0.0
ZNF264,55.5,47.0
NTN1,2.5,1.5
KCNK6,49.0,33.0
CDYL,14.0,14.5
CHST2,0.0,0.0
MED23,5.0,6.0
MED17,13.0,11.0
MED26,32.5,33.5
MED27,2.0,1.0
MED7,3.0,1.5
QKI,137.0,133.0
ITM2B,12.0,7.5
GSTO1,1.0,2.0
MAP4K4,28.5,39.5
LY86,1.0,1.0
EIF2AK3,6.0,7.5
ITM2A,0.0,0.0
GGPS1,4.5,5.5
HOMER3,5.0,5.5
HOMER2,0.0,0.0
HOMER1,9.0,7.0
ARHGEF6,12.5,19.0
RASAL2,49.0,45.5
PICK1,0.0,0.5
AKAP7,1.5,1.0
IL27RA,1.0,0.5
SH3BP5,0.5,0.5
PCYT1B,0.0,0.0
CHST3,0.0,0.0
EIF4E2,46.0,47.5
THEMIS2,3.0,5.0
ATG5,30.0,26.5
ROCK2,25.5,23.0
MED20,31.5,25.5
MAPK8IP1,0.0,0.0
ONECUT2,9.5,17.5
STX8,1.5,0.5
CHST10,14.0,11.5
PIGL,3.0,2.5
PIGB,1.0,0.0
PGS1,11.5,13.5
PSMF1,19.5,20.0
KIF23,9.5,8.5
AKAP5,1.0,0.0
SLC4A7,6.5,5.5
SLC4A8,4.0,4.5
RPH3AL,0.0,0.0
ADAMTS4,0.0,0.0
ADAMTS2,0.0,0.0
PMPCB,5.0,5.0
FXR2,15.5,13.5
GAL3ST1,0.0,0.0
STXBP5L,0.0,0.0
LITAF,9.0,7.0
SPTLC2,99.5,149.0
TBPL1,5.5,4.0
NPEPPS,42.0,31.5
EEF1E1,3.0,3.0
SCAMP1,8.0,5.0
TECR,0.0,0.0
VPS4B,30.0,30.5
MPDU1,20.0,15.0
GOSR1,80.5,70.5
TMEM59,14.5,10.5
BAG5,89.5,93.5
BAG4,53.5,45.0
BAG3,8.5,4.0
BAG2,11.0,12.0
POLR1C,16.5,9.0
ZNF254,18.5,16.0
GMFG,1.5,4.5
