chr	start	end	interval_id	num_peaks	num_samples	MV411_1_771_R1.bool	MV411_2_772_R1.bool	MV411_1_771_R1.fc	MV411_2_772_R1.fc	MV411_1_771_R1.qval	MV411_2_772_R1.qval	MV411_1_771_R1.pval	MV411_2_772_R1.pval	MV411_1_771_R1.start	MV411_2_772_R1.start	MV411_1_771_R1.end	MV411_2_772_R1.end	MV411_1_771_R1.summit	MV411_2_772_R1.summit
chr11	27423122	27423516	Interval_494	1	1	TRUE	FALSE	4.44545	NA	4.60238	NA	8.64354	NA	27423122	NA	27423516	NA	151	NA
chr11	27926964	27927231	Interval_495	1	1	TRUE	FALSE	4.71278	NA	6.50585	NA	10.80523	NA	27926964	NA	27927231	NA	148	NA
chr11	30107962	30108280	Interval_496	1	1	TRUE	FALSE	8.15337	NA	12.33182	NA	17.18246	NA	30107962	NA	30108280	NA	148	NA
chr11	30487400	30487587	Interval_497	1	1	TRUE	FALSE	5.73924	NA	6.45867	NA	10.74873	NA	30487400	NA	30487587	NA	114	NA
chr11	30919523	30919866	Interval_498	1	1	TRUE	FALSE	9.57134	NA	16.65584	NA	21.77081	NA	30919523	NA	30919866	NA	146	NA
chr11	33893660	33894085	Interval_499	1	1	TRUE	FALSE	5.14737	NA	6.74041	NA	11.07463	NA	33893660	NA	33894085	NA	326	NA
chr11	33912851	33913037	Interval_500	1	1	TRUE	FALSE	5.92766	NA	6.74648	NA	11.08155	NA	33912851	NA	33913037	NA	143	NA
chr11	34371458	34371769	Interval_501	1	1	TRUE	FALSE	8.23491	NA	14.3471	NA	19.33219	NA	34371458	NA	34371769	NA	162	NA
chr11	34427300	34427609	Interval_502	1	1	TRUE	FALSE	7.62491	NA	12.3455	NA	17.19829	NA	34427300	NA	34427609	NA	144	NA
chr11	34634043	34634379	Interval_503	1	1	TRUE	FALSE	5.20905	NA	5.61163	NA	9.79053	NA	34634043	NA	34634379	NA	152	NA
chr11	35077657	35077863	Interval_504	1	1	TRUE	FALSE	3.50957	NA	2.13351	NA	5.71431	NA	35077657	NA	35077863	NA	202	NA
chr11	35337314	35337573	Interval_505	1	1	TRUE	FALSE	4.67942	NA	5.28816	NA	9.4334	NA	35337314	NA	35337573	NA	36	NA
chr11	36149746	36150141	Interval_506	2	2	TRUE	TRUE	7.81358	7.45636	13.5812	6.32763	18.52979	11.50567	36149746	36149800	36150141	36149906	143	87
chr11	42273181	42273381	Interval_507	1	1	TRUE	FALSE	4.25393	NA	2.59048	NA	6.28291	NA	42273181	NA	42273381	NA	85	NA
chr11	43830913	43831326	Interval_508	1	1	TRUE	FALSE	10.28033	NA	18.95611	NA	24.16178	NA	43830913	NA	43831326	NA	191	NA
chr11	43869026	43869331	Interval_509	1	1	TRUE	FALSE	9.97298	NA	18.97458	NA	24.18302	NA	43869026	NA	43869331	NA	172	NA
chr11	44862283	44862522	Interval_510	2	2	TRUE	TRUE	6.72289	5.74731	9.92	3.25032	14.58554	8.15907	44862283	44862312	44862522	44862382	149	30
chr11	46237254	46237475	Interval_511	1	1	TRUE	FALSE	4.04751	NA	2.96021	NA	6.72736	NA	46237254	NA	46237475	NA	124	NA
chr11	46243326	46243514	Interval_512	1	1	TRUE	FALSE	5.63685	NA	6.30297	NA	10.56629	NA	46243326	NA	46243514	NA	76	NA
chr11	46670991	46671357	Interval_513	1	1	TRUE	FALSE	3.33822	NA	2.2169	NA	5.81439	NA	46670991	NA	46671357	NA	24	NA
chr11	50187146	50187416	Interval_514	1	1	TRUE	FALSE	5.31741	NA	4.85159	NA	8.95089	NA	50187146	NA	50187416	NA	224	NA
chr11	58573430	58573758	Interval_515	1	1	TRUE	FALSE	4.96292	NA	4.062	NA	8.03144	NA	58573430	NA	58573758	NA	222	NA
chr11	58577562	58577868	Interval_516	1	1	TRUE	FALSE	4.14624	NA	2.47366	NA	6.10636	NA	58577562	NA	58577868	NA	210	NA
chr11	58578311	58578485	Interval_517	1	1	TRUE	FALSE	4.34088	NA	3.38756	NA	7.25921	NA	58578311	NA	58578485	NA	100	NA
chr11	58888712	58888982	Interval_518	1	1	TRUE	FALSE	5.20905	NA	5.61163	NA	9.79053	NA	58888712	NA	58888982	NA	121	NA
chr11	59615740	59616478	Interval_519	1	1	TRUE	FALSE	7.44438	NA	10.30178	NA	14.99568	NA	59615740	NA	59616478	NA	473	NA
chr11	60205025	60205237	Interval_520	1	1	TRUE	FALSE	4.63027	NA	4.08831	NA	8.07765	NA	60205025	NA	60205237	NA	86	NA
chr11	60309487	60309702	Interval_521	1	1	TRUE	FALSE	4.60842	NA	3.29867	NA	7.14142	NA	60309487	NA	60309702	NA	116	NA
chr11	61061411	61061770	Interval_522	1	1	TRUE	FALSE	6.55119	NA	11.6388	NA	16.43192	NA	61061411	NA	61061770	NA	266	NA
chr11	61970252	61970482	Interval_523	1	1	TRUE	FALSE	5.84572	NA	6.96534	NA	11.3185	NA	61970252	NA	61970482	NA	75	NA
chr11	62004631	62004828	Interval_524	1	1	TRUE	FALSE	4.67942	NA	5.28816	NA	9.4334	NA	62004631	NA	62004828	NA	100	NA
chr11	62025520	62026019	Interval_525	1	1	TRUE	FALSE	5.89097	NA	11.03123	NA	15.78006	NA	62025520	NA	62026019	NA	275	NA
chr11	62427772	62427946	Interval_526	1	1	TRUE	FALSE	5.08275	NA	4.52398	NA	8.55349	NA	62427772	NA	62427946	NA	76	NA
chr11	62556421	62556677	Interval_527	1	1	TRUE	FALSE	4.76092	NA	5.15552	NA	9.27423	NA	62556421	NA	62556677	NA	172	NA
chr11	62591492	62591722	Interval_528	1	1	TRUE	FALSE	4.93711	NA	5.4598	NA	9.61853	NA	62591492	NA	62591722	NA	122	NA
chr11	62622002	62622241	Interval_529	1	1	TRUE	FALSE	6.19883	NA	7.5197	NA	11.95103	NA	62622002	NA	62622241	NA	110	NA
chr11	62841379	62841692	Interval_530	1	1	TRUE	FALSE	4.58888	NA	3.51705	NA	7.4008	NA	62841379	NA	62841692	NA	142	NA
chr11	62855905	62856145	Interval_531	1	1	TRUE	FALSE	6.07723	NA	8.0502	NA	12.53063	NA	62855905	NA	62856145	NA	89	NA
chr11	63628348	63628522	Interval_532	1	1	TRUE	FALSE	4.145	NA	2.66412	NA	6.36543	NA	63628348	NA	63628522	NA	93	NA
chr11	63689224	63689623	Interval_533	1	1	TRUE	FALSE	5.61115	NA	5.61297	NA	9.79473	NA	63689224	NA	63689623	NA	293	NA
chr11	64335148	64335336	Interval_534	1	1	TRUE	FALSE	3.74211	NA	2.69577	NA	6.40677	NA	64335148	NA	64335336	NA	62	NA
chr11	64778886	64779008	Interval_535	1	1	FALSE	TRUE	NA	6.62014	NA	4.77569	NA	9.83744	NA	64778886	NA	64779008	NA	58
chr11	65117646	65117920	Interval_536	1	1	TRUE	FALSE	5.78784	NA	7.21088	NA	11.596	NA	65117646	NA	65117920	NA	115	NA
chr11	65150706	65150908	Interval_537	1	1	TRUE	FALSE	3.55267	NA	3.36451	NA	7.2183	NA	65150706	NA	65150908	NA	76	NA
chr11	65422050	65422386	Interval_538	1	1	TRUE	FALSE	5.04922	NA	5.64866	NA	9.83488	NA	65422050	NA	65422386	NA	141	NA
chr11	65472171	65472368	Interval_539	1	1	TRUE	FALSE	6.31622	NA	7.71768	NA	12.15848	NA	65472171	NA	65472368	NA	71	NA
chr11	65574311	65574538	Interval_540	1	1	TRUE	FALSE	5.19696	NA	6.20933	NA	10.4683	NA	65574311	NA	65574538	NA	167	NA
chr11	65663034	65663220	Interval_541	1	1	TRUE	FALSE	4.34088	NA	3.38756	NA	7.25921	NA	65663034	NA	65663220	NA	74	NA
chr11	65766600	65766996	Interval_542	1	1	TRUE	FALSE	5.89999	NA	6.7065	NA	11.0329	NA	65766600	NA	65766996	NA	68	NA
chr11	65767951	65768147	Interval_543	1	1	TRUE	FALSE	3.97751	NA	3.29867	NA	7.13044	NA	65767951	NA	65768147	NA	112	NA
chr11	66288969	66289237	Interval_544	1	1	TRUE	FALSE	4.3845	NA	3.45797	NA	7.3372	NA	66288969	NA	66289237	NA	118	NA
chr11	66336661	66336894	Interval_545	1	1	TRUE	FALSE	5.63488	NA	6.95608	NA	11.30894	NA	66336661	NA	66336894	NA	125	NA
chr11	66418212	66418453	Interval_546	1	1	TRUE	FALSE	8.69384	NA	16.15615	NA	21.24175	NA	66418212	NA	66418453	NA	101	NA
chr11	66443741	66444074	Interval_547	1	1	TRUE	FALSE	8.39236	NA	15.59545	NA	20.6618	NA	66443741	NA	66444074	NA	161	NA
chr11	66970881	66971114	Interval_548	2	2	TRUE	TRUE	4.91339	5.49698	6.00388	3.13302	10.24408	7.99311	66970881	66970976	66971057	66971114	50	114
chr11	69297070	69297261	Interval_549	1	1	TRUE	FALSE	4.31268	NA	3.35687	NA	7.20865	NA	69297070	NA	69297261	NA	89	NA
chr11	69297339	69297665	Interval_550	1	1	TRUE	FALSE	4.71278	NA	6.50585	NA	10.80523	NA	69297339	NA	69297665	NA	257	NA
chr11	70483180	70483426	Interval_551	1	1	TRUE	FALSE	4.76108	NA	4.05191	NA	8.00014	NA	70483180	NA	70483426	NA	99	NA
chr11	70556909	70557174	Interval_552	1	1	TRUE	FALSE	8.41853	NA	16.14923	NA	21.23429	NA	70556909	NA	70557174	NA	120	NA
chr11	72273189	72273403	Interval_553	1	1	TRUE	FALSE	5.67191	NA	5.68968	NA	9.89791	NA	72273189	NA	72273403	NA	57	NA
chr11	72793518	72793785	Interval_554	1	1	TRUE	FALSE	4.34088	NA	3.38756	NA	7.25921	NA	72793518	NA	72793785	NA	123	NA
chr11	72805412	72805597	Interval_555	1	1	TRUE	FALSE	4.63213	NA	3.58759	NA	7.47441	NA	72805412	NA	72805597	NA	69	NA
chr11	73211001	73211198	Interval_556	1	1	TRUE	FALSE	5.33174	NA	6.11812	NA	10.37125	NA	73211001	NA	73211198	NA	81	NA
chr11	74024740	74024947	Interval_557	1	1	TRUE	FALSE	5.91662	NA	7.774	NA	12.2274	NA	74024740	NA	74024947	NA	137	NA
chr11	74581225	74581401	Interval_558	1	1	TRUE	FALSE	5.19696	NA	6.20933	NA	10.4683	NA	74581225	NA	74581401	NA	96	NA
chr11	74783634	74783858	Interval_559	1	1	TRUE	FALSE	5.67191	NA	5.68968	NA	9.89791	NA	74783634	NA	74783858	NA	86	NA
chr11	76444631	76444805	Interval_560	1	1	TRUE	FALSE	4.91966	NA	4.84295	NA	8.9219	NA	76444631	NA	76444805	NA	53	NA
chr11	77512303	77512477	Interval_561	1	1	TRUE	FALSE	5.65136	NA	5.99234	NA	10.22472	NA	77512303	NA	77512477	NA	133	NA
chr11	78290213	78290593	Interval_562	1	1	TRUE	FALSE	7.81358	NA	13.5812	NA	18.52979	NA	78290213	NA	78290593	NA	220	NA
chr11	78292895	78293103	Interval_563	1	1	TRUE	FALSE	4.05148	NA	2.72822	NA	6.46816	NA	78292895	NA	78293103	NA	71	NA
chr11	79092893	79093302	Interval_564	1	1	TRUE	FALSE	7.31992	NA	11.37956	NA	16.15639	NA	79092893	NA	79093302	NA	254	NA
chr11	79387509	79387719	Interval_565	1	1	TRUE	FALSE	6.08572	NA	7.34824	NA	11.74986	NA	79387509	NA	79387719	NA	80	NA
chr11	83071857	83072091	Interval_566	1	1	TRUE	FALSE	5.14737	NA	6.74041	NA	11.07463	NA	83071857	NA	83072091	NA	115	NA
chr11	85030207	85030381	Interval_567	1	1	TRUE	FALSE	4.60842	NA	3.29867	NA	7.14142	NA	85030207	NA	85030381	NA	16	NA
chr11	86162280	86162513	Interval_568	1	1	TRUE	FALSE	5.67824	NA	6.02715	NA	10.27146	NA	86162280	NA	86162513	NA	108	NA
chr11	86202870	86203141	Interval_569	1	1	TRUE	FALSE	3.97751	NA	3.29867	NA	7.13044	NA	86202870	NA	86203141	NA	132	NA
chr11	86740712	86741085	Interval_570	1	1	TRUE	FALSE	5.26045	NA	4.79489	NA	8.85487	NA	86740712	NA	86741085	NA	123	NA
chr11	86743444	86743737	Interval_571	1	1	TRUE	FALSE	8.06603	NA	12.19464	NA	17.02897	NA	86743444	NA	86743737	NA	142	NA
chr11	92775332	92775622	Interval_572	1	1	TRUE	FALSE	5.47444	NA	5.40843	NA	9.56139	NA	92775332	NA	92775622	NA	133	NA
chr11	93054874	93055255	Interval_573	1	1	TRUE	FALSE	5.66777	NA	5.68968	NA	9.89089	NA	93054874	NA	93055255	NA	239	NA
chr11	93591431	93591672	Interval_574	1	1	TRUE	FALSE	4.60842	NA	3.29867	NA	7.14142	NA	93591431	NA	93591672	NA	112	NA
chr11	94574573	94574870	Interval_575	1	1	TRUE	FALSE	5.89297	NA	7.73491	NA	12.18247	NA	94574573	NA	94574870	NA	172	NA
chr11	96383714	96383888	Interval_576	1	1	TRUE	FALSE	4.60842	NA	3.29867	NA	7.14142	NA	96383714	NA	96383888	NA	129	NA
chr11	99325981	99326205	Interval_577	1	1	TRUE	FALSE	3.2756	NA	1.64461	NA	5.04617	NA	99325981	NA	99326205	NA	80	NA
chr11	99633015	99633327	Interval_578	1	1	TRUE	FALSE	5.67191	NA	5.68968	NA	9.89791	NA	99633015	NA	99633327	NA	80	NA
chr11	102564258	102564461	Interval_579	1	1	TRUE	FALSE	5.99178	NA	6.51213	NA	10.81175	NA	102564258	NA	102564461	NA	109	NA
chr11	102599683	102599886	Interval_580	1	1	TRUE	FALSE	5.52832	NA	5.49311	NA	9.65354	NA	102599683	NA	102599886	NA	91	NA
chr11	102760398	102760788	Interval_581	2	2	TRUE	TRUE	8.8449	5.87969	16.42925	3.45958	21.52889	8.37992	102760398	102760476	102760788	102760633	134	101
chr11	103036031	103036216	Interval_582	1	1	TRUE	FALSE	5.26046	NA	4.79489	NA	8.85487	NA	103036031	NA	103036216	NA	87	NA
chr11	104074012	104074186	Interval_583	1	1	TRUE	FALSE	3.85767	NA	1.9316	NA	5.39084	NA	104074012	NA	104074186	NA	6	NA
chr11	104669204	104669411	Interval_584	1	1	TRUE	FALSE	5.12684	NA	5.76645	NA	9.98346	NA	104669204	NA	104669411	NA	90	NA
chr11	107840597	107840957	Interval_585	1	1	TRUE	FALSE	5.10154	NA	4.84295	NA	8.91595	NA	107840597	NA	107840957	NA	61	NA
chr11	108497634	108497969	Interval_586	1	1	TRUE	FALSE	7.68233	NA	11.56164	NA	16.3478	NA	108497634	NA	108497969	NA	153	NA
chr11	108664701	108664878	Interval_587	1	1	TRUE	FALSE	5.33174	NA	6.11812	NA	10.37125	NA	108664701	NA	108664878	NA	88	NA
chr11	109747871	109748045	Interval_588	1	1	TRUE	FALSE	5.33174	NA	6.11812	NA	10.37125	NA	109747871	NA	109748045	NA	119	NA
chr11	112157434	112157623	Interval_589	1	1	TRUE	FALSE	6.9454	NA	10.72583	NA	15.45096	NA	112157434	NA	112157623	NA	86	NA
chr11	112977929	112978206	Interval_590	1	1	TRUE	FALSE	7.44438	NA	10.30178	NA	14.99568	NA	112977929	NA	112978206	NA	135	NA
chr11	115996906	115997080	Interval_591	1	1	TRUE	FALSE	4.55906	NA	3.26068	NA	7.0597	NA	115996906	NA	115997080	NA	61	NA
chr11	116948414	116948654	Interval_592	1	1	TRUE	FALSE	5.4568	NA	6.9831	NA	11.33894	NA	116948414	NA	116948654	NA	105	NA
chr11	117072538	117072935	Interval_593	1	1	TRUE	FALSE	7.01914	NA	13.41578	NA	18.34478	NA	117072538	NA	117072935	NA	160	NA
chr11	117327682	117327856	Interval_594	1	1	TRUE	FALSE	5.61115	NA	5.61297	NA	9.79473	NA	117327682	NA	117327856	NA	131	NA
chr11	117842141	117842331	Interval_595	1	1	TRUE	FALSE	5.18494	NA	5.26608	NA	9.40162	NA	117842141	NA	117842331	NA	144	NA
chr11	118240849	118241028	Interval_596	1	1	TRUE	FALSE	5.76322	NA	8.21664	NA	12.71074	NA	118240849	NA	118241028	NA	69	NA
chr11	118436326	118437068	Interval_597	2	2	TRUE	TRUE	48.98389	21.16688	225.11072	41.07246	231.26552	47.42585	118436326	118436482	118437068	118436944	468	370
chr11	118468660	118468967	Interval_598	2	2	TRUE	TRUE	19.67864	17.88135	65.19433	31.2214	70.91535	37.19159	118468660	118468759	118468967	118468847	147	48
chr11	118471545	118474438	Interval_599	2	2	TRUE	TRUE	38.68404	24.20002	242.77832	49.0168	249.20605	55.59458	118471545	118471658	118474438	118474320	2597	2358
chr11	118476688	118477104	Interval_600	2	2	TRUE	TRUE	42.38346	24.16858	191.31451	49.67615	197.26688	56.26196	118476688	118476793	118477104	118476998	251	121
chr11	118477850	118478316	Interval_601	2	2	TRUE	TRUE	61.02128	27.74692	263.08051	58.86001	270.05969	65.62762	118477850	118477961	118478316	118478202	214	63
chr11	118480051	118480365	Interval_602	2	2	TRUE	TRUE	23.37955	16.01038	70.56544	25.91628	76.304	31.69154	118480051	118480162	118480365	118480243	151	42
chr11	118481596	118482213	Interval_603	2	2	TRUE	TRUE	32.98908	22.40014	224.61198	44.52201	230.7565	50.9841	118481596	118481705	118482213	118482106	289	320
chr11	118482303	118482616	Interval_604	2	2	TRUE	TRUE	23.57189	18.50326	87.50117	34.65324	93.27749	40.76609	118482303	118482417	118482616	118482496	155	34
chr11	118484073	118484408	Interval_605	2	2	TRUE	TRUE	30.10687	15.51774	119.66363	26.09366	125.48287	31.87835	118484073	118484181	118484408	118484290	176	66
chr11	119550336	119550585	Interval_606	1	1	TRUE	FALSE	5.01021	NA	4.41515	NA	8.42963	NA	119550336	NA	119550585	NA	87	NA
chr11	120400843	120401061	Interval_607	1	1	TRUE	FALSE	4.34088	NA	3.38756	NA	7.25921	NA	120400843	NA	120401061	NA	148	NA
chr11	121417232	121417467	Interval_608	1	1	TRUE	FALSE	6.07723	NA	8.0502	NA	12.53063	NA	121417232	NA	121417467	NA	91	NA
chr11	122697709	122697932	Interval_609	1	1	TRUE	FALSE	5.49844	NA	6.39861	NA	10.68228	NA	122697709	NA	122697932	NA	139	NA
chr11	122856693	122856989	Interval_610	1	1	TRUE	FALSE	3.53458	NA	2.72822	NA	6.46403	NA	122856693	NA	122856989	NA	201	NA
chr11	123062168	123062380	Interval_611	1	1	TRUE	FALSE	4.93711	NA	5.4598	NA	9.61853	NA	123062168	NA	123062380	NA	147	NA
chr11	123083693	123083867	Interval_612	1	1	TRUE	FALSE	6.0264	NA	6.55217	NA	10.8709	NA	123083693	NA	123083867	NA	94	NA
chr11	124224984	124225229	Interval_613	1	1	TRUE	FALSE	3.97751	NA	3.29867	NA	7.13044	NA	124224984	NA	124225229	NA	52	NA
chr11	124913030	124913204	Interval_614	1	1	TRUE	FALSE	6.0264	NA	6.55217	NA	10.8709	NA	124913030	NA	124913204	NA	144	NA
chr11	125514535	125514740	Interval_615	1	1	TRUE	FALSE	4.60842	NA	3.29867	NA	7.14142	NA	125514535	NA	125514740	NA	101	NA
chr11	129143411	129143599	Interval_616	1	1	TRUE	FALSE	3.72185	NA	3.93966	NA	7.87474	NA	129143411	NA	129143599	NA	42	NA
chr11	129639404	129639670	Interval_617	1	1	TRUE	FALSE	5.84507	NA	6.29698	NA	10.56002	NA	129639404	NA	129639670	NA	101	NA
chr11	129825387	129825573	Interval_618	1	1	TRUE	FALSE	5.26046	NA	4.79489	NA	8.85487	NA	129825387	NA	129825573	NA	161	NA
chr11	130124172	130124442	Interval_619	1	1	TRUE	FALSE	6.60427	NA	13.39506	NA	18.31865	NA	130124172	NA	130124442	NA	150	NA
chr11	130360329	130360532	Interval_620	1	1	TRUE	FALSE	4.38389	NA	2.9978	NA	6.76802	NA	130360329	NA	130360532	NA	103	NA
chr11	132058535	132058714	Interval_621	1	1	TRUE	FALSE	4.48988	NA	3.90318	NA	7.82219	NA	132058535	NA	132058714	NA	56	NA
chr12	10236	10318	Interval_622	1	1	FALSE	TRUE	NA	12.8493	NA	18.14937	NA	23.70679	NA	10236	NA	10318	NA	47
chr12	182699	182920	Interval_623	1	1	TRUE	FALSE	8.23286	NA	13.39369	NA	18.31712	NA	182699	NA	182920	NA	154	NA
chr12	406903	407153	Interval_624	2	2	TRUE	TRUE	6.07723	6.13072	8.0502	3.84962	12.53063	8.80715	406903	406964	407153	407050	112	17
chr12	1812843	1813196	Interval_625	1	1	TRUE	FALSE	5.56463	NA	7.84752	NA	12.30499	NA	1812843	NA	1813196	NA	207	NA
chr12	2294784	2295032	Interval_626	1	1	TRUE	FALSE	5.49844	NA	6.39861	NA	10.68228	NA	2294784	NA	2295032	NA	142	NA
chr12	2613806	2613987	Interval_627	1	1	TRUE	FALSE	3.53458	NA	2.72822	NA	6.46403	NA	2613806	NA	2613987	NA	84	NA
chr12	6138923	6139102	Interval_628	1	1	TRUE	FALSE	5.01021	NA	4.41515	NA	8.42963	NA	6138923	NA	6139102	NA	97	NA
chr12	6167872	6168221	Interval_629	2	2	TRUE	TRUE	6.65601	6.05	9.80833	3.71961	14.45895	8.66847	6167880	6167872	6168221	6167942	114	17
chr12	7512654	7512835	Interval_630	1	1	TRUE	FALSE	4.05148	NA	2.72822	NA	6.46816	NA	7512654	NA	7512835	NA	98	NA
chr12	8057986	8058224	Interval_631	1	1	TRUE	FALSE	7.97116	NA	12.94687	NA	17.83974	NA	8057986	NA	8058224	NA	124	NA
chr12	8066232	8066646	Interval_632	1	1	TRUE	FALSE	6.31255	NA	7.34824	NA	11.75087	NA	8066232	NA	8066646	NA	244	NA
chr12	8619205	8619393	Interval_633	1	1	TRUE	FALSE	6.07723	NA	8.0502	NA	12.53063	NA	8619205	NA	8619393	NA	83	NA
chr12	9118111	9118567	Interval_634	1	1	TRUE	FALSE	7.81358	NA	13.5812	NA	18.52979	NA	9118111	NA	9118567	NA	332	NA
chr12	9868108	9868290	Interval_635	1	1	TRUE	FALSE	4.9593	NA	4.062	NA	8.0254	NA	9868108	NA	9868290	NA	126	NA
chr12	10027689	10028046	Interval_636	1	1	TRUE	FALSE	6.08325	NA	9.91712	NA	14.57951	NA	10027689	NA	10028046	NA	171	NA
chr12	10128717	10129067	Interval_637	1	1	TRUE	FALSE	7.79355	NA	11.73767	NA	16.54645	NA	10128717	NA	10129067	NA	123	NA
chr12	10167644	10168052	Interval_638	1	1	TRUE	FALSE	4.91966	NA	4.84295	NA	8.9219	NA	10167644	NA	10168052	NA	251	NA
chr12	10613499	10613802	Interval_639	2	2	TRUE	TRUE	5.31741	4.90283	4.85159	2.31694	8.95089	7.05266	10613499	10613560	10613802	10613630	169	31
chr12	11746337	11746514	Interval_640	1	1	TRUE	FALSE	3.50957	NA	2.13351	NA	5.71431	NA	11746337	NA	11746514	NA	82	NA
chr12	13094504	13094714	Interval_641	1	1	TRUE	FALSE	5.38134	NA	7.49446	NA	11.92421	NA	13094504	NA	13094714	NA	128	NA
chr12	13101046	13101116	Interval_642	1	1	FALSE	TRUE	NA	6.60284	NA	4.74843	NA	9.80784	NA	13101046	NA	13101116	NA	57
chr12	14607724	14607903	Interval_643	1	1	TRUE	FALSE	6.0264	NA	6.55217	NA	10.8709	NA	14607724	NA	14607903	NA	63	NA
chr12	15700592	15700883	Interval_644	1	1	TRUE	FALSE	5.84928	NA	9.09016	NA	13.67735	NA	15700592	NA	15700883	NA	153	NA
chr12	19712202	19712421	Interval_645	1	1	TRUE	FALSE	4.46385	NA	3.33803	NA	7.1869	NA	19712202	NA	19712421	NA	62	NA
chr12	19908940	19909139	Interval_646	1	1	TRUE	FALSE	5.34423	NA	5.20725	NA	9.33759	NA	19908940	NA	19909139	NA	94	NA
chr12	20492325	20492528	Interval_647	1	1	TRUE	FALSE	6.45421	NA	9.45266	NA	14.0736	NA	20492325	NA	20492528	NA	127	NA
chr12	21615568	21615870	Interval_648	1	1	TRUE	FALSE	5.38134	NA	7.49446	NA	11.92421	NA	21615568	NA	21615870	NA	103	NA
chr12	24073498	24073710	Interval_649	1	1	TRUE	FALSE	5.31741	NA	4.85159	NA	8.95089	NA	24073498	NA	24073710	NA	119	NA
chr12	24172158	24172332	Interval_650	1	1	TRUE	FALSE	5.67191	NA	5.68968	NA	9.89791	NA	24172158	NA	24172332	NA	77	NA
chr12	24740455	24740818	Interval_651	1	1	TRUE	FALSE	6.36662	NA	8.91788	NA	13.48524	NA	24740455	NA	24740818	NA	203	NA
chr12	24901090	24901290	Interval_652	1	1	TRUE	FALSE	5.31353	NA	4.85159	NA	8.94436	NA	24901090	NA	24901290	NA	107	NA
chr12	25052092	25052343	Interval_653	1	1	TRUE	FALSE	3.97751	NA	3.29867	NA	7.13044	NA	25052092	NA	25052343	NA	119	NA
chr12	25333749	25334253	Interval_654	1	1	TRUE	FALSE	6.56488	NA	8.11106	NA	12.59369	NA	25333749	NA	25334253	NA	230	NA
chr12	26274695	26275039	Interval_655	1	1	TRUE	FALSE	5.69461	NA	10.23145	NA	14.91276	NA	26274695	NA	26275039	NA	177	NA
chr12	26340771	26340945	Interval_656	1	1	TRUE	FALSE	4.57495	NA	3.76831	NA	7.67471	NA	26340771	NA	26340945	NA	79	NA
chr12	26471576	26471833	Interval_657	1	1	TRUE	FALSE	4.91966	NA	4.84295	NA	8.9219	NA	26471576	NA	26471833	NA	87	NA
chr12	26523760	26523944	Interval_658	1	1	TRUE	FALSE	5.67191	NA	5.68968	NA	9.89791	NA	26523760	NA	26523944	NA	97	NA
chr12	27236516	27236690	Interval_659	1	1	TRUE	FALSE	3.77767	NA	2.35767	NA	5.97789	NA	27236516	NA	27236690	NA	104	NA
chr12	27619442	27619644	Interval_660	1	1	TRUE	FALSE	5.49844	NA	6.39861	NA	10.68228	NA	27619442	NA	27619644	NA	44	NA
chr12	29164836	29165125	Interval_661	1	1	TRUE	FALSE	7.44438	NA	10.30178	NA	14.99568	NA	29164836	NA	29165125	NA	149	NA
chr12	29428758	29429015	Interval_662	1	1	TRUE	FALSE	4.91151	NA	6.00388	NA	10.2402	NA	29428758	NA	29429015	NA	132	NA
chr12	31078780	31079128	Interval_663	1	1	TRUE	FALSE	7.44438	NA	10.30178	NA	14.99568	NA	31078780	NA	31079128	NA	225	NA
chr12	31653340	31653522	Interval_664	1	1	TRUE	FALSE	4.60842	NA	3.29867	NA	7.14142	NA	31653340	NA	31653522	NA	26	NA
chr12	31728929	31729292	Interval_665	1	1	TRUE	FALSE	3.97751	NA	3.29867	NA	7.13044	NA	31728929	NA	31729292	NA	272	NA
chr12	31732948	31733123	Interval_666	1	1	TRUE	FALSE	4.05148	NA	2.72822	NA	6.46816	NA	31732948	NA	31733123	NA	66	NA
chr12	31746900	31747166	Interval_667	1	1	TRUE	FALSE	6.45421	NA	9.45266	NA	14.0736	NA	31746900	NA	31747166	NA	111	NA
chr12	31749228	31749548	Interval_668	1	1	TRUE	FALSE	7.01519	NA	10.84504	NA	15.58364	NA	31749228	NA	31749548	NA	172	NA
chr12	31896601	31896952	Interval_669	1	1	TRUE	FALSE	5.84928	NA	9.09016	NA	13.67735	NA	31896601	NA	31896952	NA	202	NA
chr12	33508995	33509169	Interval_670	1	1	TRUE	FALSE	4.60842	NA	3.29867	NA	7.14142	NA	33508995	NA	33509169	NA	86	NA
chr12	33588167	33588362	Interval_671	1	1	TRUE	FALSE	4.34088	NA	3.38756	NA	7.25921	NA	33588167	NA	33588362	NA	128	NA
chr12	38392612	38392953	Interval_672	1	1	TRUE	FALSE	8.15337	NA	12.33182	NA	17.18246	NA	38392612	NA	38392953	NA	206	NA
chr12	43325988	43326181	Interval_673	1	1	TRUE	FALSE	5.01021	NA	4.41515	NA	8.42963	NA	43325988	NA	43326181	NA	50	NA
chr12	45192365	45192604	Interval_674	1	1	TRUE	FALSE	4.25393	NA	2.59048	NA	6.28291	NA	45192365	NA	45192604	NA	138	NA
chr12	45415369	45415630	Interval_675	1	1	TRUE	FALSE	5.78784	NA	7.21088	NA	11.596	NA	45415369	NA	45415630	NA	159	NA
