RefSeq	ensembl	combo	DMSO	DOT1L	iBET
NM_001568	ENSG00000104408	734.868897656767	645.034009118737	737.254980245383	624.279124399624
NM_014673	ENSG00000104412	25.0570078961663	27.0907882688161	20.5226670582401	30.4485778110874
NM_001135242	ENSG00000104419	38.2806691430231	28.3813426263411	29.8252024922078	47.584821302467
NM_001286702	ENSG00000104442	85.0071346812741	70.4558281307599	62.1689858996886	96.9524308383071
NM_003114	ENSG00000104450	10.2637476858557	7.73985414652102	6.3243673857115	8.74404998181398
NM_017444	ENSG00000104472	55.4097445317497	78.4594785255981	67.1443574688746	60.9662034455802
NM_001040624	ENSG00000104490	15.8672017957087	14.2484335199031	50.2568248344886	5.86529794265453
NM_022133	ENSG00000104497	12.1698220438301	11.4212738971089	10.5619915374533	11.3466107273518
NM_001282873	ENSG00000104517	239.283813276152	262.245238815765	244.34537849106	211.543667054567
NM_001166237	ENSG00000104518	99.6125808437934	95.9177185809326	94.906533917304	92.8148875513377
NM_003313	ENSG00000104522	77.8859722456366	94.8083032794738	93.8407844671981	96.0412292947373
NM_023078	ENSG00000104524	20.6108251725811	41.9638646193757	35.709244871745	27.4151867370639
NM_001130053	ENSG00000104529	253.55956347816	209.8538454395	232.542893250052	255.436146754513
NM_003129	ENSG00000104549	57.7429885308784	96.9259766627507	99.2986778854113	67.5215452158707
NM_018142	ENSG00000104613	125.455322325539	146.86062445575	175.037409117107	105.413148487299
NM_153332	ENSG00000104626	49.8834258005115	50.120690377488	38.7465244672206	66.8181774002309
NM_001128431	ENSG00000104635	101.716636006879	252.697482115251	187.363108047076	115.770887034098
NM_015458	ENSG00000104643	47.8410789403175	35.1309236312714	35.1363408901547	46.9166349988512
NM_001128208	ENSG00000104660	52.7096380385803	66.9081153775321	58.4404593374328	52.1431796075289
NM_006571	ENSG00000104671	7.45296252350985	11.8031920708762	9.46888387274106	7.97991202748948
NM_001136108	ENSG00000104679	60.0772845936878	54.8611784153487	54.3934119424807	63.5314106470034
NM_000637	ENSG00000104687	50.4222082146944	44.1978171029344	45.6319072667388	51.3109519201965
NM_003844	ENSG00000104689	9.32713066635775	15.3121138400499	15.2384356924501	9.98577415759129
NM_001282189	ENSG00000104691	7.11695418091521	21.833097782261	18.9853819619917	9.28780975547968
NM_001009552	ENSG00000104695	38.0450547524563	29.1862759743667	28.3167206681095	42.5413906078948
NM_207332	ENSG00000104714	29.9312943647579	38.492593800011	37.478581038864	34.2649115371405
NM_014629	ENSG00000104728	6.54007112935092	23.3526864458272	21.391819739879	5.74566186469195
NM_001184854	ENSG00000104731	22.6147223032961	31.3733534423684	29.5908039988947	25.4896909600151
NM_005914	ENSG00000104738	535.387438971875	786.954746052825	603.303445629118	701.374673993601
NM_017634	ENSG00000104756	51.273976317716	50.5439970472944	32.0256538118582	71.9183792981634
NM_001127505	ENSG00000104763	128.886582627502	75.5253157641637	98.062607680419	94.8424286503371
NM_004331	ENSG00000104765	123.273428812255	49.0422994720752	64.0493514383477	84.7705395973078
NM_000528	ENSG00000104774	347.935316786484	270.66326331021	357.576746915719	281.38436338698
NM_002250	ENSG00000104783	22.2680801514553	63.5996812305114	56.4314271940952	32.1771120020476
NM_006184	ENSG00000104805	151.899724547868	138.625951181929	147.126010335218	150.701723565202
NM_001161587	ENSG00000104812	103.413859830839	103.139204296567	105.342537564219	110.042726647857
NM_001042600	ENSG00000104814	15.2286104412525	12.3942389414486	32.9135574924811	5.76551393035582
NM_001398	ENSG00000104823	73.1361544465093	79.2237521164546	81.7441865476371	75.7916627826993
NM_001005335	ENSG00000104824	200.954994698256	252.746225903923	221.347321235494	208.542059537395
NM_001243116	ENSG00000104825	26.4643866448718	34.603768377959	29.7395152045297	39.319928594044
NM_001289123	ENSG00000104833	1.52425184013689	0.632872609933493	0.804955052460894	2.51653512766107
NM_001145901	ENSG00000104835	2.50715008680372	2.52658691131197	2.41140396909463	3.38184959109991
NM_001301069	ENSG00000104852	465.228861611443	368.867759101045	412.536112082658	447.169611161543
NM_001282175	ENSG00000104853	159.533254633233	127.951616830479	121.496626388972	177.140058890463
NM_006509	ENSG00000104856	11.1190210720165	10.9065232126255	10.7383922493926	16.0738008681178
NM_001278439	ENSG00000104859	150.207529910042	132.316282153133	153.311538952333	146.645415444122
NM_022165	ENSG00000104863	6.62550505758179	2.93042521520428	4.95689191652451	6.11257995061661
NM_019121	ENSG00000104866	37.4826646727629	30.4103412026467	32.6696178538269	39.9590270568778
NM_001136019	ENSG00000104870	13.0790901950213	9.57962963525744	16.4860032281521	9.61929047808476
NM_017916	ENSG00000104872	109.701488338122	114.32064254432	110.950707136362	121.212584965029
NM_001130955	ENSG00000104880	56.1209139180009	72.6951213860626	100.27618122445	63.4112508850614
NM_001142502	ENSG00000104881	6.63578977473044	4.95481175863585	4.93461978387687	6.59443294007757
NM_001270539	ENSG00000104883	1.21909764898819	0.591046870572458	0.923298037650861	0.395303687604827
NM_000400	ENSG00000104884	72.5218737291466	79.2599455885237	86.3613992646632	64.0325920181489
NM_032482	ENSG00000104885	167.318371124101	211.197464123023	184.790201939664	210.714313638427
NM_001300836	ENSG00000104886	68.9232508538608	86.051352332815	79.3292614448788	76.7534525808263
NM_020309	ENSG00000104888	1.59320662896422	1.50458658275217	1.94149321662281	1.44172660679286
NM_006397	ENSG00000104889	84.1527953989653	114.962156228906	83.8793264722639	126.957122165589
NM_001040031	ENSG00000104894	86.8579310782684	64.414713130929	91.0073553084638	56.8099327570788
NM_007165	ENSG00000104897	103.596767439713	132.381605300186	117.521301637795	129.803388408794
NM_000479	ENSG00000104899	2.48038623025153	2.16947787520269	2.06290615302709	2.58131618305832
NM_005583	ENSG00000104903	70.7504347979568	91.7904890393174	108.819750928796	57.4103864379318
NM_001301020	ENSG00000104904	791.403309175462	804.859722281725	665.004357070952	1046.38531095833
NM_001136035	ENSG00000104907	42.6923744721947	73.3502056216691	84.2369741965987	38.8096007253416
NM_001271609	ENSG00000104915	23.0511245979186	29.2948823385208	43.2146946869137	18.5392240572423
NM_001207019	ENSG00000104921	4.52542222956118	15.475387755716	13.7925865492348	7.68952793302777
NM_001081560	ENSG00000104936	11.4438105936104	3.80964022842996	5.83564568888009	14.7308109056648
NM_001144904	ENSG00000104938	1.64673434206859	1.06137430370983	2.85479892648326	0.892741974721505
NM_001168222	ENSG00000104946	46.6375263268808	35.2747291810234	35.766851416045	41.9723753550371
NM_001258017	ENSG00000104951	1.08633042990784	3.35157161634761	2.42178753395879	1.92262150585632
NM_030818	ENSG00000104957	45.5058487736561	36.8750803157787	39.1799270968188	46.1685167486006
NM_017432	ENSG00000104960	45.8841660083544	34.767042293625	42.0027928545621	42.4930636629895
NM_001130	ENSG00000104964	14.0300822265616	19.5775166641252	24.5117166718184	10.5744629209904
NM_003021	ENSG00000104969	111.29095376429	134.784849314131	131.506481074564	126.580533898128
NM_001081637	ENSG00000104972	9.2947573993052	9.46626549045536	12.5342442115948	5.26946814005477
NM_030973	ENSG00000104973	74.3662397842292	85.9815629006619	68.2144105267917	87.8232590530158
NM_001278318	ENSG00000104974	2.79325395926172	5.77979646367149	9.51728056339815	1.71739421643511
NM_003083	ENSG00000104976	30.3584640059123	21.6854089385049	22.3827166496202	35.312292546726
NM_014047	ENSG00000104979	69.8824234751886	76.9074339361929	75.7825529682191	79.6023372439287
NM_006351	ENSG00000104980	51.9218003256403	101.837702847953	71.793112117567	58.3989907858007
NM_001267723	ENSG00000104983	18.1505413247008	19.4987687138252	23.3874583125137	18.5184139011809
NM_004843	ENSG00000104998	4.27017250854912	4.74784333049369	14.0653894054145	1.38687158422754
NM_018154	ENSG00000105011	126.765581273086	105.712666223436	70.0306383816484	176.253499864545
NM_001126132	ENSG00000105048	5.1408729704329	4.43515754573045	8.8176062171225	3.52229582512386
NM_001025778	ENSG00000105053	88.161641724076	71.0771706585083	64.5008424835337	93.265480667926
NM_014077	ENSG00000105058	116.483250320466	150.331629727514	145.85120447566	134.640032743395
NM_014931	ENSG00000105063	360.035599029732	549.342529688193	471.163775314524	462.212151983099
NM_001288834	ENSG00000105072	3.21317711448063	6.16618092253881	7.51661585418035	3.14022684796161
NM_004831	ENSG00000105085	15.4401501143828	13.5858482438896	14.4127135102609	17.2667636925717
NM_022904	ENSG00000105122	33.8386946741602	38.0105905369145	50.8692469447911	19.448509420017
NM_005858	ENSG00000105127	84.5230500037046	103.571177988973	91.6102962188009	101.346914333387
NM_006844	ENSG00000105135	44.2737772684036	54.9846411125428	54.0929195799965	52.8869418122101
NM_001098491	ENSG00000105136	15.2626207837401	10.9809506255995	11.596710183718	12.5183289893262
NM_006627	ENSG00000105171	39.5513083375831	45.2760622605733	44.9729247603967	48.658761010499
NM_001238	ENSG00000105173	33.4033444432183	34.8180920987341	31.6283680680598	47.0448938903914
NM_001252641	ENSG00000105176	75.2619490674016	134.332995960437	116.504731352494	94.6184859407721
NM_004708	ENSG00000105185	69.6411996741214	86.3729966357252	86.5634733521626	72.9629753141177
NM_032139	ENSG00000105186	102.439609225886	201.977515087913	178.201067840194	110.75880548996
NM_001020	ENSG00000105193	501.151956968693	425.57026433475	506.166694809739	478.086307530446
NM_001001563	ENSG00000105197	80.5933252247414	132.250761362412	126.759759333336	97.7639376471394
NM_001436	ENSG00000105202	266.287331427304	316.277960527449	331.95952288358	273.642777406406
NM_004714	ENSG00000105204	20.09319720445	15.6744179001292	18.8509067465827	16.7726340830656
NM_000175	ENSG00000105220	333.910258958668	471.482645255939	431.434781317057	422.530083773729
NM_001243027	ENSG00000105221	141.81514326809	181.762102485605	187.145113130304	136.262421418131
NM_001031696	ENSG00000105223	87.41389081605	28.1225956542199	48.0609484689718	52.1757426996559
NM_020956	ENSG00000105227	4.77552959199891	2.36663924650083	3.02271231355155	4.07789781241651
NM_015897	ENSG00000105229	57.3668933833698	49.5739210104876	46.9447861974645	67.7369543894194
NM_001289979	ENSG00000105245	14.3960106167501	12.3770765919716	15.966522073802	11.8582418153086
NM_018074	ENSG00000105248	18.5235982409963	31.4098384099855	26.0040662656977	28.5302230732392
NM_001281	ENSG00000105254	50.5410674736584	55.0856006885158	54.9293566187479	64.1120895583656
NM_006233	ENSG00000105258	6.40987508955773	9.26160307875022	9.46117902201747	7.16849449621846
NM_001199570	ENSG00000105270	6.27044639629645	2.38134983176685	2.72646361350289	3.46317403455039
NM_001145144	ENSG00000105281	142.094934758464	494.170278653502	229.955508186648	250.321573500617
NM_001079880	ENSG00000105287	58.3215086578778	55.2040141095139	49.1490899424767	63.6765580554536
NM_001024807	ENSG00000105290	1.50625358512675	3.24570851195252	0.979008341957793	3.3586888478254
NM_001080543	ENSG00000105298	39.7720806641814	34.4118020306308	36.7427898067885	46.5312573440783
NM_015603	ENSG00000105321	20.0550965670686	31.5191735130095	22.5214355274648	32.2336273541123
NM_007040	ENSG00000105323	507.224309387437	696.96449677128	608.013659247472	547.639636650548
NM_001136197	ENSG00000105325	103.625517463798	78.9279371856204	79.027655316549	118.455385184627
NM_001127240	ENSG00000105327	13.1691994299004	20.4816865627829	13.5716415720001	15.2439237679985
NM_000660	ENSG00000105329	282.129538763888	146.454360335594	168.522193628283	306.204017177369
NM_014957	ENSG00000105339	257.630580370701	351.488438691731	322.577108772664	225.505460276358
NM_001167867	ENSG00000105341	85.7100055179093	90.5603543004235	76.9970735693356	101.557021352357
NM_001817	ENSG00000105352	3.50956570408728	2.54879853698498	3.69547962767027	2.06071715266713
NM_001164189	ENSG00000105355	140.185355117351	154.362074482708	131.342028875784	166.560805517485
NM_015956	ENSG00000105364	37.4007360276713	66.2008153546246	60.3262422497487	50.0376227426896
NM_001783	ENSG00000105369	1.61482812694208	0.797869550940621	2.30305331169508	0.777372664767077
NM_001022	ENSG00000105372	1056.64521790918	902.340484439045	1027.290235404	1015.5536821169
NM_015710	ENSG00000105373	522.206666841489	358.615445637382	455.34160089317	441.492919824084
NM_005601	ENSG00000105374	13.3709214378081	21.813629416347	27.2650873174782	17.3599303496491
NM_003259	ENSG00000105376	7.11905830827632	0.497442587232387	1.62950352342887	4.1526049006457
NM_001014763	ENSG00000105379	15.3773897478103	12.3274583166556	12.9111540627386	16.8166049824015
NM_001082618	ENSG00000105383	91.2211330930814	106.40715038214	115.997138765927	80.8834977183499
NM_000554	ENSG00000105392	1.26128858126334	1.1623338796829	1.07122676913832	1.11451265219594
NM_001033549	ENSG00000105393	19.4473593640584	21.7051687999669	21.3971771681601	23.4294974913273
NM_003331	ENSG00000105397	248.584651925272	193.18687432929	238.658264171688	210.918660133624
NM_007065	ENSG00000105401	271.183244181262	242.738849261706	243.049685611024	298.945944515756
NM_003827	ENSG00000105402	121.552715282613	121.003734420005	102.581913250285	139.031731244844
NM_006423	ENSG00000105404	25.870557401978	13.3915758801244	26.5535244034191	15.6723142317098
NM_001256213	ENSG00000105409	62.4079574135294	50.093575223393	78.4955031202679	48.4557950307297
NM_001271938	ENSG00000105429	123.475617872089	89.0269295382353	112.099193813684	99.7028347083651
NM_006801	ENSG00000105438	112.367466528975	123.454608136324	117.068756772139	113.068631553823
NM_004228	ENSG00000105443	82.1374483149805	45.6936168632605	45.0113291232634	80.4240259368885
NM_031485	ENSG00000105447	56.4286392884368	101.652920097537	105.265788783862	70.2446108522073
NM_000836	ENSG00000105464	69.1035872834475	63.7614976684376	65.5048016722797	67.4588469150028
NM_002975	ENSG00000105472	454.62604341484	764.652856159007	833.203637932797	527.151982553657
NM_001184900	ENSG00000105483	201.934387661783	162.515188642537	169.420692274717	190.717253992757
NM_000234	ENSG00000105486	151.043635017683	170.373576009884	114.809465251592	208.353119784732
NM_001177547	ENSG00000105492	0.501733840482064	2.77538107881515	4.74443426416094	0.289860410482332
NM_007147	ENSG00000105497	27.683017241934	23.5471045573663	25.1891188854464	28.0165865269262
NM_001159322	ENSG00000105499	1.12852136218299	0.849648094919656	1.07429672035263	0.978333186180135
NM_004283	ENSG00000105514	42.4442532772896	51.1793214214389	50.0469859508899	42.3251899176829
NM_001352	ENSG00000105516	15.3500408795036	18.2771552497562	22.2709048039326	13.586085748555
NM_001145416	ENSG00000105518	6.80665763119218	7.74735518692802	10.4236638966825	6.76230668538419
NM_004058	ENSG00000105519	13.5299854615146	6.55069660829108	8.13752528935393	11.6506639386742
NM_001170635	ENSG00000105520	112.091765333494	75.5256072597117	98.7998439700382	96.6405343486821
NM_017805	ENSG00000105538	2.24675800721734	1.95284813799052	1.86965068209685	1.99497800687237
NM_001164773	ENSG00000105552	32.2160350495282	34.0203682955675	30.6846941377544	37.7234736748259
NM_017550	ENSG00000105556	22.0605128133903	19.7100576792934	20.9553471590664	24.5751807388347
NM_014225	ENSG00000105568	231.039271836906	303.701296747915	279.599671129331	265.88827788147
NM_001136195	ENSG00000105576	124.536939480708	191.702724450976	223.22624171661	126.328282883056
NM_016145	ENSG00000105583	19.3135400812975	20.9123485252223	21.1405065421993	20.8831842651704
NM_000159	ENSG00000105607	56.1764277986379	62.910975086874	50.7989094131845	65.7533841897559
NM_001081442	ENSG00000105609	1.57006601537976	2.36663924650083	2.55587151229404	1.63276109537399
NM_006563	ENSG00000105610	0.268105617447866	1.88881077295647	1.32058378144923	0.29647776570362
NM_001375	ENSG00000105612	5.95033218135082	4.55602273093952	9.57566958184564	2.61771163677541
NM_014975	ENSG00000105613	2.45876473227367	3.05114465263937	4.74365179001346	1.80298542789374
NM_024316	ENSG00000105617	11.111307534155	9.96370807768774	7.81939569373137	15.3484089547235
NM_015629	ENSG00000105618	39.8739937318158	44.909729158716	43.5589488405457	45.9917643384208
NM_013342	ENSG00000105619	18.4376972608394	20.584369164097	18.3587238614633	22.3338788143977
NM_000215	ENSG00000105639	4.13226293089445	4.38857402572139	5.47023316844603	3.73318237936885
NM_000980	ENSG00000105640	698.060353796554	582.692452267858	695.154431699232	603.723755069203
NM_001025604	ENSG00000105643	62.1965357002276	57.5826206815218	67.1915804483104	61.6728679574424
NM_002866	ENSG00000105649	7.02123553553569	4.9989435144339	6.80387922889998	7.22143333798877
NM_000923	ENSG00000105650	1.43881791190601	1.19190079798893	1.64602699072164	1.28238639750255
NM_001170938	ENSG00000105655	1.66730377636589	0.623065553089482	1.06123444134791	1.49327295174754
NM_006532	ENSG00000105656	30.3197783567764	28.1866330192539	30.0572535630785	32.0331012391173
NM_001098482	ENSG00000105662	41.9206668065606	29.9180936393843	42.5480672752236	32.2344068893873
NM_007263	ENSG00000105669	108.443120028243	113.330223654955	105.982709126202	135.281136664585
NM_019070	ENSG00000105671	77.1973584612153	117.618686643401	108.205041341426	96.17505817354
NM_001199196	ENSG00000105676	54.6861863009887	99.1293679415323	99.2114855948138	66.3156035322698
NM_001242597	ENSG00000105677	30.4988268030256	46.4480574493262	48.7425943450354	38.9960233170577
NM_003367	ENSG00000105698	79.164324978058	107.197081649351	108.68298823632	76.3782568101809
NM_001171948	ENSG00000105700	40.7009841458179	50.6233279886904	48.024831583172	43.5915566111116
NM_012181	ENSG00000105701	195.001619498304	261.542868269227	251.107663515128	242.549864292691
NM_172231	ENSG00000105705	86.9045613975349	45.9422652829897	48.8451363917044	85.4997638722921
NM_025245	ENSG00000105717	3.03564778383796	1.1623338796829	1.13346821294761	2.92838220331911
NM_001301035	ENSG00000105722	61.8829649996344	71.1997588690585	82.0188856438099	62.7152919413061
NM_019884	ENSG00000105723	73.8449885731303	65.9251975285743	67.1362613810773	82.3524852626911
NM_020410	ENSG00000105726	182.491467684716	217.78292267359	231.591965651473	161.098553281788
NM_022752	ENSG00000105732	32.8408364036964	31.8406461201988	37.8919990128814	28.0133671268768
NM_015073	ENSG00000105738	47.8867751557319	36.6379619782345	41.747747122272	38.872900006362
NM_001256171	ENSG00000105750	11.3773090242417	8.54537048564263	7.46397550108773	11.4685973925275
NM_014297	ENSG00000105755	18.8107541771348	13.3445551167934	13.7495472868588	16.7660167278443
NM_145296	ENSG00000105767	4.61085615779205	2.08827816069162	3.57445792833974	4.10863400130981
NM_019108	ENSG00000105771	84.9893723459209	85.9625317780698	73.0594905976286	93.9987038782347
NM_015060	ENSG00000105778	84.6036906654587	84.6731174547899	74.7804300740905	99.1698697803676
NM_001039706	ENSG00000105792	1.22424000756251	0.822532940824637	1.05777325305986	0.534791831231273
NM_001042717	ENSG00000105793	23.9578215698226	26.4654166992896	24.6915186266702	25.5795489394818
NM_001079877	ENSG00000105808	6.21691868319209	6.89265781581237	10.9535286158968	3.61023762379563
NM_001145306	ENSG00000105810	260.558823636233	617.152998087161	398.579281551326	246.44105969932
NM_004279	ENSG00000105819	71.3552517295822	68.166942548088	66.8922617970475	61.1921516135015
NM_001129887	ENSG00000105821	27.5013976163975	44.4536750675227	46.0879732660585	27.5390895830346
NM_005868	ENSG00000105829	13.7692230950492	14.7311655218695	13.3410955040488	13.3240872557734
NM_005746	ENSG00000105835	37.023588816482	30.2379889690065	31.2679816842088	37.6832458595187
NM_001002926	ENSG00000105849	32.4626371288266	44.1308907303674	39.0639315340713	38.8115169061366
NM_001282426	ENSG00000105851	46.1083256582636	62.6008868140957	53.6499158596816	50.7958335995065
NM_000305	ENSG00000105854	3.47614037335417	3.49680869589272	5.53861451468394	2.13446615049882
NM_001244262	ENSG00000105856	42.5499075477202	26.8249774996099	29.4793833902808	32.1427220066867
NM_001270419	ENSG00000105865	5.27621136880041	9.52280181508241	7.15198580789378	5.75889657513453
NM_003112	ENSG00000105866	33.8263058296504	21.4048875840326	17.8300328534702	32.5375912878734
NM_014149	ENSG00000105875	92.8622580246496	62.8721841028199	60.0418221721079	78.8464649929367
NM_001277115	ENSG00000105877	1.06213775264282	1.06627783213183	0.496035310481257	0.968407153348201
NM_001284291	ENSG00000105879	35.6325712473515	36.5546019950604	35.1336621760142	40.2219836400568
NM_145808	ENSG00000105887	146.045111011896	135.917059232359	124.853991765439	144.067407938674
NM_016447	ENSG00000105926	2.12684668457279	7.09197945577354	7.64148997887268	2.40778317292793
NM_001127453	ENSG00000105928	1.088901609195	0.822532940824637	1.8661894938088	0.620383042689902
NM_020119	ENSG00000105939	91.7146815563881	89.0929814241584	87.1643381863798	85.0245282380525
NM_001144920	ENSG00000105948	11.0222503629564	11.0471482592966	13.7391637219947	8.39175910314753
NM_001003941	ENSG00000105953	214.200975627286	142.646417184558	121.776411567104	257.577408815355
NM_001284308	ENSG00000105963	11.0552086417634	15.341680758356	19.0591806818864	10.5668874753716
NM_001018058	ENSG00000105967	13.9596083221277	45.4766956305004	64.1791917542474	14.206903197663
NM_012412	ENSG00000105968	204.809565478749	176.958160073807	151.669093040651	216.232902671066
NM_001172895	ENSG00000105974	3.31041487546675	2.34183010884283	5.45945836650813	1.53489326387029
NM_001184996	ENSG00000105982	1.87779138581562	1.90352135822249	2.47710660119198	1.30223846316642
NM_022458	ENSG00000105983	66.3722727593468	44.909729158716	43.6627245438116	60.7708129114297
NM_005494	ENSG00000105993	116.572189531836	97.2356536401538	85.357831312991	139.586898825718
NM_001040167	ENSG00000106003	20.3057889412609	6.18853829598581	8.06763894019669	27.5910703344074
NM_152743	ENSG00000106009	85.1380336926502	84.3702387268707	87.7107863182625	96.9801142008853
NM_001287499	ENSG00000106012	24.7925255216861	36.4037326482234	37.4847808866682	23.8191419141084
NM_001256510	ENSG00000106028	46.1186103754122	72.9384290340478	67.7475697255342	55.5198936177844
NM_152740	ENSG00000106049	37.5262567608162	26.4456568378276	26.7617383933471	35.0414153890713
NM_001079864	ENSG00000106052	153.842026548131	172.511592245718	156.040801170728	148.622725398809
NM_001001549	ENSG00000106070	23.9310577132704	67.9114020269946	32.5508836315632	29.2540439346953
NM_001145364	ENSG00000106077	34.7952961162009	19.8163580270104	17.2932457576798	37.3422735104999
NM_017946	ENSG00000106080	11.1524464027496	7.85567005553411	10.0140983480269	9.24949812096758
NM_001197026	ENSG00000106086	7.57906826840927	3.41070545295965	5.9693384301416	3.74406650259829
NM_001165903	ENSG00000106089	6.52359198994739	4.13473058202221	5.3780147412655	7.85975226554752
NM_006092	ENSG00000106100	22.4479447417281	21.899586911506	21.8397896514012	20.4764727703568
NM_002047	ENSG00000106105	143.797767992924	385.844365232671	147.19490280928	235.682881884071
NM_001280794	ENSG00000106123	23.8096272750193	19.235263961056	20.0323804131137	19.4276992639556
NR_033322	ENSG00000106133	2.82878341735595	2.49961750499094	3.77156582463177	2.52219439248485
NM_032982	ENSG00000106144	107.607717892185	113.761760104038	107.280569592554	109.793349903977
NM_016139	ENSG00000106153	136.329260433863	169.453092300446	142.245204615654	184.308386812947
NM_001540	ENSG00000106211	45.7683449806036	77.9757262892138	62.9359278263566	85.7325079505572
NM_014891	ENSG00000106244	53.5463281579765	76.8347554965068	62.7852604353529	70.6105708477345
NM_003910	ENSG00000106245	21.4063764233826	24.3057458809309	18.0463429311956	30.6694796757256
NM_015545	ENSG00000106246	2.21999415066515	1.6819880925883	1.76436997591161	1.85548986324592
NM_000777	ENSG00000106258	2.54676983979171	1.8051592942344	1.93189212590615	2.25645281567453
NM_001287054	ENSG00000106261	175.535327775383	117.760914915586	133.918276280732	144.525142094463
NM_001037283	ENSG00000106263	222.943976756144	388.607743098126	368.385536642094	293.668478505052
NM_013321	ENSG00000106266	26.4705810671267	34.2247392117246	27.4137985231132	41.6018034626449
NM_002452	ENSG00000106268	34.5920549926866	50.2442988224561	40.7037586769887	51.4760406718718
NM_001190415	ENSG00000106290	29.0076512015243	23.8993100650536	22.1771813738328	28.3017457629822
NM_003941	ENSG00000106299	14.6193541226357	9.45140915741535	10.4763042497751	11.9428749363697
NM_006303	ENSG00000106305	16.7883917394836	24.371506271306	24.953215389214	21.3101822320661
NM_001206855	ENSG00000106327	4.27017250854912	9.97322363898378	14.1268483750764	2.44748730425566
NM_001040097	ENSG00000106330	13.5062598361756	12.3154909911486	12.0404963781804	13.6409407711203
NM_002593	ENSG00000106333	3.15041674790818	2.94282978403329	3.31778730237898	2.35954550558389
NM_001163499	ENSG00000106336	1.36214958521719	0.933299573641728	0.693143206773287	1.38121231940376
NM_001166135	ENSG00000106344	45.2037328137206	54.8021903265106	45.9872675140068	49.6771434568637
NM_032172	ENSG00000106346	21.1290381524667	16.5139674426569	21.4659497514717	15.7143689502506
NM_000883	ENSG00000106348	62.6414676767351	83.8661436379284	96.0516193517127	63.2955364462502
NM_006076	ENSG00000106351	18.1094024561062	9.89952496487971	10.9304740091016	20.4892730743813
NM_001130710	ENSG00000106355	31.0598157269409	43.5209584849769	36.9698746864518	37.4936931453145
NM_001283	ENSG00000106367	20.6900646785571	37.3618413595231	31.5657353871768	28.9959670810651
NM_020156	ENSG00000106392	33.7131739410153	22.4512598069285	21.8048464768226	31.6921288900985
NM_001084	ENSG00000106397	22.8252099127459	42.5035701892911	45.0920502197341	24.0432631787959
NM_002947	ENSG00000106399	28.0391279668999	33.2644702317619	24.1474778626056	40.0518485850983
NM_006349	ENSG00000106400	42.364664679216	43.9250882844172	43.5132308640292	49.5982588781876
NM_001185080	ENSG00000106404	10.5267109447292	16.3540197778457	18.9788508224894	10.1398895084759
NM_138426	ENSG00000106415	13.0148107128422	3.52637561419875	6.03504106223894	6.52207643906152
NM_014660	ENSG00000106443	54.4782698708261	67.5725694266606	68.7338916811418	52.9390118411442
NM_001040110	ENSG00000106459	30.6017919343406	26.2829659132575	21.5451058996476	32.8095158134869
NM_001134232	ENSG00000106460	33.3626726265498	25.2955817791997	25.3827655934504	25.1525509725862
NM_001203247	ENSG00000106462	102.086890611618	121.669062955778	71.6966500279509	139.752243428689
NM_001257158	ENSG00000106477	11.0732068967736	25.0639499611735	22.789994721209	13.738808602624
NM_001099220	ENSG00000106479	9.98535735125914	6.35108347278193	8.5386634585141	5.73477774146251
NM_001253900	ENSG00000106484	2.47419180799665	5.10740413081397	5.79221518943039	2.49999173960784
NM_020319	ENSG00000106524	26.1366768518932	23.2983103898631	16.9228670460384	30.4731310511775
NM_014399	ENSG00000106537	9.23351614833935	0.940654866274736	1.97761010242267	5.05623099859664
NM_001621	ENSG00000106546	73.3835774572193	50.0426711660579	53.6861526362327	59.3397918727437
NM_017812	ENSG00000106554	75.0181540870472	114.353801261082	91.4908394677653	97.4319332405549
NM_015660	ENSG00000106560	11.0845436776028	16.5634399701989	15.6314777738129	10.2453327855984
NM_001101311	ENSG00000106565	3.32946519415745	2.90085829689826	6.84652725420219	2.27160370691213
NM_002787	ENSG00000106588	5.15630004615587	4.90288746688282	5.31538206038247	3.71333031370499
NM_031903	ENSG00000106591	31.4257441171294	41.3436880738192	43.4817488777386	34.9165544527031
NM_018224	ENSG00000106603	32.157949989604	35.4365456189496	31.0097461099531	32.3276628240259
NM_001077663	ENSG00000106608	22.104222861272	21.1386395715045	24.3053989218835	15.4651707614935
NM_017994	ENSG00000106609	88.5253480270749	93.2148701940296	101.254798329334	90.5668789941182
NR_040586	ENSG00000106610	5.63489327305347	5.6639805546584	5.20050026348055	4.92240211979398
NM_005614	ENSG00000106615	38.9564270310086	45.5281826789314	39.2694668098588	49.289504492439
NM_001040633	ENSG00000106617	22.6950138729527	19.4491504385092	24.2515848575696	20.4878805775656
NM_001127218	ENSG00000106628	91.0772602254409	138.648719850751	136.767657833559	104.460505186729
NM_001197244	ENSG00000106635	48.1996428847421	47.1654560246257	40.7203420896571	63.090309156829
NM_006555	ENSG00000106636	106.467623829516	77.2946928817042	79.7350345135482	116.167761773641
NM_012453	ENSG00000106638	29.7846191855612	35.7072599165778	36.3647062444235	31.6226466602749
NM_003388	ENSG00000106665	44.3696138736116	15.6843707047472	30.3877229089339	25.3302614731635
NM_022170	ENSG00000106682	385.792208399052	458.348556513864	384.969838254479	457.115246781389
NM_001204426	ENSG00000106683	40.241441237611	46.8820456626205	45.1489342352623	44.0199470748229
NM_001079802	ENSG00000106692	25.5000716649696	26.7980080932888	30.3116367119724	19.3279152516569
