,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
ETF1,1783.6666666666667,1890.6666666666667,1645.3333333333333,2139.0,1937.1666666666667
ETFA,2989.3333333333335,4054.6666666666665,2853.3333333333335,4844.5,3927.0
ETFB,873.0,1015.6666666666666,881.0,987.0,931.5
ETS1,33.666666666666664,37.0,34.0,66.5,43.0
ETS2,440.3333333333333,294.6666666666667,412.6666666666667,480.0,357.6666666666667
ETV1,6.0,2.6666666666666665,1.0,12.0,4.333333333333333
ETV2,37.0,37.0,52.666666666666664,51.5,35.833333333333336
ETV4,93.0,124.66666666666667,127.33333333333333,99.5,99.66666666666667
ETV5,386.6666666666667,558.6666666666666,429.0,503.0,550.1666666666666
ETV6,1339.3333333333333,1382.3333333333333,1070.3333333333333,1581.0,1491.8333333333333
EVI2A,135.33333333333334,92.0,83.33333333333333,146.0,113.0
EVI2B,623.6666666666666,538.0,510.0,651.5,566.1666666666666
EWSR1,959.0,1311.0,893.0,1864.0,1419.1666666666667
EXT1,26.0,19.666666666666668,18.0,22.0,18.833333333333332
EXT2,160.0,246.66666666666666,166.66666666666666,208.5,212.5
EXTL2,292.6666666666667,242.66666666666666,210.0,247.5,234.5
EXTL3,209.0,224.66666666666666,172.33333333333334,249.5,220.16666666666666
EYA3,524.3333333333334,710.3333333333334,453.6666666666667,921.0,684.3333333333334
EZH1,208.0,340.0,244.33333333333334,363.5,307.5
EZH2,147.33333333333334,180.66666666666666,136.0,231.0,192.16666666666666
F2R,26.666666666666668,29.666666666666668,15.0,27.5,22.5
F3,53.333333333333336,18.0,41.333333333333336,48.0,27.166666666666668
F13A1,17.333333333333332,23.333333333333332,10.333333333333334,37.0,30.0
FABP5,2185.3333333333335,2581.6666666666665,1877.6666666666667,3048.5,2685.1666666666665
FANCA,154.0,255.0,221.66666666666666,250.0,230.0
FANCC,84.33333333333333,84.33333333333333,64.33333333333333,125.0,79.66666666666667
FANCD2,258.6666666666667,458.0,327.3333333333333,558.0,427.0
FANCE,628.3333333333334,788.3333333333334,790.6666666666666,574.0,693.1666666666666
ACSL1,139.0,160.0,98.66666666666667,264.0,178.83333333333334
ACSL3,448.3333333333333,527.6666666666666,400.6666666666667,702.5,618.6666666666666
ACSL4,470.0,553.3333333333334,370.6666666666667,842.5,563.0
FAH,420.0,668.0,551.6666666666666,459.0,553.6666666666666
PTK2B,1053.6666666666667,1520.3333333333333,1214.0,1302.5,1385.1666666666667
BPTF,228.33333333333334,275.0,187.33333333333334,338.5,277.5
FANCF,69.33333333333333,55.333333333333336,54.666666666666664,35.5,48.5
FANCG,281.0,422.6666666666667,307.6666666666667,396.0,404.5
FARSA,6707.0,8784.333333333334,7897.0,7955.0,7679.166666666667
FASN,2510.3333333333335,4027.0,2873.3333333333335,3607.0,3631.5
FAU,5681.0,7508.666666666667,6333.0,6654.0,6794.333333333333
FBN1,7.0,3.3333333333333335,6.666666666666667,6.0,4.333333333333333
FBP1,22.0,31.0,36.333333333333336,34.5,35.5
FCAR,8.666666666666666,4.333333333333333,7.0,10.0,5.333333333333333
FCER1G,6.333333333333333,16.333333333333332,9.333333333333334,20.0,19.5
FCGR1A,95.0,88.66666666666667,94.0,113.5,94.16666666666667
FCGR1B,150.66666666666666,129.66666666666666,152.0,147.0,143.16666666666666
FCGR2A,33.333333333333336,25.333333333333332,28.666666666666668,53.0,30.666666666666668
FCGR2B,4.666666666666667,3.0,2.3333333333333335,0.5,2.0
FCGRT,296.3333333333333,385.3333333333333,313.0,394.5,356.3333333333333
FKTN,130.0,132.0,95.66666666666667,117.5,130.66666666666666
FDFT1,3275.3333333333335,4363.0,3561.3333333333335,4529.0,4080.5
FDPS,2373.6666666666665,2185.3333333333335,1826.3333333333333,2582.5,2278.3333333333335
FDX1,270.6666666666667,235.0,208.33333333333334,270.5,236.5
FDXR,267.6666666666667,371.3333333333333,310.0,389.5,332.0
FECH,119.0,175.66666666666666,137.0,130.5,140.5
FEN1,2917.3333333333335,3446.0,2646.6666666666665,4343.5,3696.8333333333335
FER,45.0,55.333333333333336,51.0,49.5,46.5
FES,361.3333333333333,493.6666666666667,518.6666666666666,331.5,394.8333333333333
FGFR1,83.33333333333333,114.33333333333333,80.66666666666667,135.5,123.33333333333333
FGFR3,3.6666666666666665,9.666666666666666,6.333333333333333,5.0,11.833333333333334
FGR,41.333333333333336,77.33333333333333,45.333333333333336,63.5,56.833333333333336
FH,341.0,401.3333333333333,299.3333333333333,514.5,413.3333333333333
FHL3,119.66666666666667,131.66666666666666,152.33333333333334,113.5,129.33333333333334
FKBP1A,4263.333333333333,7229.666666666667,5766.0,5418.0,6060.333333333333
FKBP2,1933.3333333333333,2045.0,1476.6666666666667,2370.5,2106.8333333333335
FKBP3,468.0,555.6666666666666,491.0,633.0,557.0
FKBP4,789.6666666666666,1177.6666666666667,923.0,1082.0,1049.3333333333333
FKBP5,803.3333333333334,835.0,633.0,1283.0,937.5
FOXM1,440.6666666666667,625.3333333333334,450.3333333333333,694.0,617.8333333333334
FOXD2,49.333333333333336,31.0,27.333333333333332,23.5,39.833333333333336
FOXO1,49.666666666666664,45.0,50.0,38.5,42.0
FOXO3,498.6666666666667,568.3333333333334,513.6666666666666,441.5,543.5
FOXO3B,44.666666666666664,28.666666666666668,24.0,23.0,31.0
FLI1,234.66666666666666,329.6666666666667,202.33333333333334,363.5,321.3333333333333
FLII,369.3333333333333,523.0,380.3333333333333,455.5,458.6666666666667
FLNA,3491.6666666666665,5154.666666666667,4028.6666666666665,4339.0,4432.333333333333
FLNB,706.3333333333334,947.0,667.3333333333334,1084.5,957.3333333333334
FLOT2,583.0,850.0,790.3333333333334,663.5,725.0
FLT3,1062.6666666666667,1021.3333333333334,706.3333333333334,1243.5,1088.5
FMO5,6.666666666666667,7.333333333333333,8.666666666666666,3.5,6.833333333333333
FMR1,145.0,200.66666666666666,155.0,201.5,162.16666666666666
FNTA,1273.3333333333333,1625.6666666666667,1329.6666666666667,1842.0,1637.3333333333333
FNTB,117.0,220.33333333333334,142.66666666666666,187.0,185.33333333333334
FOS,140.33333333333334,37.333333333333336,55.666666666666664,11.5,163.33333333333334
FOSB,7.666666666666667,17.0,4.0,4.0,24.0
FOSL2,150.66666666666666,135.33333333333334,313.0,137.5,97.16666666666667
FPGS,1140.3333333333333,1595.0,1340.0,1453.0,1363.3333333333333
FXN,212.33333333333334,178.66666666666666,173.0,218.0,175.0
MTOR,269.6666666666667,336.6666666666667,274.6666666666667,400.5,380.0
FRG1,621.6666666666666,753.3333333333334,596.3333333333334,774.0,724.6666666666666
CENPI,124.33333333333333,128.0,111.66666666666667,151.0,127.16666666666667
FTH1,5447.666666666667,7863.0,5488.666666666667,7512.5,7415.833333333333
FTH1P3,26.666666666666668,7.0,16.333333333333332,10.0,10.166666666666666
FTL,11714.666666666666,16448.666666666668,13010.0,14021.0,15264.5
FUCA1,296.3333333333333,361.0,267.6666666666667,410.5,381.8333333333333
FUCA2,418.6666666666667,588.6666666666666,442.0,508.0,547.8333333333334
FUS,3706.0,5737.666666666667,4227.333333333333,5249.0,5265.666666666667
FUT4,690.3333333333334,404.3333333333333,638.0,634.0,438.6666666666667
FUT7,100.66666666666667,139.0,110.66666666666667,133.0,126.66666666666667
FUT8,10.333333333333334,12.333333333333334,3.0,19.0,12.0
KDSR,261.6666666666667,298.3333333333333,227.66666666666666,363.0,303.3333333333333
FYB1,22.0,18.666666666666668,12.0,25.5,23.666666666666668
FYN,110.66666666666667,131.0,124.33333333333333,95.5,124.16666666666667
FZD2,118.0,89.66666666666667,91.66666666666667,105.0,101.83333333333333
IFI6,23.666666666666668,22.0,35.0,15.5,23.333333333333332
SLC37A4,286.3333333333333,285.3333333333333,253.66666666666666,309.0,279.6666666666667
XRCC6,3283.6666666666665,4916.666666666667,4134.666666666667,3667.5,4163.333333333333
GAA,245.0,499.6666666666667,321.3333333333333,466.0,447.0
GABPA,131.66666666666666,73.66666666666667,51.333333333333336,182.0,96.33333333333333
GABPB1,98.66666666666667,159.0,131.0,133.0,141.33333333333334
GABRB2,1.0,2.3333333333333335,5.0,3.0,2.0
GAK,623.0,1174.6666666666667,930.6666666666666,908.0,985.3333333333334
GALC,245.0,429.3333333333333,335.6666666666667,303.0,362.0
GALE,114.66666666666667,185.33333333333334,165.66666666666666,180.5,173.16666666666666
GALK1,518.0,823.6666666666666,794.0,665.0,638.3333333333334
GALK2,70.66666666666667,83.66666666666667,76.66666666666667,144.0,85.5
GALNS,438.0,609.0,491.3333333333333,550.0,534.3333333333334
GALNT1,464.0,455.3333333333333,337.0,568.5,463.3333333333333
GALNT2,67.33333333333333,98.0,47.666666666666664,168.5,115.83333333333333
GALNT3,7.333333333333333,3.3333333333333335,2.6666666666666665,9.0,5.166666666666667
GALT,122.33333333333333,171.0,92.33333333333333,118.5,142.0
GAMT,219.0,322.6666666666667,342.6666666666667,316.5,297.5
GANC,235.66666666666666,252.66666666666666,223.66666666666666,278.0,243.83333333333334
GAPDH,37977.333333333336,45576.666666666664,42396.666666666664,43166.5,41846.833333333336
GARS1,1108.0,1170.0,901.6666666666666,1207.0,1096.3333333333333
GART,485.0,593.6666666666666,373.6666666666667,822.0,637.0
GAS1,1.3333333333333333,0.0,0.6666666666666666,0.0,2.0
GAS6,1143.3333333333333,1742.3333333333333,1090.6666666666667,3154.5,1815.8333333333333
GAS8,16.0,24.0,7.0,23.0,19.333333333333332
GATA2,758.3333333333334,643.6666666666666,584.6666666666666,989.5,681.5
GBAP1,17.666666666666668,40.666666666666664,23.666666666666668,28.5,30.166666666666668
NIPSNAP2,381.6666666666667,403.0,318.0,687.5,480.5
GBE1,260.3333333333333,383.6666666666667,251.0,470.0,382.1666666666667
GBP2,11.0,5.0,8.333333333333334,4.0,5.333333333333333
GBP3,25.666666666666668,9.0,11.0,13.5,12.666666666666666
GCDH,406.3333333333333,497.6666666666667,343.0,493.5,478.0
GCH1,9.0,15.333333333333334,10.0,15.5,16.0
GCHFR,168.66666666666666,271.0,300.6666666666667,236.5,232.16666666666666
BLOC1S1,162.33333333333334,196.66666666666666,158.66666666666666,214.0,193.16666666666666
KAT2A,614.0,1013.6666666666666,831.6666666666666,1142.0,890.6666666666666
NR6A1,173.66666666666666,261.3333333333333,149.66666666666666,167.5,233.33333333333334
GCNT1,184.33333333333334,149.66666666666666,143.66666666666666,215.0,147.66666666666666
GCNT2,8.0,7.0,5.0,8.5,5.166666666666667
GCSH,472.0,616.6666666666666,511.3333333333333,614.0,591.8333333333334
GDI1,64.0,118.0,68.0,87.0,110.16666666666667
GDI2,5500.333333333333,7470.0,5798.666666666667,7191.0,6991.333333333333
GFER,283.0,374.6666666666667,327.0,292.5,338.8333333333333
GFI1,3078.0,2398.6666666666665,2992.0,2775.5,2496.1666666666665
GFPT1,180.0,172.66666666666666,117.66666666666667,164.5,170.16666666666666
GGCX,125.0,198.33333333333334,119.66666666666667,191.5,193.5
B4GALT1,1799.0,1967.6666666666667,1776.3333333333333,2191.0,1971.8333333333333
GGT7,46.666666666666664,53.0,52.0,78.0,56.5
GIPR,105.0,205.66666666666666,145.0,196.5,172.16666666666666
GJA4,6.333333333333333,5.0,3.6666666666666665,5.5,4.333333333333333
GK,77.0,76.33333333333333,56.333333333333336,139.5,81.5
GLA,11.333333333333334,8.333333333333334,10.333333333333334,13.5,11.666666666666666
GPC3,45.666666666666664,64.33333333333333,42.666666666666664,83.0,56.666666666666664
GLB1,1139.0,1557.0,1164.0,1484.5,1462.1666666666667
GCLC,122.0,137.33333333333334,112.33333333333333,164.0,138.0
GCLM,217.0,218.66666666666666,170.66666666666666,258.0,208.33333333333334
GLE1,2080.0,2851.0,1839.0,3067.5,2698.5
GLG1,646.6666666666666,686.3333333333334,564.0,710.5,683.0
GLI1,11.333333333333334,10.666666666666666,14.333333333333334,13.0,12.166666666666666
GLI4,19.333333333333332,46.0,22.333333333333332,22.0,34.833333333333336
GLO1,1043.0,1239.6666666666667,903.6666666666666,1476.5,1240.1666666666667
GLS,304.3333333333333,421.0,307.0,433.0,412.1666666666667
GLRX,34.333333333333336,33.333333333333336,18.333333333333332,57.0,35.0
GLUD1,282.0,372.0,318.3333333333333,445.0,373.5
GLUL,1327.3333333333333,1276.6666666666667,1214.0,1559.0,1460.6666666666667
GM2A,345.6666666666667,393.0,344.3333333333333,453.5,412.0
GMDS,381.0,542.6666666666666,388.3333333333333,554.5,513.5
GMFB,185.33333333333334,220.33333333333334,153.33333333333334,248.5,219.66666666666666
GMPR,4.0,3.3333333333333335,2.0,6.5,2.0
GNA11,249.66666666666666,320.6666666666667,247.0,337.0,315.1666666666667
GNA12,503.6666666666667,655.0,538.0,729.5,619.3333333333334
GNA15,2418.3333333333335,3043.3333333333335,2881.0,2848.5,2752.5
GNAI2,2969.6666666666665,4003.0,3199.0,3128.5,3667.8333333333335
GNAI3,587.3333333333334,769.6666666666666,628.6666666666666,814.5,749.1666666666666
GNAL,12.666666666666666,14.333333333333334,7.666666666666667,6.0,9.166666666666666
GNAQ,837.6666666666666,950.3333333333334,698.3333333333334,976.5,945.1666666666666
GNAS,994.3333333333334,726.6666666666666,518.0,1279.0,915.6666666666666
GNB1,1638.0,1954.6666666666667,1539.6666666666667,2105.5,1868.8333333333333
GNB2,1232.3333333333333,1552.3333333333333,914.6666666666666,2957.5,1695.5
GNG5,578.3333333333334,740.0,635.3333333333334,659.0,704.6666666666666
GNG7,106.0,131.66666666666666,97.33333333333333,168.0,129.5
GNG10,187.33333333333334,220.66666666666666,159.66666666666666,244.5,189.66666666666666
GNL1,384.3333333333333,385.6666666666667,326.3333333333333,389.5,352.1666666666667
GNRH1,9.666666666666666,22.333333333333332,15.333333333333334,43.0,22.5
GNS,483.3333333333333,725.3333333333334,592.0,592.0,634.3333333333334
GOLGA1,35.666666666666664,64.33333333333333,60.666666666666664,56.0,62.5
GOLGA2,957.3333333333334,1417.0,1205.3333333333333,1278.5,1253.0
GOLGA3,879.3333333333334,1513.0,1053.6666666666667,1410.0,1359.1666666666667
GOLGA4,29.666666666666668,27.0,13.666666666666666,36.0,26.333333333333332
GOLGB1,159.33333333333334,252.0,201.33333333333334,208.0,247.5
GOT1,338.6666666666667,503.3333333333333,365.3333333333333,508.0,452.8333333333333
GOT2,774.3333333333334,927.3333333333334,761.3333333333334,784.0,848.1666666666666
GP1BB,204.0,294.3333333333333,329.6666666666667,194.0,246.33333333333334
GP2,1.3333333333333333,0.6666666666666666,4.333333333333333,1.0,0.5
GPC1,52.0,65.0,62.666666666666664,70.0,59.5
GPD2,183.66666666666666,276.0,183.33333333333334,304.0,268.1666666666667
GPI,3127.0,4487.333333333333,3266.0,4374.5,4040.0
GPLD1,6.0,3.0,4.0,5.5,4.5
GPM6B,49.0,41.333333333333336,61.333333333333336,46.0,44.166666666666664
CCR10,4.666666666666667,1.6666666666666667,13.0,2.0,1.0
GPR3,9.666666666666666,4.0,1.3333333333333333,6.5,7.5
CXCR3,22.666666666666668,26.333333333333332,35.0,15.5,21.333333333333332
GPR18,20.333333333333332,0.3333333333333333,14.333333333333334,3.0,1.5
GPR20,17.666666666666668,29.0,19.666666666666668,16.5,28.166666666666668
LPAR4,48.333333333333336,51.0,70.66666666666667,69.5,46.5
GPR27,69.0,46.0,58.666666666666664,90.0,48.666666666666664
GRK5,170.33333333333334,129.0,102.66666666666667,164.0,157.66666666666666
GRK6,434.3333333333333,547.0,484.3333333333333,463.0,489.6666666666667
MKNK2,753.3333333333334,811.0,551.3333333333334,774.5,912.5
GPS1,633.0,904.6666666666666,698.6666666666666,800.0,819.5
GPS2,230.66666666666666,287.6666666666667,254.66666666666666,289.5,304.8333333333333
GPX1,2228.0,3140.3333333333335,2759.3333333333335,3119.0,3016.6666666666665
GPX4,1607.6666666666667,2175.3333333333335,1958.0,2178.0,2000.0
GPX7,137.66666666666666,147.33333333333334,124.66666666666667,161.0,145.16666666666666
GRB2,2698.0,2447.6666666666665,2016.3333333333333,2946.0,2489.8333333333335
GRB10,300.3333333333333,438.3333333333333,281.6666666666667,362.5,391.3333333333333
RAPGEF1,235.33333333333334,343.3333333333333,250.66666666666666,282.0,325.1666666666667
GRN,3333.6666666666665,3868.0,3270.0,3724.0,3620.5
GRIN2D,60.666666666666664,68.66666666666667,57.666666666666664,74.0,63.333333333333336
GRINA,3764.0,5624.666666666667,4746.333333333333,4423.0,4750.5
NR3C1,449.6666666666667,463.0,434.6666666666667,529.5,447.1666666666667
ARHGAP35,315.6666666666667,338.3333333333333,302.6666666666667,348.5,367.8333333333333
PDIA3,438.0,468.6666666666667,398.0,595.0,493.8333333333333
GRSF1,884.6666666666666,1130.0,739.0,1362.5,1139.5
GSK3A,1038.3333333333333,1251.3333333333333,1086.6666666666667,1150.0,1127.8333333333333
GSK3B,205.66666666666666,222.66666666666666,176.66666666666666,278.0,242.66666666666666
GSN,193.66666666666666,203.33333333333334,140.0,281.5,242.33333333333334
GSPT1,1531.6666666666667,1910.6666666666667,1653.3333333333333,1845.5,1771.5
GSR,2021.3333333333333,2037.6666666666667,1601.3333333333333,2263.0,1965.5
GSS,1243.6666666666667,1404.0,1268.3333333333333,1540.0,1378.8333333333333
GSTM3,18.333333333333332,28.666666666666668,8.0,13.0,22.666666666666668
GSTM4,52.666666666666664,91.66666666666667,65.0,65.5,74.33333333333333
GSTP1,15769.0,20551.0,18322.0,17551.5,17702.833333333332
GSTZ1,798.6666666666666,990.3333333333334,910.3333333333334,818.0,885.1666666666666
MSH6,337.3333333333333,391.3333333333333,319.3333333333333,374.0,372.6666666666667
GTF2A1,235.0,296.3333333333333,214.33333333333334,456.0,323.6666666666667
GTF2A2,221.33333333333334,284.3333333333333,263.0,290.0,274.0
GTF2B,121.33333333333333,113.66666666666667,85.66666666666667,152.5,137.33333333333334
GTF2E1,119.66666666666667,95.0,83.33333333333333,120.5,96.5
GTF2E2,615.3333333333334,843.3333333333334,653.0,871.5,827.0
GTF2F1,332.6666666666667,410.0,305.0,430.0,397.5
GTF2F2,231.33333333333334,239.33333333333334,186.0,341.5,270.8333333333333
GTF2H1,244.66666666666666,293.0,173.33333333333334,416.5,329.3333333333333
GTF2H3,240.33333333333334,217.33333333333334,136.66666666666666,258.0,210.66666666666666
GTF2H4,677.6666666666666,744.6666666666666,672.3333333333334,785.5,714.8333333333334
GTF2I,1.0,6.333333333333333,4.666666666666667,5.5,6.5
GTF2IP1,6.333333333333333,10.666666666666666,5.666666666666667,4.0,8.0
GTF3A,899.0,1291.0,1107.6666666666667,1106.5,1173.3333333333333
BRF1,231.33333333333334,248.0,213.0,237.5,253.5
GTF3C1,148.33333333333334,193.66666666666666,131.33333333333334,255.5,203.83333333333334
GTF3C2,215.33333333333334,280.0,225.0,288.5,256.0
GUCA1B,10.0,21.666666666666668,13.666666666666666,30.0,18.0
GUK1,593.3333333333334,927.0,711.3333333333334,681.0,835.8333333333334
GUSB,668.0,737.6666666666666,550.3333333333334,840.5,730.8333333333334
GYG1,186.33333333333334,227.33333333333334,209.0,272.5,204.83333333333334
GYPC,121.66666666666667,157.0,115.66666666666667,130.0,146.16666666666666
GYS1,1403.6666666666667,1735.6666666666667,1357.0,1723.0,1658.0
H1-0,28.0,22.666666666666668,19.666666666666668,36.5,30.166666666666668
H1-2,53.0,139.33333333333334,58.0,47.5,160.33333333333334
H2AX,498.3333333333333,500.0,407.3333333333333,599.0,598.0
H2AZ1,18274.666666666668,24521.666666666668,18757.333333333332,25330.5,24030.666666666668
H2BC5,12.333333333333334,44.333333333333336,7.333333333333333,24.0,50.333333333333336
H3-3A,5754.333333333333,7132.333333333333,5573.666666666667,7401.5,6872.666666666667
H3-3B,14221.666666666666,16875.0,13175.0,14674.5,17840.666666666668
HSD17B10,360.3333333333333,493.0,532.3333333333334,445.0,454.6666666666667
HAGH,239.33333333333334,374.0,318.3333333333333,370.0,345.3333333333333
HADHA,1391.3333333333333,1664.0,1372.6666666666667,1776.0,1570.1666666666667
HADHB,522.6666666666666,656.0,492.6666666666667,904.5,741.0
HADH,491.0,725.0,486.6666666666667,751.5,672.6666666666666
HAL,79.66666666666667,89.66666666666667,101.66666666666667,87.5,86.83333333333333
HARS1,117.66666666666667,146.66666666666666,113.66666666666667,181.5,162.83333333333334
HCCS,482.6666666666667,519.3333333333334,426.3333333333333,548.5,513.6666666666666
HCFC1,1636.6666666666667,2431.3333333333335,1865.0,2156.5,2242.0
HCK,365.0,448.6666666666667,288.0,595.0,478.5
HCLS1,2195.0,3369.3333333333335,2759.6666666666665,2911.0,2990.1666666666665
HTT,283.0,403.6666666666667,282.0,351.5,362.3333333333333
HDAC1,3044.3333333333335,4342.333333333333,3338.6666666666665,4768.0,3948.3333333333335
HDAC2,3405.6666666666665,2645.3333333333335,2133.3333333333335,3032.0,2673.1666666666665
HDC,24.666666666666668,41.0,27.0,26.5,31.666666666666668
HDGF,4011.6666666666665,4083.6666666666665,3129.3333333333335,4647.0,4108.333333333333
HDLBP,1275.6666666666667,1983.3333333333333,1442.0,1580.0,1825.3333333333333
HELLS,239.0,297.0,277.0,351.0,267.3333333333333
NCKAP1L,4179.0,4578.666666666667,3709.0,4564.0,4415.0
HEXA,593.6666666666666,899.0,642.3333333333334,848.5,803.8333333333334
HEXB,808.0,1092.3333333333333,721.6666666666666,1319.0,1080.0
HGD,4.333333333333333,12.666666666666666,6.333333333333333,13.0,16.166666666666668
HGF,5.666666666666667,4.333333333333333,3.0,0.5,3.0
HHEX,128.33333333333334,82.0,103.66666666666667,102.0,118.5
HIC1,17.666666666666668,10.333333333333334,9.0,1.5,10.5
HIF1A,181.33333333333334,160.66666666666666,161.66666666666666,187.0,158.83333333333334
HIP1,390.3333333333333,527.6666666666666,310.3333333333333,490.5,499.3333333333333
UBE2K,1259.0,1396.6666666666667,1046.6666666666667,1764.0,1446.5
HINT1,6325.0,9282.666666666666,6571.333333333333,9513.0,8880.333333333334
HIVEP1,34.333333333333336,69.33333333333333,54.333333333333336,49.5,67.66666666666667
HK1,663.6666666666666,941.0,783.3333333333334,764.0,876.8333333333334
HK2,352.6666666666667,400.6666666666667,317.3333333333333,483.5,423.5
ZBTB48,23.333333333333332,24.333333333333332,33.333333333333336,17.5,23.5
HLA-A,2433.3333333333335,3409.0,2588.6666666666665,4046.5,3343.8333333333335
HLA-B,4008.6666666666665,5281.333333333333,3893.3333333333335,5769.0,5088.666666666667
HLA-C,1118.0,1759.0,1215.0,2395.5,1861.8333333333333
HLA-DMA,13.333333333333334,15.0,7.333333333333333,13.0,12.833333333333334
HLA-DOB,33.666666666666664,57.333333333333336,45.0,66.5,53.5
HLA-DQB1,6.333333333333333,11.0,12.0,2.0,7.166666666666667
HLA-DRB1,20.0,8.333333333333334,8.333333333333334,15.0,9.666666666666666
HLA-E,2063.6666666666665,2563.3333333333335,1939.0,2350.0,2432.1666666666665
HLA-J,29.0,19.333333333333332,16.666666666666668,52.5,24.666666666666668
MR1,193.66666666666666,178.33333333333334,184.0,199.0,179.5
HLCS,43.666666666666664,47.333333333333336,25.0,53.0,47.333333333333336
HLX,403.3333333333333,191.66666666666666,341.3333333333333,189.5,256.8333333333333
HMBS,356.3333333333333,425.0,372.3333333333333,404.0,391.6666666666667
HMGB1,57858.333333333336,52029.333333333336,42639.0,62193.0,52721.333333333336
HMGB2,1321.0,1454.3333333333333,945.3333333333334,2583.0,1736.1666666666667
HMGB3,956.0,1229.0,1030.6666666666667,1361.0,1156.0
HMGN1,2429.0,3142.6666666666665,2245.6666666666665,4224.5,3351.3333333333335
HMGN2,12943.333333333334,17899.0,14177.333333333334,17389.5,16668.833333333332
HMGCL,109.0,163.33333333333334,153.0,141.0,158.0
HMGCR,432.6666666666667,563.0,345.0,677.5,590.1666666666666
HMGCS1,1795.6666666666667,2250.3333333333335,1711.0,2354.0,2160.0
HMGA1,12569.0,20063.333333333332,15252.666666666666,16275.0,16782.5
HMMR,110.0,131.33333333333334,97.33333333333333,160.0,133.83333333333334
HMOX1,14.666666666666666,13.0,13.666666666666666,7.5,14.5
HMOX2,292.6666666666667,460.0,327.3333333333333,392.5,406.0
NR4A1,2.0,6.0,3.6666666666666665,5.5,7.5
HMX2,216.0,152.66666666666666,169.66666666666666,161.0,183.66666666666666
FOXA1,21.333333333333332,2.3333333333333335,5.666666666666667,2.0,3.6666666666666665
HNMT,262.6666666666667,372.0,241.33333333333334,404.5,338.5
SLC29A2,238.33333333333334,304.0,327.0,240.5,269.0
HNRNPA1,5431.0,7443.666666666667,5361.333333333333,8117.5,7155.166666666667
HNRNPA2B1,8334.666666666666,9560.0,6799.666666666667,12572.0,9833.666666666666
HNRNPAB,871.0,1127.0,901.3333333333334,1466.5,1129.5
HNRNPC,5160.0,6820.666666666667,5047.666666666667,8370.5,6765.833333333333
HNRNPD,2471.0,3379.3333333333335,2380.0,4562.5,3469.5
HNRNPF,5278.666666666667,6821.0,4817.0,8599.5,6947.0
HNRNPH1,5519.666666666667,7569.666666666667,5813.333333333333,8164.0,7330.0
HNRNPH2,1245.6666666666667,1528.3333333333333,1158.3333333333333,1663.0,1483.3333333333333
HNRNPH3,955.6666666666666,1103.3333333333333,804.0,1924.5,1267.3333333333333
HNRNPK,26466.333333333332,46010.666666666664,36977.0,33467.5,38373.5
HNRNPL,4973.333333333333,6400.333333333333,4621.0,6287.0,6398.5
HNRNPU,9450.333333333334,12187.666666666666,9749.666666666666,15676.5,11792.833333333334
HOXA1,9.333333333333334,1.3333333333333333,4.333333333333333,0.5,1.8333333333333333
HOXA3,50.0,59.333333333333336,38.666666666666664,45.0,83.16666666666667
HOXA4,112.0,279.3333333333333,113.0,163.0,219.16666666666666
HOXA5,133.33333333333334,81.0,91.0,85.0,133.5
HOXA6,14.333333333333334,13.666666666666666,8.0,8.5,11.0
HOXA7,797.0,976.6666666666666,862.3333333333334,736.0,851.0
HOXA9,1071.6666666666667,1091.0,829.6666666666666,959.5,1196.6666666666667
HOXA10,1195.3333333333333,1197.6666666666667,885.3333333333334,1003.5,1344.1666666666667
HOXA11,217.0,293.0,161.66666666666666,187.5,334.6666666666667
HOXA13,11.333333333333334,8.0,4.0,4.5,5.5
HPCAL1,862.3333333333334,1311.0,996.0,971.5,1214.1666666666667
HPRT1,317.3333333333333,349.3333333333333,298.0,476.0,343.3333333333333
HPS1,428.6666666666667,639.6666666666666,515.0,557.5,562.6666666666666
HRAS,250.66666666666666,390.0,279.0,347.5,368.1666666666667
AGFG1,195.33333333333334,192.0,170.0,210.5,204.0
AGFG2,5.0,4.0,2.6666666666666665,5.5,6.833333333333333
HRH1,47.333333333333336,51.333333333333336,42.0,25.0,52.0
HRH2,8.666666666666666,2.0,3.6666666666666665,1.5,8.0
PRMT2,512.0,761.0,608.6666666666666,666.0,656.3333333333334
PRMT1,11646.0,14025.666666666666,11761.0,13553.5,12501.5
HSBP1,1257.3333333333333,1493.6666666666667,1232.3333333333333,1518.0,1447.6666666666667
HSD17B4,148.33333333333334,149.33333333333334,105.0,234.0,170.83333333333334
HSF1,1023.6666666666666,1424.3333333333333,1072.3333333333333,1381.5,1335.1666666666667
HSF2,1479.6666666666667,1460.0,1593.6666666666667,1160.0,1368.8333333333333
DNAJB2,70.66666666666667,84.33333333333333,76.0,75.5,82.5
DNAJA1,1001.0,1230.0,842.3333333333334,1456.0,1198.5
HSPA1A,93.0,131.0,82.33333333333333,165.0,140.83333333333334
HSPA1B,103.0,71.66666666666667,56.0,76.5,153.16666666666666
HSPA1L,14.333333333333334,22.666666666666668,11.666666666666666,15.5,22.166666666666668
HSPA4,571.3333333333334,818.0,670.3333333333334,626.0,685.0
HSPA5,19070.666666666668,24236.0,19291.0,22713.5,23892.666666666668
