#mp183-MV411_DMSO-H3K27ac-r1 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp183-MV411_DMSO-H3K27ac-r1_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp183.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam
#Using cutoff of 10010.4432 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp183.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
14_MV411-DMSO_1_183_R1_peak_48582_lociStitched	chr5	177454000	177503156	14	17236	30801.1496	5987.2008	217	1
21_MV411-DMSO_1_183_R1_peak_2279_lociStitched	chr1	66371233	66446131	21	19988	32430.834	7639.596	218	1
8_MV411-DMSO_1_183_R1_peak_39593_lociStitched	chr22	45216084	45241473	8	20764	27516.5982	2777.5566	219	1
17_MV411-DMSO_1_183_R1_peak_33605_lociStitched	chr2	157411887	157481357	17	22929	30809.945	6085.572	220	1
8_MV411-DMSO_1_183_R1_peak_40898_lociStitched	chr3	46087784	46113428	8	16772	27726.2928	3023.4276	221	1
8_MV411-DMSO_1_183_R1_peak_40263_lociStitched	chr3	15787467	15812188	8	17465	27212.8768	2516.5978	222	1
14_MV411-DMSO_1_183_R1_peak_8417_lociStitched	chr10	110842222	110884057	14	18228	29405.8215	4714.8045	223	1
MV411-DMSO_1_183_R1_peak_28626	chr19	16135374	16147140	1	11767	26572.3344	1939.0368	224	1
5_MV411-DMSO_1_183_R1_peak_17944_lociStitched	chr14	105059664	105087844	5	13346	27534.678	2916.63	225	1
22_MV411-DMSO_1_183_R1_peak_51143_lociStitched	chr6	106107037	106183729	22	19152	33514.404	8903.9412	226	1
13_MV411-DMSO_1_183_R1_peak_21610_lociStitched	chr16	50245525	50285584	13	19387	29391.2883	4795.0623	227	1
4_MV411-DMSO_1_183_R1_peak_34678_lociStitched	chr2	218393116	218407977	4	9350	26513.5101	1921.5273	228	1
14_MV411-DMSO_1_183_R1_peak_21645_lociStitched	chr16	50680180	50722670	14	22427	29454.068	4894.848	229	1
4_MV411-DMSO_1_183_R1_peak_8062_lociStitched	chr10	97307504	97335635	4	9987	27619.0158	3066.279	230	1
8_MV411-DMSO_1_183_R1_peak_27721_lociStitched	chr19	1168521	1215703	8	14604	31206.1748	6662.0984	231	1
10_MV411-DMSO_1_183_R1_peak_53845_lociStitched	chr7	74203494	74231592	10	18616	27440.5068	2972.7684	232	1
9_MV411-DMSO_1_183_R1_peak_3726_lociStitched	chr1	155960836	155991829	9	15681	28107.5517	3740.8551	233	1
23_MV411-DMSO_1_183_R1_peak_25123_lociStitched	chr17	59776963	59847962	23	25547	30749.6669	6411.2097	234	1
18_MV411-DMSO_1_183_R1_peak_13659_lociStitched	chr12	66351805	66409458	18	24828	30267.825	6001.6773	235	1
17_MV411-DMSO_1_183_R1_peak_320_lociStitched	chr1	9061685	9098915	17	22497	28551.687	4359.633	236	1
13_MV411-DMSO_1_183_R1_peak_4770_lociStitched	chr1	203166926	203216141	13	22748	30085.1295	6028.8375	237	1
3_MV411-DMSO_1_183_R1_peak_54518_lociStitched	chr7	105008280	105018332	3	8902	24987.2616	1059.4808	238	1
14_MV411-DMSO_1_183_R1_peak_9058_lociStitched	chr11	3124106	3169999	14	18418	29201.7159	5346.5345	239	1
22_MV411-DMSO_1_183_R1_peak_40917_lociStitched	chr3	46183073	46236898	22	21288	29921.3175	6146.815	240	1
18_MV411-DMSO_1_183_R1_peak_43079_lociStitched	chr3	177325036	177362091	18	19332	27494.81	3727.733	241	1
6_MV411-DMSO_1_183_R1_peak_8808_lociStitched	chr10	132417247	132453557	6	12354	27606.493	3910.587	242	1
12_MV411-DMSO_1_183_R1_peak_25208_lociStitched	chr17	62608232	62663915	12	15607	29417.3289	5724.2124	243	1
12_MV411-DMSO_1_183_R1_peak_27501_lociStitched	chr18	76538459	76574487	12	16281	28267.5688	4586.3644	244	1
2_MV411-DMSO_1_183_R1_peak_5176_lociStitched	chr1	220874993	220884507	2	8812	24693.587	1100.7698	245	1
7_MV411-DMSO_1_183_R1_peak_8234_lociStitched	chr10	102629271	102661241	7	11468	27228.849	3650.974	246	1
11_MV411-DMSO_1_183_R1_peak_13332_lociStitched	chr12	54404596	54449271	11	18248	28748.3625	5191.235	247	1
4_MV411-DMSO_1_183_R1_peak_30151_lociStitched	chr19	53851352	53877124	4	7005	27114.7212	3584.8852	248	1
2_MV411-DMSO_1_183_R1_peak_30251_lociStitched	chr19	55251345	55260242	2	8582	25295.9504	1810.5395	249	1
7_MV411-DMSO_1_183_R1_peak_28738_lociStitched	chr19	17499585	17539796	7	12140	30005.4482	6530.2664	250	1
16_MV411-DMSO_1_183_R1_peak_31536_lociStitched	chr2	46945659	46987868	16	20002	28199.8329	4799.1633	251	1
20_MV411-DMSO_1_183_R1_peak_37124_lociStitched	chr20	53692211	53760692	20	25330	30316.5387	6930.2772	252	1
14_MV411-DMSO_1_183_R1_peak_17567_lociStitched	chr14	92645481	92677877	14	18961	27316.3072	3984.708	253	1
6_MV411-DMSO_1_183_R1_peak_12252_lociStitched	chr12	6323532	6372835	6	12688	29172.5851	5876.9176	254	1
13_MV411-DMSO_1_183_R1_peak_20065_lociStitched	chr15	92801571	92854475	13	16060	28959.6496	5671.3088	255	1
3_MV411-DMSO_1_183_R1_peak_21986_lociStitched	chr16	66515416	66528850	3	11559	24878.4246	1604.0196	256	1
24_MV411-DMSO_1_183_R1_peak_1145_lociStitched	chr1	28091689	28174678	24	25423	31776.4881	8522.9703	257	1
15_MV411-DMSO_1_183_R1_peak_28847_lociStitched	chr19	18467995	18522170	15	15204	33160.5175	9908.6075	258	1
10_MV411-DMSO_1_183_R1_peak_27203_lociStitched	chr18	62702240	62744411	10	16382	28296.741	5212.3356	259	1
6_MV411-DMSO_1_183_R1_peak_8911_lociStitched	chr11	496998	518756	6	10797	25600.4628	2613.1358	260	1
25_MV411-DMSO_1_183_R1_peak_35748_lociStitched	chr20	10446710	10516181	25	26071	29302.8678	6398.2791	261	1
23_MV411-DMSO_1_183_R1_peak_19143_lociStitched	chr15	67068143	67121611	23	22402	28990.3496	6196.9412	262	1
8_MV411-DMSO_1_183_R1_peak_54510_lociStitched	chr7	104941074	104985463	8	14659	27632.1525	4891.6678	263	1
7_MV411-DMSO_1_183_R1_peak_12443_lociStitched	chr12	11646427	11675046	7	11893	25728.481	3059.3711	264	1
13_MV411-DMSO_1_183_R1_peak_50635_lociStitched	chr6	45415509	45446889	13	16993	25468.008	2808.51	265	1
6_MV411-DMSO_1_183_R1_peak_27650_lociStitched	chr19	554876	575079	6	10640	25518.4093	2878.9275	266	1
25_MV411-DMSO_1_183_R1_peak_15581_lociStitched	chr13	40960788	41016842	25	28331	24759.0518	2152.4736	267	1
3_MV411-DMSO_1_183_R1_peak_23260_lociStitched	chr17	7833981	7845500	3	9452	24068.9505	1507.8371	268	1
13_MV411-DMSO_1_183_R1_peak_35141_lociStitched	chr2	237662081	237732984	13	21871	29970.6981	7522.8083	269	1
MV411-DMSO_1_183_R1_peak_41163	chr3	50335961	50342424	1	6464	23182.1347	804.6435	270	1
MV411-DMSO_1_183_R1_peak_26099	chr17	81833321	81843021	1	9701	23652.48	1308.53	271	1
16_MV411-DMSO_1_183_R1_peak_39902_lociStitched	chr3	4973057	5038959	16	15135	29550.4568	7209.6788	272	1
9_MV411-DMSO_1_183_R1_peak_2629_lociStitched	chr1	89814472	89844485	9	13183	25622.0981	3397.4716	273	1
20_MV411-DMSO_1_183_R1_peak_57086_lociStitched	chr8	96842990	96911315	20	17824	33096.63	10932	274	1
MV411-DMSO_1_183_R1_peak_27731	chr19	1247884	1254981	1	7098	23472.6178	1327.139	275	1
3_MV411-DMSO_1_183_R1_peak_17979_lociStitched	chr14	105480611	105491017	3	8590	23560.2246	1441.231	276	1
5_MV411-DMSO_1_183_R1_peak_972_lociStitched	chr1	26274400	26291733	5	16151	24283.533	2194.3578	277	1
16_MV411-DMSO_1_183_R1_peak_42329_lociStitched	chr3	128835053	128867795	16	17527	25879.2768	3814.443	278	1
17_MV411-DMSO_1_183_R1_peak_49345_lociStitched	chr6	15057332	15091252	17	17574	25504.448	3493.76	279	1
12_MV411-DMSO_1_183_R1_peak_38224_lociStitched	chr21	44349548	44376757	12	11875	25249.952	3273.2427	280	1
11_MV411-DMSO_1_183_R1_peak_52531_lociStitched	chr7	583965	619934	11	12678	26145.8661	4359.4428	281	1
5_MV411-DMSO_1_183_R1_peak_22950_lociStitched	chr17	2382895	2402689	5	10921	23752.8	2018.988	282	1
9_MV411-DMSO_1_183_R1_peak_7480_lociStitched	chr10	73887883	73920943	9	11374	25704.15	3987.036	283	1
19_MV411-DMSO_1_183_R1_peak_14344_lociStitched	chr12	108819142	108876397	19	19799	27276.282	5702.598	284	1
14_MV411-DMSO_1_183_R1_peak_23904_lociStitched	chr17	29111670	29156488	14	16341	26962.5088	5405.0508	285	1
17_MV411-DMSO_1_183_R1_peak_12815_lociStitched	chr12	31874228	31909048	17	20325	24676.934	3161.656	286	1
14_MV411-DMSO_1_183_R1_peak_8505_lociStitched	chr10	119107025	119140063	14	16967	24514.196	3184.8632	287	1
1_MV411-DMSO_1_183_R1_peak_50001_lociStitched	chr6	32967170	32971902	1	4733	21886.9196	574.4648	288	1
11_MV411-DMSO_1_183_R1_peak_29484_lociStitched	chr19	41514936	41555008	11	13100	27825.9968	6535.7432	289	1
9_MV411-DMSO_1_183_R1_peak_55390_lociStitched	chr7	158809019	158835244	9	14795	24129.6225	2853.28	290	1
12_MV411-DMSO_1_183_R1_peak_49597_lociStitched	chr6	25123906	25183651	12	20818	26245.9785	5108.1975	291	1
14_MV411-DMSO_1_183_R1_peak_14205_lociStitched	chr12	104667746	104696304	14	21318	24488.485	3386.9788	292	1
MV411-DMSO_1_183_R1_peak_27737	chr19	1269255	1276961	1	7707	22573.1858	1488.7992	293	1
12_MV411-DMSO_1_183_R1_peak_23597_lociStitched	chr17	17820718	17850920	12	14725	24684.0946	3609.139	294	1
7_MV411-DMSO_1_183_R1_peak_27784_lociStitched	chr19	1920675	1944355	7	8740	24975.296	3904.832	295	1
18_MV411-DMSO_1_183_R1_peak_44857_lociStitched	chr4	95516471	95551144	18	22801	23626.1822	2565.802	296	1
29_MV411-DMSO_1_183_R1_peak_20735_lociStitched	chr16	11021455	11153303	29	21823	36337.3088	15307.5528	297	1
10_MV411-DMSO_1_183_R1_peak_37778_lociStitched	chr21	33361689	33406267	10	11617	25650.1812	4743.0992	298	1
20_MV411-DMSO_1_183_R1_peak_35599_lociStitched	chr20	4954726	4998655	20	23267	25245.9963	4348.971	299	1
23_MV411-DMSO_1_183_R1_peak_11817_lociStitched	chr11	122690844	122756984	23	19808	27930.922	7110.05	300	1
9_MV411-DMSO_1_183_R1_peak_29640_lociStitched	chr19	44721393	44768643	9	13918	28775.25	8004.15	301	1
7_MV411-DMSO_1_183_R1_peak_39930_lociStitched	chr3	5181217	5200258	7	14574	22609.2834	1940.2779	302	1
13_MV411-DMSO_1_183_R1_peak_9375_lociStitched	chr11	14609691	14646896	13	15073	23569.3675	2913.1515	303	1
14_MV411-DMSO_1_183_R1_peak_6776_lociStitched	chr10	42956469	43014620	14	16183	27301.8945	6664.1046	304	1
18_MV411-DMSO_1_183_R1_peak_56878_lociStitched	chr8	81063293	81107969	18	14748	28047.5928	7447.4892	305	1
15_MV411-DMSO_1_183_R1_peak_36728_lociStitched	chr20	46541251	46576549	15	17766	24920.388	4412.25	306	1
3_MV411-DMSO_1_183_R1_peak_20379_lociStitched	chr16	1467093	1484385	3	8522	22489.9752	2047.3728	307	1
18_MV411-DMSO_1_183_R1_peak_9036_lociStitched	chr11	2982777	3051261	18	16466	27640.1424	7293.546	308	1
5_MV411-DMSO_1_183_R1_peak_61426_lociStitched	chrX	40094057	40127068	5	12698	21823.5721	1488.7961	309	1
21_MV411-DMSO_1_183_R1_peak_4048_lociStitched	chr1	165827259	165884465	21	14362	26343.363	6058.1154	310	1
10_MV411-DMSO_1_183_R1_peak_44703_lociStitched	chr4	83105169	83129622	10	14672	22672.8216	2403.7299	311	1
2_MV411-DMSO_1_183_R1_peak_19203_lociStitched	chr15	68814547	68822309	2	6165	21062.9632	842.9532	312	1
10_MV411-DMSO_1_183_R1_peak_28099_lociStitched	chr19	6568177	6604081	10	16390	25703.6736	5500.4928	313	1
4_MV411-DMSO_1_183_R1_peak_34347_lociStitched	chr2	201114883	201126964	4	8502	21646.7358	1459.3848	314	1
9_MV411-DMSO_1_183_R1_peak_57256_lociStitched	chr8	102769862	102810899	9	9893	26932.5831	6787.5198	315	1
19_MV411-DMSO_1_183_R1_peak_57923_lociStitched	chr8	133217091	133265234	19	14528	29020.6004	8887.1978	316	1
8_MV411-DMSO_1_183_R1_peak_34974_lociStitched	chr2	231596736	231647065	8	12092	25577.1978	5475.7952	317	1
13_MV411-DMSO_1_183_R1_peak_48944_lociStitched	chr6	6685771	6731157	13	17342	25706.6304	5627.864	318	1
11_MV411-DMSO_1_183_R1_peak_56675_lociStitched	chr8	65821983	65843227	11	10304	23379.022	3303.442	319	1
10_MV411-DMSO_1_183_R1_peak_28161_lociStitched	chr19	7332587	7369747	10	12439	25867.076	5796.96	320	1
MV411-DMSO_1_183_R1_peak_52465	chr6	169720000	169726611	1	6612	20567.4821	509.7081	321	1
8_MV411-DMSO_1_183_R1_peak_22704_lociStitched	chr16	88956360	88993009	8	11860	24202.9996	4174.3211	322	1
16_MV411-DMSO_1_183_R1_peak_35640_lociStitched	chr20	5641209	5688850	16	19845	24697.0944	4678.3462	323	1
13_MV411-DMSO_1_183_R1_peak_35496_lociStitched	chr20	3400801	3452776	13	16189	25270.245	5280.66	324	1
7_MV411-DMSO_1_183_R1_peak_58257_lociStitched	chr8	143927633	143962953	7	13422	26408.764	6445.9	325	1
8_MV411-DMSO_1_183_R1_peak_6221_lociStitched	chr10	11161348	11184454	8	19430	22043.124	2086.4718	326	1
5_MV411-DMSO_1_183_R1_peak_27692_lociStitched	chr19	1018130	1039912	5	8908	23145.5532	3223.736	327	1
16_MV411-DMSO_1_183_R1_peak_50653_lociStitched	chr6	45665592	45714773	16	20047	24339.6769	4436.1262	328	1
5_MV411-DMSO_1_183_R1_peak_29530_lociStitched	chr19	42267690	42289151	5	7675	23877.5086	3989.5999	329	1
8_MV411-DMSO_1_183_R1_peak_57462_lociStitched	chr8	119638376	119656418	8	13237	22761.7872	2913.783	330	1
5_MV411-DMSO_1_183_R1_peak_3685_lociStitched	chr1	155177183	155195862	5	8961	21798.393	1955.6913	331	1
2_MV411-DMSO_1_183_R1_peak_59462_lociStitched	chr9	97982220	97988691	2	4755	20471.0085	641.9232	332	1
24_MV411-DMSO_1_183_R1_peak_6194_lociStitched	chr10	7457579	7521075	24	26568	25195.2128	5371.7616	333	1
4_MV411-DMSO_1_183_R1_peak_29889_lociStitched	chr19	48872358	48882609	4	8736	21560.9283	1759.0716	334	1
19_MV411-DMSO_1_183_R1_peak_56464_lociStitched	chr8	54230065	54278627	19	13258	26699.3876	7119.1892	335	1
6_MV411-DMSO_1_183_R1_peak_20591_lociStitched	chr16	4662549	4691829	6	12159	22937.952	3381.84	336	1
12_MV411-DMSO_1_183_R1_peak_11918_lociStitched	chr11	126310737	126359966	12	13328	25165.8648	5612.106	337	1
3_MV411-DMSO_1_183_R1_peak_27816_lociStitched	chr19	2263119	2273855	3	9250	21283.0464	1743.5264	338	1
22_MV411-DMSO_1_183_R1_peak_47409_lociStitched	chr5	131205995	131281334	22	17973	26097.4296	6592.1625	339	1
6_MV411-DMSO_1_183_R1_peak_29713_lociStitched	chr19	45505331	45523639	6	10407	22590.2412	3105.0368	340	1
7_MV411-DMSO_1_183_R1_peak_30298_lociStitched	chr19	56312847	56325682	7	10620	21417.7645	1991.992	341	1
10_MV411-DMSO_1_183_R1_peak_17674_lociStitched	chr14	95494744	95527356	10	14814	23144.7364	3779.7308	342	1
16_MV411-DMSO_1_183_R1_peak_24003_lociStitched	chr17	30693971	30737853	16	16399	22915.1804	3576.383	343	1
9_MV411-DMSO_1_183_R1_peak_32566_lociStitched	chr2	96860386	96889108	9	12587	22773.6738	3535.6782	344	1
7_MV411-DMSO_1_183_R1_peak_39741_lociStitched	chr22	49953531	49977089	7	10374	21628.5998	2398.2044	345	1
11_MV411-DMSO_1_183_R1_peak_54429_lociStitched	chr7	101716269	101748336	11	14280	22616.8551	3424.7556	346	1
15_MV411-DMSO_1_183_R1_peak_45869_lociStitched	chr5	951814	1005543	15	15523	25118.3075	5937.0545	347	1
7_MV411-DMSO_1_183_R1_peak_23583_lociStitched	chr17	17661742	17695529	7	8470	23211.669	4040.9252	348	1
12_MV411-DMSO_1_183_R1_peak_60060_lociStitched	chr9	121071063	121133442	12	14234	24140.673	4971.6063	349	1
10_MV411-DMSO_1_183_R1_peak_57063_lociStitched	chr8	96614717	96660301	10	11342	26643.848	7480.3344	350	1
16_MV411-DMSO_1_183_R1_peak_14833_lociStitched	chr12	121412367	121471814	16	16308	25811.8874	6652.1193	351	1
7_MV411-DMSO_1_183_R1_peak_30949_lociStitched	chr2	28358365	28396329	7	11727	23503.5124	4354.4708	352	1
12_MV411-DMSO_1_183_R1_peak_16223_lociStitched	chr14	22509686	22570963	12	12632	25840.5109	6752.7254	353	1
3_MV411-DMSO_1_183_R1_peak_13879_lociStitched	chr12	89333109	89355103	3	10954	21602.5068	2522.7118	354	1
14_MV411-DMSO_1_183_R1_peak_57743_lociStitched	chr8	129411743	129461804	14	16467	26842.7082	7779.4794	355	1
8_MV411-DMSO_1_183_R1_peak_52197_lociStitched	chr6	158056205	158091798	8	10445	22797.3165	3740.8243	356	1
9_MV411-DMSO_1_183_R1_peak_52742_lociStitched	chr7	5660934	5697125	9	14379	23285.2894	4230.7279	357	1
14_MV411-DMSO_1_183_R1_peak_25953_lociStitched	chr17	79800801	79852886	14	15770	25115.387	6073.111	358	1
8_MV411-DMSO_1_183_R1_peak_47475_lociStitched	chr5	132414824	132439326	8	15300	21897.4374	2881.4352	359	1
5_MV411-DMSO_1_183_R1_peak_21109_lociStitched	chr16	23504570	23524826	5	11693	21260.6976	2280.8256	360	1
8_MV411-DMSO_1_183_R1_peak_29126_lociStitched	chr19	34164641	34185377	8	7859	21853.6704	2888.5248	361	1
MV411-DMSO_1_183_R1_peak_49763	chr6	27863586	27875830	1	12245	19977.3104	1057.8816	362	1
24_MV411-DMSO_1_183_R1_peak_17095_lociStitched	chr14	75135829	75198885	24	16244	25316.984	6406.4896	363	1
5_MV411-DMSO_1_183_R1_peak_26205_lociStitched	chr17	83192058	83207459	5	11961	20424.8062	1529.3193	364	1
32_MV411-DMSO_1_183_R1_peak_54185_lociStitched	chr7	92706283	92784120	32	18277	25779.6144	6896.3582	365	1
22_MV411-DMSO_1_183_R1_peak_22344_lociStitched	chr16	81447768	81520558	22	17330	27310.808	8443.64	366	1
14_MV411-DMSO_1_183_R1_peak_15340_lociStitched	chr13	28029910	28059396	14	11775	26811.6198	7955.3228	367	1
12_MV411-DMSO_1_183_R1_peak_19801_lociStitched	chr15	84685582	84751339	12	13093	25270.4151	6424.4589	368	1
3_MV411-DMSO_1_183_R1_peak_29396_lociStitched	chr19	40748108	40755691	3	5374	20149.5476	1343.7076	369	1
3_MV411-DMSO_1_183_R1_peak_27975_lociStitched	chr19	4537899	4548518	3	7907	20485.1129	1690.5448	370	1
6_MV411-DMSO_1_183_R1_peak_52552_lociStitched	chr7	949700	972503	6	12874	21393.7746	2622.345	371	1
7_MV411-DMSO_1_183_R1_peak_27661_lociStitched	chr19	679408	704715	7	11441	22604.2124	3846.664	372	1
20_MV411-DMSO_1_183_R1_peak_37224_lociStitched	chr20	57415046	57473817	20	16779	25870.9942	7170.062	373	1
20_MV411-DMSO_1_183_R1_peak_19615_lociStitched	chr15	78034335	78084479	20	23334	24550.5024	5881.8912	374	1
7_MV411-DMSO_1_183_R1_peak_28265_lociStitched	chr19	8557314	8580855	7	11763	22345.1172	3693.5829	375	1
MV411-DMSO_1_183_R1_peak_26130	chr17	82211893	82219788	1	7896	19630.9175	986.875	376	1
9_MV411-DMSO_1_183_R1_peak_61438_lociStitched	chrX	40146143	40179920	9	12263	20529.6606	1921.9113	377	1
5_MV411-DMSO_1_183_R1_peak_29837_lociStitched	chr19	48321100	48334488	5	9224	20930.7992	2356.288	378	1
17_MV411-DMSO_1_183_R1_peak_41435_lociStitched	chr3	58332172	58370638	17	16362	22133.3364	3658.1166	379	1
6_MV411-DMSO_1_183_R1_peak_795_lociStitched	chr1	22017209	22048701	6	13677	21666.496	3281.4664	380	1
6_MV411-DMSO_1_183_R1_peak_50158_lociStitched	chr6	35484752	35499156	6	12692	20398.9448	2029.5236	381	1
5_MV411-DMSO_1_183_R1_peak_1089_lociStitched	chr1	27598844	27636218	5	15036	22857.9384	4492.3548	382	1
4_MV411-DMSO_1_183_R1_peak_668_lociStitched	chr1	19310661	19326098	4	11792	20190.0523	1824.6534	383	1
16_MV411-DMSO_1_183_R1_peak_49144_lociStitched	chr6	11518775	11575504	16	15255	23514.1705	5196.3764	384	1
4_MV411-DMSO_1_183_R1_peak_8863_lociStitched	chr10	133277013	133309247	4	10157	21790.184	3552.1868	385	1
8_MV411-DMSO_1_183_R1_peak_15491_lociStitched	chr13	32089497	32120686	8	9573	24789.0172	6574.6412	386	1
5_MV411-DMSO_1_183_R1_peak_27452_lociStitched	chr18	75207512	75227013	5	6247	20292.7406	2094.4074	387	1
14_MV411-DMSO_1_183_R1_peak_48662_lociStitched	chr5	178524505	178562873	14	19473	21942.6592	3786.9216	388	1
4_MV411-DMSO_1_183_R1_peak_34442_lociStitched	chr2	206083388	206100496	4	11419	19634.8516	1486.6852	389	1
16_MV411-DMSO_1_183_R1_peak_23190_lociStitched	chr17	7083399	7139437	16	17730	23698.4702	5558.9696	390	1
4_MV411-DMSO_1_183_R1_peak_36883_lociStitched	chr20	48900141	48924395	4	10831	20771.1256	2699.4702	391	1
3_MV411-DMSO_1_183_R1_peak_52730_lociStitched	chr7	5527941	5541747	3	7339	19512.0198	1444.1076	392	1
11_MV411-DMSO_1_183_R1_peak_3109_lociStitched	chr1	113928224	113957748	11	13004	20964.9924	2908.114	393	1
10_MV411-DMSO_1_183_R1_peak_52804_lociStitched	chr7	6419368	6444453	10	13829	20777.9055	2731.7565	394	1
2_MV411-DMSO_1_183_R1_peak_3671_lociStitched	chr1	154999383	155017988	2	13512	20420.848	2472.6045	395	1
9_MV411-DMSO_1_183_R1_peak_7791_lociStitched	chr10	87861047	87879967	9	13043	19595.444	1687.664	396	1
6_MV411-DMSO_1_183_R1_peak_14307_lociStitched	chr12	108620030	108646626	6	12878	21024.138	3119.7108	397	1
9_MV411-DMSO_1_183_R1_peak_54774_lociStitched	chr7	128922992	128949093	9	10319	21084.3878	3246.9644	398	1
3_MV411-DMSO_1_183_R1_peak_27575_lociStitched	chr18	79392851	79406909	3	9357	19294.605	1547.7858	399	1
16_MV411-DMSO_1_183_R1_peak_55298_lociStitched	chr7	155739713	155775731	16	14887	21632.4108	3893.5458	400	1
19_MV411-DMSO_1_183_R1_peak_24314_lociStitched	chr17	39320614	39367327	19	14649	21983.1378	4255.5543	401	1
3_MV411-DMSO_1_183_R1_peak_55427_lociStitched	chr8	2000820	2008539	3	6491	18996.459	1283.6697	402	1
16_MV411-DMSO_1_183_R1_peak_22918_lociStitched	chr17	2058310	2098391	16	13807	22373.2142	4697.4932	403	1
7_MV411-DMSO_1_183_R1_peak_14967_lociStitched	chr12	123432078	123449924	7	12942	19441.4324	1793.523	404	1
7_MV411-DMSO_1_183_R1_peak_58322_lociStitched	chr9	208715	223697	7	11167	19286.3286	1649.5182	405	1
14_MV411-DMSO_1_183_R1_peak_19951_lociStitched	chr15	90018120	90065826	14	16397	23146.9512	5529.1254	406	1
1_MV411-DMSO_1_183_R1_peak_21341_lociStitched	chr16	29803543	29810242	1	6700	18395.454	782.4432	407	1
11_MV411-DMSO_1_183_R1_peak_39918_lociStitched	chr3	5122168	5160649	11	11950	21457.0056	3848.1	408	1
16_MV411-DMSO_1_183_R1_peak_17400_lociStitched	chr14	89330672	89370082	16	17590	21308.987	3700.599	409	1
1_MV411-DMSO_1_183_R1_peak_10152_lociStitched	chr11	60904688	60915637	1	10950	19001.9895	1427.7496	410	1
15_MV411-DMSO_1_183_R1_peak_32621_lociStitched	chr2	98438590	98488870	15	11846	23219.304	5671.584	411	1
5_MV411-DMSO_1_183_R1_peak_27712_lociStitched	chr19	1087331	1107418	5	10086	20916.5931	3374.616	412	1
10_MV411-DMSO_1_183_R1_peak_4793_lociStitched	chr1	203267472	203299532	10	9166	21198.072	3674.076	413	1
1_MV411-DMSO_1_183_R1_peak_3782_lociStitched	chr1	156746390	156753808	1	7419	18420.3776	898.3198	414	1
15_MV411-DMSO_1_183_R1_peak_14180_lociStitched	chr12	104456262	104494586	15	14119	21265.9876	3748.0872	415	1
4_MV411-DMSO_1_183_R1_peak_10877_lociStitched	chr11	73372877	73389474	4	11945	19644.2092	2142.6727	416	1
21_MV411-DMSO_1_183_R1_peak_36409_lociStitched	chr20	36929929	36984449	21	14177	22914.756	5435.644	417	1
12_MV411-DMSO_1_183_R1_peak_17474_lociStitched	chr14	90627244	90676293	12	15446	22528.2057	5056.9519	418	1
2_MV411-DMSO_1_183_R1_peak_27685_lociStitched	chr19	920358	933664	2	5355	19615.7052	2155.572	419	1
19_MV411-DMSO_1_183_R1_peak_35539_lociStitched	chr20	4052373	4091157	19	16020	21567.7824	4111.104	420	1
8_MV411-DMSO_1_183_R1_peak_36837_lociStitched	chr20	48709012	48728698	8	11755	19823.802	2376.1002	421	1
13_MV411-DMSO_1_183_R1_peak_53881_lociStitched	chr7	74606077	74660995	13	12058	22790.97	5349.0132	422	1
8_MV411-DMSO_1_183_R1_peak_762_lociStitched	chr1	21758398	21793479	8	11854	21045.0919	3634.3916	423	1
13_MV411-DMSO_1_183_R1_peak_3417_lociStitched	chr1	150152821	150187879	13	13523	21294.2292	3891.438	424	1
8_MV411-DMSO_1_183_R1_peak_50858_lociStitched	chr6	73448955	73464547	8	11243	18648.032	1255.156	425	1
17_MV411-DMSO_1_183_R1_peak_4740_lociStitched	chr1	202576025	202631014	17	14952	23364.8261	6015.7966	426	1
4_MV411-DMSO_1_183_R1_peak_10260_lociStitched	chr11	62538030	62559470	4	14177	20082.848	2740.032	427	1
10_MV411-DMSO_1_183_R1_peak_16248_lociStitched	chr14	22822582	22853585	10	10540	21035.5355	3701.7582	428	1
6_MV411-DMSO_1_183_R1_peak_19262_lociStitched	chr15	70091319	70121386	6	8721	20373.3992	3054.8072	429	1
20_MV411-DMSO_1_183_R1_peak_9985_lociStitched	chr11	47982857	48035311	20	17461	23410.2202	6095.1548	430	1
2_MV411-DMSO_1_183_R1_peak_52132_lociStitched	chr6	156776517	156782475	2	5729	17778.0762	533.8368	431	1
11_MV411-DMSO_1_183_R1_peak_56593_lociStitched	chr8	60885910	60928211	11	10454	24602.2616	7364.6041	432	1
1_MV411-DMSO_1_183_R1_peak_44257_lociStitched	chr4	40054110	40058712	1	4603	17804.6778	580.3122	433	1
7_MV411-DMSO_1_183_R1_peak_22565_lociStitched	chr16	85972260	85996333	7	13233	19951.7024	2727.4709	434	1
6_MV411-DMSO_1_183_R1_peak_60421_lociStitched	chr9	129458295	129498237	6	10520	21852.2682	4629.2778	435	1
20_MV411-DMSO_1_183_R1_peak_911_lociStitched	chr1	25079708	25140910	20	15767	24199.2708	6977.028	436	1
