#mp702-MV411_DMSO-H3K27ac-r1 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp702-MV411_DMSO-H3K27ac-r1_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp702.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam
#Using cutoff of 9753.6233 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp702.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
MV411_DMSO_8h_2_702_R1_peak_24558	chr19	54199886	54211860	1	11975	24835.2734	2060.7254	207	1
11_MV411_DMSO_8h_2_702_R1_peak_3451_lociStitched	chr1	167600734	167659218	11	19940	29107.4868	6421.5432	208	1
8_MV411_DMSO_8h_2_702_R1_peak_22623_lociStitched	chr19	2525056	2567995	8	14111	29262.9285	6612.606	209	1
MV411_DMSO_8h_2_702_R1_peak_38897	chr5	135392122	135404627	1	12506	24113.3915	1496.8485	210	1
6_MV411_DMSO_8h_2_702_R1_peak_853_lociStitched	chr1	26689887	26717360	6	12759	25461.9764	2972.5786	211	1
2_MV411_DMSO_8h_2_702_R1_peak_24619_lociStitched	chr19	55247146	55260588	2	11316	25062.609	2633.2878	212	1
5_MV411_DMSO_8h_2_702_R1_peak_36419_lociStitched	chr4	83108333	83139493	5	18095	25513.808	3134.696	213	1
4_MV411_DMSO_8h_2_702_R1_peak_47426_lociStitched	chr8	129578350	129594991	4	15566	24916.5693	2554.3935	214	1
9_MV411_DMSO_8h_2_702_R1_peak_36382_lociStitched	chr4	80054087	80080368	9	16222	24759.3301	2444.133	215	1
11_MV411_DMSO_8h_2_702_R1_peak_23109_lociStitched	chr19	11279695	11334706	11	18129	30894.1776	8741.2479	216	1
7_MV411_DMSO_8h_2_702_R1_peak_671_lociStitched	chr1	22016990	22049125	7	14038	25348.088	3361.321	217	1
5_MV411_DMSO_8h_2_702_R1_peak_47175_lociStitched	chr8	119634963	119656442	5	14803	25349.5158	3496.7812	218	1
10_MV411_DMSO_8h_2_702_R1_peak_17626_lociStitched	chr16	29641288	29674546	10	17850	25312.6638	3512.0448	219	1
14_MV411_DMSO_8h_2_702_R1_peak_8025_lociStitched	chr11	46638635	46699093	14	23288	27895.3212	6257.403	220	1
6_MV411_DMSO_8h_2_702_R1_peak_23953_lociStitched	chr19	41296243	41335788	6	18848	27839.68	6335.109	221	1
15_MV411_DMSO_8h_2_702_R1_peak_1481_lociStitched	chr1	43763312	43813665	15	24971	26384.972	4924.5234	222	1
6_MV411_DMSO_8h_2_702_R1_peak_47560_lociStitched	chr8	133567956	133582617	6	10901	23942.8791	2534.8869	223	1
7_MV411_DMSO_8h_2_702_R1_peak_44678_lociStitched	chr7	114046886	114090838	7	15919	25316.352	4012.8176	224	1
4_MV411_DMSO_8h_2_702_R1_peak_17407_lociStitched	chr16	20899570	20918785	4	15916	23382.7335	2080.9845	225	1
3_MV411_DMSO_8h_2_702_R1_peak_44567_lociStitched	chr7	105009042	105021000	3	10273	22416.4668	1189.821	226	1
11_MV411_DMSO_8h_2_702_R1_peak_6952_lociStitched	chr10	119109393	119148615	11	20585	25070.7024	3847.6782	227	1
13_MV411_DMSO_8h_2_702_R1_peak_40036_lociStitched	chr6	6683381	6726354	13	22733	26557.314	5350.1385	228	1
11_MV411_DMSO_8h_2_702_R1_peak_45314_lociStitched	chr7	158802305	158847820	11	17404	25911.6895	4870.105	229	1
16_MV411_DMSO_8h_2_702_R1_peak_20611_lociStitched	chr17	59753656	59813078	16	23271	26318.0038	5282.6158	230	1
14_MV411_DMSO_8h_2_702_R1_peak_49273_lociStitched	chr9	121071213	121125902	14	18451	25643.6721	4610.2827	231	1
9_MV411_DMSO_8h_2_702_R1_peak_17896_lociStitched	chr16	50678646	50731599	9	27284	27397.8822	6386.1318	232	1
9_MV411_DMSO_8h_2_702_R1_peak_45513_lociStitched	chr8	11853092	11902813	9	15221	29454.7204	8517.2073	233	1
MV411_DMSO_8h_2_702_R1_peak_12131	chr12	121799092	121806985	1	7894	21729.429	941.6349	234	1
11_MV411_DMSO_8h_2_702_R1_peak_33517_lociStitched	chr3	56752511	56802346	11	25480	26292.946	5601.454	235	1
12_MV411_DMSO_8h_2_702_R1_peak_15223_lociStitched	chr15	40069770	40124051	12	22223	26809.3859	6188.034	236	1
MV411_DMSO_8h_2_702_R1_peak_40658	chr6	27828723	27840508	1	11786	21816.392	1211.498	237	1
2_MV411_DMSO_8h_2_702_R1_peak_24322_lociStitched	chr19	48871661	48882492	2	10554	22466.7433	1871.5968	238	1
1_MV411_DMSO_8h_2_702_R1_peak_11035_lociStitched	chr12	57933576	57942727	1	9152	21557.9258	997.459	239	1
13_MV411_DMSO_8h_2_702_R1_peak_6027_lociStitched	chr10	72276582	72340274	13	20516	27967.1572	7407.3796	240	1
20_MV411_DMSO_8h_2_702_R1_peak_36480_lociStitched	chr4	86907194	86982108	20	28805	28250.0694	7880.9528	241	1
13_MV411_DMSO_8h_2_702_R1_peak_7997_lociStitched	chr11	46317476	46367202	13	21509	26076.3144	5758.2708	242	1
7_MV411_DMSO_8h_2_702_R1_peak_39694_lociStitched	chr5	175637618	175674065	7	19581	24590.7909	4359.0612	243	1
MV411_DMSO_8h_2_702_R1_peak_40660	chr6	27862493	27875748	1	13256	21321.993	1126.675	244	1
7_MV411_DMSO_8h_2_702_R1_peak_34322_lociStitched	chr3	128842663	128867589	7	19201	23300.8248	3128.213	245	1
2_MV411_DMSO_8h_2_702_R1_peak_27867_lociStitched	chr2	201114744	201126958	2	9599	21588.245	1471.787	246	1
12_MV411_DMSO_8h_2_702_R1_peak_30630_lociStitched	chr21	33197676	33244870	12	18893	25319.581	5285.728	247	1
13_MV411_DMSO_8h_2_702_R1_peak_4773_lociStitched	chr1	234838357	234894459	13	23208	26979.4518	6990.3092	248	1
11_MV411_DMSO_8h_2_702_R1_peak_8223_lociStitched	chr11	60362787	60393625	11	14145	23165.5056	3204.0682	249	1
12_MV411_DMSO_8h_2_702_R1_peak_9646_lociStitched	chr11	126310801	126360102	12	20623	25493.5471	5625.2441	250	1
13_MV411_DMSO_8h_2_702_R1_peak_3425_lociStitched	chr1	165827143	165884683	13	19608	25927.524	6099.24	251	1
23_MV411_DMSO_8h_2_702_R1_peak_32558_lociStitched	chr3	14366172	14435145	23	24433	28106.4975	8359.5276	252	1
1_MV411_DMSO_8h_2_702_R1_peak_45465_lociStitched	chr8	9897887	9910190	1	12304	21669.2739	1954.9467	253	1
3_MV411_DMSO_8h_2_702_R1_peak_18127_lociStitched	chr16	66512134	66527322	3	12497	21407.486	1698.0184	254	1
6_MV411_DMSO_8h_2_702_R1_peak_6604_lociStitched	chr10	100168081	100193594	6	14313	22193.7587	2528.3383	255	1
13_MV411_DMSO_8h_2_702_R1_peak_20698_lociStitched	chr17	62609261	62665028	13	18724	25318.218	5654.7738	256	1
4_MV411_DMSO_8h_2_702_R1_peak_7781_lociStitched	chr11	33255999	33274810	4	11561	21111.5853	1469.1391	257	1
3_MV411_DMSO_8h_2_702_R1_peak_37663_lociStitched	chr5	32369211	32393601	3	13202	21814.416	2270.709	258	1
6_MV411_DMSO_8h_2_702_R1_peak_30257_lociStitched	chr20	60040534	60061221	6	12318	21930.2887	2403.8294	259	1
12_MV411_DMSO_8h_2_702_R1_peak_39814_lociStitched	chr5	178453714	178506410	12	24873	24640.6496	5180.0168	260	1
2_MV411_DMSO_8h_2_702_R1_peak_19124_lociStitched	chr17	7833954	7845550	2	10635	20972.5256	1521.3952	261	1
4_MV411_DMSO_8h_2_702_R1_peak_470_lociStitched	chr1	15829969	15852060	4	10838	21644.7618	2200.2636	262	1
11_MV411_DMSO_8h_2_702_R1_peak_39590_lociStitched	chr5	170268239	170312686	11	20708	24632.5274	5213.6331	263	1
11_MV411_DMSO_8h_2_702_R1_peak_19671_lociStitched	chr17	30337112	30383142	11	18366	24184.162	4897.592	264	1
15_MV411_DMSO_8h_2_702_R1_peak_5809_lociStitched	chr10	63217420	63274557	15	22956	23991.8263	4730.9436	265	1
15_MV411_DMSO_8h_2_702_R1_peak_8106_lociStitched	chr11	47980078	48035219	15	21241	25612.9945	6374.2996	266	1
7_MV411_DMSO_8h_2_702_R1_peak_22226_lociStitched	chr18	62715272	62744439	7	15064	22969.0125	3745.0428	267	1
8_MV411_DMSO_8h_2_702_R1_peak_19778_lociStitched	chr17	34219648	34253695	8	21588	23012.3673	3932.4285	268	1
14_MV411_DMSO_8h_2_702_R1_peak_40059_lociStitched	chr6	6856503	6917286	14	22351	25461.9987	6412.6065	269	1
4_MV411_DMSO_8h_2_702_R1_peak_5063_lociStitched	chr10	127533	144595	4	14595	20080.2678	1187.5152	270	1
3_MV411_DMSO_8h_2_702_R1_peak_24328_lociStitched	chr19	48960048	48979793	3	9172	21881.409	2997.291	271	1
16_MV411_DMSO_8h_2_702_R1_peak_29930_lociStitched	chr20	48823093	48875470	16	21131	25041.4437	6232.863	272	1
9_MV411_DMSO_8h_2_702_R1_peak_22805_lociStitched	chr19	6048372	6068956	9	11740	22212.1944	3439.5864	273	1
15_MV411_DMSO_8h_2_702_R1_peak_23829_lociStitched	chr19	38650240	38695633	15	20866	26477.7369	7712.2707	274	1
8_MV411_DMSO_8h_2_702_R1_peak_6696_lociStitched	chr10	102629183	102661244	8	12970	22407.4329	3661.3662	275	1
6_MV411_DMSO_8h_2_702_R1_peak_22480_lociStitched	chr19	667855	703834	6	11891	24357.783	5645.1051	276	1
5_MV411_DMSO_8h_2_702_R1_peak_22473_lociStitched	chr19	555283	574938	5	11353	21492.7425	2830.32	277	1
9_MV411_DMSO_8h_2_702_R1_peak_9681_lociStitched	chr11	128692697	128757284	9	14388	26015.6436	7369.3767	278	1
17_MV411_DMSO_8h_2_702_R1_peak_7548_lociStitched	chr11	12119034	12187877	17	20677	26449.4806	7875.6392	279	1
6_MV411_DMSO_8h_2_702_R1_peak_27336_lociStitched	chr2	159695287	159724427	6	13727	20902.122	2348.684	280	1
13_MV411_DMSO_8h_2_702_R1_peak_25350_lociStitched	chr2	38065610	38132380	13	18653	25145.582	6703.708	281	1
5_MV411_DMSO_8h_2_702_R1_peak_12286_lociStitched	chr12	124916381	124946986	5	13233	21949.906	3559.3615	282	1
15_MV411_DMSO_8h_2_702_R1_peak_33562_lociStitched	chr3	58332304	58382239	15	21558	23069.97	4683.903	283	1
4_MV411_DMSO_8h_2_702_R1_peak_10200_lociStitched	chr12	14945780	14963937	4	15564	20297.7103	1962.7717	284	1
MV411_DMSO_8h_2_702_R1_peak_23757	chr19	35898602	35910427	1	11826	20457.25	2129.6825	285	1
6_MV411_DMSO_8h_2_702_R1_peak_28139_lociStitched	chr2	218389390	218407913	6	10847	20608.6898	2313.5227	286	1
2_MV411_DMSO_8h_2_702_R1_peak_36017_lociStitched	chr4	40054151	40069825	2	5543	19805.6664	1540.7542	287	1
12_MV411_DMSO_8h_2_702_R1_peak_25751_lociStitched	chr2	55096919	55162255	12	14514	25533.3088	7271.8968	288	1
14_MV411_DMSO_8h_2_702_R1_peak_42179_lociStitched	chr6	135274874	135326858	14	21067	23751.4896	5499.9072	289	1
9_MV411_DMSO_8h_2_702_R1_peak_21306_lociStitched	chr17	79800392	79853367	9	16971	24352.6075	6134.505	290	1
7_MV411_DMSO_8h_2_702_R1_peak_39643_lociStitched	chr5	172763788	172807835	7	15017	22785.5131	4624.935	291	1
12_MV411_DMSO_8h_2_702_R1_peak_43665_lociStitched	chr7	41860673	41893023	12	22855	21975.355	3833.475	292	1
14_MV411_DMSO_8h_2_702_R1_peak_47661_lociStitched	chr8	141205469	141292209	14	18069	33750.534	15630.548	293	1
10_MV411_DMSO_8h_2_702_R1_peak_1879_lociStitched	chr1	66372215	66420442	10	16113	23120.0238	5044.5442	294	1
13_MV411_DMSO_8h_2_702_R1_peak_33139_lociStitched	chr3	46283173	46331182	13	18425	23010.7137	4935.3252	295	1
10_MV411_DMSO_8h_2_702_R1_peak_22970_lociStitched	chr19	8486059	8519918	10	20070	23711.4577	5705.2415	296	1
13_MV411_DMSO_8h_2_702_R1_peak_6371_lociStitched	chr10	88061776	88120830	13	20027	24578.2748	6602.2372	297	1
7_MV411_DMSO_8h_2_702_R1_peak_23706_lociStitched	chr19	34164731	34188401	7	10765	21295.899	3332.736	298	1
2_MV411_DMSO_8h_2_702_R1_peak_46477_lociStitched	chr8	67054448	67066161	2	6468	19618.1037	1678.4729	299	1
3_MV411_DMSO_8h_2_702_R1_peak_30788_lociStitched	chr21	37358015	37374689	3	7766	19585.2804	1729.0938	300	1
3_MV411_DMSO_8h_2_702_R1_peak_36923_lociStitched	chr4	139294602	139317545	3	10204	20065.9478	2232.3539	301	1
7_MV411_DMSO_8h_2_702_R1_peak_27270_lociStitched	chr2	157435973	157481263	7	17651	21603.33	3786.244	302	1
11_MV411_DMSO_8h_2_702_R1_peak_23483_lociStitched	chr19	18476904	18522201	11	17279	26186.1957	8375.4153	303	1
2_MV411_DMSO_8h_2_702_R1_peak_15988_lociStitched	chr15	68815996	68826841	2	6804	18852.948	1081.2465	304	1
2_MV411_DMSO_8h_2_702_R1_peak_30421_lociStitched	chr21	15049488	15066732	2	14943	19304.658	1615.7628	305	1
8_MV411_DMSO_8h_2_702_R1_peak_23394_lociStitched	chr19	17499048	17539777	8	11584	24266.3382	6577.7335	306	1
7_MV411_DMSO_8h_2_702_R1_peak_47407_lociStitched	chr8	129411366	129461056	7	19126	25381.652	7716.857	307	1
2_MV411_DMSO_8h_2_702_R1_peak_8524_lociStitched	chr11	65766071	65781334	2	13536	19272.5901	1634.6673	308	1
4_MV411_DMSO_8h_2_702_R1_peak_14943_lociStitched	chr14	105058930	105087860	4	13697	20537.407	2962.432	309	1
3_MV411_DMSO_8h_2_702_R1_peak_1532_lociStitched	chr1	44805535	44820722	3	9014	19389.2429	1825.4774	310	1
11_MV411_DMSO_8h_2_702_R1_peak_6848_lociStitched	chr10	110835899	110875922	11	16057	22132.719	4594.6404	311	1
6_MV411_DMSO_8h_2_702_R1_peak_6089_lociStitched	chr10	73887613	73920925	6	12265	21526.2144	3994.1088	312	1
9_MV411_DMSO_8h_2_702_R1_peak_24787_lociStitched	chr2	8511691	8548524	9	14732	22221.3489	4707.2574	313	1
5_MV411_DMSO_8h_2_702_R1_peak_12213_lociStitched	chr12	123431646	123449799	5	13666	19289.3778	1788.0705	314	1
6_MV411_DMSO_8h_2_702_R1_peak_11669_lociStitched	chr12	108616700	108645944	6	13557	20985.4944	3509.28	315	1
13_MV411_DMSO_8h_2_702_R1_peak_636_lociStitched	chr1	21756749	21799230	13	19379	21682.3024	4269.3405	316	1
17_MV411_DMSO_8h_2_702_R1_peak_49998_lociStitched	chrX	1467121	1538915	17	20617	23770.9934	6368.1278	317	1
3_MV411_DMSO_8h_2_702_R1_peak_24727_lociStitched	chr19	58569455	58576359	3	5467	18716.744	1324.8776	318	1
5_MV411_DMSO_8h_2_702_R1_peak_49573_lociStitched	chr9	129457737	129499589	5	12347	22294.5604	4930.1656	319	1
5_MV411_DMSO_8h_2_702_R1_peak_261_lociStitched	chr1	9061661	9094910	5	20912	21209.5371	3923.382	320	1
7_MV411_DMSO_8h_2_702_R1_peak_20258_lociStitched	chr17	46167841	46195803	7	10077	21511.1666	4225.0582	321	1
5_MV411_DMSO_8h_2_702_R1_peak_41542_lociStitched	chr6	73447241	73471684	5	16040	19410.1863	2128.9853	322	1
6_MV411_DMSO_8h_2_702_R1_peak_6557_lociStitched	chr10	97403613	97429175	6	16310	20170.9742	2893.6184	323	1
1_MV411_DMSO_8h_2_702_R1_peak_4414_lociStitched	chr1	220875970	220884181	1	8212	18267.0117	999.2787	324	1
5_MV411_DMSO_8h_2_702_R1_peak_8318_lociStitched	chr11	62539081	62564076	5	14277	20395.92	3139.372	325	1
9_MV411_DMSO_8h_2_702_R1_peak_4935_lociStitched	chr1	243710104	243745370	9	12684	20281.4766	3036.4026	326	1
6_MV411_DMSO_8h_2_702_R1_peak_33487_lociStitched	chr3	53234168	53271801	6	13947	21755.6373	4561.1196	327	1
12_MV411_DMSO_8h_2_702_R1_peak_6743_lociStitched	chr10	103171826	103203277	12	18410	20122.3498	2946.9587	328	1
8_MV411_DMSO_8h_2_702_R1_peak_19388_lociStitched	chr17	17819962	17850955	8	16812	20811.7995	3688.167	329	1
13_MV411_DMSO_8h_2_702_R1_peak_11700_lociStitched	chr12	108818891	108866892	13	19047	22032.459	4910.5023	330	1
14_MV411_DMSO_8h_2_702_R1_peak_39005_lociStitched	chr5	139458484	139521315	14	16304	23687.287	6572.1226	331	1
13_MV411_DMSO_8h_2_702_R1_peak_1334_lociStitched	chr1	40034670	40080233	13	16268	21792.7829	4683.8764	332	1
12_MV411_DMSO_8h_2_702_R1_peak_16321_lociStitched	chr15	78034293	78072962	12	26548	21519.2985	4431.4674	333	1
6_MV411_DMSO_8h_2_702_R1_peak_33390_lociStitched	chr3	52085912	52128669	6	18182	22071.1634	4994.0176	334	1
7_MV411_DMSO_8h_2_702_R1_peak_32050_lociStitched	chr22	45214798	45241479	7	21161	19978.7328	2934.91	335	1
4_MV411_DMSO_8h_2_702_R1_peak_48055_lociStitched	chr9	21982845	21996947	4	10422	18359.3938	1318.537	336	1
14_MV411_DMSO_8h_2_702_R1_peak_6532_lociStitched	chr10	96689755	96748965	14	18290	23263.609	6228.892	337	1
13_MV411_DMSO_8h_2_702_R1_peak_40341_lociStitched	chr6	14897501	14948195	13	17241	22280.013	5251.8984	338	1
3_MV411_DMSO_8h_2_702_R1_peak_50355_lociStitched	chrX	40094057	40110197	3	12120	17912.172	892.542	339	1
10_MV411_DMSO_8h_2_702_R1_peak_17648_lociStitched	chr16	29720372	29758528	10	12520	21214.736	4223.8692	340	1
3_MV411_DMSO_8h_2_702_R1_peak_12903_lociStitched	chr13	36997779	37023938	3	5145	21549.7842	4559.5137	341	1
12_MV411_DMSO_8h_2_702_R1_peak_46813_lociStitched	chr8	96845741	96905443	12	18784	26489.7774	9504.5584	342	1
2_MV411_DMSO_8h_2_702_R1_peak_27254_lociStitched	chr2	156331143	156343378	2	6975	17992.791	1014.2815	343	1
2_MV411_DMSO_8h_2_702_R1_peak_47352_lociStitched	chr8	125428846	125437039	2	7910	18821.7789	1846.7022	344	1
MV411_DMSO_8h_2_702_R1_peak_29138	chr20	17963606	17973199	1	9594	17930.2763	958.3407	345	1
5_MV411_DMSO_8h_2_702_R1_peak_24664_lociStitched	chr19	56312999	56325230	5	9433	18855.3096	1914.1515	346	1
3_MV411_DMSO_8h_2_702_R1_peak_23866_lociStitched	chr19	39430444	39450282	3	7462	20383.545	3455.7796	347	1
10_MV411_DMSO_8h_2_702_R1_peak_20380_lociStitched	chr17	49723438	49754927	10	17189	20439.5099	3523.6191	348	1
7_MV411_DMSO_8h_2_702_R1_peak_17050_lociStitched	chr16	4659955	4694878	7	16229	21069.0459	4183.7754	349	1
9_MV411_DMSO_8h_2_702_R1_peak_50105_lociStitched	chrX	12947066	12991923	9	15037	19046.2822	2175.5645	350	1
9_MV411_DMSO_8h_2_702_R1_peak_39534_lociStitched	chr5	165184408	165218609	9	17425	19836.58	2985.7473	351	1
14_MV411_DMSO_8h_2_702_R1_peak_42325_lociStitched	chr6	139589280	139649415	14	16978	22881.3675	6043.5675	352	1
12_MV411_DMSO_8h_2_702_R1_peak_31995_lociStitched	chr22	43091809	43148946	12	17331	23220.4768	6393.6303	353	1
MV411_DMSO_8h_2_702_R1_peak_23460	chr19	18278188	18284150	1	5963	17965.2946	1147.0888	354	1
4_MV411_DMSO_8h_2_702_R1_peak_29539_lociStitched	chr20	35740114	35769465	4	7980	19562.4415	2747.2536	355	1
1_MV411_DMSO_8h_2_702_R1_peak_12720_lociStitched	chr13	30462763	30467882	1	5120	17751.1563	947.5269	356	1
8_MV411_DMSO_8h_2_702_R1_peak_23984_lociStitched	chr19	41515297	41555024	8	13151	23276.0493	6483.4464	357	1
MV411_DMSO_8h_2_702_R1_peak_24162	chr19	45448466	45457091	1	8626	18105.6	1314.45	358	1
5_MV411_DMSO_8h_2_702_R1_peak_48912_lociStitched	chr9	105242132	105265106	5	13271	19158.0186	2407.6752	359	1
5_MV411_DMSO_8h_2_702_R1_peak_30961_lociStitched	chr21	44351400	44376277	5	11268	19737.4118	3015.0924	360	1
5_MV411_DMSO_8h_2_702_R1_peak_9812_lociStitched	chr12	1795568	1813643	5	9389	19128.7725	2461.815	361	1
11_MV411_DMSO_8h_2_702_R1_peak_4753_lociStitched	chr1	234656037	234728279	11	16036	25393.063	8734.0578	362	1
2_MV411_DMSO_8h_2_702_R1_peak_36937_lociStitched	chr4	139552424	139562438	2	8830	17868.9816	1211.694	363	1
3_MV411_DMSO_8h_2_702_R1_peak_48782_lociStitched	chr9	97982011	97989594	3	6328	17387.819	748.4421	364	1
8_MV411_DMSO_8h_2_702_R1_peak_50364_lociStitched	chrX	40141052	40177586	8	12266	18676.1808	2042.2506	365	1
MV411_DMSO_8h_2_702_R1_peak_1002	chr1	28504707	28511528	1	6822	17488.3619	886.0479	366	1
6_MV411_DMSO_8h_2_702_R1_peak_46970_lociStitched	chr8	102776736	102810995	6	11680	22254.6464	5652.735	367	1
11_MV411_DMSO_8h_2_702_R1_peak_5591_lociStitched	chr10	44927297	44975299	11	18456	22056.919	5477.0282	368	1
7_MV411_DMSO_8h_2_702_R1_peak_14792_lociStitched	chr14	100213539	100257400	7	10580	21145.3881	4592.2467	369	1
4_MV411_DMSO_8h_2_702_R1_peak_46540_lociStitched	chr8	73872868	73896613	4	9885	19998.039	3519.009	370	1
11_MV411_DMSO_8h_2_702_R1_peak_19642_lociStitched	chr17	29681764	29727670	11	18233	20754.1026	4278.4392	371	1
2_MV411_DMSO_8h_2_702_R1_peak_33334_lociStitched	chr3	50334921	50342199	2	6808	17361.669	886.4604	372	1
9_MV411_DMSO_8h_2_702_R1_peak_14376_lociStitched	chr14	77588676	77620589	9	18132	19594.582	3133.8566	373	1
MV411_DMSO_8h_2_702_R1_peak_40664	chr6	27887948	27897812	1	9865	17299.4832	870.9912	374	1
12_MV411_DMSO_8h_2_702_R1_peak_33666_lociStitched	chr3	71426757	71465458	12	15936	19872.9635	3463.7395	375	1
11_MV411_DMSO_8h_2_702_R1_peak_18698_lociStitched	chr16	88935897	88993348	11	14992	22876.9882	6526.4336	376	1
11_MV411_DMSO_8h_2_702_R1_peak_7337_lociStitched	chr11	3124223	3170772	11	18973	21729.0732	5441.5781	377	1
9_MV411_DMSO_8h_2_702_R1_peak_22529_lociStitched	chr19	1168623	1214507	9	13518	22675.8728	6442.1136	378	1
8_MV411_DMSO_8h_2_702_R1_peak_14551_lociStitched	chr14	90627228	90675890	8	16379	21245.8292	5012.186	379	1
13_MV411_DMSO_8h_2_702_R1_peak_19947_lociStitched	chr17	39325381	39366622	13	14106	19993.6368	3785.9238	380	1
7_MV411_DMSO_8h_2_702_R1_peak_25196_lociStitched	chr2	28356542	28398466	7	13871	20836.228	4695.488	381	1
3_MV411_DMSO_8h_2_702_R1_peak_27745_lociStitched	chr2	195646847	195660241	3	9815	17426.9334	1352.794	382	1
2_MV411_DMSO_8h_2_702_R1_peak_23193_lociStitched	chr19	13784725	13797353	2	11308	18133.808	2081.0944	383	1
5_MV411_DMSO_8h_2_702_R1_peak_32518_lociStitched	chr3	13403655	13431620	5	11355	18820.445	2799.2965	384	1
10_MV411_DMSO_8h_2_702_R1_peak_28272_lociStitched	chr2	225000571	225033400	10	23286	18896.3724	2915.2152	385	1
5_MV411_DMSO_8h_2_702_R1_peak_38393_lociStitched	chr5	88867236	88890987	5	20650	17863.1271	1890.5796	386	1
3_MV411_DMSO_8h_2_702_R1_peak_12570_lociStitched	chr13	27250514	27264602	3	6564	18196.0608	2230.1304	387	1
1_MV411_DMSO_8h_2_702_R1_peak_21557_lociStitched	chr18	3446715	3454845	1	8131	16754.304	852.837	388	1
5_MV411_DMSO_8h_2_702_R1_peak_29945_lociStitched	chr20	48900147	48924585	5	12855	18580.2114	2715.0618	389	1
7_MV411_DMSO_8h_2_702_R1_peak_43996_lociStitched	chr7	74204000	74232124	7	16804	18789.6444	2927.7084	390	1
8_MV411_DMSO_8h_2_702_R1_peak_326_lociStitched	chr1	10376350	10427347	8	15788	21347.3442	5497.4766	391	1
4_MV411_DMSO_8h_2_702_R1_peak_18689_lociStitched	chr16	88778739	88801021	4	14556	18166.5146	2359.6638	392	1
6_MV411_DMSO_8h_2_702_R1_peak_25811_lociStitched	chr2	60090191	60118474	6	18274	18782.7403	2978.1999	393	1
1_MV411_DMSO_8h_2_702_R1_peak_43378_lociStitched	chr7	26197349	26205836	1	8488	16725.3309	962.4258	394	1
1_MV411_DMSO_8h_2_702_R1_peak_46899_lociStitched	chr8	100718939	100724672	1	5734	16556.904	794.0205	395	1
4_MV411_DMSO_8h_2_702_R1_peak_7228_lociStitched	chr11	501713	518772	4	9899	17833.4786	2070.9626	396	1
11_MV411_DMSO_8h_2_702_R1_peak_11567_lociStitched	chr12	104456120	104494317	11	13403	19461.3715	3754.7651	397	1
10_MV411_DMSO_8h_2_702_R1_peak_30642_lociStitched	chr21	33361418	33405605	10	13123	20423.2314	4728.009	398	1
8_MV411_DMSO_8h_2_702_R1_peak_42689_lociStitched	chr6	159033245	159063803	8	13641	18839.007	3153.5856	399	1
12_MV411_DMSO_8h_2_702_R1_peak_38634_lociStitched	chr5	114387054	114436873	12	28061	20007.3104	4324.2892	400	1
7_MV411_DMSO_8h_2_702_R1_peak_92_lociStitched	chr1	2220333	2256878	7	13264	19931.643	4290.383	401	1
2_MV411_DMSO_8h_2_702_R1_peak_42613_lociStitched	chr6	156776443	156783987	2	6748	16393.8664	754.4	402	1
5_MV411_DMSO_8h_2_702_R1_peak_50413_lociStitched	chrX	45749865	45772310	5	19315	16407.295	803.531	403	1
11_MV411_DMSO_8h_2_702_R1_peak_16607_lociStitched	chr15	90680414	90739443	11	16311	21663.643	6068.1812	404	1
12_MV411_DMSO_8h_2_702_R1_peak_4073_lociStitched	chr1	203166188	203215054	12	21035	21501.04	5917.6726	405	1
5_MV411_DMSO_8h_2_702_R1_peak_34745_lociStitched	chr3	158801240	158819386	5	12814	17302.211	1723.87	406	1
6_MV411_DMSO_8h_2_702_R1_peak_4354_lociStitched	chr1	214418014	214456048	6	14216	19412.5536	3845.2374	407	1
2_MV411_DMSO_8h_2_702_R1_peak_24651_lociStitched	chr19	55652818	55659860	2	5883	16669.8224	1150.6628	408	1
7_MV411_DMSO_8h_2_702_R1_peak_23292_lociStitched	chr19	16063922	16087058	7	10029	19450.4352	3940.0608	409	1
MV411_DMSO_8h_2_702_R1_peak_22539	chr19	1248261	1254615	1	6355	16662.7296	1154.5218	410	1
MV411_DMSO_8h_2_702_R1_peak_24428	chr19	50370614	50376939	1	6326	16360.245	923.45	411	1
10_MV411_DMSO_8h_2_702_R1_peak_7604_lociStitched	chr11	14611122	14647126	10	14718	18214.4236	2783.1092	412	1
8_MV411_DMSO_8h_2_702_R1_peak_12774_lociStitched	chr13	32022538	32049410	8	13606	21059.5864	5632.3712	413	1
7_MV411_DMSO_8h_2_702_R1_peak_45564_lociStitched	chr8	17898658	17934747	7	10791	20437.2007	5023.5888	414	1
12_MV411_DMSO_8h_2_702_R1_peak_5542_lociStitched	chr10	42956202	43020552	12	18029	22496.76	7091.37	415	1
13_MV411_DMSO_8h_2_702_R1_peak_16046_lociStitched	chr15	70439164	70510280	13	16007	24343.0068	8946.3928	416	1
7_MV411_DMSO_8h_2_702_R1_peak_20645_lociStitched	chr17	60371390	60402918	7	16431	18276.7816	2913.1872	417	1
