#mp136-MV411-H3K27ac-r1 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp136-MV411-H3K27ac-r1_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp136.MV411.H3K27ac.r1.mLb.clN.sorted.bam
#Using cutoff of 2467.4727 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp136.MV411.H3K27ac.r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
4_MV411_3_136_R1_peak_13661_lociStitched	chr4	153650863	153662530	4	4303	4373.9583	1328.8713	237	1
3_MV411_3_136_R1_peak_9509_lociStitched	chr2	8535012	8546669	3	4381	4444.8141	1405.8342	238	1
2_MV411_3_136_R1_peak_2821_lociStitched	chr11	33890844	33895444	2	4388	3598.58	565.8	239	1
2_MV411_3_136_R1_peak_3495_lociStitched	chr11	125069716	125073433	2	3494	3611.0655	586.9143	240	1
3_MV411_3_136_R1_peak_2593_lociStitched	chr11	349797	356401	3	3613	3554.9332	530.9616	241	1
2_MV411_3_136_R1_peak_5821_lociStitched	chr15	91253937	91265961	2	3344	4245.6744	1225.2456	242	1
1_MV411_3_136_R1_peak_3159_lociStitched	chr11	67276078	67279345	1	3268	3417.6087	398.574	243	1
5_MV411_3_136_R1_peak_5471_lociStitched	chr15	55218514	55226401	5	3797	3783.3939	765.8277	244	1
1_MV411_3_136_R1_peak_17208_lociStitched	chr8	96619542	96622347	1	2806	3596.2905	579.7935	245	1
MV411_3_136_R1_peak_10278	chr2	144520559	144525032	1	4474	3433.9221	428.0661	246	1
1_MV411_3_136_R1_peak_2582_lociStitched	chr11	267606	271091	1	3486	3365.4645	373.9405	247	1
4_MV411_3_136_R1_peak_7907_lociStitched	chr18	50307021	50321416	4	4113	4400.5515	1417.9075	248	1
3_MV411_3_136_R1_peak_5450_lociStitched	chr15	51321695	51335156	3	4257	4638.6606	1679.9328	249	1
4_MV411_3_136_R1_peak_15595_lociStitched	chr6	159115958	159121659	4	4011	3599.6114	651.6243	250	1
4_MV411_3_136_R1_peak_11167_lociStitched	chr20	46544704	46562481	4	3218	5194.4394	2266.5675	251	1
4_MV411_3_136_R1_peak_9805_lociStitched	chr2	55099628	55120465	4	3773	5140.4879	2217.0568	252	1
3_MV411_3_136_R1_peak_99_lociStitched	chr1	7107911	7114731	3	3319	3578.454	662.904	253	1
3_MV411_3_136_R1_peak_13310_lociStitched	chr4	49709149	49711861	3	2177	5836.4952	2922.9936	254	1
4_MV411_3_136_R1_peak_11929_lociStitched	chr22	45225178	45235441	4	4152	4114.4367	1216.1655	255	1
1_MV411_3_136_R1_peak_13921_lociStitched	chr5	40678773	40683473	1	4701	3483.64	595.96	256	1
4_MV411_3_136_R1_peak_14796_lociStitched	chr6	14910237	14923655	4	3987	4393.0532	1535.0192	257	1
8_MV411_3_136_R1_peak_10888_lociStitched	chr20	5642864	5671502	8	3844	5733.3276	2889.5742	258	1
2_MV411_3_136_R1_peak_6193_lociStitched	chr16	29661853	29666396	2	4347	3457.223	620.1195	259	1
1_MV411_3_136_R1_peak_18216_lociStitched	chr9	129139398	129142159	1	2762	3218.2216	385.1595	260	1
4_MV411_3_136_R1_peak_10873_lociStitched	chr20	4959986	4974964	4	4384	4316.6596	1493.3066	261	1
4_MV411_3_136_R1_peak_2246_lociStitched	chr10	88064122	88071095	4	3790	3687.3224	866.7439	262	1
7_MV411_3_136_R1_peak_14743_lociStitched	chr6	7184716	7202934	7	3545	4692.9568	1891.0284	263	1
4_MV411_3_136_R1_peak_922_lociStitched	chr1	116989749	117009200	4	5369	4769.3852	1974.2765	264	1
2_MV411_3_136_R1_peak_6004_lociStitched	chr16	4680173	4683450	2	3031	3109.2176	322.7845	265	1
5_MV411_3_136_R1_peak_9630_lociStitched	chr2	27946528	27960760	5	4733	4238.2896	1468.7424	266	1
5_MV411_3_136_R1_peak_10966_lociStitched	chr20	23148119	23161538	5	2812	4485.9717	1718.9739	267	1
2_MV411_3_136_R1_peak_10683_lociStitched	chr2	231661533	231667256	2	2999	3504.1929	741.1285	268	1
9_MV411_3_136_R1_peak_7331_lociStitched	chr17	58283560	58292749	9	5456	3680.1945	917.9811	269	1
3_MV411_3_136_R1_peak_7612_lociStitched	chr17	79836068	79844242	3	4738	3806.6318	1051.1764	270	1
1_MV411_3_136_R1_peak_14970_lociStitched	chr6	30682074	30687273	1	5200	3487.4892	740.8575	271	1
3_MV411_3_136_R1_peak_2511_lociStitched	chr10	124640430	124649030	3	3608	3714.34	975.24	272	1
7_MV411_3_136_R1_peak_1503_lociStitched	chr1	214426687	214446538	7	4377	4678.8807	1941.4278	273	1
3_MV411_3_136_R1_peak_17602_lociStitched	chr8	143543944	143548376	3	3277	3432.584	696.2672	274	1
3_MV411_3_136_R1_peak_10822_lociStitched	chr20	1944030	1947641	3	3024	3016.6294	301.5185	275	1
5_MV411_3_136_R1_peak_11434_lociStitched	chr21	33198587	33217494	5	4068	4893.1316	2185.6492	276	1
2_MV411_3_136_R1_peak_13596_lociStitched	chr4	139175962	139188979	2	3374	3967.5816	1263.9507	277	1
2_MV411_3_136_R1_peak_1635_lociStitched	chr1	234521644	234525647	2	3084	3107.5289	409.5069	278	1
2_MV411_3_136_R1_peak_3733_lociStitched	chr12	25384852	25387504	2	2417	3026.1972	344.2296	279	1
4_MV411_3_136_R1_peak_2464_lociStitched	chr10	119130575	119136387	4	4717	3207.0616	529.4732	280	1
3_MV411_3_136_R1_peak_6756_lociStitched	chr17	6926714	6950218	3	4308	4994.6	2319.8448	281	1
4_MV411_3_136_R1_peak_6987_lociStitched	chr17	30344179	30360231	4	3823	4173.52	1516.914	282	1
3_MV411_3_136_R1_peak_12303_lociStitched	chr3	46350705	46362221	3	3880	4011.0228	1362.3428	283	1
6_MV411_3_136_R1_peak_15199_lociStitched	chr6	43910915	43927573	6	4085	4705.885	2058.9288	284	1
1_MV411_3_136_R1_peak_1645_lociStitched	chr1	234722384	234726663	1	4280	3241.7704	596.0647	285	1
3_MV411_3_136_R1_peak_519_lociStitched	chr1	40380990	40388061	3	4428	3382.7664	741.7479	286	1
2_MV411_3_136_R1_peak_14396_lociStitched	chr5	142713264	142727726	2	3076	4231.5812	1599.4972	287	1
1_MV411_3_136_R1_peak_1020_lociStitched	chr1	151156687	151159721	1	3035	2985.456	356.1916	288	1
4_MV411_3_136_R1_peak_8435_lociStitched	chr19	4806597	4816250	4	3393	4027.2316	1413.1992	289	1
1_MV411_3_136_R1_peak_17207_lociStitched	chr8	96569281	96572526	1	3246	3107.7365	503.2995	290	1
1_MV411_3_136_R1_peak_6868_lociStitched	chr17	16286168	16288499	1	2332	2834.7291	234.0324	291	1
1_MV411_3_136_R1_peak_15156_lociStitched	chr6	42332228	42335379	1	3152	2966.6665	369.2972	292	1
3_MV411_3_136_R1_peak_11195_lociStitched	chr20	48712816	48723974	3	3166	3799.299	1220.6852	293	1
2_MV411_3_136_R1_peak_4720_lociStitched	chr14	22836578	22851495	2	3238	4518.3593	1946.6685	294	1
2_MV411_3_136_R1_peak_18110_lociStitched	chr9	121071488	121075713	2	3063	2995.1025	429.26	295	1
2_MV411_3_136_R1_peak_8335_lociStitched	chr19	2059125	2062204	2	2833	3168.291	603.484	296	1
3_MV411_3_136_R1_peak_5488_lociStitched	chr15	55402068	55406447	3	3647	2957.5766	397.1753	297	1
1_MV411_3_136_R1_peak_11020_lociStitched	chr20	32204792	32208374	1	3583	3038.9688	493.2414	298	1
3_MV411_3_136_R1_peak_6557_lociStitched	chr16	85524027	85536930	3	3608	4125.0891	1581.9078	299	1
5_MV411_3_136_R1_peak_5106_lociStitched	chr14	92651996	92666512	5	4123	4317.0584	1778.21	300	1
4_MV411_3_136_R1_peak_662_lociStitched	chr1	54851254	54862826	4	3048	3915.9648	1419.8844	301	1
3_MV411_3_136_R1_peak_9213_lociStitched	chr19	46846257	46861463	3	3200	4966.2796	2478.578	302	1
2_MV411_3_136_R1_peak_17075_lociStitched	chr8	81094663	81108402	2	2916	4708.3553	2232.5875	303	1
