#mp88-MV411-H3K27ac-r3 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp88-MV411-H3K27ac-r3_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp88.MV411.H3K27ac.r3.mLb.clN.sorted.bam
#Using cutoff of 7474.062 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp88.MV411.H3K27ac.r3.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
4_MV411_2_88_R1_peak_27059_lociStitched	chr17	18231710	18247146	4	1208	3812.692	1532.7948	3328	0
4_MV411_2_88_R1_peak_46678_lociStitched	chr22	44535806	44550955	4	1201	3779.6755	1502.7808	3329	0
5_MV411_2_88_R1_peak_60933_lociStitched	chr7	100221271	100234215	5	1919	3415.9216	1139.072	3330	0
1_MV411_2_88_R1_peak_58155_lociStitched	chr6	144215511	144216985	1	1475	2478.0888	202.2328	3331	0
3_MV411_2_88_R1_peak_63835_lociStitched	chr8	101500986	101505390	3	2293	2890.3452	615.6792	3332	0
5_MV411_2_88_R1_peak_52184_lociStitched	chr4	83239796	83264819	5	2590	4649.2734	2374.6827	3333	0
6_MV411_2_88_R1_peak_29655_lociStitched	chr17	77769564	77786005	6	1999	4090.5208	1816.7305	3334	0
5_MV411_2_88_R1_peak_2396_lociStitched	chr1	35560756	35578124	5	2499	4284.6856	2011.2144	3335	0
3_MV411_2_88_R1_peak_66491_lociStitched	chr9	110933868	110939774	3	1965	2947.6846	674.4652	3336	0
2_MV411_2_88_R1_peak_47364_lociStitched	chr3	9976063	9979081	2	2751	2490.4536	220.314	3337	0
6_MV411_2_88_R1_peak_25202_lociStitched	chr16	84194537	84207033	6	2693	3480.136	1210.8624	3338	0
2_MV411_2_88_R1_peak_23557_lociStitched	chr16	20673206	20675726	2	2222	2511.432	242.676	3339	0
4_MV411_2_88_R1_peak_44136_lociStitched	chr21	42563077	42584643	4	1084	4388.681	2119.9378	3340	0
6_MV411_2_88_R1_peak_18555_lociStitched	chr14	73176246	73190057	6	2029	3514.8995	1247.1333	3341	0
6_MV411_2_88_R1_peak_6777_lociStitched	chr10	7028490	7047340	6	2234	3545.685	1278.03	3342	0
2_MV411_2_88_R1_peak_63948_lociStitched	chr8	110226425	110229236	2	2366	2520.9048	254.1144	3343	0
6_MV411_2_88_R1_peak_45828_lociStitched	chr22	36548732	36566893	6	2186	4284.1799	2017.6871	3344	0
5_MV411_2_88_R1_peak_30908_lociStitched	chr18	48703839	48716094	5	1771	3796.599	1530.6495	3345	0
6_MV411_2_88_R1_peak_27159_lociStitched	chr17	20990369	21004618	6	2054	3821.5818	1555.9908	3346	0
7_MV411_2_88_R1_peak_28893_lociStitched	chr17	63529878	63544162	7	2999	3758.1204	1494.1064	3347	0
3_MV411_2_88_R1_peak_20063_lociStitched	chr15	25850148	25861563	3	3213	3504.405	1241.952	3348	0
4_MV411_2_88_R1_peak_55599_lociStitched	chr6	2725832	2735732	4	1930	3065.04	802.89	3349	0
5_MV411_2_88_R1_peak_19185_lociStitched	chr14	93709092	93725624	5	1374	3985.8652	1724.2876	3350	0
5_MV411_2_88_R1_peak_39971_lociStitched	chr2	230927872	230943409	5	2157	4111.0902	1850.4567	3351	0
4_MV411_2_88_R1_peak_13267_lociStitched	chr11	102919560	102925244	4	1740	2773.2236	512.6968	3352	0
5_MV411_2_88_R1_peak_32452_lociStitched	chr19	5259941	5265917	5	2999	3290.3856	1030.2624	3353	0
5_MV411_2_88_R1_peak_8813_lociStitched	chr10	97532953	97549014	5	1386	3952.6121	1692.8294	3354	0
2_MV411_2_88_R1_peak_4783_lociStitched	chr1	161726010	161739981	2	3142	3639.4455	1380.3348	3355	0
4_MV411_2_88_R1_peak_52790_lociStitched	chr4	184739979	184749328	4	2292	3266.5406	1008.7571	3356	0
2_MV411_2_88_R1_peak_42911_lociStitched	chr20	53828841	53831222	2	2131	2558.3845	301.6727	3357	0
5_MV411_2_88_R1_peak_10446_lociStitched	chr11	2890638	2897588	5	3678	3101.09	845.12	3358	0
3_MV411_2_88_R1_peak_61338_lociStitched	chr7	128880107	128894516	3	1437	3991.293	1736.2845	3359	0
5_MV411_2_88_R1_peak_50070_lociStitched	chr3	134849176	134867112	5	1599	4295.672	2041.1168	3360	0
4_MV411_2_88_R1_peak_7315_lociStitched	chr10	43249663	43259976	4	1756	3441.4481	1187.0263	3361	0
5_MV411_2_88_R1_peak_42451_lociStitched	chr20	46350889	46359451	5	1738	3197.907	943.5324	3362	0
4_MV411_2_88_R1_peak_62016_lociStitched	chr7	157390845	157406245	4	2027	3885.42	1632.4	3363	0
6_MV411_2_88_R1_peak_48070_lociStitched	chr3	38827413	38837921	6	2960	3280.5976	1027.6824	3364	0
MV411_2_88_R1_peak_56324	chr6	27812016	27814422	1	2407	2433.1878	181.4124	3365	0
4_MV411_2_88_R1_peak_66483_lociStitched	chr9	110599239	110616386	4	2218	3530.5673	1279.1662	3366	0
3_MV411_2_88_R1_peak_68995_lociStitched	chrX	65690626	65699024	3	2794	2626.0546	375.3906	3367	0
6_MV411_2_88_R1_peak_6574_lociStitched	chr1	246571030	246587850	6	2457	3759.27	1508.754	3368	0
7_MV411_2_88_R1_peak_53149_lociStitched	chr5	10451161	10464003	7	2307	3748.5798	1498.6614	3369	0
7_MV411_2_88_R1_peak_47633_lociStitched	chr3	13571532	13584234	7	2432	3421.9188	1172.3946	3370	0
4_MV411_2_88_R1_peak_62108_lociStitched	chr7	157840505	157851851	4	1777	3407.2038	1158.4266	3371	0
4_MV411_2_88_R1_peak_46191_lociStitched	chr22	39017718	39032501	4	2144	3531.6587	1283.1644	3372	0
2_MV411_2_88_R1_peak_4052_lociStitched	chr1	118563188	118565694	2	2191	2552.1104	303.7272	3373	0
4_MV411_2_88_R1_peak_36721_lociStitched	chr2	32485157	32498604	4	3016	3293.1703	1044.8319	3374	0
6_MV411_2_88_R1_peak_18466_lociStitched	chr14	69347769	69358294	6	1635	3436.4125	1188.2725	3375	0
MV411_2_88_R1_peak_64717	chr8	141411118	141413896	1	2779	2830.2264	583.38	3376	0
2_MV411_2_88_R1_peak_37457_lociStitched	chr2	68426917	68438917	2	891	3758.4	1512	3377	0
5_MV411_2_88_R1_peak_11595_lociStitched	chr11	61118470	61132063	5	1923	3758.4645	1512.9009	3378	0
3_MV411_2_88_R1_peak_7506_lociStitched	chr10	48690980	48713846	3	1001	4719.5424	2474.1012	3379	0
4_MV411_2_88_R1_peak_39418_lociStitched	chr2	196239019	196242964	4	3040	2662.875	418.17	3380	0
2_MV411_2_88_R1_peak_3543_lociStitched	chr1	89552642	89558349	2	2516	2738.7893	494.2262	3381	0
1_MV411_2_88_R1_peak_3417_lociStitched	chr1	70220819	70222336	1	1518	2412.6368	168.0836	3382	0
1_MV411_2_88_R1_peak_45041_lociStitched	chr22	21815831	21818342	1	2512	2471.3262	226.9944	3383	0
1_MV411_2_88_R1_peak_61167_lociStitched	chr7	104983389	104985019	1	1631	2404.087	160.881	3384	0
3_MV411_2_88_R1_peak_39214_lociStitched	chr2	172010789	172015981	3	3234	2710.7432	467.7992	3385	0
4_MV411_2_88_R1_peak_53804_lociStitched	chr5	83306421	83313308	4	1818	2719.6763	477.2691	3386	0
4_MV411_2_88_R1_peak_20806_lociStitched	chr15	58805820	58810362	4	2778	2608.4706	366.0852	3387	0
4_MV411_2_88_R1_peak_46928_lociStitched	chr22	46728631	46748196	4	2222	4558.645	2316.496	3388	0
4_MV411_2_88_R1_peak_40557_lociStitched	chr2	239661185	239677384	4	1503	4172.8624	1930.9208	3389	0
5_MV411_2_88_R1_peak_30341_lociStitched	chr17	82703243	82712206	5	2397	3177.3835	936.6335	3390	0
3_MV411_2_88_R1_peak_43873_lociStitched	chr21	35561641	35565683	3	3011	2625.6832	387.6278	3391	0
MV411_2_88_R1_peak_31893	chr19	1923677	1926529	1	2853	2695.14	457.4608	3392	0
3_MV411_2_88_R1_peak_5449_lociStitched	chr1	203321166	203328055	3	2250	3140.6951	904.5257	3393	0
5_MV411_2_88_R1_peak_13075_lociStitched	chr11	78191279	78200722	5	1439	3349.4321	1114.274	3394	0
7_MV411_2_88_R1_peak_18662_lociStitched	chr14	75179159	75189393	7	3065	3283.0672	1047.9616	3395	0
4_MV411_2_88_R1_peak_19649_lociStitched	chr14	103155296	103164558	4	2397	3225.9546	991.9602	3396	0
5_MV411_2_88_R1_peak_6231_lociStitched	chr1	234656279	234661624	5	2095	2990.5275	758.4555	3397	0
1_MV411_2_88_R1_peak_37304_lociStitched	chr2	61763633	61765079	1	1447	2336.5914	105.8472	3398	0
2_MV411_2_88_R1_peak_68557_lociStitched	chrX	2628553	2632360	2	3606	2514.9042	284.7636	3399	0
MV411_2_88_R1_peak_35783	chr19	55634298	55635953	1	1656	2518.0825	287.97	3400	0
4_MV411_2_88_R1_peak_43760_lociStitched	chr21	33380239	33389990	4	2188	3257.8091	1027.7554	3401	0
3_MV411_2_88_R1_peak_8060_lociStitched	chr10	71972260	71986831	3	854	3792.8313	1564.9254	3402	0
2_MV411_2_88_R1_peak_44318_lociStitched	chr21	44566637	44569682	2	2699	2561.1495	333.732	3403	0
4_MV411_2_88_R1_peak_22152_lociStitched	chr15	89899841	89909554	4	2393	3305.3339	1078.143	3404	0
1_MV411_2_88_R1_peak_8135_lociStitched	chr10	73625283	73627100	1	1818	2401.7106	174.7954	3405	0
3_MV411_2_88_R1_peak_16538_lociStitched	chr12	122059953	122065371	3	2045	2931.6798	705.9654	3406	0
1_MV411_2_88_R1_peak_3361_lociStitched	chr1	65066795	65068576	1	1782	2374.7854	149.9602	3407	0
4_MV411_2_88_R1_peak_39485_lociStitched	chr2	200616571	200635807	4	1907	4270.392	2046.7104	3408	0
4_MV411_2_88_R1_peak_10859_lociStitched	chr11	15637135	15650511	4	2596	3598.144	1375.0528	3409	0
6_MV411_2_88_R1_peak_48204_lociStitched	chr3	43362770	43372650	6	1780	3485.664	1265.628	3410	0
4_MV411_2_88_R1_peak_47327_lociStitched	chr3	9058010	9089004	4	2077	5792.7786	3573.6082	3411	0
6_MV411_2_88_R1_peak_12976_lociStitched	chr11	76275256	76287178	6	1805	3515.7978	1298.3058	3412	0
4_MV411_2_88_R1_peak_35992_lociStitched	chr2	8325773	8345552	4	2685	4181.2806	1964.0547	3413	0
5_MV411_2_88_R1_peak_16128_lociStitched	chr12	111353986	111363159	5	2912	3256.415	1039.3009	3414	0
5_MV411_2_88_R1_peak_29868_lociStitched	chr17	79090329	79104444	5	1386	3487.8165	1271.7615	3415	0
3_MV411_2_88_R1_peak_63817_lociStitched	chr8	101108771	101114132	3	1850	3030.0372	814.3359	3416	0
4_MV411_2_88_R1_peak_54649_lociStitched	chr5	149801450	149816075	4	1303	3954.6	1738.9125	3417	0
3_MV411_2_88_R1_peak_50444_lociStitched	chr3	177591103	177598242	3	2914	3036.9306	821.6989	3418	0
3_MV411_2_88_R1_peak_3494_lociStitched	chr1	84847063	84854344	3	2102	2969.9199	755.0397	3419	0
2_MV411_2_88_R1_peak_65338_lociStitched	chr8	144477470	144484350	2	1689	3272.128	1058.144	3420	0
4_MV411_2_88_R1_peak_59664_lociStitched	chr7	25614132	25620130	4	3149	2818.4602	604.5984	3421	0
5_MV411_2_88_R1_peak_54528_lociStitched	chr5	142837429	142850157	5	1305	3847.6744	1634.2752	3422	0
4_MV411_2_88_R1_peak_16287_lociStitched	chr12	116594284	116609652	4	2323	3823.5584	1610.5664	3423	0
3_MV411_2_88_R1_peak_51048_lociStitched	chr4	1079986	1094594	3	900	3665.1472	1453.496	3424	0
5_MV411_2_88_R1_peak_61084_lociStitched	chr7	101936531	101953503	5	1684	4005.392	1793.9404	3425	0
6_MV411_2_88_R1_peak_55707_lociStitched	chr6	6751031	6773065	6	2253	4327.4776	2119.6708	3426	0
6_MV411_2_88_R1_peak_37872_lociStitched	chr2	86222920	86232978	6	2232	3328.1922	1120.4612	3427	0
4_MV411_2_88_R1_peak_6463_lociStitched	chr1	243470576	243475284	4	2772	2747.118	540.4784	3428	0
3_MV411_2_88_R1_peak_61439_lociStitched	chr7	133035585	133041544	3	2303	2755.4416	551.8034	3429	0
MV411_2_88_R1_peak_39758	chr2	218331655	218333822	1	2168	2507.4357	303.8134	3430	0
2_MV411_2_88_R1_peak_42419_lociStitched	chr20	45904620	45915301	2	2034	3401.8985	1198.4082	3431	0
3_MV411_2_88_R1_peak_68948_lociStitched	chrX	53713293	53717173	3	2975	2409.868	209.908	3432	0
4_MV411_2_88_R1_peak_20023_lociStitched	chr15	23371833	23399280	4	2687	4748.331	2549.8263	3433	0
3_MV411_2_88_R1_peak_62747_lociStitched	chr8	23760883	23765550	3	2279	3002.2811	805.5242	3434	0
2_MV411_2_88_R1_peak_44641_lociStitched	chr21	46295193	46298415	2	2887	2556.657	361.5084	3435	0
3_MV411_2_88_R1_peak_42241_lociStitched	chr20	38919386	38932899	3	1914	3630.9431	1436.4319	3436	0
6_MV411_2_88_R1_peak_67591_lociStitched	chr9	132208235	132222603	6	2158	3589.1264	1398.0064	3437	0
4_MV411_2_88_R1_peak_24812_lociStitched	chr16	68246784	68258390	4	2582	3336.725	1146.6728	3438	0
7_MV411_2_88_R1_peak_13330_lociStitched	chr11	111714649	111736526	7	2188	4220.0733	2030.1856	3439	0
5_MV411_2_88_R1_peak_11977_lociStitched	chr11	64825957	64835575	5	1725	3373.9944	1184.9376	3440	0
4_MV411_2_88_R1_peak_62784_lociStitched	chr8	26464852	26476982	4	2147	4055.059	1866.807	3441	0
5_MV411_2_88_R1_peak_67250_lociStitched	chr9	129060062	129071506	5	1750	3482.4092	1294.3164	3442	0
6_MV411_2_88_R1_peak_66428_lociStitched	chr9	108639662	108645437	6	2581	2783.55	596.5575	3443	0
5_MV411_2_88_R1_peak_42333_lociStitched	chr20	44028166	44039404	5	2098	3369.1524	1183.3614	3444	0
5_MV411_2_88_R1_peak_14159_lociStitched	chr12	2409754	2424068	5	1629	3791.7786	1606.0308	3445	0
5_MV411_2_88_R1_peak_53753_lociStitched	chr5	78573070	78595136	5	2375	4053.5242	1868.9902	3446	0
6_MV411_2_88_R1_peak_51940_lociStitched	chr4	40200412	40218883	6	2670	4082.091	1898.8188	3447	0
4_MV411_2_88_R1_peak_11169_lociStitched	chr11	44520373	44538081	4	1451	4340.2308	2158.6052	3448	0
1_MV411_2_88_R1_peak_68946_lociStitched	chrX	53683276	53684780	1	1505	2211.632	30.3808	3449	0
4_MV411_2_88_R1_peak_69361_lociStitched	chrX	149522818	149528976	4	2088	2410.857	229.6934	3450	0
5_MV411_2_88_R1_peak_45662_lociStitched	chr22	32325517	32340875	5	1697	3515.4462	1334.6102	3451	0
4_MV411_2_88_R1_peak_5299_lociStitched	chr1	201206780	201226128	4	1152	4034.058	1853.5384	3452	0
4_MV411_2_88_R1_peak_61483_lociStitched	chr7	137981247	137994195	4	2758	3576.2376	1395.7944	3453	0
5_MV411_2_88_R1_peak_58032_lociStitched	chr6	137148375	137166145	5	2077	4115.532	1935.153	3454	0
2_MV411_2_88_R1_peak_40961_lociStitched	chr20	1535656	1537955	2	2059	2490.5067	310.365	3455	0
5_MV411_2_88_R1_peak_3172_lociStitched	chr1	53592111	53604447	5	1775	3204.8928	1025.1216	3456	0
3_MV411_2_88_R1_peak_52762_lociStitched	chr4	184343470	184348228	3	2911	2700.165	520.5252	3457	0
5_MV411_2_88_R1_peak_12641_lociStitched	chr11	70817216	70836080	5	1677	3902.9616	1724.1696	3458	0
6_MV411_2_88_R1_peak_55228_lociStitched	chr5	177209670	177226345	6	2113	3888.61	1710.855	3459	0
2_MV411_2_88_R1_peak_52482_lociStitched	chr4	139294860	139298982	2	2315	2556.8766	379.224	3460	0
4_MV411_2_88_R1_peak_52740_lociStitched	chr4	183383712	183409571	4	1960	4874.4215	2697.0937	3461	0
5_MV411_2_88_R1_peak_65471_lociStitched	chr9	16321334	16334001	5	1479	3361.8218	1188.1646	3462	0
1_MV411_2_88_R1_peak_8726_lociStitched	chr10	96123532	96125541	1	2010	2442.1404	269.0051	3463	0
7_MV411_2_88_R1_peak_28184_lociStitched	chr17	44903855	44910654	7	3436	2953.4856	780.5252	3464	0
6_MV411_2_88_R1_peak_66014_lociStitched	chr9	91085317	91101006	6	1972	2918.154	745.2275	3465	0
3_MV411_2_88_R1_peak_25925_lociStitched	chr16	89596222	89616863	3	978	4301.5844	2130.1512	3466	0
4_MV411_2_88_R1_peak_57817_lociStitched	chr6	110418644	110430684	4	1852	3389.26	1218.448	3467	0
6_MV411_2_88_R1_peak_9385_lociStitched	chr10	123397059	123412717	6	3455	4020.9744	1850.7756	3468	0
3_MV411_2_88_R1_peak_37409_lociStitched	chr2	65152114	65166504	3	2410	3512.599	1344.026	3469	0
4_MV411_2_88_R1_peak_53226_lociStitched	chr5	17183823	17187083	4	2490	2593.004	424.452	3470	0
2_MV411_2_88_R1_peak_19179_lociStitched	chr14	93369257	93375605	2	2202	2848.3476	681.1404	3471	0
5_MV411_2_88_R1_peak_21706_lociStitched	chr15	76160818	76166400	5	3696	2824.492	659.2342	3472	0
5_MV411_2_88_R1_peak_67490_lociStitched	chr9	131059514	131071066	5	2377	3348.9248	1184.08	3473	0
2_MV411_2_88_R1_peak_11376_lociStitched	chr11	47548074	47560430	2	1281	3478.214	1313.4428	3474	0
2_MV411_2_88_R1_peak_49812_lociStitched	chr3	128111422	128114395	2	2222	2512.4823	348.4356	3475	0
3_MV411_2_88_R1_peak_30576_lociStitched	chr18	9868856	9882863	3	2703	3647.4228	1484.742	3476	0
3_MV411_2_88_R1_peak_8752_lociStitched	chr10	96739553	96748581	3	2968	3172.4392	1010.2332	3477	0
3_MV411_2_88_R1_peak_13761_lociStitched	chr11	124069510	124076462	3	3200	2931.6584	769.5864	3478	0
3_MV411_2_88_R1_peak_1488_lociStitched	chr1	20374913	20381594	3	1895	2902.2264	740.9229	3479	0
5_MV411_2_88_R1_peak_59497_lociStitched	chr7	6356483	6370955	5	1801	3338.6904	1179.468	3480	0
3_MV411_2_88_R1_peak_57750_lociStitched	chr6	107658060	107671288	3	1824	3804.3728	1645.5632	3481	0
3_MV411_2_88_R1_peak_13883_lociStitched	chr11	128029692	128039821	3	2502	2960.7067	802.2168	3482	0
3_MV411_2_88_R1_peak_52815_lociStitched	chr4	186839222	186845704	3	2507	2523.4426	365.5848	3483	0
3_MV411_2_88_R1_peak_40623_lociStitched	chr2	240431384	240448037	3	1181	4021.6995	1865.136	3484	0
5_MV411_2_88_R1_peak_146_lociStitched	chr1	1665112	1684466	5	1827	3712.0972	1556.0616	3485	0
2_MV411_2_88_R1_peak_13930_lociStitched	chr11	129824478	129827888	2	2626	2415.644	260.183	3486	0
4_MV411_2_88_R1_peak_22044_lociStitched	chr15	85646024	85653070	4	2568	2804.308	648.9366	3487	0
5_MV411_2_88_R1_peak_756_lociStitched	chr1	6735546	6747440	5	2600	3317.2366	1162.0438	3488	0
5_MV411_2_88_R1_peak_34312_lociStitched	chr19	38857009	38870612	5	1829	3962.5539	1807.8387	3489	0
1_MV411_2_88_R1_peak_63325_lociStitched	chr8	53176748	53178135	1	1388	2467.6117	313.462	3490	0
4_MV411_2_88_R1_peak_14652_lociStitched	chr12	15688553	15701804	4	2273	3318.0504	1166.088	3491	0
5_MV411_2_88_R1_peak_20994_lociStitched	chr15	66632766	66648085	5	1730	3846.6009	1695.8133	3492	0
5_MV411_2_88_R1_peak_11568_lociStitched	chr11	60978328	60989431	5	2330	3322.0176	1171.3665	3493	0
4_MV411_2_88_R1_peak_28925_lociStitched	chr17	63975793	63989048	4	1669	3779.0005	1630.365	3494	0
8_MV411_2_88_R1_peak_42577_lociStitched	chr20	48120944	48138569	8	3097	3836.9625	1688.475	3495	0
4_MV411_2_88_R1_peak_11721_lociStitched	chr11	62422195	62444207	4	1603	4276.9316	2128.5604	3496	0
2_MV411_2_88_R1_peak_32621_lociStitched	chr19	6967631	6971426	2	2113	2659.1565	511.1865	3497	0
4_MV411_2_88_R1_peak_346_lociStitched	chr1	2592722	2606482	4	1488	3411.104	1263.168	3498	0
6_MV411_2_88_R1_peak_40106_lociStitched	chr2	232322922	232339999	6	2009	3550.3083	1405.4371	3499	0
5_MV411_2_88_R1_peak_40454_lociStitched	chr2	238557838	238580996	5	1937	4624.6526	2480.2218	3500	0
3_MV411_2_88_R1_peak_30893_lociStitched	chr18	48161275	48172038	3	1813	3359.1323	1215.1427	3501	0
3_MV411_2_88_R1_peak_26922_lociStitched	chr17	17399689	17416041	3	839	4043.8496	1903.3728	3502	0
3_MV411_2_88_R1_peak_63888_lociStitched	chr8	103180420	103186962	3	2728	3312.2146	1172.3264	3503	0
5_MV411_2_88_R1_peak_41545_lociStitched	chr20	23245133	23257417	5	1971	3577.1008	1437.228	3504	0
3_MV411_2_88_R1_peak_33286_lociStitched	chr19	15869462	15871836	3	1912	2543.741	405.954	3505	0
3_MV411_2_88_R1_peak_33430_lociStitched	chr19	17235101	17240954	3	1564	3060.5337	923.6034	3506	0
7_MV411_2_88_R1_peak_15843_lociStitched	chr12	103799046	103807380	7	2864	2894.3982	758.394	3507	0
MV411_2_88_R1_peak_33719	chr19	19177999	19181550	1	3552	2747.4087	611.4822	3508	0
7_MV411_2_88_R1_peak_46957_lociStitched	chr22	47046259	47054758	7	2265	2916.8568	784.4577	3509	0
3_MV411_2_88_R1_peak_53915_lociStitched	chr5	100776479	100780914	3	2263	2521.741	389.393	3510	0
6_MV411_2_88_R1_peak_19116_lociStitched	chr14	92933079	92943300	6	2497	3103.0956	970.995	3511	0
7_MV411_2_88_R1_peak_15595_lociStitched	chr12	71786713	71799404	7	3381	3180.3646	1048.2766	3512	0
5_MV411_2_88_R1_peak_5081_lociStitched	chr1	182628852	182640502	5	1223	3364.52	1232.57	3513	0
7_MV411_2_88_R1_peak_36788_lociStitched	chr2	38091736	38107367	7	2863	3784.2651	1655.3229	3514	0
MV411_2_88_R1_peak_52920	chr5	533153	536263	1	3111	2636.969	508.174	3515	0
3_MV411_2_88_R1_peak_34428_lociStitched	chr19	40457924	40472843	3	1325	4163.8929	2036.4435	3516	0
4_MV411_2_88_R1_peak_68427_lociStitched	chr9	137607982	137615436	4	2709	3030.051	902.6794	3517	0
4_MV411_2_88_R1_peak_47801_lociStitched	chr3	16842168	16850052	4	3438	3032.1864	905.0832	3518	0
4_MV411_2_88_R1_peak_350_lociStitched	chr1	2642151	2645516	4	2151	2538.556	411.5395	3519	0
5_MV411_2_88_R1_peak_5753_lociStitched	chr1	212678417	212686519	5	2118	3052.8336	926.0586	3520	0
5_MV411_2_88_R1_peak_49571_lociStitched	chr3	123336407	123350408	5	1450	3624.8589	1498.107	3521	0
4_MV411_2_88_R1_peak_22218_lociStitched	chr15	90700636	90712523	4	1990	3518.552	1391.9677	3522	0
4_MV411_2_88_R1_peak_51711_lociStitched	chr4	8541727	8558833	4	1106	3884.7726	1758.4968	3523	0
4_MV411_2_88_R1_peak_5239_lociStitched	chr1	200627734	200643229	4	2234	3542.157	1419.342	3524	0
5_MV411_2_88_R1_peak_44960_lociStitched	chr22	20576833	20585482	5	1730	3070.395	947.9304	3525	0
4_MV411_2_88_R1_peak_34600_lociStitched	chr19	41783430	41786490	4	2086	2667.096	544.68	3526	0
5_MV411_2_88_R1_peak_11236_lociStitched	chr11	45855685	45860477	5	2459	2741.024	619.6056	3527	0
4_MV411_2_88_R1_peak_27050_lociStitched	chr17	18151022	18171368	4	1264	4516.812	2396.7588	3528	0
4_MV411_2_88_R1_peak_38921_lociStitched	chr2	136000584	136009440	4	2510	3011.9256	892.6848	3529	0
3_MV411_2_88_R1_peak_34452_lociStitched	chr19	40720360	40726933	3	2210	3123.4896	1008.9555	3530	0
5_MV411_2_88_R1_peak_27645_lociStitched	chr17	35892217	35900196	5	3111	2962.6027	849.7635	3531	0
3_MV411_2_88_R1_peak_24156_lociStitched	chr16	47013387	47017962	3	1838	2749.575	636.84	3532	0
2_MV411_2_88_R1_peak_21155_lociStitched	chr15	69513093	69516512	2	3185	2444.9269	334.3782	3533	0
4_MV411_2_88_R1_peak_34455_lociStitched	chr19	40739579	40745327	4	2020	3122.8884	1012.7976	3534	0
3_MV411_2_88_R1_peak_57637_lociStitched	chr6	87717233	87732463	3	1802	3620.171	1510.816	3535	0
4_MV411_2_88_R1_peak_36342_lociStitched	chr2	20420753	20434642	4	1822	3858.3642	1750.014	3536	0
2_MV411_2_88_R1_peak_68999_lociStitched	chrX	65924694	65927202	2	2286	2279.0196	173.5536	3537	0
3_MV411_2_88_R1_peak_7308_lociStitched	chr10	43198182	43211860	3	1149	3776.4958	1671.4516	3538	0
2_MV411_2_88_R1_peak_59711_lociStitched	chr7	28082478	28088312	2	3013	2659.1372	554.23	3539	0
5_MV411_2_88_R1_peak_37967_lociStitched	chr2	96151386	96164395	5	1865	3556.6606	1453.1053	3540	0
3_MV411_2_88_R1_peak_45210_lociStitched	chr22	23574116	23587619	3	2435	3570.1932	1469.1264	3541	0
2_MV411_2_88_R1_peak_38292_lociStitched	chr2	109238012	109245023	2	1628	2887.1298	786.6342	3542	0
MV411_2_88_R1_peak_1106	chr1	12184114	12186645	1	2532	2441.4026	341.1788	3543	0
1_MV411_2_88_R1_peak_47220_lociStitched	chr3	2634853	2637218	1	2366	2325.5045	226.094	3544	0
5_MV411_2_88_R1_peak_20673_lociStitched	chr15	52082291	52101046	5	2380	4090.4655	1991.781	3545	0
6_MV411_2_88_R1_peak_17552_lociStitched	chr13	50914425	50921822	6	2793	2485.392	386.8631	3546	0
3_MV411_2_88_R1_peak_42060_lociStitched	chr20	36589789	36600682	3	1503	3469.4205	1371.4287	3547	0
2_MV411_2_88_R1_peak_56360_lociStitched	chr6	28866322	28868094	2	1061	2269.046	172.5928	3548	0
4_MV411_2_88_R1_peak_37464_lociStitched	chr2	68737572	68743778	4	2729	2781.5292	685.1424	3549	0
4_MV411_2_88_R1_peak_63371_lociStitched	chr8	55929083	55939956	4	2144	3578.3043	1481.9899	3550	0
3_MV411_2_88_R1_peak_19457_lociStitched	chr14	100417209	100437261	3	1378	4409.4348	2314.0008	3551	0
5_MV411_2_88_R1_peak_55681_lociStitched	chr6	6384500	6397644	5	2112	3470.016	1374.8624	3552	0
4_MV411_2_88_R1_peak_14925_lociStitched	chr12	47882177	47889968	4	2311	2911.4967	816.4968	3553	0
4_MV411_2_88_R1_peak_34232_lociStitched	chr19	38298992	38311626	4	906	4016.3486	1922.8948	3554	0
6_MV411_2_88_R1_peak_61898_lociStitched	chr7	155279036	155291804	6	1553	3290.3136	1197.6384	3555	0
MV411_2_88_R1_peak_35422	chr19	50357282	50359042	1	1761	2502.368	409.904	3556	0
4_MV411_2_88_R1_peak_51875_lociStitched	chr4	37388362	37394602	4	2651	2711.28	620.256	3557	0
6_MV411_2_88_R1_peak_66124_lociStitched	chr9	93292828	93305792	6	1913	3253.964	1165.4636	3558	0
MV411_2_88_R1_peak_27015	chr17	17823818	17825693	1	1876	2342.0625	253.6875	3559	0
2_MV411_2_88_R1_peak_27259_lociStitched	chr17	27349359	27354303	2	1618	2543.688	455.3424	3560	0
4_MV411_2_88_R1_peak_45651_lociStitched	chr22	31916333	31933953	4	1636	4126.604	2038.634	3561	0
6_MV411_2_88_R1_peak_59066_lociStitched	chr7	1748541	1758709	6	2992	3050.4	962.9096	3562	0
6_MV411_2_88_R1_peak_4347_lociStitched	chr1	153506868	153523123	6	2052	4013.3595	1926.2175	3563	0
MV411_2_88_R1_peak_55265	chr5	177457981	177460744	1	2764	2473.1613	387.0963	3564	0
5_MV411_2_88_R1_peak_44128_lociStitched	chr21	42513639	42532723	5	2056	4225.1976	2139.3164	3565	0
