Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr11	72239076	72239748	401	672	-	0	0	160	0	0	0	0	0	-1.0	-1.0
chr15	89830598	89835514	100526783	4916	-	0.00259403372244	17.0986201861	1298	3084	8	191	4	0	-1.0	-1.0
chr16	21250820	21252429	257629	1609	+	0	0	460	0	0	0	0	0	-1.0	-1.0
chr2	14634858	14640044	151354	5186	+	0	0	1617	0	0	0	0	0	-1.0	-1.0
chr15	92949080	92949233	1106	153	+	0	0	62	0	0	0	0	0	-1.0	-1.0
chr15	93024705	93028007	1106	3302	+	0.0	1.87995300476	871	419	0	21	0	0	-1.0	-1.0
chr17	7911585	7912757	1107	1172	+	0.00177838134963	187.637214189	270	30927	55	2096	21	1	-1.0	-1.0
chr1	28538007	28539196	1104	1189	+	0.00310834813499	12.6225416034	298	2252	7	141	3	0	-1.0	-1.0
chr5	98855203	98856379	1105	1176	-	0.0189753320683	2.14851771972	434	527	10	24	5	0	-1.0	-1.0
chr13	48488962	48490110	1102	1148	-	0.0202702702703	1.7904314331	386	444	9	20	3	0	-1.0	-1.0
chr10	49665046	49665104	1103	58	+	0	0	10	0	0	0	0	0	-1.0	-1.0
chr17	50464491	50465049	1101	558	-	0	0	133	0	0	0	0	0	-1.0	-1.0
chr17	50465293	50465297	1101	4	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12	6570081	6570675	1108	594	-	0.00404999346775	123.629290456	161	22963	93	1381	37	0	-1.0	-1.0
chr10	5218760	5218947	1109	187	+	0	0	51	0	0	0	0	0	-1.0	-1.0
chr11	57528462	57528716	26519	254	-	0.00289463527596	35.808628662	81	5182	15	400	7	0	-1.0	-1.0
chr19	2425623	2426947	26517	1324	-	0.000988224351841	920.6398429	275	120418	119	10284	51	5	-1.0	-1.0
chr11	6482221	6484681	26515	2460	+	0.00862227114291	26.7669499249	737	5451	47	299	19	0	-1.0	-1.0
chr13	51361564	51365751	26512	4187	-	0.0179153094463	5.10272958434	1447	1228	22	57	11	0	-1.0	-1.0
chr13	51449484	51451015	26512	1531	-	0.0	1.25330200317	562	308	0	14	0	0	-1.0	-1.0
chr4	54009790	54010094	26511	304	-	0.0	1.34282357483	142	418	0	15	0	0	-1.0	-1.0
chrX	106940733	106941551	79710	818	-	0	0	272	0	0	0	0	0	-1.0	-1.0
chr8	28750866	28753690	2137	2824	+	0.0109289617486	8.23598459226	736	1647	18	92	9	0	-1.0	-1.0
chr1	162780246	162780457	4921	211	+	0	0	64	0	0	0	0	0	-1.0	-1.0
chr1	100872371	100874430	2135	2059	-	0.0	3.84942758117	685	907	0	43	0	0	-1.0	-1.0
chr1	100876793	100876864	2135	71	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr1	100877475	100877903	2135	428	-	0	0	116	0	0	0	0	0	-1.0	-1.0
chr1	100880920	100881051	2135	131	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr1	100888752	100888828	2135	76	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr1	100894632	100895179	2135	547	-	0.0	9.13120030881	116	1873	0	102	0	0	-1.0	-1.0
chr11	44244287	44245430	2132	1143	+	0.00304414003044	7.9674198773	329	1971	6	89	2	0	-1.0	-1.0
chr11	72095100	72096892	220074	1792	+	0.0	0.35808628662	479	88	0	4	0	0	-1.0	-1.0
chr11	72108925	72110782	220074	1857	+	0	0	419	0	0	0	0	0	-1.0	-1.0
chr5	123187201	123188051	93166	850	+	0	0	245	0	0	0	0	0	-1.0	-1.0
chr22	29290503	29290683	2130	180	+	0	0	63	0	0	0	0	0	-1.0	-1.0
chr22	29300161	29300525	2130	364	+	0.00928926333981	23.0070439153	141	4629	43	257	14	97	-1.0	-1.0
chr19	5456781	5456856	148066	75	+	0	0	16	0	0	0	0	0	-1.0	-1.0
chr8	117799364	117799711	2131	347	-	0.0	0.268564714965	90	68	0	3	0	0	-1.0	-1.0
chr16	86720683	86721003	101928614	320	-	0	0	78	0	0	0	0	0	-1.0	-1.0
chr16	86721764	86721959	101928614	195	-	0	0	56	0	0	0	0	0	-1.0	-1.0
chr3	158544275	158544835	51319	560	+	0.0344827586207	0.626651001585	203	145	5	7	1	0	-1.0	-1.0
chr2	86210668	86213354	51318	2686	+	0.0	42.4332249645	844	10204	0	474	2	0	-1.0	-1.0
chr9	136648609	136649065	101928612	456	-	0	0	113	0	0	0	0	0	-1.0	-1.0
chr9	136660320	136660421	101928612	101	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr4	158124579	158127406	51313	2827	-	0	0	1048	0	0	0	0	0	-1.0	-1.0
chr14	91457480	91458758	55671	1278	-	0.0155300472654	26.7669499249	441	8886	138	299	47	0	-1.0	-1.0
chrX	12922166	12923169	51311	1003	+	0	0	326	0	0	0	0	0	-1.0	-1.0
chr14	23346310	23346936	51310	626	-	0	0	118	0	0	0	0	0	-1.0	-1.0
chr14	23347100	23347212	51310	112	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr14	23347513	23347731	51310	218	-	0	0	55	0	0	0	0	0	-1.0	-1.0
chr14	23348160	23348306	51310	146	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr14	23348505	23348546	51310	41	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr14	23349271	23349426	51310	155	-	0	0	43	0	0	0	0	0	-1.0	-1.0
chr14	23351947	23352451	51310	504	-	0	0	78	0	0	0	0	0	-1.0	-1.0
chr14	23352645	23352912	51310	267	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr11	45929318	45933967	51317	4649	-	0.0275655021834	15.8453181829	1214	3664	101	177	33	0	-1.0	-1.0
chr4	83090057	83090971	51316	914	-	0.0022858386851	42.0751386779	320	9187	21	470	7	25	-1.0	-1.0
chr4	83094153	83094686	51316	533	-	0.0	0.268564714965	169	54	0	3	0	0	-1.0	-1.0
chr2	32220713	32224112	55676	3399	+	0.0	5.19225115599	1190	1509	0	58	0	0	-1.0	-1.0
chr7	37897092	37897107	51314	15	+	0	0	5	0	0	0	0	0	-1.0	-1.0
chr7	37900243	37900400	51314	157	+	0	0	37	0	0	0	0	0	-1.0	-1.0
chr7	139161046	139161343	79989	297	+	0	0	89	0	0	0	0	0	-1.0	-1.0
chr7	139189365	139191986	79989	2621	+	0	0	858	0	0	0	0	0	-1.0	-1.0
chrX	103587323	103587736	79921	413	+	0	0	140	0	0	0	0	0	-1.0	-1.0
chr20	36751790	36752787	79980	997	-	0.0022539444027	44.4922211126	308	7986	18	497	7	0	-1.0	-1.0
chr6	168055783	168057339	79981	1556	-	0	0	290	0	0	0	0	0	-1.0	-1.0
chr6	168057504	168057723	79981	219	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr6	168059123	168059188	79981	65	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr6	168060760	168061057	79981	297	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr6	168061806	168061981	79981	175	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr6	168062670	168062739	79981	69	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr6	168062893	168062959	79981	66	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr6	168063600	168063756	79981	156	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr6	168064870	168065057	79981	187	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr6	168065898	168065978	79981	80	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr6	168066238	168066334	79981	96	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr6	168066754	168067129	79981	375	-	0	0	76	0	0	0	0	0	-1.0	-1.0
chr6	168067366	168067446	79981	80	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr6	168075244	168075335	79981	91	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr6	168078881	168079024	79981	143	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr6	168081342	168081557	79981	215	-	0	0	36	0	0	0	0	0	-1.0	-1.0
chr4	99896249	99901027	79982	4778	-	0.00385170919596	19.3366594775	1752	6231	24	216	9	3	-1.0	-1.0
chr4	99923683	99923877	79982	194	-	0.0	0.268564714965	48	41	0	3	0	0	-1.0	-1.0
chr4	99924759	99924790	79982	31	-	0	0	7	0	0	0	0	0	-1.0	-1.0
chrX	85277388	85279420	79983	2032	-	0	0	663	0	0	0	0	0	-1.0	-1.0
chrX	85282115	85282178	79983	63	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr19	52968250	52970842	79986	2592	-	0	0	780	0	0	0	0	0	-1.0	-1.0
chr19	52980891	52980972	79986	81	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr19	52986574	52986846	79986	272	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr19	52993479	52993531	79986	52	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr9	110365248	110366538	79987	1290	-	0	0	399	0	0	0	0	0	-1.0	-1.0
chr3	169793427	169793634	151827	207	-	0	0	82	0	0	0	0	0	-1.0	-1.0
chr3	169795640	169796191	151827	551	-	0	0	184	0	0	0	0	0	-1.0	-1.0
chr8	71197432	71199339	2138	1907	-	0	0	636	0	0	0	0	0	-1.0	-1.0
chr20	47188133	47188844	2139	711	+	0	0	206	0	0	0	0	0	-1.0	-1.0
chr5	135648682	135650523	340074	1841	-	0	0	479	0	0	0	0	0	-1.0	-1.0
chr5	135652354	135652461	340074	107	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr5	135653841	135653935	340074	94	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr5	150296345	150297213	340075	868	-	0	0	210	0	0	0	0	0	-1.0	-1.0
chr5	135236233	135237989	340073	1756	-	0	0	341	0	0	0	0	0	-1.0	-1.0
chr5	135239152	135239304	340073	152	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr5	135247612	135247812	340073	200	-	0	0	44	0	0	0	0	0	-1.0	-1.0
chr5	135248125	135248177	340073	52	-	0	0	4	0	0	0	0	0	-1.0	-1.0
chr17	35983655	35983888	348249	233	-	0	0	43	0	0	0	0	0	-1.0	-1.0
chr17	35984337	35984452	348249	115	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr17	35985747	35985795	348249	48	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr17	35986570	35986704	348249	134	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr17	35997720	35997860	348249	140	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr17	35998279	35998391	348249	112	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr17	35998865	35998925	348249	60	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr17	36001416	36002038	348249	622	-	0	0	171	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	218219	218452	348249	233	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	218901	219016	348249	115	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	220311	220359	348249	48	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	221134	221268	348249	134	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	232284	232424	348249	140	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	232843	232955	348249	112	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	233429	233489	348249	60	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	235983	236612	348249	629	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chrX	72781864	72782017	100132304	153	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chrX	72782171	72782347	100132304	176	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chrX	72782524	72782660	100132304	136	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr22	37806129	37807436	3005	1307	+	0.0	0.53712942993	409	117	0	6	0	0	-1.0	-1.0
chr1	166856511	166857566	117143	1055	-	0.0	1.16378043152	369	310	0	13	0	0	-1.0	-1.0
chr11	66016751	66016889	117144	138	-	0.0	0.71617257324	23	75	0	8	0	0	-1.0	-1.0
chr1	151870866	151874887	117145	4021	-	0.0	9.84737288205	1074	1908	0	110	0	14	-1.0	-1.0
chr20	58840844	58840886	2778	42	+	0	0	14	0	0	0	0	0	-1.0	-1.0
chr20	58855553	58855644	2778	91	+	0	0	12	0	0	0	0	0	-1.0	-1.0
chr20	58856146	58856213	2778	67	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr20	58895611	58895684	2778	73	+	0	0	19	0	0	0	0	0	-1.0	-1.0
chr20	58898940	58898985	2778	45	+	0.0	1.34282357483	2	27	0	15	0	0	-1.0	-1.0
chr20	58899948	58900499	2778	551	+	0.0	0.626651001585	165	96	0	7	0	0	-1.0	-1.0
chr20	58903527	58903585	2778	58	+	0	0	6	0	0	0	0	0	-1.0	-1.0
chr20	58903671	58903791	2778	120	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr20	58905382	58905480	2778	98	+	0	0	21	0	0	0	0	0	-1.0	-1.0
chr20	58909161	58909216	2778	55	+	0	0	11	0	0	0	0	0	-1.0	-1.0
chr20	58909349	58909423	2778	74	+	0	0	20	0	0	0	0	0	-1.0	-1.0
chr20	58909520	58909579	2778	59	+	0	0	12	0	0	0	0	0	-1.0	-1.0
chr20	58909683	58909804	2778	121	+	0	0	21	0	0	0	0	0	-1.0	-1.0
chr20	58909950	58910081	2778	131	+	0	0	35	0	0	0	0	0	-1.0	-1.0
chr20	58910333	58910401	2778	68	+	0	0	13	0	0	0	0	0	-1.0	-1.0
chr20	58910682	58911196	2778	514	+	0.00301659125189	16.7405338995	118	1989	6	187	3	0	-1.0	-1.0
chr3	50194955	50194956	2779	1	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3	50195267	50197696	2779	2429	+	0	0	571	0	0	0	0	0	-1.0	-1.0
chr7	80217493	80219409	2770	1916	+	0	0	743	0	0	0	0	0	-1.0	-1.0
chr3	50257690	50257714	2771	24	+	0	0	2	0	0	0	0	0	-1.0	-1.0
chr3	50258367	50259354	2771	987	+	0.000457198181965	204.288226517	221	37183	17	2282	7	6	-1.0	-1.0
chr19	38384351	38384411	199720	60	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr1	109592233	109592255	2773	22	+	0	0	5	0	0	0	0	0	-1.0	-1.0
chr1	109592344	109595832	2773	3488	+	0.00707626642705	31.153506936	1292	8903	63	348	22	7	-1.0	-1.0
chr18	11881135	11885684	2774	4549	+	0.0	0.17904314331	1246	46	0	2	0	0	-1.0	-1.0
chr16	56343950	56348199	2775	4249	+	0	0	896	0	0	0	0	0	-1.0	-1.0
chr16	56355053	56355081	2775	28	+	0	0	11	0	0	0	0	0	-1.0	-1.0
chr16	56356102	56357444	2775	1342	+	0	0	363	0	0	0	0	0	-1.0	-1.0
chr9	77716273	77721322	2776	5049	-	0.0226738934056	46.6407388323	1724	11070	251	521	86	161	-1.0	-1.0
chr12	51474513	51474577	9498	64	+	0	0	15	0	0	0	0	0	-1.0	-1.0
chr12	51480222	51480607	9498	385	+	0	0	139	0	0	0	0	0	-1.0	-1.0
chr12	51507438	51515763	9498	8325	+	0	0	2557	0	0	0	0	0	-1.0	-1.0
chr5	137887385	137887851	9499	466	+	0	0	173	0	0	0	0	0	-1.0	-1.0
chr20	1165080	1167782	9491	2702	+	0.000225861095426	45.0293505425	784	8855	2	503	1	0	-1.0	-1.0
chr15	69447807	69448427	9493	620	+	0.0	3.22277657958	214	930	0	36	0	0	-1.0	-1.0
chr14	64469678	64474503	9495	4825	+	0	0	1582	0	0	0	0	0	-1.0	-1.0
chr17	61483516	61485110	9496	1594	+	0	0	463	0	0	0	0	0	-1.0	-1.0
chr3	27372720	27376845	9497	4125	-	0.0	4.74464329772	1601	1331	0	53	0	0	-1.0	-1.0
chr3	27379248	27379356	9497	108	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr3	27383152	27383250	9497	98	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr3	27385891	27386023	9497	132	-	0.00336134453782	18.5309653326	31	3570	12	207	6	0	-1.0	-1.0
chr3	27389930	27390104	9497	174	-	0.0	1.34282357483	66	299	0	15	0	0	-1.0	-1.0
chr3	27391739	27391808	9497	69	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr3	27394517	27394769	9497	252	-	0	0	83	0	0	0	0	0	-1.0	-1.0
chr3	27394953	27395115	9497	162	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr3	27397683	27397797	9497	114	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr3	27398191	27398353	9497	162	-	0	0	63	0	0	0	0	0	-1.0	-1.0
chr3	27400763	27400869	9497	106	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr3	27403138	27403384	9497	246	-	0	0	89	0	0	0	0	0	-1.0	-1.0
chr3	27404829	27404963	9497	134	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr3	27411641	27411748	9497	107	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr3	27418485	27418632	9497	147	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr3	27420699	27420787	9497	88	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr3	27421621	27421779	9497	158	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr3	27424036	27424152	9497	116	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr3	27431297	27431669	9497	372	-	0	0	87	0	0	0	0	0	-1.0	-1.0
chr3	27433915	27434104	9497	189	-	0	0	50	0	0	0	0	0	-1.0	-1.0
chr3	27436387	27436548	9497	161	-	0	0	43	0	0	0	0	0	-1.0	-1.0
chr3	27437387	27437526	9497	139	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr3	27448650	27448797	9497	147	-	0.0	2.23803929138	33	264	0	25	0	0	-1.0	-1.0
chr3	27452416	27452498	9497	82	-	0.0108303249097	4.56560015441	18	554	6	51	3	0	-1.0	-1.0
chr3	27484078	27484420	9497	342	-	0.0	0.447607858275	44	25	0	5	0	0	-1.0	-1.0
chr16	31083092	31083512	9726	420	+	0.0	1.52186671814	105	505	0	17	0	0	-1.0	-1.0
chr16	520839	522481	9727	1642	+	0.0	2.14851771972	329	304	0	24	0	0	-1.0	-1.0
chr16_KI270854v1_alt	123507	125149	9727	1642	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr13	52031105	52033600	9724	2495	+	0.0111888111888	7.25124730406	811	1430	16	81	8	25	-1.0	-1.0
chr1	225845531	225846932	9725	1401	-	0.0	5.28177272765	291	864	0	59	0	0	-1.0	-1.0
chr1	225847033	225847039	9725	6	-	0	0	1	0	0	0	0	0	-1.0	-1.0
chr1	162367467	162370023	9722	2556	+	0.0	0.089521571655	673	15	0	1	0	0	-1.0	-1.0
chr7	83363905	83367585	9723	3680	-	0	0	1172	0	0	0	0	0	-1.0	-1.0
chr17	16773529	16774999	9720	1470	+	0	0	562	0	0	0	0	0	-1.0	-1.0
chr10	46549048	46549359	9721	311	-	0	0	74	0	0	0	0	0	-1.0	-1.0
chr15	48988638	48992243	9728	3605	-	0.00885515496521	5.99794530089	1246	1581	14	67	7	0	-1.0	-1.0
chr6	127438405	127444108	9729	5703	-	0.0	0.89521571655	1902	82	0	10	0	5	-1.0	-1.0
chrX	70420265	70420924	24137	659	+	0.00803353126092	11.1006748852	211	2863	23	124	9	0	-1.0	-1.0
chr19	45609399	45609788	24139	389	-	0.00402020777003	88.7158775101	100	28108	113	991	41	0	-1.0	-1.0
chr19	45613540	45613671	24139	131	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr19	45614604	45614700	24139	96	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr19	45615801	45615889	24139	88	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr19	45616460	45616558	24139	98	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr19	45616764	45616853	24139	89	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr19	45617629	45617697	24139	68	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr19	45619059	45619191	24139	132	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr19	45621206	45621332	24139	126	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr19	45621482	45621637	24139	155	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr19	45624718	45624818	24139	100	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr19	45626704	45626839	24139	135	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr19	45629950	45630046	24139	96	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr19	45632860	45632971	24139	111	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr19	45633069	45633139	24139	70	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr19	45638844	45638873	24139	29	-	0	0	7	0	0	0	0	0	-1.0	-1.0
chr19	45639356	45639417	24139	61	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr10	89418648	89421002	24138	2354	+	0	0	865	0	0	0	0	0	-1.0	-1.0
chr16	89911238	89911384	22980	146	+	0.00283618315198	198.200759644	40	36669	104	2214	44	0	-1.0	-1.0
chr20	25452696	25453450	22981	754	-	0.0200242718447	8.68359245054	225	1648	33	97	13	0	-1.0	-1.0
chr10	274189	277324	22982	3135	-	0.0	0.53712942993	971	150	0	6	0	0	-1.0	-1.0
chr19	12874870	12874952	22983	82	+	0.0	0.984737288205	18	168	0	11	0	0	-1.0	-1.0
chr10	103445549	103446262	22984	713	+	0.0014245014245	16.3824476129	185	2808	4	183	2	0	-1.0	-1.0
chr14	23058564	23059147	22985	583	-	0.0111731843575	2.95421186462	160	358	4	33	1	0	-1.0	-1.0
chr10	105263374	105265242	22986	1868	+	0	0	590	0	0	0	0	0	-1.0	-1.0
chr5	76325547	76333956	22987	8409	+	0	0	2455	0	0	0	0	0	-1.0	-1.0
chr5	76353160	76353939	22987	779	+	0	0	263	0	0	0	0	0	-1.0	-1.0
chr3	108380368	108381544	22989	1176	-	0	0	328	0	0	0	0	0	-1.0	-1.0
chr11	111286054	111286404	341032	350	+	0	0	127	0	0	0	0	0	-1.0	-1.0
chr10	50010186	50010499	414189	313	+	0.0174927113703	3.49134129455	103	686	12	39	4	21	-1.0	-1.0
chr17	43857535	43857760	146894	225	+	0	0	37	0	0	0	0	0	-1.0	-1.0
chr17	43857828	43858234	146894	406	+	0	0	82	0	0	0	0	0	-1.0	-1.0
chr17	43861911	43863629	146894	1718	+	0	0	448	0	0	0	0	0	-1.0	-1.0
chr1	33145401	33147176	55223	1775	-	0.0	0.53712942993	408	160	0	6	0	0	-1.0	-1.0
chr7	44985377	44985510	677798	133	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr11	93732003	93732133	677792	130	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr12	48656647	48656782	677793	135	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr7	45104905	45105042	677796	137	-	0.0	0.089521571655	30	13	0	1	0	0	-1.0	-1.0
chr3	129397209	129397348	677797	139	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr12	48667456	48667593	677794	137	-	0	0	43	0	0	0	0	0	-1.0	-1.0
chr7	45105967	45106099	677795	132	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr10	94601622	94602099	3070	477	+	0.0	15.4872318963	186	4438	0	173	0	0	-1.0	-1.0
chr12	54542685	54543115	3071	430	+	0.00282296007528	220.223066271	103	37195	105	2460	38	3	-1.0	-1.0
chr15	72343434	72344076	3073	642	-	0.000387296669249	27.8412087847	175	5164	2	311	1	0	-1.0	-1.0
chr15	72345203	72345550	3073	347	-	0.0652173913043	1.87995300476	77	184	12	21	6	0	-1.0	-1.0
chr15	72346234	72346325	3073	91	-	0.0	0.089521571655	20	7	0	1	0	0	-1.0	-1.0
chr15	72348047	72348134	3073	87	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr15	72349078	72349259	3073	181	-	0	0	61	0	0	0	0	0	-1.0	-1.0
chr15	72350517	72350650	3073	133	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr15	72351132	72351234	3073	102	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr15	72353067	72353178	3073	111	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr15	72353690	72353737	3073	47	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr15	72355558	72355624	3073	66	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr15	72356524	72356617	3073	93	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr15	72375719	72376473	3073	754	-	0	0	164	0	0	0	0	0	-1.0	-1.0
chr5	74721175	74721288	3074	113	+	0.018927444795	15.308188753	38	3487	66	171	17	0	-1.0	-1.0
chr1	196701331	196701565	3075	234	+	0.0	0.089521571655	71	24	0	1	0	0	-1.0	-1.0
chr1	196747313	196747504	3075	191	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr6	26094226	26095241	3077	1015	+	0	0	319	0	0	0	0	0	-1.0	-1.0
chr1	196831999	196832189	3078	190	+	0	0	74	0	0	0	0	0	-1.0	-1.0
chr7	82754004	82758574	27445	4570	-	0	0	1560	0	0	0	0	0	-1.0	-1.0
chr7	82820479	82822477	27445	1998	-	0	0	660	0	0	0	0	0	-1.0	-1.0
chr22	17256859	17258306	27442	1447	-	0	0	389	0	0	0	0	0	-1.0	-1.0
chr22	17260789	17261045	27442	256	-	0	0	51	0	0	0	0	0	-1.0	-1.0
chr22	17266522	17266733	27442	211	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr22	17552840	17558155	27443	5315	+	0	0	1592	0	0	0	0	0	-1.0	-1.0
chr22	17137519	17138020	27440	501	-	0.00181653042688	4.92368644103	152	1101	2	55	1	0	-1.0	-1.0
chr1	201228399	201228952	91156	553	+	0	0	114	0	0	0	0	0	-1.0	-1.0
chr16	3298807	3298964	91151	157	-	0.25	0.268564714965	70	60	15	3	3	0	-1.0	-1.0
chr17	7356632	7357219	339168	587	+	0	0	110	0	0	0	0	0	-1.0	-1.0
chr11	83212663	83215200	338699	2537	+	0.031976744186	1.7904314331	952	688	22	20	5	0	-1.0	-1.0
chr11	83248001	83248971	338699	970	+	0.0	0.089521571655	332	21	0	1	0	0	-1.0	-1.0
chr11	83255890	83256099	338699	209	+	0.0	0.89521571655	75	218	0	10	0	0	-1.0	-1.0
chr11	67302332	67302484	338692	152	+	0.00773694390716	4.56560015441	33	517	4	51	1	0	-1.0	-1.0
chr11	69147227	69147740	338694	513	-	0	0	125	0	0	0	0	0	-1.0	-1.0
chr11	69168328	69168439	338694	111	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr11	69171198	69171562	338694	364	-	0	0	105	0	0	0	0	0	-1.0	-1.0
chr11_KI270827v1_alt	3037	3149	338694	112	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr11_KI270827v1_alt	5908	6272	338694	364	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr20	18787970	18788898	29075	928	-	0	0	255	0	0	0	0	0	-1.0	-1.0
chr20	18789573	18789709	29075	136	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr20	18793664	18793982	29075	318	-	0	0	91	0	0	0	0	0	-1.0	-1.0
chr20	18794167	18794584	29075	417	-	0	0	87	0	0	0	0	0	-1.0	-1.0
chr6	159798119	159798429	29074	310	+	0.00194091007117	22.828000772	96	4637	9	255	4	0	-1.0	-1.0
chrX	120625673	120626209	29071	536	-	0.0	3.49134129455	198	924	0	39	0	0	-1.0	-1.0
chr16	58279777	58283830	29070	4053	+	0	0	1106	0	0	0	0	0	-1.0	-1.0
