Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr19_KI270885v1_alt	133527	133580	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	10262	10930	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	11028	11081	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	11543	11621	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	90331	90385	3809	54	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	105179	105293	3809	114	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	105313	105866	3809	553	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	105964	106017	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	106479	106557	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	32635	33303	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	33401	33454	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	33916	33994	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	77247	77357	3809	110	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	77377	77936	3809	559	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	156156	156209	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	156671	156749	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	20346	21014	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	21112	21165	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	21627	21705	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	101099	101767	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	101865	101918	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	102380	102458	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	20472	21140	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	21238	21291	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	21753	21831	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	20494	21162	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	21260	21313	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	21775	21853	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	20486	21154	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	21252	21305	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	21767	21845	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	10401	11069	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	11167	11220	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	11682	11760	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	150762	151430	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	151528	151581	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	152043	152121	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	20472	21140	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	21238	21291	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	21753	21831	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	132709	133100	3809	391	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	133198	133251	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	20747	21415	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	21513	21566	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	22028	22106	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	126178	126256	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	126718	126771	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	126869	127537	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	20508	21176	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	21274	21327	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	21789	21867	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	132442	133107	3809	665	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	133205	133258	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	133228	133306	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	133768	133821	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	133919	134587	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	94653	94731	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	95193	95246	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	95344	95897	3809	553	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	95917	96031	3809	114	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	172799	172877	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	173340	173391	3809	51	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	173489	174038	3809	549	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	174058	174178	3809	120	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	217431	217509	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	217971	218024	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	218122	218790	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	123153	123231	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	123693	123746	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	123844	124512	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	42449	42527	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	42989	43042	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	43140	43808	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	124576	124654	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	125116	125169	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	125267	125935	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	10189	10812	3809	623	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	121444	121522	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	121984	122037	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	122135	122803	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	20490	21158	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	21256	21309	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	21771	21849	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	162619	163047	3809	428	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	20845	21513	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	21611	21664	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	22126	22204	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	20840	21508	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	21606	21659	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	22121	22199	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	161259	161927	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	162025	162078	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	162540	162618	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	20487	21155	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	21253	21306	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	21768	21846	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	132273	132938	3809	665	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	133036	133089	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	829779	829857	3809	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	830319	830372	3809	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	830470	831138	3809	668	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19	54847943	54848130	3808	187	-	0	0	53	0	0	0	0	0	-1.0	-1.0
chr19_GL000209v2_alt	58675	58862	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	476739	476926	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949748v2_alt	827822	828009	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949749v2_alt	855792	855979	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949751v2_alt	766515	766702	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	752334	752521	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	478241	478428	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270882v1_alt	150176	150363	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270883v1_alt	20678	20865	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270884v1_alt	21074	21261	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270885v1_alt	21220	21407	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	105637	105824	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	49534	49721	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	20785	20972	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	20911	21098	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	65746	65933	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	20925	21112	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	106420	106607	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	20911	21098	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	65819	66006	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	126911	127098	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	20947	21134	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	133961	134148	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	95386	95573	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	123886	124073	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	125309	125496	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	122177	122364	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	118016	118203	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	21284	21471	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	116873	117060	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	20926	21113	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	830512	830699	3808	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19	54813701	54813742	3805	41	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr19	54813841	54814517	3805	676	-	0	0	172	0	0	0	0	0	-1.0	-1.0
chr19_GL000209v2_alt	74866	75542	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL000209v2_alt	75641	75682	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	431566	431607	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	431706	432382	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	718066	718107	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	718206	718882	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270882v1_alt	88223	88899	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270882v1_alt	88998	89039	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270883v1_alt	54291	54967	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270883v1_alt	55066	55107	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270884v1_alt	54496	55172	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270884v1_alt	55271	55312	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270885v1_alt	54859	55535	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270885v1_alt	55634	55675	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	43687	44363	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	44462	44503	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	93899	94575	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	94674	94715	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	52988	53664	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	53763	53804	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	54550	55226	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	55325	55366	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	81937	82613	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	82712	82753	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	54565	55241	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	55340	55381	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	44453	45129	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	45228	45269	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	54550	55226	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	55325	55366	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	82010	82686	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	82785	82826	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	92643	92684	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	92783	93459	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270918v1_alt	115333	115374	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270918v1_alt	115473	116149	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	54560	55236	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	55335	55376	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	100572	100613	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	100712	101388	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	156711	156752	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	156851	157527	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	89643	89684	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	89783	90459	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	91067	91108	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	91207	91883	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	87908	87949	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	88048	88724	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	54366	55042	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	55141	55182	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	54042	54718	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	54817	54858	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	54892	55568	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	55667	55708	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	54386	55062	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	55161	55202	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	796270	796311	3805	41	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	796410	797086	3805	676	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19	54752519	54753052	3804	533	-	0	0	132	0	0	0	0	0	-1.0	-1.0
chr19	54767347	54767880	3804	533	-	0	0	129	0	0	0	0	0	-1.0	-1.0
chr19_GL000209v2_alt	13426	13938	3804	512	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL000209v2_alt	106545	107075	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	658179	658712	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	673005	673538	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	401647	402177	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	493310	493627	3804	317	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	512266	512481	3804	215	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949748v2_alt	751417	751947	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949749v2_alt	839460	839993	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949751v2_alt	735355	735888	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949751v2_alt	750183	750716	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	656853	657386	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	671681	672214	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	494744	495274	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270882v1_alt	134873	135406	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270883v1_alt	100958	101491	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270883v1_alt	115786	116319	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270884v1_alt	86170	86700	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270885v1_alt	101527	102060	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270885v1_alt	116355	116888	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270886v1_alt	90334	90867	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	13979	14105	3804	126	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	32744	33150	3804	406	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270887v1_alt	155372	155905	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	1722	1937	3804	215	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	20544	20816	3804	272	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270888v1_alt	37205	37250	3804	45	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	101218	101751	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270889v1_alt	116046	116579	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	1838	1964	3804	126	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	20603	21009	3804	406	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270890v1_alt	113616	114146	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	101234	101767	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270891v1_alt	116063	116596	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270914v1_alt	91119	91652	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	101218	101751	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270915v1_alt	116046	116579	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	2091	2217	3804	126	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	20856	21262	3804	406	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270916v1_alt	113708	114238	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	31432	31965	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270917v1_alt	46260	46793	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270918v1_alt	54096	54629	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270918v1_alt	68925	69458	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	101197	101730	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270919v1_alt	116025	116558	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	39358	39891	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270920v1_alt	54184	54717	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270921v1_alt	110343	110876	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	28433	28966	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270922v1_alt	43261	43794	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270923v1_alt	59682	60212	3804	530	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	10301	10809	3804	508	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270929v1_alt	26696	27229	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	102713	103246	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270930v1_alt	146079	146612	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	100710	101243	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270931v1_alt	115538	116071	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270932v1_alt	101569	102102	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	101022	101555	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270933v1_alt	115848	116381	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	735085	735618	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	749913	750446	3804	533	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr8	30105862	30108071	23484	2209	+	0.000150105073551	77.6381000525	805	39972	6	1741	3	0	-1.0	-1.0
chr8	30137502	30137706	23484	204	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr19	54847943	54848116	3806	173	-	0	0	50	0	0	0	0	0	-1.0	-1.0
chr19_GL000209v2_alt	13876	14049	3806	173	-	0	0	0	0	0	0	0	0	-1.0	-1.0
