Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr19_GL949746v1_alt	248561	249568	10288	1007	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	250689	250742	10288	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	251002	251040	10288	38	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	251119	251195	10288	76	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	251545	251718	10288	173	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	252274	252280	10288	6	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	252288	252336	10288	48	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	252627	252678	10288	51	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	252998	253301	10288	303	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	253550	253847	10288	297	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	254083	254386	10288	303	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	254529	254814	10288	285	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	255002	255038	10288	36	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	255201	255367	10288	166	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	248804	249811	10288	1007	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	250932	250985	10288	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	251245	251283	10288	38	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	251362	251438	10288	76	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	251788	251961	10288	173	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	252531	252579	10288	48	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	252870	252921	10288	51	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949752v1_alt	253241	253362	10288	121	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	248816	249823	10288	1007	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	250944	250997	10288	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	251257	251295	10288	38	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	251374	251450	10288	76	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	251800	251973	10288	173	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	252529	252535	10288	6	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	252543	252591	10288	48	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	252882	252933	10288	51	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	253253	253556	10288	303	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	253805	254102	10288	297	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	254338	254641	10288	303	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	254784	255069	10288	285	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	255257	255293	10288	36	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	255456	255622	10288	166	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	248788	249797	10288	1009	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	250918	250971	10288	53	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	251231	251269	10288	38	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	251348	251424	10288	76	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	251774	251947	10288	173	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	252503	252509	10288	6	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	252517	252565	10288	48	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	252856	252907	10288	51	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	253227	253530	10288	303	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	253780	254077	10288	297	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	254313	254616	10288	303	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	254759	255044	10288	285	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	255232	255268	10288	36	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	255431	255597	10288	166	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3	40312014	40312426	10289	412	+	0.000712843055721	13.7332596854	151	8417	6	331	3	7	-1.0	-1.0
chr1	114567559	114568129	10286	570	-	0.0	10.2065917904	189	5565	0	246	0	0	-1.0	-1.0
chr20	64073180	64073852	10287	672	-	0.0	5.5181980005	147	2565	0	133	0	0	-1.0	-1.0
chr13	21147342	21149085	10284	1743	+	0.000913718835661	134.718713591	514	68949	63	3247	32	1	-1.0	-1.0
chr10	110293039	110294149	10285	1110	-	0.000841131321628	16.6790646331	446	9511	8	402	3	0	-1.0	-1.0
chr7	93962770	93965687	10282	2917	-	0.0	0.12447063159	956	60	0	3	0	0	-1.0	-1.0
chr7	93972574	93972663	10282	89	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr7	93975903	93976100	10282	197	-	0	0	56	0	0	0	0	0	-1.0	-1.0
chr7	93993241	93994229	10282	988	-	0.0	0.49788252636	377	192	0	12	0	0	-1.0	-1.0
chr7	93994351	93994385	10282	34	-	0.0	0.20745105265	12	60	0	5	0	0	-1.0	-1.0
chr7	93996264	93996321	10282	57	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr7	93999169	93999294	10282	125	-	0.0	0.16596084212	29	49	0	4	0	0	-1.0	-1.0
chr7	94004197	94004382	10282	185	-	0.0	0.4149021053	46	134	0	10	0	0	-1.0	-1.0
chr5	64807806	64808561	10283	755	+	0	0	282	0	0	0	0	0	-1.0	-1.0
chr5	64844986	64846689	10283	1703	+	0.1	0.705333579011	384	240	24	17	7	0	-1.0	-1.0
chr5	65018182	65018763	10283	581	+	0.00240704377019	27.3835389498	174	15787	38	660	19	0	-1.0	-1.0
chr9	34634721	34635858	10280	1137	-	0.00144473874308	54.8085681102	252	16612	24	1321	6	0	-1.0	-1.0
chr9	34636996	34637089	10280	93	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr9	34637332	34637420	10280	88	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr9	34637546	34637826	10280	280	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr21	38054010	38054646	10281	636	-	0	0	163	0	0	0	0	0	-1.0	-1.0
chr11	18478870	18479600	160287	730	+	0.0	0.4149021053	255	116	0	10	0	0	-1.0	-1.0
chr16	9753404	9763354	2903	9950	-	0	0	3108	0	0	0	0	0	-1.0	-1.0
chr9	137167527	137168762	2902	1235	+	0	0	170	0	0	0	0	0	-1.0	-1.0
chr19	41998315	41998870	2901	555	-	0	0	87	0	0	0	0	0	-1.0	-1.0
chr19	42001788	42002114	2901	326	-	0	0	106	0	0	0	0	0	-1.0	-1.0
chr11	120962713	120962978	2900	265	+	0	0	92	0	0	0	0	0	-1.0	-1.0
chr11	120986260	120988804	2900	2544	+	0	0	755	0	0	0	0	0	-1.0	-1.0
chr8	143992841	143993415	2907	574	+	0.000192310908209	275.453507709	121	119598	23	6639	11	9	-1.0	-1.0
chr19	48443937	48444931	2906	994	+	0.0044776119403	2.86282452657	181	1340	6	69	3	0	-1.0	-1.0
chr17	74842022	74843553	2905	1531	-	0	0	257	0	0	0	0	0	-1.0	-1.0
chr17	74844031	74844236	2905	205	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr17	74844275	74844508	2905	233	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr17	74846065	74846249	2905	184	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr17	74846759	74846920	2905	161	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr17	74847307	74847537	2905	230	-	0	0	50	0	0	0	0	0	-1.0	-1.0
chr17	74847851	74847977	2905	126	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr17	74849779	74849933	2905	154	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr17	74850205	74850371	2905	166	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr17	74850555	74850767	2905	212	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr17	74851576	74851691	2905	115	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr17	74852012	74852611	2905	599	-	0	0	92	0	0	0	0	0	-1.0	-1.0
chr17	74854693	74855107	2905	414	-	0	0	75	0	0	0	0	0	-1.0	-1.0
chr17	74859743	74859884	2905	141	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr12	13561475	13562782	2904	1307	-	0	0	353	0	0	0	0	0	-1.0	-1.0
chr19	47000688	47005076	2909	4388	+	0.0083633741889	17.7578101069	982	6935	58	428	25	4	-1.0	-1.0
chr5	143277930	143281888	2908	3958	-	0.00825847580411	27.0931074761	1320	13804	114	653	42	0	-1.0	-1.0
chr5	143293878	143295451	2908	1573	-	0.105263157895	0.16596084212	484	57	6	4	3	0	-1.0	-1.0
chr12	119174065	119174563	105370024	498	-	0	0	120	0	0	0	0	0	-1.0	-1.0
chr12	119176406	119176484	105370024	78	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr12	127324154	127324805	101927616	651	-	0	0	206	0	0	0	0	0	-1.0	-1.0
chr12	127334059	127334156	101927616	97	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr12	127339968	127340072	101927616	104	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr8	124462496	124467658	101927612	5162	-	0.0246085011186	0.705333579011	1505	447	11	17	5	0	-1.0	-1.0
chr8	124472807	124472987	101927612	180	-	0.15350877193	0.663843368481	55	456	70	16	14	0	-1.0	-1.0
chr8	124474084	124474563	101927612	479	-	0.0	0.04149021053	114	2	0	1	0	1	-1.0	-1.0
chr11	102075904	102076111	85016	207	+	0	0	69	0	0	0	0	0	-1.0	-1.0
chr11	102083199	102084560	85016	1361	+	0	0	421	0	0	0	0	0	-1.0	-1.0
chr2	198299362	198301816	101927619	2454	-	0	0	686	0	0	0	0	0	-1.0	-1.0
chr2	198374475	198374617	101927619	142	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr2	198374882	198375097	101927619	215	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr10	63372956	63373048	100302150	92	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr1	99516983	99517007	100302152	24	-	0	0	7	0	0	0	0	0	-1.0	-1.0
chr1	99517137	99517142	100302152	5	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr1	99547706	99547718	100302152	12	-	0	0	2	0	0	0	0	0	-1.0	-1.0
chr1	99554009	99554016	100302152	7	-	0	0	4	0	0	0	0	0	-1.0	-1.0
chr1	99712926	99712953	100302152	27	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr7	34940759	34940834	100302152	75	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr1	20988313	20988432	100302155	119	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr5	179798277	179798346	100302156	69	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr5	110513828	110513915	100302159	87	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr21	17788966	17793579	54149	4613	-	0.00352733686067	5.55968821103	1700	3402	12	134	6	0	-1.0	-1.0
chr21	25585655	25585750	54148	95	-	0.0	1.82556926332	29	633	0	44	0	0	-1.0	-1.0
chr14	73715121	73719300	91748	4179	-	0.0163773337701	4.52243294777	1127	3053	50	109	12	0	-1.0	-1.0
chr1	52821629	52827341	79699	5712	+	0.00133089336217	10.8704351589	1883	6011	8	262	3	0	-1.0	-1.0
chr7	100159241	100159927	79690	686	-	0	0	192	0	0	0	0	0	-1.0	-1.0
chr3	114085904	114088421	79691	2517	+	0.0	3.98306021088	797	2187	0	96	0	0	-1.0	-1.0
chr6	26634382	26637344	79692	2962	-	0.00879566982409	2.65537347392	933	1478	13	64	5	58	-1.0	-1.0
chr1	37802941	37803924	79693	983	-	0.015176784523	12.3225925274	304	5996	91	297	31	5	-1.0	-1.0
chr6	95606405	95609452	79694	3047	+	0.0	1.99153010544	1122	1150	0	48	0	0	-1.0	-1.0
chr9	98849092	98850081	79695	989	+	0.0	0.24894126318	326	120	0	6	0	0	-1.0	-1.0
chr14	75077536	75079987	79696	2451	+	0	0	666	0	0	0	0	0	-1.0	-1.0
chr14	73492943	73493401	79697	458	+	0.0031693989071	61.7374332687	161	36600	116	1488	42	0	-1.0	-1.0
chr7	120787319	120788591	23554	1272	-	0	0	450	0	0	0	0	0	-1.0	-1.0
chr10	69506978	69507667	23555	689	+	0	0	174	0	0	0	0	0	-1.0	-1.0
chr18	62044224	62045855	23556	1631	-	0.000466526708654	9.99914073774	592	4287	2	241	1	0	-1.0	-1.0
chr1	153661301	153661852	23557	551	+	0.00137127185465	44.6849567409	168	20419	28	1077	12	0	-1.0	-1.0
chr2	113201415	113203100	23550	1685	+	0.0	9.99914073774	370	3023	0	241	0	0	-1.0	-1.0
chr22	35552032	35553998	23551	1966	+	0	0	457	0	0	0	0	0	-1.0	-1.0
chr9	87966443	87967583	23552	1140	-	0.0	3.40219726346	289	1422	0	82	0	0	-1.0	-1.0
chr7	123877155	123877477	23553	322	+	0	0	119	0	0	0	0	0	-1.0	-1.0
chr17	75845698	75846733	23558	1035	-	0.00113398464759	23.48345916	257	11464	13	566	5	164	-1.0	-1.0
chr2	74460681	74460891	23559	210	+	0.0	13.857730317	52	5142	0	334	0	10	-1.0	-1.0
chr1	31364054	31364953	51538	899	+	0.00179694519317	18.2142024227	224	6678	12	439	6	38	-1.0	-1.0
chr22	30428534	30429054	51537	520	+	0.000450146297547	62.9406493741	100	13329	6	1517	3	0	-1.0	-1.0
chr12	42399006	42399425	51535	419	+	0.0	0.04149021053	166	25	0	1	0	0	-1.0	-1.0
chr12	42441509	42441963	51535	454	+	0.000758840491729	39.6646412667	167	26356	20	956	10	0	-1.0	-1.0
chr12	42446618	42448620	51535	2002	+	0.0	9.16933652714	668	5283	0	221	0	0	-1.0	-1.0
chr6	142218643	142220948	51534	2305	+	0.00320215184604	50.4520960045	780	31229	100	1216	31	0	-1.0	-1.0
chr3	52423317	52423641	51533	324	+	0.0	6.18204136898	85	3166	0	149	0	0	-1.0	-1.0
chr9	97904488	97904732	51531	244	-	0.00297324083251	3.77560915823	83	2018	6	91	3	0	-1.0	-1.0
chr7	130018285	130018663	51530	378	-	0.00190340233167	38.3369545298	105	12609	24	924	12	0	-1.0	-1.0
chr19	50092488	50092609	100169953	121	-	0.0078125	1.32768673696	25	256	2	32	1	32	-1.0	-1.0
chr19	50097825	50097946	100169953	121	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr19	50100890	50101011	100169953	121	-	0.214285714286	0.829804210601	25	126	27	20	12	20	-1.0	-1.0
chr19	50103954	50104075	100169953	121	-	0.333333333333	0.0829804210601	25	12	4	2	2	2	-1.0	-1.0
chr19	50107013	50107134	100169953	121	-	0.0291883978406	62.152335374	25	10929	319	1498	151	1498	-1.0	-1.0
chr19	50112367	50112488	100169953	121	-	0.0	0.37341189477	25	38	0	9	0	9	-1.0	-1.0
chr19	50117719	50117840	100169953	121	-	0.0214768546248	66.3843368481	25	11687	251	1600	123	1600	-1.0	-1.0
chr19	50123073	50123194	100169953	121	-	0.333333333333	0.0829804210601	25	12	4	2	2	2	-1.0	-1.0
chr19	50128401	50128522	100169953	121	-	0.0407423208191	22.7366353705	25	4688	191	548	78	548	-1.0	-1.0
chr3	193993093	193994238	100128023	1145	-	0	0	276	0	0	0	0	0	-1.0	-1.0
chr19	50092488	50092609	100169956	121	-	0.0078125	1.32768673696	25	256	2	32	1	32	-1.0	-1.0
chr19	50097825	50097946	100169956	121	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr19	50100890	50101011	100169956	121	-	0.214285714286	0.829804210601	25	126	27	20	12	20	-1.0	-1.0
chr19	50103954	50104075	100169956	121	-	0.333333333333	0.0829804210601	25	12	4	2	2	2	-1.0	-1.0
chr19	50107013	50107134	100169956	121	-	0.0291883978406	62.152335374	25	10929	319	1498	151	1498	-1.0	-1.0
chr19	50112367	50112488	100169956	121	-	0.0	0.37341189477	25	38	0	9	0	9	-1.0	-1.0
chr19	50117719	50117840	100169956	121	-	0.0214768546248	66.3843368481	25	11687	251	1600	123	1600	-1.0	-1.0
chr19	50123073	50123194	100169956	121	-	0.333333333333	0.0829804210601	25	12	4	2	2	2	-1.0	-1.0
chr19	50128401	50128522	100169956	121	-	0.0407423208191	22.7366353705	25	4688	191	548	78	548	-1.0	-1.0
chr1	19302707	19304224	8574	1517	-	0.000147836049821	62.8161787425	405	27057	4	1514	2	0	-1.0	-1.0
chr2	178431413	178432096	8575	683	-	0.0	10.7459645273	239	6324	0	259	0	0	-1.0	-1.0
chr2	219248559	219250337	8576	1778	+	0.00140071113027	25.4334990549	403	9281	13	613	6	0	-1.0	-1.0
chr9	100576600	100577636	8577	1036	+	0.0	0.04149021053	386	22	0	1	0	0	-1.0	-1.0
chr19	6413107	6414111	8570	1004	-	0.00167206570466	1067.70907778	329	611220	1022	25734	401	42	-1.0	-1.0
chr5	132272095	132273454	8572	1359	+	0	0	345	0	0	0	0	0	-1.0	-1.0
chrX	41514935	41520419	8573	5484	-	0.0	0.04149021053	1717	25	0	1	0	0	-1.0	-1.0
chr17	1633857	1635617	8578	1760	-	0	0	382	0	0	0	0	0	-1.0	-1.0
chr17	1636708	1636855	8578	147	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr17	1636940	1637062	8578	122	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr17	1638805	1638926	8578	121	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr17	1639638	1639742	8578	104	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr17	1639911	1640040	8578	129	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr17	1640447	1640666	8578	219	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr17	1643441	1643967	8578	526	-	0	0	62	0	0	0	0	0	-1.0	-1.0
chr17	1644833	1644935	8578	102	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr17	1645177	1645239	8578	62	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr17	1645559	1645789	8578	230	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	63885	65645	8578	1760	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	66736	66883	8578	147	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	66968	67090	8578	122	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	68833	68954	8578	121	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	69666	69770	8578	104	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	69939	70068	8578	129	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	70475	70694	8578	219	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	73469	73995	8578	526	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	74861	74963	8578	102	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	75205	75267	8578	62	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17_KI270861v1_alt	75587	75817	8578	230	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr14	58004055	58004735	145407	680	-	0	0	239	0	0	0	0	0	-1.0	-1.0
chr14	58116145	58116325	145407	180	-	0	0	73	0	0	0	0	0	-1.0	-1.0
chr10	84214621	84218696	92211	4075	+	0.0	0.29043147371	967	133	0	7	0	0	-1.0	-1.0
chr10	84219276	84219620	92211	344	+	0.0	0.04149021053	102	21	0	1	0	0	-1.0	-1.0
chr17	16436889	16437003	51393	114	+	0.0	10.5800036852	26	2451	0	255	0	0	-1.0	-1.0
chr6	143187393	143190602	51390	3209	+	0.00621504039776	2.94580494763	1012	1609	10	71	5	1	-1.0	-1.0
chr6	143339676	143340343	51390	667	+	0.00433369447454	7.38525747435	196	3692	16	178	4	0	-1.0	-1.0
chr5	116292489	116293290	51397	801	+	0.0	6.63843368481	301	3622	0	160	0	0	-1.0	-1.0
chr11	119023399	119023674	51399	275	+	0.00164130110415	56.3022156893	90	33510	55	1357	19	0	-1.0	-1.0
chr19	12668066	12668358	51398	292	-	0.000839194719129	186.208064859	86	115587	97	4488	35	4	-1.0	-1.0
chr10	120575256	120575301	196051	45	+	0	0	10	0	0	0	0	0	-1.0	-1.0
chr10	120589302	120589864	196051	562	+	0	0	157	0	0	0	0	0	-1.0	-1.0
chr20	32702690	32703381	149951	691	-	0.0	36.3869146348	182	17524	0	877	0	0	-1.0	-1.0
chr20	33111437	33111751	149954	314	+	0	0	58	0	0	0	0	0	-1.0	-1.0
chr19	46230830	46231243	374918	413	+	0	0	97	0	0	0	0	0	-1.0	-1.0
chrX	46575392	46575423	56548	31	+	0	0	5	0	0	0	0	0	-1.0	-1.0
chrX	46597759	46598496	56548	737	+	0.0	0.912784631661	210	544	0	22	0	0	-1.0	-1.0
chr11	4992242	4992429	56547	187	+	0	0	44	0	0	0	0	0	-1.0	-1.0
chr14	93348120	93348354	341947	234	+	0	0	85	0	0	0	0	0	-1.0	-1.0
chr14_KI270847v1_alt	462682	462916	341947	234	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr6	13287078	13287843	221692	765	+	0.0	0.24894126318	194	91	0	6	0	0	-1.0	-1.0
chr14	77274955	77277375	29954	2420	-	0.00136647023657	28.0888725288	573	11709	16	677	8	0	-1.0	-1.0
chr19	51889234	51890617	65251	1383	-	0	0	554	0	0	0	0	0	-1.0	-1.0
chr5	37106227	37107601	65250	1374	-	0.0	0.871294421131	470	549	0	21	0	0	-1.0	-1.0
chr18	11883470	11884627	65258	1157	-	0.0	3.85858957929	315	1546	0	93	0	0	-1.0	-1.0
chr18	11884878	11885043	65258	165	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr18	11885675	11885816	65258	141	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr18	11886498	11886621	65258	123	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr18	11886712	11886781	65258	69	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr18	11886916	11887025	65258	109	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr18	11888668	11888743	65258	75	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr18	11889386	11889490	65258	104	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr18	11893467	11893576	65258	109	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr18	11895184	11895277	65258	93	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr18	11896983	11897356	65258	373	-	0.0	3.94157000035	116	1495	0	95	0	95	-1.0	-1.0
chr18	11906202	11906309	65258	107	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr18	11908200	11908797	65258	597	-	0	0	93	0	0	0	0	0	-1.0	-1.0
chr4	102885047	102885328	150159	281	-	0	0	83	0	0	0	0	0	-1.0	-1.0
chr4	102890580	102890673	150159	93	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr4	102900927	102901116	150159	189	-	0	0	66	0	0	0	0	0	-1.0	-1.0
chr4	102905513	102905650	150159	137	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr4	102906535	102906644	150159	109	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr4	102910438	102910588	150159	150	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr4	102911430	102911537	150159	107	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr4	102912007	102912129	150159	122	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr4	102932123	102932299	150159	176	-	0	0	62	0	0	0	0	0	-1.0	-1.0
chr4	102946646	102946789	150159	143	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr4	102949256	102949427	150159	171	-	0	0	68	0	0	0	0	0	-1.0	-1.0
chr4	102989799	102989941	150159	142	-	0	0	36	0	0	0	0	0	-1.0	-1.0
chr4	102991642	102991712	150159	70	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr4	103019598	103019739	150159	141	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr14	105140980	105142694	3714	1714	-	0.00460829493088	7.42674768488	429	3038	14	179	7	0	-1.0	-1.0
chr9	5126791	5128183	3717	1392	+	0.000501945037018	12.7789848433	519	7969	4	308	2	0	-1.0	-1.0
chr1	64833222	64834561	3716	1339	-	0.0	7.21929663223	433	3850	0	174	0	0	-1.0	-1.0
chr6	33695780	33696571	3710	791	+	0.00852364104214	10.414042843	207	6218	53	251	21	0	-1.0	-1.0
chr1	152911555	152911886	3713	331	+	0	0	84	0	0	0	0	0	-1.0	-1.0
chr15	40418263	40421313	3712	3050	+	0.00116108057899	55.5553918997	702	25838	30	1339	12	0	-1.0	-1.0
chr16	69963611	69964347	348174	736	+	0	0	151	0	0	0	0	0	-1.0	-1.0
chr19	17824783	17826742	3718	1959	-	0.0	0.45639231583	562	161	0	11	0	0	-1.0	-1.0
chr2	171554649	171558133	79901	3484	+	0.0	0.829804210601	1115	372	0	20	0	0	-1.0	-1.0
chr17	75235679	75235759	79902	80	+	0.00151779615998	32.5283250556	33	13177	20	784	8	3	-1.0	-1.0
chr16	3484855	3486963	79903	2108	+	0.00339847068819	6.26502179004	400	2354	8	151	2	0	-1.0	-1.0
chr16	19059665	19059996	79905	331	+	0.0	0.04149021053	75	11	0	1	0	1	-1.0	-1.0
chr16	19061843	19063940	79905	2097	+	0	0	635	0	0	0	0	0	-1.0	-1.0
chr1	2321252	2321382	79906	130	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr1	2355174	2355447	79906	273	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr1	2374853	2378980	79906	4127	-	0	0	801	0	0	0	0	0	-1.0	-1.0
chr1	2379108	2379227	79906	119	-	0.0	0.4149021053	23	84	0	10	0	0	-1.0	-1.0
chr1	2384977	2385065	79906	88	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr1	2385806	2385897	79906	91	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr1	2387418	2387529	79906	111	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr1	2388238	2388337	79906	99	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr1	2391457	2391751	79906	294	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr5	180949955	180950906	79908	951	+	0	0	235	0	0	0	0	0	-1.0	-1.0
