Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr21	36141395	36141946	100506428	551	-	0.0	0.196448496042	132	44	0	4	0	0	-1.0	-1.0
chr21	36146255	36146355	100506428	100	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr21	36156216	36156308	100506428	92	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr9	26116855	26118408	100506422	1553	+	0.0	0.0491121240105	419	1	0	1	0	1	-1.0	-1.0
chr2	104805424	104807843	100506421	2419	-	0	0	756	0	0	0	0	0	-1.0	-1.0
chr2	104812432	104812618	100506421	186	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr2	104812708	104812812	100506421	104	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr2	104851311	104851476	100506421	165	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr2	104853109	104853183	100506421	74	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr21	36034540	36036251	54093	1711	-	0.0	6.18812762532	485	2190	0	126	0	0	-1.0	-1.0
chr21	36038149	36038273	54093	124	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr21	36040574	36040655	54093	81	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr21	36041806	36041888	54093	82	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr21	36043683	36043758	54093	75	-	0.0	0.343784868073	31	25	0	7	0	0	-1.0	-1.0
chr21	36043781	36043956	54093	175	-	0.0	1.81714858839	53	706	0	37	0	0	-1.0	-1.0
chr21	36045581	36046011	54093	430	-	0	0	112	0	0	0	0	0	-1.0	-1.0
chr21	36053582	36053620	54093	38	-	0	0	6	0	0	0	0	0	-1.0	-1.0
chr21	36057108	36057204	54093	96	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr21	36058815	36058924	54093	109	-	0.0	0.147336372031	18	33	0	3	0	0	-1.0	-1.0
chr21	36060346	36060818	54093	472	-	0	0	96	0	0	0	0	0	-1.0	-1.0
chr21	41357197	41357727	54097	530	+	0	0	164	0	0	0	0	0	-1.0	-1.0
chr6	139978349	139978404	103352541	55	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr6	139978621	139978873	103352541	252	-	0	0	71	0	0	0	0	0	-1.0	-1.0
chr6	139990992	139991261	103352541	269	-	0	0	70	0	0	0	0	0	-1.0	-1.0
chr2	53669979	53670502	51130	523	-	0.0100227181612	19.0063919921	194	7483	75	387	23	0	-1.0	-1.0
chr2	77743695	77743822	101927967	127	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr2	77839768	77839890	101927967	122	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr2	77874979	77875062	101927967	83	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr2	78290387	78290731	101927967	344	-	0	0	127	0	0	0	0	0	-1.0	-1.0
chr8	144057320	144057380	102465509	60	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr12	27027398	27027447	9412	49	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr12	27028284	27030673	9412	2389	+	0.0	2.11182133245	806	945	0	43	0	0	-1.0	-1.0
chr1	1071745	1071816	401934	71	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr20	59033144	59035006	51012	1862	-	0.00209059233449	8.15261258574	660	2870	6	166	2	0	-1.0	-1.0
chr3	184546713	184547177	100874079	464	-	0	0	76	0	0	0	0	0	-1.0	-1.0
chr3	184556811	184556918	100874079	107	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr15	87028840	87029052	123624	212	+	0	0	61	0	0	0	0	0	-1.0	-1.0
chr10	2300318	2305736	399708	5418	-	0.0	0.0491121240105	1544	1	0	1	0	0	-1.0	-1.0
chr10	2306267	2306309	399708	42	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr10	2315029	2315074	399708	45	-	0	0	7	0	0	0	0	0	-1.0	-1.0
chr1	53506232	53506618	148979	386	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr22	38111494	38112160	8398	666	-	0.0	0.540233364115	124	174	0	11	0	0	-1.0	-1.0
chr16	14672547	14672749	8399	202	-	0	0	48	0	0	0	0	0	-1.0	-1.0
chr16	14678644	14678760	8399	116	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr16	14688164	14688271	8399	107	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr16	14690494	14690645	8399	151	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr16	14694132	14694573	8399	441	-	0	0	89	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	245406	245608	8399	202	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	251503	251619	8399	116	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	261023	261130	8399	107	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	263353	263504	8399	151	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	266994	267435	8399	441	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr1	151247865	151249531	8394	1666	+	0.00512724899786	20.3324193403	540	10727	55	414	23	0	-1.0	-1.0
chr9	69008449	69009176	8395	727	+	0.0	0.0982242480209	250	47	0	2	0	0	-1.0	-1.0
chr17	38765690	38769690	8396	4000	-	0.0	7.12125798152	1109	3198	0	145	0	0	-1.0	-1.0
chr17_KI270857v1_alt	2801009	2805009	8396	4000	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17	7259902	7260486	1366	584	-	0.0	1.96448496042	158	670	0	40	0	0	-1.0	-1.0
chr19	54307069	54307412	353514	343	-	0.0	0.0491121240105	115	12	0	1	0	0	-1.0	-1.0
chr19	54311164	54311327	353514	163	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	288497	288842	353514	345	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949746v1_alt	292579	292742	353514	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	288421	288764	353514	343	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949747v2_alt	292510	292673	353514	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	288602	288945	353514	343	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_GL949753v2_alt	292665	292828	353514	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	289466	289811	353514	345	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19_KI270938v1_alt	293548	293711	353514	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr7	73831831	73832693	1364	862	+	0	0	206	0	0	0	0	0	-1.0	-1.0
chr7	73768996	73769386	1365	390	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr17	30464814	30469657	1362	4843	+	0.0	45.6742753297	1710	22701	0	930	0	0	-1.0	-1.0
chr4	165497610	165498547	1363	937	+	0	0	352	0	0	0	0	0	-1.0	-1.0
chr3	148860002	148860185	1360	183	+	0	0	82	0	0	0	0	0	-1.0	-1.0
chr13	46053186	46053613	1361	427	-	0	0	157	0	0	0	0	0	-1.0	-1.0
chr12	68851175	68856436	1368	5261	-	0.0	51.9115150791	1501	14232	0	1057	0	17	-1.0	-1.0
chr10	100042307	100042426	1369	119	-	0	0	36	0	0	0	0	0	-1.0	-1.0
chr1	219211728	219212865	127018	1137	+	0.0	3.48696080474	419	1467	0	71	0	0	-1.0	-1.0
chr6	106717451	106718242	100422737	791	-	0	0	231	0	0	0	0	0	-1.0	-1.0
chr6	106724566	106724660	100422737	94	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr6	106725341	106725389	100422737	48	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr6	106733981	106734077	100422737	96	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr6	106735297	106735418	100422737	121	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr6	106739700	106739770	100422737	70	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr6	106787258	106787425	100422737	167	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr19	52583457	52587174	55762	3717	+	0.0	0.736681860157	1048	306	0	15	0	0	-1.0	-1.0
chr4	55904495	55905078	55763	583	+	0.00628366247756	11.3449006464	206	5570	35	231	11	0	-1.0	-1.0
chr10	125836339	125836686	55760	347	-	0.00606060606061	5.40233364115	106	1650	10	110	2	0	-1.0	-1.0
chr11	43445965	43446542	55761	577	+	0.0	3.53607292875	198	2028	0	72	0	0	-1.0	-1.0
chr11	43493904	43494933	55761	1029	+	0.00334135257952	45.3304904617	318	14964	50	923	22	0	-1.0	-1.0
chr12	14774860	14778002	55766	3142	+	0.0	28.190359182	945	5309	0	574	0	0	-1.0	-1.0
chr3	161250910	161252007	51068	1097	+	0.0	8.39817320579	396	2970	0	171	0	0	-1.0	-1.0
chr3	161252866	161253532	51068	666	+	0	0	187	0	0	0	0	0	-1.0	-1.0
chr3	129520265	129520507	55764	242	+	0.00505050505051	10.9520036543	70	2376	12	223	6	0	-1.0	-1.0
chr1	200913629	200915736	55765	2107	+	0.0014684287812	13.6531704749	581	5448	8	278	4	265	-1.0	-1.0
chr15	63153339	63154031	51065	692	-	0.000317577938919	50.3399271107	261	18893	6	1025	4	0	-1.0	-1.0
chr18	69841383	69849086	220164	7703	+	0.0	0.0491121240105	2405	24	0	1	0	0	-1.0	-1.0
chr3	25718943	25719569	55768	626	-	0.00223422081549	11.7869097625	219	5371	12	240	6	8	-1.0	-1.0
chr19	52612364	52613013	55769	649	-	0.0	4.27275478891	180	1418	0	87	0	0	-1.0	-1.0
chr16	11679079	11679194	51061	115	-	0.0081053698075	7.21948222954	43	2961	24	147	6	0	-1.0	-1.0
chr1	52020131	52020932	51060	801	-	0.00103120759837	46.3618450659	244	18425	19	944	5	0	-1.0	-1.0
chr1	52032096	52034051	51060	1955	-	0.0119840213049	3.09406381266	459	1502	18	63	7	0	-1.0	-1.0
chr1	52041536	52041597	51060	61	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr1	52054999	52056171	51060	1172	-	0.0	0.294672744063	283	60	0	6	0	0	-1.0	-1.0
chr10	103446785	103447568	51063	783	-	0	0	174	0	0	0	0	0	-1.0	-1.0
chr10	103449386	103450099	51063	713	-	0	0	145	0	0	0	0	0	-1.0	-1.0
chr10	103451082	103451182	51063	100	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr10	103452155	103452405	51063	250	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr14	50632339	50633066	51062	727	+	0	0	279	0	0	0	0	0	-1.0	-1.0
chr4	39278650	39278663	57728	13	+	0	0	3	0	0	0	0	0	-1.0	-1.0
chr4	39285486	39285810	57728	324	+	0.00352733686067	1.03135460422	111	567	2	21	1	0	-1.0	-1.0
chr9	130128765	130130024	57720	1259	+	0	0	335	0	0	0	0	0	-1.0	-1.0
chr9	130135121	130140169	57720	5048	+	0.00680807967141	45.0849298416	1362	17773	121	918	52	0	-1.0	-1.0
chr4	118710302	118712270	57721	1968	+	0.00138145398031	14.193403839	666	5791	8	289	3	0	-1.0	-1.0
chr15	65381486	65384008	57722	2522	-	0	0	816	0	0	0	0	0	-1.0	-1.0
chr18	45847608	45852466	57724	4858	-	0.0154202004626	3.04495168865	1513	1297	20	62	6	0	-1.0	-1.0
chr20	46060986	46062299	57727	1313	-	0.00430921911726	19.4484011081	427	7658	33	396	13	0	-1.0	-1.0
chr10	129835231	129837928	253738	2697	-	0.0	0.491121240105	943	263	0	10	0	0	-1.0	-1.0
chr5	76606610	76608084	101929109	1474	-	0	0	352	0	0	0	0	0	-1.0	-1.0
chr5	76608859	76608969	101929109	110	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr3	187197089	187198030	101929106	941	-	0	0	215	0	0	0	0	0	-1.0	-1.0
chr3	187198526	187198702	101929106	176	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr3	187199227	187200113	101929106	886	-	0	0	156	0	0	0	0	0	-1.0	-1.0
chr3	187203519	187203846	101929106	327	-	0	0	87	0	0	0	0	0	-1.0	-1.0
chr3	187207285	187207629	101929106	344	-	0	0	66	0	0	0	0	0	-1.0	-1.0
chrY	18389269	18389996	340618	727	-	0	0	160	0	0	0	0	0	-1.0	-1.0
chrY	18390078	18390300	340618	222	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chrY	18390512	18390700	340618	188	-	0	0	44	0	0	0	0	0	-1.0	-1.0
chrY	18390993	18391203	340618	210	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chrY	18391477	18391571	340618	94	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chrY	18391680	18391851	340618	171	-	0	0	53	0	0	0	0	0	-1.0	-1.0
chrY	18392444	18392538	340618	94	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chrY	18392785	18392914	340618	129	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chrY	18404243	18404293	340618	50	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chrY	18404888	18405046	340618	158	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr4	3255965	3256615	345222	650	+	0	0	144	0	0	0	0	0	-1.0	-1.0
chr14	61277370	61280091	161291	2721	-	0	0	904	0	0	0	0	0	-1.0	-1.0
chr6	115941529	115942413	2444	884	-	0	0	295	0	0	0	0	0	-1.0	-1.0
chr15	84037806	84039841	57188	2035	+	0	0	688	0	0	0	0	0	-1.0	-1.0
chr7	141656727	141662655	57189	5928	-	0.0	7.41593072558	1799	3197	0	151	0	0	-1.0	-1.0
chr7_GL383534v2_alt	23319	29247	57189	5928	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15	74899986	74902786	57184	2800	-	0.0	13.947843219	748	4847	0	284	0	0	-1.0	-1.0
chr15	74904663	74904712	57184	49	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr15	74904981	74905059	57184	78	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr15	74905153	74905231	57184	78	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr15	74906277	74906365	57184	88	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr15	74906586	74906894	57184	308	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr1	24454097	24454824	57185	727	+	0	0	200	0	0	0	0	0	-1.0	-1.0
chr1	24469185	24472983	57185	3798	+	0.000710101189419	32.806898839	1010	11266	8	668	4	0	-1.0	-1.0
chr20	20389627	20393253	57186	3626	-	0.0107278428784	16.8945706596	943	6059	65	344	32	0	-1.0	-1.0
chr20	20396694	20396729	57186	35	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chrX	123600560	123601338	57187	778	-	0.00304628002343	33.6418049472	300	17070	52	685	24	0	-1.0	-1.0
chrX	123610917	123610935	57187	18	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr7	152854553	152855379	57180	826	+	0.000783085356304	6.28635187334	262	2554	2	128	1	1	-1.0	-1.0
chr2	195735041	195737702	57181	2661	+	0.00229819017524	7.80882771766	978	3481	8	159	3	0	-1.0	-1.0
chr4	124664048	124667514	57182	3466	-	0.0	3.24140018469	1215	1390	0	66	0	0	-1.0	-1.0
chr4	124668983	124668986	57182	3	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12	131139263	131141463	283383	2200	+	0	0	552	0	0	0	0	0	-1.0	-1.0
chrX	19360057	19360748	389840	691	-	0	0	207	0	0	0	0	0	-1.0	-1.0
chr5	172954782	172956028	100268168	1246	-	0.0	0.442009116094	301	135	0	9	0	0	-1.0	-1.0
chr5	172957153	172957302	100268168	149	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr5	172958138	172958257	100268168	119	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr5	172958371	172958775	100268168	404	-	0	0	83	0	0	0	0	0	-1.0	-1.0
chr5	172959289	172959368	100268168	79	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr10	89579496	89584405	53354	4909	-	0.0	4.42009116094	1540	1908	0	90	0	2	-1.0	-1.0
chr2	140231426	140233185	53353	1759	-	0	0	636	0	0	0	0	0	-1.0	-1.0
chr9	89005770	89013446	53358	7676	-	0	0	2037	0	0	0	0	0	-1.0	-1.0
chr11	125445744	125446094	9638	350	-	0.0	63.2564157255	94	20589	0	1288	0	0	-1.0	-1.0
chr11	125488199	125489462	9638	1263	-	0.0	1.8662607124	384	782	0	38	0	0	-1.0	-1.0
chr8	1957263	1958641	9639	1378	+	0.0	1.47336372031	432	581	0	30	0	0	-1.0	-1.0
chr8_KI270821v1_alt	140639	142017	9639	1378	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr9	77423078	77423978	9630	900	-	0.0	0.392896992084	323	161	0	8	0	0	-1.0	-1.0
chr5	37291632	37291899	9631	267	-	0.0	1.57158796834	102	465	0	32	0	0	-1.0	-1.0
chr10	73771095	73772175	9632	1080	+	0.00485900908077	29.3690501583	281	12554	61	598	23	0	-1.0	-1.0
chr11	68707439	68708307	9633	868	-	0.0	1.12957885224	241	512	0	23	0	0	-1.0	-1.0
chr11	68736131	68738695	9633	2564	-	0.0025289017341	13.2602734828	853	5536	14	270	5	1	-1.0	-1.0
chr1	86455527	86456557	9635	1030	+	0	0	362	0	0	0	0	0	-1.0	-1.0
chr1	1014478	1014539	9636	61	+	0.0	10.4117702902	8	1068	0	212	0	0	-1.0	-1.0
chr2	36552260	36553162	9637	902	-	0.0	5.50055788917	332	2713	0	112	0	0	-1.0	-1.0
chr1	24119770	24120804	58985	1034	-	0	0	211	0	0	0	0	0	-1.0	-1.0
chr16	370775	371986	58986	1211	-	0.0	17.7294767678	293	5252	0	361	0	0	-1.0	-1.0
chrX	139955724	139955895	347487	171	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr7	55793543	55795912	346288	2369	-	0	0	784	0	0	0	0	0	-1.0	-1.0
chr19	10113854	10115388	692312	1534	+	0.0045045045045	14.4880765831	241	2220	10	295	5	0	-1.0	-1.0
chr12	29500812	29506845	83857	6033	-	0.0	0.196448496042	2034	84	0	4	0	0	-1.0	-1.0
chr5	150553332	150558211	3340	4879	+	0.0013343897252	64.3859945777	1215	23981	32	1311	12	1	-1.0	-1.0
chr4	70055569	70055602	3346	33	+	0	0	11	0	0	0	0	0	-1.0	-1.0
chr4	70058579	70058848	3346	269	+	0	0	100	0	0	0	0	0	-1.0	-1.0
chr4	70033220	70033253	3347	33	+	0	0	10	0	0	0	0	0	-1.0	-1.0
chr4	70036266	70036538	3347	272	+	0	0	98	0	0	0	0	0	-1.0	-1.0
chr2	48375443	48379295	3344	3852	+	0.0	1.12957885224	1440	560	0	23	0	0	-1.0	-1.0
chr7	100200654	100202603	352954	1949	-	0.0	0.392896992084	407	87	0	8	0	0	-1.0	-1.0
chr7	100208935	100211994	352954	3059	-	0.0	0.343784868073	746	112	0	7	0	0	-1.0	-1.0
chr7	100213046	100213133	352954	87	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr7	100222596	100222720	352954	124	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr7	100223569	100223698	352954	129	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr7	100223881	100224075	352954	194	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr7	100233603	100233674	352954	71	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr7	100271837	100272232	352954	395	-	0	0	61	0	0	0	0	0	-1.0	-1.0
chr18	55105903	55108653	101927229	2750	-	0	0	865	0	0	0	0	0	-1.0	-1.0
chr18	55116953	55117083	101927229	130	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr18	55124119	55124306	101927229	187	-	0	0	61	0	0	0	0	0	-1.0	-1.0
chr1	165655504	165656135	4259	631	+	0.0	79.3651924009	174	23178	0	1616	0	0	-1.0	-1.0
chr4	139703530	139703536	4258	6	+	0	0.785793984168	0	0	0	16	0	0	-1.0	-1.0
chr4	139704015	139704252	4258	237	+	0.000295357957436	137.022825989	81	60943	18	2790	9	0	-1.0	-1.0
chr4	139740211	139740745	4258	534	+	0	0	138	0	0	0	0	0	-1.0	-1.0
chr11	62272995	62273157	4250	162	+	0	0	52	0	0	0	0	0	-1.0	-1.0
chr14	39350264	39351193	4253	929	+	0.0	23.0335861609	372	11382	0	469	0	2	-1.0	-1.0
chr10	129766997	129767620	4255	623	+	0.0	8.79107019787	151	1790	0	179	0	0	-1.0	-1.0
chr12	88492792	88497181	4254	4389	-	0.0	0.687569736147	1484	298	0	14	0	0	-1.0	-1.0
chr12	88505158	88505195	4254	37	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr12	16360399	16360443	4257	44	+	0	0	11	0	0	0	0	0	-1.0	-1.0
chr12	16363794	16364410	4257	616	+	0.000230056939092	41.0577356728	211	17387	4	836	1	0	-1.0	-1.0
chr12	16376164	16377189	4257	1025	+	0.0	0.392896992084	320	230	0	8	0	0	-1.0	-1.0
chr12	14881180	14882138	4256	958	-	0.0	0.0491121240105	297	5	0	1	0	1	-1.0	-1.0
chr6	5086562	5087221	648791	659	+	0.0	5.94256700527	146	2387	0	121	0	0	-1.0	-1.0
chr13	102729366	102729450	643677	84	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	103535	103867	727956	332	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	108534	108648	727956	114	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	110733	110864	727956	131	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	111098	111210	727956	112	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	114551	114673	727956	122	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	118412	118582	727956	170	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	119720	119916	727956	196	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	121099	121268	727956	169	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	123758	123881	727956	123	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	126185	126334	727956	149	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	128149	128314	727956	165	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	128632	128776	727956	144	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	129666	129829	727956	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	130558	130644	727956	86	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270895v1_alt	134234	134361	727956	127	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	107175	107511	727956	336	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	112178	112292	727956	114	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	114377	114508	727956	131	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	114742	114854	727956	112	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	118195	118317	727956	122	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	122056	122226	727956	170	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	123364	123560	727956	196	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	124743	124912	727956	169	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	127402	127525	727956	123	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	129829	129978	727956	149	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	131793	131958	727956	165	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	132276	132420	727956	144	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	133310	133473	727956	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	134202	134288	727956	86	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270924v1_alt	137878	138005	727956	127	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	104095	104429	727956	334	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	109096	109210	727956	114	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	111295	111426	727956	131	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	111660	111772	727956	112	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	115113	115235	727956	122	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	118974	119144	727956	170	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	120282	120478	727956	196	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	121661	121830	727956	169	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	124320	124443	727956	123	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	126747	126896	727956	149	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	128711	128876	727956	165	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	129194	129338	727956	144	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	130228	130391	727956	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	131120	131206	727956	86	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270934v1_alt	134796	134923	727956	127	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	104805	105141	727956	336	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	109808	109922	727956	114	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	112007	112138	727956	131	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	112372	112484	727956	112	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	115825	115947	727956	122	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	119686	119856	727956	170	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	120994	121190	727956	196	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	122373	122542	727956	169	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	125032	125155	727956	123	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	127459	127608	727956	149	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	129423	129588	727956	165	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	129906	130050	727956	144	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	130940	131103	727956	163	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	131832	131918	727956	86	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270936v1_alt	135508	135635	727956	127	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr3_KI270937v1_alt	106245	106578	727956	333	-	0	0	0	0	0	0	0	0	-1.0	-1.0
