GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
SPATS2,237.0,260.0,274.0,361.0
ZSWIM4,37.0,53.0,53.0,47.0
ZNF649,0.0,1.0,12.0,11.0
MPPE1,428.0,458.0,359.5,428.0
COA7,843.0,1024.0,917.0,606.0
PYCR3,206.0,209.0,320.0,180.0
UBE2Z,1406.0,1514.0,1527.5,1620.0
C8orf33,2079.0,2132.0,3087.0,2338.0
WNK4,0.0,3.0,1.0,2.0
WNK3,2.0,2.0,4.0,3.0
PLEKHA3,326.0,289.0,338.5,259.0
PHACTR4,661.0,760.0,782.5,743.0
BRD9,2246.0,2209.0,2339.0,1899.0
CAPRIN2,57.0,69.0,98.5,128.0
GRAMD2B,150.0,165.0,147.5,244.0
AACS,251.0,273.0,287.5,257.0
ZBTB10,897.0,904.0,1036.5,800.0
KCTD14,7.0,7.0,9.5,7.0
ZNF747,134.0,158.0,120.5,152.0
DLK2,4.0,4.0,3.0,6.0
ANTKMT,28.0,40.0,33.0,27.0
FUNDC2,1307.0,1329.0,1327.5,1246.0
DDRGK1,100.0,115.0,112.5,102.0
MRPS34,1488.0,1505.0,1323.0,1070.0
CENPBD1P1,839.0,907.0,837.0,799.0
RASL11B,20.0,17.0,6.0,14.0
C11orf95,140.0,177.0,173.5,131.0
CHID1,107.0,110.0,91.0,66.0
TRAK2,1036.0,1057.0,877.0,853.0
SLC2A11,38.0,49.0,90.0,93.0
MTMR9,1321.0,1466.0,1468.0,1342.0
BOLL,3.0,4.0,2.0,2.0
CRELD1,64.0,52.0,52.5,48.0
MRPL57,1970.0,2205.0,3729.5,2566.0
OTUB2,54.0,61.0,45.0,56.0
PCYOX1L,845.0,836.0,699.5,712.0
YIPF2,711.0,654.0,562.5,481.0
PRR14,24.0,31.0,33.5,31.0
HROB,55.0,48.0,55.5,42.0
CYREN,886.0,1023.0,1045.5,980.0
GDAP1L1,2.0,2.0,2.0,4.0
RHPN1-AS1,20.0,25.0,21.0,21.0
LRFN4,45.0,56.0,53.5,49.0
AUNIP,417.0,500.0,386.0,389.0
VKORC1,994.0,1069.0,888.0,825.0
TRIR,3454.0,3738.0,3621.0,3582.0
MIS12,1211.0,1231.0,1205.5,1228.0
CUEDC2,244.0,245.0,228.0,195.0
SCNM1,340.0,356.0,321.0,376.0
METRN,79.0,97.0,112.0,93.0
DBNDD1,13.0,11.0,25.0,26.0
SLX1B,73.0,72.0,79.5,98.0
DDX50,790.0,737.0,837.0,704.0
CAMKV,4.0,6.0,0.0,0.0
79015,18.0,23.0,26.0,26.0
DDA1,918.0,1090.0,915.5,1063.0
GGCT,7667.0,7573.0,7504.0,6206.0
GID4,533.0,510.0,346.5,295.0
CENPM,190.0,194.0,191.0,167.0
C7orf25,190.0,170.0,192.0,201.0
TMEM106C,2442.0,2442.0,2666.5,2838.0
NUP37,292.0,242.0,218.5,184.0
SMIM2,3.0,4.0,1.5,3.0
AHNAK,914.0,888.0,1069.5,1176.0
ZNF655,1668.0,1892.0,1798.5,1906.0
SPATA5L1,50.0,28.0,33.5,19.0
PDCL3,478.0,472.0,470.0,413.0
ERI3,432.0,437.0,447.5,352.0
C7orf26,98.0,76.0,88.0,66.0
NABP2,1009.0,1003.0,1093.0,957.0
KXD1,1884.0,1774.0,1644.0,1509.0
PVRIG,0.0,3.0,1.5,3.0
ZFYVE21,347.0,360.0,327.5,379.0
DDX54,179.0,173.0,167.5,148.0
TMEM38A,16.0,21.0,11.5,21.0
TSEN34,236.0,206.0,245.0,210.0
KCTD15,862.0,888.0,739.0,585.0
SECISBP2,828.0,770.0,660.0,579.0
NOC4L,24.0,21.0,29.0,17.0
ALG8,700.0,620.0,622.0,555.0
TRPM8,9.0,10.0,6.0,2.0
PRRG4,1287.0,1165.0,1442.0,892.0
ASPSCR1,13.0,11.0,9.5,12.0
TMEM223,488.0,490.0,513.0,472.0
ATG9A,393.0,476.0,410.0,501.0
METTL16,1972.0,1820.0,1715.5,1527.0
FTO,1001.0,1205.0,1294.0,924.0
ELOVL6,4.0,3.0,1.5,1.0
FASTKD3,1151.0,1083.0,951.5,778.0
TMEM109,1389.0,1550.0,1445.0,1760.0
C2orf49,865.0,936.0,924.0,742.0
DSCC1,3059.0,2748.0,3306.5,2960.0
DCTPP1,2629.0,2681.0,2932.0,2137.0
C1orf50,96.0,101.0,101.5,89.0
CCDC86,510.0,609.0,508.0,299.0
LBHD1,2190.0,2383.0,2124.5,2002.0
MLPH,2.0,1.0,3.0,1.0
WDR77,2044.0,1905.0,2034.5,1529.0
SLC25A23,953.0,1230.0,1209.0,1224.0
SMIM7,4731.0,4466.0,3337.5,3303.0
ALG12,78.0,86.0,78.0,91.0
ZNF426,462.0,422.0,53.0,57.0
TMUB2,327.0,357.0,354.5,399.0
TRAPPC6A,158.0,193.0,146.0,155.0
METTL22,11.0,10.0,12.0,9.0
CHAC1,29.0,30.0,20.0,16.0
C9orf16,309.0,348.0,377.0,318.0
C11orf49,191.0,165.0,129.0,114.0
TAF1D,1187.0,1076.0,1120.0,1088.0
RNF26,294.0,321.0,276.5,300.0
MAPKAP1,875.0,954.0,809.5,882.0
DHX58,5.0,8.0,5.5,6.0
NDUFAF5,45.0,47.0,80.0,64.0
TMEM185B,1223.0,1316.0,1426.0,976.0
APOO,586.0,575.0,599.0,563.0
RETREG2,837.0,793.0,848.0,675.0
DERL1,7718.0,8399.0,5662.5,5610.0
CCDC28B,17.0,29.0,15.5,16.0
PHF23,494.0,448.0,388.0,464.0
MBOAT7,361.0,378.0,263.0,256.0
PPDPF,215.0,206.0,214.0,219.0
CHCHD7,2643.0,2665.0,3543.0,2508.0
FKRP,104.0,102.0,114.0,149.0
MMP28,0.0,2.0,4.0,1.0
ZSCAN5A,116.0,109.0,111.0,86.0
DHRS11,111.0,107.0,120.0,99.0
TNIP2,206.0,219.0,239.0,239.0
PLEKHF1,62.0,58.0,26.5,27.0
MFSD11,116.0,119.0,111.5,149.0
GNPTAB,854.0,1040.0,1013.0,1747.0
NOL12,293.0,259.0,245.0,243.0
TMEM243,605.0,582.0,504.5,627.0
LENG1,22.0,18.0,20.0,16.0
LILRA6,5.0,6.0,4.0,5.0
C1orf35,507.0,484.0,567.0,523.0
PRR15L,3.0,2.0,8.0,3.0
RBM42,145.0,176.0,155.0,162.0
CENPO,973.0,1185.0,1267.0,1091.0
C19orf57,3.0,7.0,4.5,3.0
CRELD2,102.0,113.0,98.5,153.0
ZNF343,185.0,228.0,209.5,171.0
FBXL15,43.0,42.0,36.5,34.0
ZNF576,244.0,263.0,312.0,270.0
THTPA,217.0,238.0,270.5,210.0
EFHD2,1468.0,1822.0,1662.0,1778.0
TTPAL,305.0,348.0,446.5,437.0
BRCC3,3018.0,3359.0,3475.0,2946.0
TMEM43,2200.0,2365.0,2237.5,1671.0
IRX3,914.0,800.0,973.5,404.0
THOC6,53.0,49.0,57.0,45.0
ZNF557,294.0,394.0,460.5,480.0
MMEL1,20.0,15.0,24.0,19.0
DCAF10,2269.0,2240.0,2281.0,1991.0
CPLANE2,4.0,9.0,4.0,5.0
ZXDC,689.0,787.0,886.5,747.0
HMGN5,592.0,575.0,568.5,441.0
GLB1L,47.0,56.0,62.0,55.0
KREMEN2,24.0,24.0,21.5,17.0
LRFN3,3.0,2.0,2.0,1.0
CYBC1,1539.0,1703.0,1677.5,1585.0
HAUS3,26.0,16.0,26.5,21.0
LRRC2,10.0,10.0,2.5,1.0
FYCO1,257.0,275.0,300.5,218.0
WDR25,16.0,17.0,26.0,26.0
PAGR1,1225.0,1176.0,1163.0,1143.0
ULBP3,325.0,325.0,144.0,72.0
RIPOR1,42.0,39.0,34.5,43.0
MAIP1,404.0,297.0,318.5,282.0
GCC1,281.0,285.0,292.0,295.0
ATP13A3,5647.0,5383.0,5776.0,4247.0
TTC13,387.0,428.0,504.0,423.0
ABHD8,8.0,11.0,12.0,11.0
NKAP,248.0,203.0,233.5,238.0
CDC73,2026.0,1956.0,1848.5,1634.0
SLC52A2,86.0,106.0,170.5,121.0
TMEM231,57.0,59.0,15.0,13.0
CORO7,92.0,94.0,72.5,76.0
CHPF,37.0,41.0,32.0,28.0
CARS2,204.0,187.0,186.0,148.0
MRPL24,409.0,360.0,322.5,226.0
ARMH3,466.0,566.0,478.5,562.0
MUL1,244.0,239.0,232.5,232.0
SAP130,197.0,190.0,250.5,220.0
OBI1,1755.0,1621.0,1386.5,1164.0
CEP97,708.0,709.0,879.5,671.0
TCTN1,369.0,364.0,311.0,329.0
ADIPOR2,4205.0,4684.0,4809.5,4149.0
PGBD5,43.0,47.0,28.5,101.0
FAM118B,385.0,369.0,397.5,377.0
VCPKMT,435.0,473.0,506.5,571.0
NAA16,643.0,622.0,608.0,609.0
TANGO6,230.0,211.0,179.5,176.0
HMBOX1,277.0,352.0,380.5,379.0
RNASEH2B,1098.0,1046.0,912.5,716.0
SNRNP25,1913.0,1947.0,1790.5,1687.0
ARMT1,1176.0,1081.0,1088.0,1765.0
TNFAIP8L2,830.0,795.0,729.5,777.0
OGFRL1,142.0,152.0,125.5,201.0
SH3TC2,10.0,8.0,12.0,7.0
OCEL1,59.0,53.0,49.0,54.0
C1orf54,72.0,66.0,76.5,99.0
EFL1,2980.0,3326.0,3611.5,2744.0
SCRN3,497.0,509.0,489.5,441.0
CCDC121,41.0,52.0,63.0,42.0
ARMC7,107.0,100.0,98.0,112.0
TMEM53,42.0,43.0,41.5,59.0
C22orf46,670.0,811.0,764.5,997.0
ROGDI,289.0,330.0,404.0,361.0
CHMP6,111.0,102.0,107.5,119.0
SRD5A3,1331.0,1390.0,1513.5,1453.0
PANK3,1707.0,1869.0,1713.0,1359.0
AKIRIN1,3726.0,3839.0,3993.5,3675.0
MCPH1,1117.0,1166.0,1183.0,1119.0
MAP7D3,785.0,786.0,738.0,532.0
USB1,539.0,557.0,709.5,656.0
RHBDF2,52.0,63.0,63.5,95.0
TMEM204,7.0,5.0,3.5,5.0
HECTD3,226.0,212.0,215.0,221.0
RPAP3,702.0,733.0,711.5,602.0
ARHGAP10,27.0,32.0,17.5,18.0
DYNC2H1,11.0,14.0,19.0,34.0
PPP1R3B,53.0,59.0,105.0,139.0
NEIL1,6.0,10.0,12.0,12.0
HSPBAP1,79.0,85.0,85.5,63.0
ICE2,1860.0,1928.0,1948.0,1623.0
DHX40,1140.0,1086.0,825.0,767.0
PLEKHF2,1118.0,1124.0,922.0,1054.0
79667,4.0,4.0,13.0,7.0
PARP8,6378.0,6257.0,6835.0,5126.0
C3orf52,1.0,2.0,3.0,2.0
TUT7,511.0,453.0,523.5,578.0
NLRX1,48.0,54.0,48.0,41.0
FN3KRP,412.0,425.0,541.5,550.0
ZNF329,31.0,23.0,0.5,5.0
FASTKD1,7381.0,7332.0,6846.5,5784.0
OGFOD2,72.0,75.0,57.5,64.0
SMC6,1100.0,1178.0,1107.0,1272.0
RTL10,397.0,431.0,508.5,366.0
CENPU,7314.0,8033.0,9082.5,8947.0
ZDHHC14,107.0,125.0,194.0,339.0
MSANTD2,139.0,184.0,198.5,199.0
SAP30L,726.0,860.0,848.5,941.0
79686,538.0,541.0,525.5,534.0
GAL3ST4,2.0,5.0,3.0,3.0
QTRT2,1408.0,1436.0,1364.0,957.0
ZNF322,187.0,172.0,124.5,90.0
YRDC,629.0,582.0,593.5,412.0
MANEA,1515.0,1410.0,1447.5,1079.0
GALNT12,1.0,1.0,0.0,1.0
ZC2HC1C,14.0,15.0,16.5,18.0
RIOX1,177.0,197.0,215.0,199.0
ZYG11B,1172.0,1240.0,976.0,1080.0
OGFOD3,261.0,275.0,290.0,242.0
C11orf80,8.0,6.0,8.5,3.0
LRRK1,115.0,160.0,142.0,164.0
PRKRIP1,554.0,481.0,513.5,473.0
NOL9,749.0,712.0,882.5,806.0
COLGALT1,5898.0,5700.0,5375.5,4110.0
IPO4,1117.0,1259.0,1205.5,627.0
GTDC1,459.0,511.0,628.5,625.0
IGFLR1,22.0,33.0,39.0,44.0
CCDC51,181.0,179.0,144.0,108.0
NPEPL1,16.0,21.0,33.5,42.0
PPCS,2049.0,2055.0,2200.0,2210.0
TBL1XR1,8401.0,7490.0,7102.5,5589.0
AAGAB,2372.0,2297.0,2630.5,2583.0
VPS37B,390.0,392.0,253.5,321.0
ANKRD55,48.0,39.0,9.5,7.0
SUV39H2,1136.0,1136.0,1172.0,902.0
ZNF768,73.0,68.0,60.5,64.0
THAP9,71.0,88.0,80.5,102.0
WDR59,210.0,191.0,174.5,141.0
LIN28A,1.0,3.0,6.0,7.0
PALB2,142.0,114.0,112.5,95.0
SH3D21,0.0,1.0,0.5,4.0
NARS2,949.0,833.0,848.0,478.0
E2F8,142.0,153.0,176.5,236.0
KCTD17,70.0,83.0,71.5,84.0
TBC1D17,3.0,2.0,2.5,6.0
TEFM,147.0,120.0,128.0,97.0
BBS10,385.0,394.0,330.5,455.0
TTLL7,0.0,0.0,0.0,0.0
CCDC7,2.0,6.0,6.0,10.0
ZNF419,79.0,90.0,118.5,122.0
CLIP4,1.0,2.0,4.0,5.0
SLC25A22,190.0,171.0,174.0,163.0
ZFAND1,5662.0,5612.0,6197.5,4500.0
SNIP1,500.0,531.0,505.0,493.0
ASB13,500.0,490.0,409.5,268.0
DHRS12,59.0,52.0,46.0,58.0
ZNF668,12.0,13.0,13.5,11.0
GEMIN7,463.0,436.0,407.0,411.0
ISOC2,1136.0,1051.0,883.5,551.0
ELMO3,3.0,2.0,0.5,0.0
KATNBL1,1111.0,1048.0,1097.0,1056.0
TXNDC15,495.0,536.0,496.5,587.0
MCTP1,390.0,354.0,312.5,267.0
GRTP1,7.0,8.0,9.0,7.0
ACBD4,54.0,50.0,45.0,48.0
MICALL2,15.0,13.0,9.0,8.0
CCDC82,596.0,564.0,624.5,567.0
LRRC31,3.0,2.0,1.0,1.0
SUGCT,1.0,2.0,2.5,1.0
KLHL36,321.0,309.0,294.5,278.0
CLMN,43.0,72.0,38.0,109.0
FBXO31,172.0,171.0,209.5,200.0
GSDMD,63.0,67.0,123.5,101.0
SPRING1,1114.0,1301.0,1368.0,1316.0
ALG9,249.0,274.0,289.0,252.0
ZNF408,4.0,5.0,4.0,3.0
ARMC5,70.0,75.0,109.0,78.0
CARF,353.0,331.0,280.0,265.0
SHCBP1,1487.0,1731.0,1749.5,2203.0
HHIPL2,0.0,0.0,1.0,0.0
HPS6,39.0,46.0,32.0,45.0
VASH2,10.0,8.0,8.0,9.0
GSTCD,913.0,942.0,902.0,847.0
TTC21B,268.0,251.0,290.5,290.0
PTCD2,238.0,242.0,204.0,199.0
SLTM,12362.0,13447.0,14234.0,15586.0
MMRN2,6.0,2.0,2.5,4.0
EHMT1,336.0,296.0,341.0,338.0
AGMAT,7.0,8.0,5.5,11.0
NIPAL2,2514.0,3051.0,3017.5,3001.0
MOB3B,327.0,377.0,214.5,644.0
ZNF552,103.0,81.0,107.5,123.0
DNAI4,3.0,2.0,0.5,1.0
CAMKMT,173.0,167.0,186.0,144.0
CLMP,0.0,1.0,1.0,2.0
METTL8,1387.0,1488.0,1505.5,1078.0
NAA40,570.0,609.0,638.5,532.0
ZMYM1,165.0,159.0,160.5,180.0
KDM8,37.0,40.0,37.5,43.0
QSER1,2132.0,2049.0,1976.5,1627.0
GEMIN6,163.0,157.0,149.0,121.0
PEAK1,425.0,505.0,412.0,396.0
LONRF3,25.0,25.0,16.0,6.0
PIP4K2C,275.0,352.0,321.5,290.0
TMC5,11.0,9.0,4.0,4.0
CCDC102B,2.0,1.0,0.5,1.0
NHEJ1,473.0,538.0,490.0,520.0
AGBL2,1.0,4.0,1.0,2.0
ZBTB3,20.0,17.0,20.5,22.0
ZDHHC11,46.0,47.0,36.0,39.0
RNF122,85.0,99.0,89.0,94.0
MFSD13A,106.0,106.0,109.0,107.0
CSPP1,495.0,436.0,433.0,349.0
TLCD3A,82.0,96.0,90.0,52.0
EPHX3,1.0,1.0,2.0,1.0
LINC00115,15.0,21.0,18.5,25.0
SNX22,16015.0,15881.0,13837.0,12361.0
79857,2.0,3.0,3.0,2.0
NEK11,13.0,12.0,8.5,7.0
ZNF669,21.0,18.0,31.0,30.0
RBFA,723.0,770.0,700.5,513.0
TREML2,93.0,157.0,83.0,208.0
BORA,2162.0,2038.0,1666.5,1836.0
TCTN2,29.0,25.0,25.5,23.0
ALG13,986.0,860.0,971.5,960.0
CPSF7,1626.0,1764.0,2164.5,1894.0
BAALC,1.0,3.0,2.5,2.0
RPAP2,636.0,676.0,531.5,399.0
CBLL1,1113.0,1102.0,1255.5,874.0
NUDT18,99.0,98.0,105.5,100.0
RABEP2,42.0,42.0,38.0,45.0
UBA5,1629.0,1610.0,1699.5,1533.0
DCAKD,546.0,635.0,706.5,715.0
CCDC134,26.0,35.0,39.5,34.0
ZC3H14,1530.0,1507.0,1600.5,1327.0
PODNL1,3.0,3.0,2.5,2.0
HDAC11,8.0,6.0,5.5,9.0
CAAP1,1315.0,1136.0,1100.0,1010.0
PLBD1,1.0,1.0,1.5,3.0
LPCAT1,3577.0,3066.0,3843.5,2527.0
RIN3,33.0,41.0,15.5,30.0
ZNF671,25.0,32.0,76.5,90.0
MCMBP,5661.0,5619.0,5819.5,6488.0
GGNBP2,495.0,461.0,470.0,508.0
ZNF672,258.0,296.0,323.5,333.0
ATP8B4,5525.0,6417.0,5454.0,4783.0
THNSL1,90.0,97.0,94.5,62.0
RPP21,45.0,32.0,32.0,33.0
ZNF613,7.0,7.0,15.0,11.0
PRR5L,115.0,196.0,145.0,591.0
CYBRD1,1989.0,2102.0,1889.5,2190.0
NUP85,108.0,123.0,100.5,106.0
NAA60,182.0,206.0,194.0,196.0
TMC7,2.0,5.0,4.0,3.0
MORN1,64.0,88.0,78.5,69.0
PYROXD1,4956.0,5496.0,5165.0,6218.0
ACTR5,120.0,122.0,129.5,127.0
ATAD5,316.0,343.0,341.0,361.0
MAGIX,11.0,14.0,15.0,23.0
SETD6,1530.0,1781.0,1877.0,1809.0
MRM1,156.0,147.0,131.5,85.0
ADM2,69.0,84.0,26.0,27.0
SPEF2,91.0,101.0,96.5,83.0
MAP6D1,133.0,147.0,109.5,99.0
DOK3,331.0,368.0,810.0,351.0
KIAA0319L,218.0,242.0,226.0,238.0
COQ8B,75.0,80.0,79.5,89.0
CCNP,2.0,1.0,2.5,1.0
SLC35E1,1842.0,2019.0,1688.0,1485.0
ZNF696,216.0,200.0,364.5,324.0
L2HGDH,563.0,644.0,638.0,519.0
C10orf95,45.0,49.0,52.0,37.0
DHDDS,463.0,513.0,573.5,449.0
PLPPR3,23.0,18.0,19.5,3.0
NOL10,6372.0,6772.0,6817.5,4276.0
PDZD7,153.0,154.0,175.5,154.0
ERMP1,2086.0,1969.0,2038.0,2754.0
PAQR6,53.0,79.0,78.5,100.0
DENND1C,91.0,89.0,126.5,106.0
CEP76,1233.0,1129.0,753.5,700.0
JADE1,1685.0,1606.0,1160.0,1105.0
DENND2D,217.0,256.0,398.0,387.0
DNAJC22,0.0,0.0,2.0,3.0
ABCA11P,48.0,58.0,293.0,251.0
SCD5,139.0,141.0,118.0,131.0
WDR76,1105.0,1145.0,1357.5,1452.0
ATAT1,83.0,100.0,151.0,110.0
ZNF767P,181.0,277.0,321.0,257.0
GRHL2,2.0,2.0,1.5,1.0
TRMT2B,460.0,465.0,518.5,516.0
DSN1,2276.0,2306.0,2097.0,2682.0
DNAJB14,2176.0,2116.0,2070.5,1847.0
TTC26,514.0,520.0,512.5,241.0
PLEKHH3,47.0,44.0,21.5,28.0
STN1,122.0,146.0,140.0,177.0
79992,12.0,15.0,16.5,23.0
ELOVL7,5.0,4.0,3.0,5.0
79999,15.0,17.0,13.0,16.0
PCNX2,2.0,3.0,1.5,4.0
ESRP2,721.0,626.0,562.5,529.0
DOCK5,1370.0,1613.0,1878.0,1488.0
TRAPPC13,739.0,686.0,695.0,784.0
C10orf88,314.0,305.0,328.5,280.0
TMEM156,149.0,143.0,142.0,121.0
RMI1,1116.0,993.0,989.5,1000.0
PSME3IP1,2710.0,2948.0,2747.5,2655.0
PHC3,1480.0,1660.0,1757.0,1741.0
MINDY3,479.0,494.0,513.0,483.0
WWC2,341.0,302.0,108.0,84.0
DGLUCY,301.0,360.0,322.0,318.0
NAA25,2653.0,2602.0,2666.5,1869.0
UBTD1,13.0,13.0,12.0,15.0
FOXRED2,562.0,686.0,803.5,752.0
TMEM62,100.0,89.0,52.5,67.0
MYO15B,8.0,8.0,21.0,25.0
NRSN2,1.0,1.0,0.0,0.0
SLC8B1,105.0,113.0,117.0,129.0
PANK2,517.0,465.0,570.5,608.0
FBXL18,96.0,92.0,102.5,115.0
ZNF556,3.0,9.0,53.5,42.0
80035,39.0,58.0,57.5,63.0
FAM106A,0.0,0.0,0.0,1.0
CEBPA-DT,130.0,134.0,83.0,89.0
PGAP1,295.0,293.0,272.0,255.0
LRRTM4,0.0,0.0,0.0,0.0
ATF7IP2,393.0,436.0,504.0,565.0
DCAF17,1350.0,1425.0,1502.0,1116.0
CCDC15,185.0,158.0,190.5,129.0
HEXA-AS1,13.0,11.0,8.0,11.0
TUBA4B,1.0,0.0,0.5,0.0
80094,16.0,15.0,17.0,25.0
ZNF606,26.0,18.0,55.5,60.0
MZT2B,337.0,368.0,319.0,334.0
ZFP2,8.0,10.0,9.0,14.0
ZNF614,368.0,340.0,29.0,43.0
BAIAP2L2,0.0,1.0,0.5,1.0
PIF1,111.0,114.0,103.5,178.0
VCPIP1,1174.0,1079.0,1090.0,783.0
BBOF1,103.0,157.0,143.5,154.0
TRIM46,23.0,21.0,16.5,17.0
CCDC170,149.0,173.0,140.5,332.0
LRRC8E,7.0,6.0,12.5,8.0
RPF1,1097.0,1064.0,1157.0,1018.0
ZNF703,3.0,7.0,4.5,7.0
PTGES2,231.0,233.0,200.0,144.0
SIKE1,4063.0,4295.0,4044.0,3406.0
THOC7,1701.0,1759.0,1740.0,1411.0
UXS1,1775.0,1768.0,2112.0,1670.0
SLC66A2,408.0,372.0,303.0,327.0
ZC3H12A,33.0,30.0,44.5,39.0
ASRGL1,194.0,180.0,9.0,26.0
CENPT,23.0,24.0,23.0,16.0
EDC3,419.0,428.0,398.0,373.0
80154,80.0,88.0,31.0,43.0
NAA15,6696.0,6735.0,6781.5,5281.0
PGGHG,159.0,144.0,158.0,151.0
PRR36,4.0,3.0,3.5,1.0
ABHD18,835.0,948.0,882.5,855.0
CTC1,273.0,287.0,359.0,340.0
IFT74,142.0,146.0,130.0,87.0
DBF4B,31.0,39.0,35.0,43.0
TEDC2,36.0,35.0,21.5,35.0
MYO19,565.0,617.0,503.0,430.0
CEP290,264.0,262.0,249.5,164.0
TTI2,2136.0,2496.0,2437.0,1642.0
TMEM134,74.0,66.0,61.0,56.0
TMEM254,380.0,423.0,299.5,257.0
RNF34,1086.0,1154.0,1255.5,1182.0
MUS81,220.0,230.0,235.5,239.0
FUZ,309.0,395.0,391.5,437.0
FBXO11,812.0,824.0,884.5,1099.0
CHD9,1115.0,1126.0,1145.5,1184.0
FHOD3,111.0,138.0,126.5,133.0
OPA3,1003.0,1224.0,1114.0,1078.0
SPG11,667.0,645.0,663.0,609.0
PROSER1,1125.0,1132.0,1624.0,1527.0
ARMC9,23.0,27.0,35.0,23.0
CCDC92,145.0,174.0,157.5,206.0
TM2D3,311.0,323.0,390.5,394.0
80215,30.0,16.0,13.5,25.0
ALPK1,192.0,237.0,176.5,253.0
NAA50,13442.0,12831.0,12727.0,10204.0
COQ10B,691.0,648.0,660.5,623.0
ACSF2,87.0,79.0,39.0,89.0
TARS2,322.0,339.0,285.0,271.0
RAB11FIP1,1306.0,1560.0,2117.0,3430.0
NUBPL,907.0,915.0,760.5,607.0
PAAF1,489.0,453.0,317.0,290.0
ORAI2,842.0,857.0,679.0,683.0
RUFY1,422.0,452.0,451.0,434.0
CXorf21,4035.0,3772.0,4553.5,2277.0
WDR26,2395.0,2549.0,2714.5,3574.0
FAAP100,229.0,283.0,266.0,235.0
PIGZ,9.0,10.0,14.5,14.0
ELL3,168.0,160.0,163.5,170.0
CEP63,397.0,382.0,441.5,392.0
SLC35F5,1525.0,1648.0,1439.5,1230.0
FAM214B,143.0,191.0,204.0,291.0
C16orf70,208.0,236.0,180.0,271.0
TRIM45,66.0,75.0,52.0,66.0
ZNF430,548.0,595.0,715.5,846.0
EDEM3,7167.0,6862.0,6724.0,4336.0
HSD3B7,92.0,96.0,85.5,66.0
ITPKC,51.0,54.0,50.5,45.0
GRPEL1,2948.0,2770.0,2673.5,1817.0
SCUBE1,12.0,16.0,26.0,16.0
CDK5RAP3,360.0,407.0,354.0,303.0
MTERF2,4.0,6.0,12.0,12.0
PLEKHO2,161.0,159.0,183.5,226.0
WDCP,674.0,707.0,637.5,491.0
TRABD,542.0,566.0,554.0,566.0
MED28,1949.0,1993.0,1993.5,1892.0
80307,8.0,14.0,2.5,11.0
FLAD1,198.0,177.0,207.0,168.0
PDGFD,0.0,0.0,42.5,45.0
KLHL15,950.0,894.0,980.0,817.0
TET1,98.0,96.0,65.5,52.0
LRRC27,30.0,45.0,53.0,52.0
EPC1,449.0,437.0,462.5,591.0
CPEB4,487.0,479.0,381.0,397.0
ZKSCAN3,123.0,133.0,170.5,141.0
GKAP1,4.0,5.0,2.5,5.0
CEP70,510.0,535.0,1311.5,568.0
CCDC68,1.0,7.0,11.5,27.0
PUS1,166.0,178.0,160.5,110.0
ABTB1,21.0,23.0,28.0,35.0
WNT10A,4.0,5.0,1.0,4.0
ULBP2,22.0,19.0,4.5,8.0
ULBP1,170.0,201.0,127.5,91.0
DNAJC5,1038.0,1195.0,1340.5,1394.0
KCNIP4,91.0,105.0,132.5,95.0
WDR82,3315.0,3402.0,3512.0,3378.0
PABPC1L,20.0,18.0,23.5,23.0
PNPLA3,85.0,110.0,39.5,49.0
TRAF3IP3,459.0,467.0,350.0,585.0
DCAF11,907.0,946.0,897.0,881.0
ZSCAN16,177.0,241.0,285.0,302.0
REEP4,414.0,413.0,411.5,349.0
COASY,302.0,311.0,264.5,205.0
WDR61,403.0,347.0,392.0,321.0
LPAL2,87.0,113.0,226.0,164.0
TNKS2,2354.0,2221.0,2626.0,2372.0
RNF39,147.0,179.0,182.0,195.0
PDCD1LG2,4.0,7.0,2.0,10.0
CD276,98.0,134.0,74.0,200.0
UBXN6,312.0,322.0,308.5,314.0
TSGA10,11.0,22.0,17.0,13.0
AKNA,221.0,224.0,265.0,319.0
PBX4,35.0,38.0,29.0,38.0
ACAD10,67.0,76.0,65.0,61.0
IQCN,0.0,1.0,0.0,2.0
TTYH3,489.0,641.0,708.0,675.0
ARHGAP39,4.0,2.0,3.5,1.0
MPIG6B,4.0,4.0,2.5,3.0
LY6G5C,9.0,11.0,5.5,8.0
PRR3,553.0,590.0,685.5,551.0
THUMPD2,2346.0,2373.0,2289.5,2392.0
TSEN2,556.0,527.0,581.5,343.0
AARSD1,60.0,64.0,69.0,34.0
PRR7,8.0,7.0,3.0,3.0
KHDC1,1304.0,1417.0,1103.5,1030.0
80761,5.0,7.0,5.5,4.0
NDFIP1,2470.0,2228.0,1561.5,972.0
SPX,1.0,5.0,3.5,4.0
THAP7,33.0,37.0,33.0,33.0
STARD5,44.0,54.0,52.0,43.0
CPTP,41.0,58.0,48.5,53.0
LIMD2,855.0,944.0,707.5,1077.0
TMEM177,145.0,147.0,149.0,90.0
B9D2,43.0,44.0,33.0,33.0
CYB5B,7411.0,8274.0,7475.0,7741.0
ZNF34,19.0,23.0,27.5,29.0
COL18A1,72.0,53.0,59.0,37.0
INTS5,54.0,47.0,54.5,38.0
CMIP,330.0,375.0,516.5,518.0
CEP44,1199.0,1308.0,1144.0,1003.0
