GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
KITLG,0.0,0.0,0.0,0.0
MGMT,0.0,0.0,0.0,0.0
MGST1,24.0,23.0,5.0,13.0
MGST2,11.0,12.0,9.5,16.0
MGST3,2.0,3.0,2.0,1.0
CIITA,0.0,2.0,1.5,2.0
CD99,17.0,18.0,29.0,39.0
MICB,23.0,33.0,34.5,56.0
MID1,0.0,1.0,0.0,0.0
MIF,16.0,16.0,16.5,10.0
MIP,0.0,0.0,0.0,0.0
MIPEP,0.0,0.0,0.0,0.0
MITF,0.0,0.0,2.0,1.0
ATXN3,23.0,32.0,36.0,42.0
MKI67,63.0,82.0,100.0,170.0
MKLN1,119.0,110.0,168.5,227.0
MLH1,3.0,2.0,5.5,5.0
MAP3K10,0.0,0.0,0.5,0.0
MAP3K11,3.0,2.0,5.5,5.0
KMT2A,171.0,198.0,276.0,301.0
MLLT1,57.0,46.0,44.0,44.0
AFF1,170.0,190.0,295.0,319.0
MLLT3,9.0,14.0,20.0,29.0
AFDN,16.0,23.0,34.5,69.0
MLLT6,28.0,35.0,26.0,25.0
FOXO4,1.0,2.0,1.5,1.0
NR3C2,0.0,1.0,0.0,1.0
MMP1,0.0,0.0,0.0,0.0
MMP9,0.0,0.0,0.0,0.0
MMP14,58.0,60.0,63.5,79.0
MMP15,0.0,0.0,0.0,0.0
MMP17,0.0,0.0,0.0,0.0
MMP19,1.0,2.0,2.0,16.0
ALDH6A1,4.0,3.0,3.5,7.0
MN1,0.0,1.0,1.5,2.0
MNAT1,6.0,6.0,5.5,7.0
MNDA,1.0,0.0,0.0,0.0
MNT,18.0,25.0,21.5,21.0
MOCS2,19.0,17.0,23.0,24.0
MOV10,0.0,0.0,0.0,0.0
MPG,1.0,0.0,0.5,0.0
MPI,6.0,12.0,6.5,7.0
MPL,0.0,0.0,0.0,0.0
MPO,0.0,1.0,1.5,0.0
MPP1,5.0,8.0,6.0,5.0
MPP2,1.0,5.0,1.0,1.0
MPP3,4.0,3.0,3.5,2.0
MPST,3.0,2.0,3.0,4.0
MPV17,2.0,6.0,4.5,4.0
MPZ,5.0,6.0,6.0,10.0
MRE11,35.0,42.0,47.0,53.0
ABCC1,26.0,28.0,20.5,26.0
MYO1B,0.0,0.0,0.0,1.0
CITED1,0.0,0.0,0.0,0.0
MSH2,10.0,8.0,11.0,10.0
MSH3,8.0,6.0,4.5,7.0
MSH5,0.0,3.0,3.0,4.0
MSN,112.0,105.0,130.5,165.0
MSR1,0.0,0.0,0.0,0.0
MSRA,1.0,0.0,0.5,1.0
MST1,0.0,0.0,0.0,0.0
MSX2,6.0,9.0,9.5,8.0
MT1E,17.0,23.0,28.5,22.0
MT1F,3.0,6.0,5.5,4.0
MT1G,11.0,8.0,3.5,3.0
MT1H,0.0,0.0,0.0,0.0
MT1M,0.0,0.0,0.0,0.0
MT1L,0.0,0.0,0.0,0.0
MT1X,6.0,9.0,10.0,10.0
MT2A,5.0,2.0,2.5,1.0
MTAP,41.0,49.0,53.5,45.0
MTCP1,6.0,5.0,16.5,11.0
MTF1,71.0,81.0,84.5,100.0
NUDT1,4.0,4.0,5.0,7.0
MTHFD1,13.0,10.0,18.0,13.0
MTHFR,16.0,19.0,19.5,22.0
MTIF2,1.0,0.0,3.5,4.0
MTM1,40.0,28.0,43.5,29.0
MYO1F,20.0,22.0,9.5,28.0
MTR,92.0,110.0,118.5,147.0
MTRR,51.0,64.0,57.0,48.0
MTX1,0.0,0.0,0.0,0.0
MUC1,0.0,0.0,0.0,0.0
TRIM37,25.0,26.0,21.5,31.0
MMUT,5.0,13.0,7.5,11.0
MUTYH,0.0,1.0,1.5,0.0
MVD,6.0,3.0,1.0,2.0
MVK,2.0,3.0,1.5,1.0
MX1,0.0,0.0,0.0,0.0
MX2,3.0,2.0,3.0,1.0
MXI1,73.0,55.0,75.0,75.0
MYB,284.0,325.0,272.0,569.0
MYBL1,1.0,4.0,8.0,15.0
MYBL2,5.0,7.0,6.5,5.0
MYBPH,1.0,3.0,5.0,31.0
MYC,829.0,864.0,620.5,222.0
MYCL,4.0,6.0,9.0,10.0
MYD88,39.0,66.0,102.5,105.0
GADD45B,131.0,174.0,113.0,242.0
MYH3,0.0,0.0,0.0,0.0
MYH9,43.0,37.0,46.0,68.0
MYH10,0.0,2.0,2.5,4.0
MYH11,0.0,0.0,0.0,0.0
MYL5,0.0,0.0,0.0,0.0
MYL6,25.0,24.0,20.5,39.0
MYLK,0.0,0.0,0.0,0.0
MYO1C,4.0,5.0,2.5,5.0
MYO1D,0.0,0.0,0.0,0.0
MYO1E,0.0,2.0,0.5,4.0
MYO5A,14.0,20.0,22.0,29.0
MYO5B,0.0,0.0,0.0,0.0
MYO7A,1.0,1.0,0.0,0.0
MYO9A,5.0,6.0,8.5,4.0
MYO9B,13.0,22.0,12.0,27.0
MYO10,20.0,26.0,31.0,34.0
MYOG,0.0,0.0,0.0,0.0
PPP1R12A,72.0,63.0,69.5,101.0
PPP1R12B,29.0,35.0,43.5,56.0
NAB1,57.0,46.0,62.5,56.0
NAB2,30.0,26.0,13.5,22.0
NACA,19.0,18.0,29.5,47.0
NAGA,20.0,26.0,25.0,31.0
NAGLU,4.0,8.0,4.0,5.0
HNRNPM,51.0,37.0,50.5,56.0
NAIP,5.0,4.0,4.5,4.0
NAP1L1,125.0,104.0,132.0,137.0
NAP1L4,25.0,21.0,28.5,29.0
NARS1,95.0,116.0,107.5,94.0
NASP,38.0,45.0,46.5,45.0
NUBP1,14.0,17.0,16.0,17.0
NBN,55.0,68.0,75.5,79.0
NCAM1,28.0,42.0,36.5,29.0
NCAM2,0.0,0.0,0.0,0.0
NCBP1,31.0,49.0,53.5,50.0
NCF2,1.0,3.0,2.0,11.0
NCF4,23.0,25.0,16.0,32.0
NCK1,25.0,23.0,24.5,36.0
NCL,303.0,324.0,326.0,290.0
NDN,0.0,0.0,0.0,1.0
NDUFA1,4.0,3.0,4.0,4.0
NDUFA2,20.0,28.0,21.5,25.0
NDUFA3,5.0,3.0,1.0,3.0
NDUFA4,21.0,25.0,28.5,32.0
NDUFA5,41.0,41.0,35.5,48.0
NDUFA6,32.0,39.0,38.0,48.0
NDUFA7,24.0,23.0,18.5,23.0
NDUFA8,9.0,12.0,7.5,13.0
NEB,0.0,0.0,0.0,0.0
NDUFA9,3.0,5.0,6.5,4.0
NDUFA10,25.0,39.0,27.0,36.0
NDUFAB1,17.0,20.0,15.0,26.0
NDUFB1,2.0,4.0,2.5,3.0
NDUFB2,3.0,4.0,4.0,2.0
NDUFB3,4.0,4.0,6.5,5.0
NDUFB4,14.0,22.0,21.0,27.0
NDUFB5,19.0,18.0,13.0,23.0
NDUFB6,2.0,4.0,3.0,2.0
NDUFB7,3.0,4.0,4.5,3.0
NDUFB8,6.0,5.0,4.0,9.0
NDUFB9,27.0,28.0,27.0,18.0
NDUFB10,0.0,1.0,1.0,2.0
NDUFC1,5.0,6.0,7.5,9.0
NDUFC2,39.0,40.0,49.5,62.0
NDUFS1,5.0,12.0,8.5,13.0
NDUFS2,18.0,21.0,20.0,26.0
NDUFS3,10.0,12.0,9.5,11.0
NDUFV1,0.0,0.0,0.0,0.0
NDUFS4,5.0,5.0,3.0,7.0
NDUFS5,16.0,23.0,22.5,19.0
NDUFS6,5.0,3.0,1.5,3.0
NDUFS8,3.0,3.0,1.5,1.0
NDUFV2,3.0,3.0,1.5,2.0
NDUFV3,6.0,8.0,6.0,6.0
DRG1,26.0,28.0,21.5,21.0
NEDD4,20.0,27.0,26.0,23.0
SEPTIN2,138.0,117.0,130.0,139.0
RPL10A,29.0,33.0,21.5,23.0
NEDD8,9.0,9.0,8.0,8.0
NEDD9,52.0,66.0,71.5,99.0
NEFH,0.0,1.0,3.0,1.0
NEK1,3.0,6.0,3.0,8.0
NEK2,10.0,13.0,15.5,18.0
NEK3,36.0,52.0,46.0,46.0
NEO1,0.0,0.0,0.0,0.0
NEU1,13.0,17.0,7.0,15.0
NEUROD2,0.0,0.0,0.0,0.0
NF1,40.0,43.0,48.5,74.0
NF2,9.0,20.0,20.5,19.0
NFATC1,17.0,19.0,13.5,32.0
NFATC2,37.0,43.0,39.0,62.0
NFIA,0.0,0.0,0.5,0.0
NFATC3,156.0,151.0,147.0,176.0
NFE2,0.0,0.0,1.5,2.0
NFE2L1,42.0,40.0,51.5,61.0
NFE2L2,88.0,86.0,88.0,156.0
NFIB,0.0,0.0,0.0,0.0
NFIC,71.0,95.0,97.5,87.0
NFIL3,15.0,16.0,18.0,22.0
NFIX,6.0,8.0,6.5,3.0
NFKB1,14.0,12.0,11.5,11.0
NFKB2,0.0,0.0,0.0,0.0
NFKBIA,135.0,147.0,100.5,202.0
NFKBIB,1.0,0.0,0.0,0.0
NFKBIE,53.0,51.0,20.5,39.0
NFKBIL1,1.0,0.0,0.0,1.0
TONSL,7.0,6.0,7.0,5.0
NFRKB,20.0,19.0,14.5,20.0
NFX1,88.0,100.0,92.5,112.0
NFYA,217.0,242.0,254.5,252.0
NFYB,31.0,39.0,39.5,35.0
NFYC,14.0,12.0,15.5,16.0
NGFR,0.0,0.0,0.0,0.0
NHLH1,0.0,2.0,0.5,0.0
SNU13,61.0,55.0,50.0,47.0
NHS,0.0,0.0,0.5,0.0
NINJ1,8.0,12.0,11.0,6.0
NINJ2,2.0,1.0,2.0,4.0
NIT1,3.0,7.0,4.0,7.0
NKG7,0.0,1.0,0.5,2.0
NKTR,154.0,137.0,165.0,122.0
NNAT,0.0,0.0,0.0,0.0
NMB,2.0,1.0,0.5,0.0
NME1,85.0,75.0,70.5,64.0
NME2,94.0,74.0,79.0,51.0
NME3,3.0,4.0,1.5,1.0
NME4,16.0,21.0,15.5,18.0
NQO2,1.0,2.0,0.0,1.0
NMT1,52.0,65.0,66.5,67.0
NODAL,0.0,0.0,0.0,0.0
NOP2,183.0,197.0,182.0,135.0
NONO,123.0,126.0,151.0,165.0
NOS2,0.0,0.0,0.0,0.0
NOS3,0.0,0.0,0.0,0.0
CNOT2,95.0,95.0,100.5,113.0
CNOT3,1.0,2.0,1.5,2.0
CNOT4,17.0,23.0,32.5,35.0
NOTCH1,7.0,9.0,10.5,22.0
NOTCH2,34.0,50.0,38.0,58.0
NOTCH4,2.0,2.0,3.0,3.0
CCN3,20.0,16.0,6.0,2.0
PNP,231.0,216.0,183.0,172.0
NPAS1,0.0,0.0,0.0,0.0
NPAT,22.0,28.0,35.0,33.0
NPC1,10.0,18.0,10.5,18.0
NPM1,206.0,180.0,201.0,176.0
NPPA,0.0,0.0,0.0,0.0
NPR2,0.0,0.0,0.0,0.0
NPR3,0.0,1.0,0.0,0.0
SLC11A2,71.0,60.0,59.0,70.0
NRAS,137.0,146.0,134.0,204.0
NRCAM,0.0,0.0,0.0,0.0
NRDC,2.0,0.0,1.0,2.0
NRF1,39.0,37.0,34.5,47.0
NRGN,2.0,3.0,1.0,3.0
NRL,0.0,0.0,0.5,0.0
YBX1,115.0,105.0,89.5,85.0
NSF,79.0,73.0,89.5,81.0
NT5E,0.0,0.0,0.0,0.0
NTHL1,0.0,0.0,0.0,0.0
NTRK2,0.0,0.0,0.0,0.0
NTRK3,0.0,0.0,0.0,0.0
NTSR1,3.0,3.0,6.5,10.0
NUCB1,9.0,5.0,8.5,10.0
NUCB2,3.0,3.0,5.5,2.0
NUMA1,26.0,41.0,38.5,39.0
NUP88,19.0,20.0,23.0,15.0
NUP98,61.0,70.0,83.0,74.0
NR4A2,11.0,11.0,25.5,21.0
NVL,8.0,5.0,10.0,8.0
GPR143,0.0,0.0,0.0,0.0
OAS1,0.0,1.0,0.0,3.0
OAS2,8.0,12.0,24.5,30.0
OAT,0.0,1.0,0.5,1.0
TBC1D25,2.0,5.0,3.5,6.0
OAZ1,94.0,88.0,78.0,95.0
OAZ2,8.0,8.0,12.0,17.0
OCRL,24.0,27.0,24.5,19.0
ODC1,79.0,75.0,86.5,72.0
ODF2,10.0,11.0,18.0,15.0
OGDH,8.0,7.0,6.0,9.0
OGG1,2.0,2.0,3.5,6.0
OGN,0.0,0.0,0.0,0.0
OLR1,0.0,0.0,0.0,0.0
OMG,1.0,1.0,0.5,1.0
OPA1,74.0,88.0,71.5,92.0
OPHN1,3.0,2.0,4.0,2.0
OPRK1,0.0,0.0,0.0,0.0
OPRL1,0.0,3.0,0.5,1.0
ORC1,12.0,17.0,11.0,12.0
ORC2,27.0,32.0,41.0,44.0
ORC4,23.0,27.0,26.0,29.0
ORC5,23.0,26.0,20.5,24.0
SLC22A18,0.0,0.0,0.0,0.0
ORM1,0.0,0.0,0.0,0.0
ORM2,0.0,0.0,0.0,0.0
OSBP,51.0,60.0,65.0,69.0
OSM,83.0,87.0,84.5,59.0
CLDN11,0.0,0.0,0.0,0.0
OTX1,1.0,3.0,6.5,6.0
OVGP1,1.0,0.0,0.0,0.0
OXA1L,28.0,29.0,22.5,29.0
OXCT1,70.0,83.0,66.0,68.0
OXTR,4.0,7.0,3.5,5.0
P2RX1,10.0,11.0,11.5,14.0
P2RX4,2.0,2.0,5.0,2.0
P2RX5,1.0,3.0,0.0,0.0
P2RX7,21.0,23.0,10.0,17.0
P2RY1,1.0,0.0,0.0,0.0
P2RY2,103.0,117.0,187.5,44.0
P2RY6,5.0,7.0,5.0,10.0
P2RY11,23.0,36.0,24.5,11.0
P4HA1,86.0,70.0,75.0,121.0
P4HB,190.0,187.0,169.0,111.0
PA2G4,210.0,230.0,232.5,161.0
PEBP1,96.0,66.0,80.0,73.0
PABPC3,1.0,1.0,0.0,2.0
FURIN,9.0,7.0,6.5,13.0
PCSK6,0.0,0.0,0.0,0.0
PAFAH1B1,163.0,148.0,151.5,189.0
PAFAH1B2,178.0,198.0,196.0,200.0
PAFAH1B3,0.0,0.0,1.0,0.0
PAFAH2,23.0,17.0,12.0,26.0
PRDX1,57.0,64.0,44.5,52.0
SERPINE1,2.0,6.0,6.5,29.0
PAK1,27.0,42.0,34.5,47.0
PAK2,113.0,119.0,139.0,126.0
PAK3,1.0,0.0,0.0,0.0
PALM,0.0,0.0,0.0,0.0
PAM,2.0,2.0,3.5,5.0
PARN,21.0,30.0,28.5,34.0
PAX5,0.0,0.0,0.5,2.0
PAX6,0.0,0.0,0.0,0.0
PDCL,27.0,26.0,36.5,42.0
PBX1,0.0,0.0,0.0,0.0
PBX2,21.0,21.0,22.0,21.0
PBX3,94.0,103.0,115.0,105.0
PC,0.0,0.0,0.0,0.0
PCBD1,7.0,6.0,4.5,9.0
PCBP1,57.0,68.0,65.5,63.0
PCBP2,33.0,31.0,38.0,37.0
PCCA,3.0,5.0,2.5,6.0
PCCB,3.0,4.0,3.5,5.0
PCDHGC3,8.0,12.0,25.0,24.0
PCDH7,0.0,0.0,0.0,0.0
PCDH9,0.0,0.0,0.0,0.0
PCK2,7.0,10.0,11.5,6.0
PCM1,20.0,23.0,30.5,30.0
PCMT1,20.0,19.0,17.5,23.0
PCNA,101.0,93.0,118.5,162.0
PCNT,15.0,16.0,6.5,22.0
PCOLCE,0.0,0.0,0.0,0.0
CHMP1A,20.0,18.0,15.5,24.0
PCSK5,0.0,0.0,0.0,0.0
CDK16,12.0,15.0,10.5,13.0
CDK17,23.0,23.0,26.0,29.0
CDK18,2.0,2.0,2.0,1.0
PCYT1A,8.0,12.0,10.0,18.0
PDC,0.0,0.0,0.0,0.0
PDCD2,210.0,275.0,301.5,227.0
PDE1C,0.0,0.0,0.0,0.0
PDE3A,0.0,0.0,0.0,0.0
PDE3B,95.0,77.0,114.0,107.0
PDE4A,6.0,5.0,4.5,2.0
PDE4B,3.0,1.0,0.0,0.0
PDE4C,0.0,0.0,0.0,0.0
PDE4D,23.0,15.0,18.5,16.0
PDE6A,0.0,0.0,0.0,0.0
PDE6D,12.0,4.0,13.0,13.0
PDE6G,0.0,0.0,0.0,0.0
PDE7A,145.0,184.0,243.0,224.0
PDE8A,2.0,2.0,4.0,4.0
PDE9A,0.0,0.0,0.0,0.0
PDE1B,9.0,8.0,10.5,18.0
PDGFA,28.0,33.0,23.5,41.0
PDGFB,0.0,0.0,0.0,0.0
PDE6B,0.0,0.0,0.0,0.0
PDGFRB,0.0,0.0,0.0,0.0
PDHA1,11.0,15.0,13.5,7.0
PDHB,52.0,55.0,45.5,62.0
PDK1,50.0,60.0,64.0,79.0
PDK2,2.0,1.0,1.0,0.0
PDK3,12.0,6.0,17.0,23.0
ENPP2,59.0,62.0,24.5,42.0
PDPK1,19.0,23.0,29.5,51.0
SLC26A4,0.0,0.0,0.0,0.0
PDZK1,0.0,0.0,0.0,0.0
PECAM1,19.0,22.0,15.0,16.0
SERPINF1,0.0,0.0,0.5,2.0
PEG3,0.0,1.0,1.5,2.0
PEPD,3.0,3.0,2.0,1.0
PER1,8.0,8.0,7.0,4.0
GATB,4.0,5.0,1.5,4.0
PEX1,0.0,1.0,1.5,2.0
PEX6,22.0,21.0,25.5,20.0
PEX7,3.0,4.0,3.0,5.0
PEX10,12.0,16.0,9.0,12.0
PEX12,8.0,4.0,8.0,16.0
PEX13,30.0,33.0,41.0,40.0
PEX14,4.0,4.0,1.5,2.0
PFAS,9.0,12.0,13.0,11.0
CFP,0.0,0.0,0.0,0.0
PFDN1,48.0,43.0,46.5,64.0
PFDN2,32.0,23.0,19.5,27.0
PFDN4,3.0,4.0,5.5,4.0
PFDN5,29.0,32.0,20.0,25.0
ATP8B1,0.0,0.0,0.0,0.0
PFKFB1,0.0,0.0,0.0,0.0
PFKFB2,0.0,0.0,0.0,0.0
PFKFB3,15.0,14.0,13.0,33.0
PFKFB4,19.0,20.0,16.0,25.0
PFKL,0.0,0.0,1.0,0.0
VIT,0.0,1.0,0.0,0.0
PFKM,0.0,0.0,0.0,0.0
PFKP,5.0,4.0,5.5,6.0
PFN1,132.0,130.0,130.5,160.0
PFN2,0.0,0.0,0.0,0.0
CDK14,1.0,0.0,1.5,0.0
PGAM1,85.0,86.0,86.0,106.0
PGAM2,0.0,0.0,0.0,0.0
PGD,31.0,36.0,38.0,57.0
PGF,0.0,0.0,0.0,0.0
PGGT1B,14.0,18.0,22.0,38.0
PGK1,68.0,64.0,73.0,73.0
PGM1,0.0,1.0,1.0,2.0
PGM3,33.0,52.0,49.0,61.0
PHB,14.0,17.0,15.5,13.0
SLC25A3,72.0,58.0,59.5,63.0
PHEX,0.0,0.0,0.0,0.0
PHF1,4.0,6.0,4.0,4.0
PHF2,10.0,15.0,15.5,22.0
PHKA2,4.0,4.0,5.5,6.0
PHKB,19.0,19.0,15.0,14.0
PHKG1,7.0,4.0,5.5,7.0
PHKG2,7.0,9.0,6.5,8.0
PHYH,5.0,5.0,10.5,5.0
SERPINA1,0.0,1.0,0.0,0.0
SERPINB6,0.0,0.0,0.0,0.0
SERPINE2,0.0,0.0,1.0,1.0
SERPINB8,67.0,91.0,91.5,60.0
SERPINB10,0.0,0.0,0.0,0.0
SERPINI1,0.0,0.0,0.0,0.0
SERPINI2,0.0,0.0,0.0,0.0
PIGA,34.0,43.0,60.5,63.0
PIGC,19.0,22.0,18.0,24.0
PIGF,8.0,8.0,8.0,10.0
PIGH,19.0,22.0,13.5,16.0
PIGR,0.0,0.0,0.0,0.0
PIK3C2A,29.0,42.0,55.5,62.0
PIK3C2B,4.0,9.0,5.0,10.0
PIK3C3,6.0,7.0,3.0,6.0
PIK3CA,8.0,12.0,11.0,10.0
PIK3CB,42.0,31.0,35.0,37.0
PIM1,165.0,158.0,172.0,424.0
PIK3CD,45.0,50.0,67.5,61.0
PIK3CG,22.0,50.0,50.5,89.0
PIK3R1,142.0,162.0,176.5,157.0
PIK3R2,10.0,16.0,6.0,11.0
PI4KA,1.0,1.0,1.5,2.0
PI4KB,17.0,21.0,17.0,19.0
PIN1,8.0,9.0,8.0,9.0
PIN1P1,0.0,0.0,0.0,0.0
PIN4,5.0,8.0,7.0,5.0
PIP4K2A,43.0,79.0,73.5,101.0
PITPNA,15.0,18.0,10.5,20.0
PITX1,89.0,87.0,66.5,76.0
PITX2,3.0,3.0,6.0,4.0
PKD1,6.0,5.0,6.5,1.0
PKD2,15.0,18.0,22.0,21.0
PKLR,0.0,0.0,0.0,0.0
PKM,67.0,72.0,63.0,81.0
PKNOX1,27.0,37.0,40.5,47.0
PLA2G4A,7.0,9.0,10.0,16.0
PLAG1,11.0,12.0,19.5,23.0
PLAGL1,3.0,5.0,2.0,6.0
PLAGL2,74.0,116.0,114.0,98.0
PLAT,0.0,0.0,0.0,0.0
PLAU,100.0,93.0,97.0,45.0
PLAUR,53.0,51.0,56.0,75.0
PLCB2,9.0,7.0,6.0,12.0
PLCB3,1.0,2.0,1.5,3.0
PLCB4,0.0,0.0,0.0,0.0
PLCD1,2.0,2.0,2.5,4.0
PLCG1,2.0,3.0,2.0,2.0
PLCG2,32.0,40.0,54.0,95.0
PLD1,14.0,16.0,8.5,10.0
PLD2,0.0,0.0,0.5,2.0
PLEC,8.0,11.0,11.5,24.0
PLEK,350.0,351.0,355.5,344.0
PLGLB2,0.0,1.0,0.0,0.0
PLGLB1,0.0,1.0,0.0,0.0
SERPINF2,0.0,0.0,0.0,0.0
PLIN1,0.0,0.0,0.0,0.0
PLK1,5.0,4.0,3.5,7.0
PLOD1,10.0,13.0,12.0,18.0
PLP1,0.0,0.0,0.0,1.0
PLP2,56.0,63.0,61.0,73.0
PLRG1,14.0,17.0,16.5,27.0
PLS1,0.0,1.0,0.5,2.0
PLSCR1,2.0,3.0,3.0,6.0
PLTP,0.0,0.0,0.0,0.0
PLXNA1,4.0,0.0,5.0,2.0
PLXNB1,1.0,0.0,0.0,1.0
PMAIP1,349.0,390.0,402.5,551.0
PMCH,0.0,0.0,0.0,0.0
PNOC,0.0,0.0,0.0,0.0
PML,5.0,11.0,9.5,13.0
PMM1,3.0,1.0,1.5,0.0
PMM2,31.0,40.0,36.5,36.0
PMP22,23.0,34.0,20.0,53.0
PMS1,6.0,2.0,3.5,8.0
5379,17.0,17.0,21.5,15.0
5380,2.0,1.0,2.0,1.0
PMS2P4,1.0,3.0,4.5,3.0
PMS2P3,17.0,17.0,11.0,17.0
EXOSC9,16.0,10.0,12.0,13.0
EXOSC10,0.0,3.0,1.5,0.0
PMS2,33.0,37.0,53.5,47.0
PNN,214.0,201.0,198.0,198.0
UBL3,45.0,53.0,65.5,61.0
SEPTIN5,0.0,0.0,0.0,0.0
SEPTIN4,0.0,0.0,0.0,0.0
PODXL,5.0,14.0,5.5,1.0
POLA1,22.0,25.0,30.5,29.0
POLB,3.0,6.0,2.5,3.0
POLD1,0.0,0.0,1.0,1.0
POLD2,0.0,1.0,0.0,0.0
POLE,14.0,11.0,10.0,20.0
POLE2,1.0,0.0,0.0,1.0
POLG,22.0,17.0,19.5,20.0
POLH,21.0,31.0,37.5,45.0
POLR2A,9.0,8.0,9.0,6.0
POLR2B,7.0,8.0,9.0,7.0
POLR2C,66.0,61.0,64.5,61.0
POLR2D,102.0,104.0,113.0,88.0
POLR2E,35.0,39.0,28.5,28.0
POLR2F,3.0,7.0,6.0,4.0
POLR2G,4.0,5.0,3.0,6.0
POLR2H,34.0,26.0,27.0,16.0
POLR2I,0.0,2.0,0.5,1.0
POLR2J,14.0,7.0,13.5,11.0
POLR2K,50.0,51.0,57.5,63.0
POLR2L,5.0,5.0,3.0,7.0
POLRMT,0.0,0.0,0.0,0.0
PON2,0.0,2.0,2.5,2.0
POR,2.0,0.0,0.5,0.0
POU2F1,81.0,93.0,112.0,118.0
POU2F2,30.0,41.0,37.5,66.0
POU3F1,0.0,0.0,0.0,0.0
POU3F2,0.0,0.0,0.0,0.0
POU5F1,0.0,0.0,0.0,0.0
POU6F1,1.0,3.0,1.0,0.0
PPA1,18.0,11.0,12.5,9.0
PPARA,20.0,22.0,41.0,27.0
PPARD,7.0,14.0,9.5,22.0
MED1,142.0,154.0,164.0,207.0
PPAT,100.0,109.0,112.0,106.0
CTSA,2.0,4.0,0.0,3.0
PPIA,126.0,139.0,112.5,121.0
PPIB,104.0,113.0,77.5,70.0
PPID,8.0,11.0,13.5,11.0
PPM1A,42.0,57.0,66.0,64.0
PPM1B,34.0,40.0,31.5,43.0
PPM1G,31.0,34.0,34.0,30.0
PPOX,0.0,0.0,0.0,0.0
PPP1CA,26.0,18.0,13.5,19.0
PPP1CB,147.0,132.0,139.5,184.0
PPP1CC,209.0,182.0,208.0,219.0
PPP1R2,51.0,47.0,63.0,82.0
PPP1R3A,0.0,0.0,10.0,8.0
PPP1R3D,17.0,22.0,23.0,19.0
PPP1R7,3.0,7.0,3.5,9.0
PPP1R8,101.0,109.0,104.0,152.0
PPP1R10,86.0,102.0,105.0,127.0
PPP2CA,136.0,195.0,187.5,213.0
PPP2CB,12.0,11.0,21.5,20.0
PPP2R1A,17.0,12.0,16.5,19.0
PPP2R1B,15.0,24.0,33.0,26.0
PPP2R2A,122.0,121.0,132.5,169.0
PPP2R2B,0.0,0.0,0.0,0.0
PPP2R2C,0.0,0.0,0.0,0.0
PPP2R3A,0.0,0.0,0.0,0.0
PTPA,14.0,17.0,11.5,25.0
PPP2R5A,34.0,43.0,43.0,62.0
PPP2R5B,1.0,1.0,0.5,0.0
PPP2R5C,42.0,39.0,54.0,50.0
PPP2R5D,6.0,10.0,11.0,11.0
PPP2R5E,59.0,64.0,86.0,91.0
PPP3CA,37.0,34.0,42.5,74.0
PPP4C,10.0,10.0,7.0,6.0
PPP3CB,9.0,10.0,13.5,22.0
PPP3CC,8.0,14.0,17.5,20.0
PPP3R1,162.0,148.0,174.5,220.0
PPP5C,7.0,6.0,2.0,6.0
PPP6C,35.0,41.0,38.5,60.0
PPT1,97.0,96.0,97.5,103.0
PRCC,23.0,24.0,27.5,23.0
PRCP,2.0,4.0,3.5,5.0
PREP,19.0,18.0,16.5,21.0
PRF1,0.0,0.0,0.0,0.0
SRGN,393.0,413.0,405.5,348.0
PRH1,0.0,0.0,1.0,1.0
PRH2,0.0,0.0,0.0,0.0
PRIM1,4.0,6.0,6.5,5.0
PRIM2,12.0,21.0,12.0,24.0
PRKAA1,45.0,44.0,44.0,50.0
PRKAB1,44.0,47.0,47.0,53.0
PRKAB2,48.0,49.0,57.5,68.0
PRKACA,5.0,5.0,4.5,11.0
PRKACB,30.0,38.0,24.5,47.0
PKIB,58.0,51.0,14.5,74.0
PRKAG1,23.0,32.0,25.5,31.0
PRKAR1A,64.0,50.0,40.5,81.0
PRKAR1B,6.0,3.0,8.5,2.0
PRKAR2A,51.0,50.0,61.5,68.0
PRKAR2B,1.0,3.0,3.0,7.0
PRKCA,11.0,17.0,10.5,20.0
PRKCB,46.0,54.0,50.5,58.0
PRKCD,16.0,17.0,13.5,33.0
PRKCE,6.0,7.0,9.5,14.0
PRKCI,13.0,14.0,13.0,22.0
PKN1,0.0,0.0,0.0,0.0
PKN2,61.0,59.0,60.5,92.0
PRKCQ,11.0,13.0,9.0,13.0
PRKCSH,8.0,9.0,8.0,13.0
PRKCZ,0.0,0.0,0.0,0.0
PRKDC,111.0,109.0,151.5,111.0
MAPK1,61.0,85.0,93.5,120.0
MAPK3,1.0,0.0,2.0,0.0
MAPK6,114.0,108.0,123.0,146.0
MAPK7,0.0,0.0,1.0,1.0
MAPK8,39.0,43.0,54.5,57.0
MAPK11,2.0,2.0,1.5,3.0
MAPK9,20.0,26.0,25.0,22.0
MAPK13,0.0,0.0,0.0,1.0
MAP2K1,15.0,10.0,15.5,22.0
MAP2K2,6.0,4.0,2.5,3.0
MAP2K3,13.0,12.0,12.0,14.0
MAP2K5,1.0,2.0,1.5,1.0
MAP2K6,1.0,2.0,0.0,0.0
MAP2K7,36.0,33.0,32.0,25.0
EIF2AK2,3.0,4.0,3.0,11.0
