,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
UBE2E2,2.0,0.0,0.3333333333333333,0.0,1.0
UBE2G1,27.0,12.666666666666666,19.0,13.5,18.333333333333332
UBE2G2,59.666666666666664,34.333333333333336,50.666666666666664,15.0,57.5
UBE2H,28.666666666666668,10.0,10.666666666666666,19.5,16.5
UBE2I,31.666666666666668,23.666666666666668,40.0,6.0,35.166666666666664
UBE2L3,46.0,22.333333333333332,33.0,9.5,38.0
UBE2N,31.333333333333332,7.666666666666667,24.666666666666668,6.0,15.833333333333334
UBE2V1,18.0,10.666666666666666,15.333333333333334,2.0,15.0
UBE2V2,79.0,37.666666666666664,44.0,5.5,86.83333333333333
UBE3A,50.0,13.333333333333334,20.0,6.0,19.5
SUMO1,23.0,7.333333333333333,10.666666666666666,2.5,15.0
UBP1,35.0,3.3333333333333335,24.0,5.0,17.0
UBTF,235.66666666666666,46.666666666666664,136.33333333333334,31.5,85.66666666666667
UCHL3,14.0,2.0,1.6666666666666667,1.0,2.8333333333333335
UCN,1.0,3.0,1.6666666666666667,0.0,4.5
UCP2,4.666666666666667,0.0,3.3333333333333335,0.5,3.8333333333333335
UCP3,8.666666666666666,11.0,11.0,2.0,9.833333333333334
UFD1,8.333333333333334,7.333333333333333,3.0,0.5,7.5
SLC35A2,40.333333333333336,19.666666666666668,22.666666666666668,1.5,30.833333333333332
UGCG,36.333333333333336,3.6666666666666665,10.666666666666666,0.0,21.5
UGDH,1.0,2.3333333333333335,2.0,0.0,1.1666666666666667
UGP2,11.666666666666666,3.0,6.666666666666667,1.5,5.5
UCK2,34.0,17.666666666666668,35.0,3.0,20.666666666666668
UMPS,38.666666666666664,3.6666666666666665,23.0,1.5,14.666666666666666
UNG,31.333333333333332,15.0,22.333333333333332,2.5,18.666666666666668
USP4,2.6666666666666665,8.666666666666666,8.666666666666666,3.0,7.333333333333333
NR1H2,3.3333333333333335,2.3333333333333335,3.0,0.0,2.1666666666666665
UQCRB,303.6666666666667,63.333333333333336,130.66666666666666,13.0,141.0
UQCRC1,2.6666666666666665,1.0,9.0,0.0,1.0
UQCRC2,27.666666666666668,5.666666666666667,7.666666666666667,8.0,15.166666666666666
UQCRFS1,71.0,34.666666666666664,74.0,3.0,63.333333333333336
UQCRH,62.666666666666664,16.666666666666668,59.333333333333336,10.0,33.166666666666664
UROD,2.3333333333333335,0.0,2.3333333333333335,0.0,0.5
UROS,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,2.0
USF2,26.333333333333332,1.3333333333333333,15.333333333333334,4.0,3.8333333333333335
USP1,80.33333333333333,25.666666666666668,44.666666666666664,5.0,43.666666666666664
UTRN,4.0,3.3333333333333335,4.333333333333333,0.5,6.0
KDM6A,5.333333333333333,3.0,3.0,5.0,7.333333333333333
UTY,22.666666666666668,1.6666666666666667,3.0,0.5,7.5
UVRAG,17.0,31.333333333333332,15.0,17.0,31.666666666666668
VARS1,2.0,1.0,3.3333333333333335,0.0,1.5
VASP,22.333333333333332,2.6666666666666665,9.666666666666666,3.5,19.333333333333332
VAV1,16.666666666666668,8.666666666666666,20.666666666666668,8.0,11.333333333333334
VAV2,8.0,1.0,3.0,3.5,10.5
VBP1,15.0,5.333333333333333,11.666666666666666,0.0,5.666666666666667
VCL,12.333333333333334,3.6666666666666665,9.666666666666666,9.5,11.333333333333334
VCP,70.66666666666667,20.333333333333332,46.666666666666664,5.5,60.333333333333336
VDAC1,15.333333333333334,4.333333333333333,11.333333333333334,6.0,11.666666666666666
VDAC2,35.666666666666664,6.666666666666667,16.333333333333332,0.0,15.833333333333334
VDAC3,64.0,7.666666666666667,41.333333333333336,2.0,26.0
VDR,8.666666666666666,7.333333333333333,8.0,0.0,9.0
VEGFA,42.666666666666664,5.0,9.0,1.5,14.666666666666666
VEGFB,1.0,0.0,0.0,0.0,0.0
VGF,0.0,0.0,0.0,0.0,0.16666666666666666
VHL,41.0,8.666666666666666,48.0,0.0,31.0
EZR,42.0,17.333333333333332,20.666666666666668,7.0,20.166666666666668
VIM,48.333333333333336,8.0,25.0,4.0,36.833333333333336
VLDLR,13.0,2.6666666666666665,10.0,3.5,8.666666666666666
BEST1,0.6666666666666666,0.0,0.0,0.0,0.0
TRPV1,1.6666666666666667,0.0,0.0,0.5,0.16666666666666666
VRK1,17.666666666666668,6.0,18.333333333333332,8.5,8.166666666666666
VRK2,3.6666666666666665,0.0,0.6666666666666666,0.0,1.5
WARS1,8.666666666666666,3.6666666666666665,4.0,8.0,4.0
WAS,7.0,0.3333333333333333,7.666666666666667,6.0,4.0
WIPF1,10.333333333333334,2.3333333333333335,5.666666666666667,3.5,3.8333333333333335
EIF4H,19.666666666666668,13.333333333333334,5.333333333333333,3.0,20.5
CLIP2,0.0,0.0,0.0,0.0,0.16666666666666666
LAT2,30.0,5.0,22.666666666666668,11.5,10.833333333333334
CORO2A,37.0,4.666666666666667,24.333333333333332,13.5,7.5
WEE1,31.333333333333332,10.0,16.0,5.5,20.5
WFS1,0.3333333333333333,0.0,0.0,0.0,0.0
NSD2,87.66666666666667,40.0,65.66666666666667,29.0,53.5
NELFA,42.0,15.333333333333334,21.333333333333332,4.5,27.166666666666668
WNT6,0.6666666666666666,0.0,0.0,0.5,0.6666666666666666
WNT7B,3.6666666666666665,0.0,2.0,0.0,0.6666666666666666
WNT10B,11.333333333333334,0.0,13.333333333333334,0.0,1.1666666666666667
GET1,1.6666666666666667,0.0,1.3333333333333333,0.0,0.6666666666666666
WRN,2.3333333333333335,1.0,4.666666666666667,0.0,2.5
WT1,124.66666666666667,16.0,54.666666666666664,18.5,40.166666666666664
XBP1,292.3333333333333,78.0,187.0,21.0,139.0
XK,5.333333333333333,2.3333333333333335,3.6666666666666665,0.0,2.8333333333333335
XPA,11.0,0.0,7.666666666666667,0.0,2.5
XPC,12.0,1.6666666666666667,3.0,3.0,6.0
XPNPEP1,23.333333333333332,2.6666666666666665,21.0,6.5,7.5
XPO1,51.333333333333336,17.333333333333332,21.666666666666668,12.5,27.5
XRCC1,1.3333333333333333,0.0,1.6666666666666667,0.0,0.0
XRCC2,8.333333333333334,2.3333333333333335,7.666666666666667,0.5,2.1666666666666665
XRCC3,0.0,0.0,0.0,1.0,0.0
XRCC4,2.0,1.0,2.0,0.5,2.3333333333333335
XRCC5,59.666666666666664,19.666666666666668,36.0,20.0,34.666666666666664
YES1,27.333333333333332,2.0,9.0,4.0,5.666666666666667
YY1,96.0,23.0,48.666666666666664,11.5,41.5
YWHAB,236.0,115.33333333333333,177.66666666666666,6.0,168.83333333333334
YWHAE,86.33333333333333,28.333333333333332,35.0,19.5,56.0
YWHAG,135.33333333333334,33.666666666666664,87.66666666666667,9.5,55.5
YWHAH,60.333333333333336,11.0,37.0,4.0,36.166666666666664
YWHAZ,93.0,50.333333333333336,83.0,19.5,81.0
SF1,67.33333333333333,24.333333333333332,52.333333333333336,12.0,44.166666666666664
ZFP36,40.0,11.666666666666666,17.333333333333332,9.0,66.16666666666667
ZBTB14,14.333333333333334,0.0,2.6666666666666665,0.0,3.0
ZFPL1,2.6666666666666665,0.0,1.0,0.0,1.6666666666666667
ZFX,38.0,11.666666666666666,16.0,10.5,13.833333333333334
ZFY,16.333333333333332,4.333333333333333,4.666666666666667,2.5,5.333333333333333
ZIC2,0.0,0.0,1.0,1.5,1.1666666666666667
ZNF2,2.0,0.3333333333333333,0.0,0.0,2.8333333333333335
ZNF3,32.333333333333336,7.0,35.666666666666664,0.0,15.0
ZNF7,8.666666666666666,5.0,5.333333333333333,1.5,6.833333333333333
ZNF8,0.0,0.0,0.6666666666666666,0.0,0.5
CNBP,261.0,81.0,182.0,12.5,123.0
ZNF10,1.6666666666666667,0.0,3.6666666666666665,0.0,2.0
ZNF12,66.0,19.666666666666668,37.0,4.0,29.333333333333332
ZNF708,43.0,6.0,24.0,13.0,17.666666666666668
ZNF16,103.33333333333333,34.666666666666664,97.66666666666667,6.5,51.666666666666664
ZNF17,10.333333333333334,0.0,6.666666666666667,0.0,5.833333333333333
ZNF18,16.0,5.0,11.666666666666666,1.0,9.333333333333334
ZNF20,3.0,1.0,0.3333333333333333,0.0,2.3333333333333335
ZNF182,37.333333333333336,2.6666666666666665,12.666666666666666,0.0,13.5
ZNF22,113.33333333333333,23.0,55.666666666666664,2.5,43.0
ZNF23,8.0,8.333333333333334,3.3333333333333335,0.5,11.0
ZNF24,79.0,18.333333333333332,47.333333333333336,8.0,41.666666666666664
ZNF26,5.333333333333333,0.0,1.6666666666666667,0.0,0.5
ZNF28,7.666666666666667,0.0,0.3333333333333333,0.0,4.0
ZSCAN20,3.0,0.0,0.0,0.0,0.16666666666666666
ZNF32,4.666666666666667,2.6666666666666665,3.3333333333333335,0.0,1.3333333333333333
ZNF33A,58.666666666666664,10.666666666666666,27.666666666666668,13.5,22.333333333333332
ZNF33B,34.0,11.333333333333334,18.0,5.0,22.5
ZKSCAN1,122.33333333333333,89.66666666666667,97.33333333333333,16.0,133.0
ZNF37A,44.666666666666664,6.333333333333333,24.666666666666668,5.5,12.0
ZSCAN21,1.0,1.3333333333333333,0.0,0.0,1.6666666666666667
ZNF41,1.6666666666666667,2.0,0.0,0.0,1.0
MZF1,5.333333333333333,0.0,0.0,0.0,0.16666666666666666
ZNF45,5.333333333333333,0.6666666666666666,2.0,0.0,3.3333333333333335
ZNF69,5.666666666666667,0.0,1.0,0.0,0.8333333333333334
ZNF70,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666
ZNF74,3.6666666666666665,0.0,1.0,0.0,0.16666666666666666
ZNF75D,1.3333333333333333,0.0,1.0,1.5,0.0
ZNF75A,29.0,6.0,7.666666666666667,0.5,12.666666666666666
ZNF76,18.333333333333332,2.3333333333333335,7.0,1.0,9.5
ZNF79,2.6666666666666665,0.0,0.0,0.0,0.8333333333333334
ZNF84,11.666666666666666,2.3333333333333335,6.333333333333333,3.5,6.333333333333333
ZNF222,2.6666666666666665,1.3333333333333333,1.0,0.0,2.1666666666666665
ZNF124,34.666666666666664,8.333333333333334,16.333333333333332,3.5,27.333333333333332
ZNF131,44.666666666666664,19.333333333333332,22.0,13.0,44.5
ZNF133,2.6666666666666665,0.6666666666666666,0.0,2.5,2.3333333333333335
ZNF134,26.333333333333332,5.333333333333333,15.333333333333334,6.0,13.166666666666666
ZNF136,9.333333333333334,3.0,7.666666666666667,2.5,8.166666666666666
ZNF138,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
ZNF140,56.333333333333336,20.0,18.333333333333332,12.0,26.5
ZNF142,14.0,0.3333333333333333,13.0,0.0,2.3333333333333335
ZNF143,22.333333333333332,6.333333333333333,8.0,2.5,10.666666666666666
PCGF2,0.0,0.0,0.0,0.0,0.16666666666666666
ZBTB16,7.333333333333333,5.0,7.333333333333333,5.5,8.333333333333334
ZNF146,101.66666666666667,23.666666666666668,54.666666666666664,17.0,46.333333333333336
TRIM25,144.0,47.0,64.33333333333333,34.5,91.0
ZNF148,81.33333333333333,47.666666666666664,71.33333333333333,58.5,46.5
ZBTB17,7.333333333333333,3.0,5.0,0.0,5.666666666666667
ZNF155,4.0,0.3333333333333333,1.3333333333333333,0.0,1.1666666666666667
VEZF1,37.333333333333336,12.666666666666666,15.333333333333334,1.0,27.5
TRIM26,22.666666666666668,6.666666666666667,21.0,3.5,14.333333333333334
ZNF174,2.0,0.0,1.6666666666666667,0.0,0.8333333333333334
ZNF175,9.333333333333334,4.333333333333333,5.666666666666667,0.0,3.1666666666666665
ZNF177,1.0,0.3333333333333333,0.0,0.0,0.16666666666666666
ZNF180,30.333333333333332,13.666666666666666,13.0,2.0,29.0
RNF113A,21.333333333333332,16.333333333333332,14.666666666666666,0.0,19.833333333333332
ZNF184,10.0,1.6666666666666667,4.666666666666667,0.0,8.0
ZNF185,5.333333333333333,5.666666666666667,3.3333333333333335,2.5,5.333333333333333
ZSCAN26,3.6666666666666665,0.0,3.3333333333333335,0.0,1.3333333333333333
ZNF189,6.666666666666667,0.0,0.0,0.0,1.5
ZKSCAN8,15.0,6.0,12.0,2.0,12.666666666666666
ZSCAN9,25.333333333333332,5.0,20.0,1.0,13.166666666666666
ZNF195,41.0,5.333333333333333,16.666666666666668,1.0,16.333333333333332
ZMYM2,31.666666666666668,15.333333333333334,46.0,21.5,26.666666666666668
ZNF200,15.333333333333334,2.3333333333333335,5.666666666666667,0.0,8.833333333333334
ZNF202,8.0,6.666666666666667,0.6666666666666666,3.0,10.166666666666666
ZNF205,1.0,0.0,0.0,0.0,0.3333333333333333
ZNF207,63.333333333333336,2.6666666666666665,21.666666666666668,2.5,10.833333333333334
ZNF213,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
ZNF215,2.3333333333333335,0.0,0.0,0.0,0.0
ZFAND5,35.666666666666664,18.666666666666668,39.666666666666664,2.0,47.333333333333336
ZNF217,55.333333333333336,13.333333333333334,41.666666666666664,9.0,26.333333333333332
ZNF224,3.6666666666666665,1.3333333333333333,2.0,0.0,2.8333333333333335
ZNF225,8.0,0.0,6.333333333333333,0.5,2.3333333333333335
ZNF226,14.333333333333334,1.0,6.0,0.0,3.5
ZNF227,31.666666666666668,0.6666666666666666,17.333333333333332,10.0,7.5
ZNF230,15.0,0.6666666666666666,5.0,0.5,8.166666666666666
ZNF232,2.0,2.3333333333333335,0.0,0.0,2.1666666666666665
ZNF236,8.333333333333334,2.0,6.333333333333333,1.0,5.666666666666667
SLC30A1,6.0,1.6666666666666667,5.333333333333333,0.0,2.8333333333333335
ZYX,5.333333333333333,3.6666666666666665,3.0,1.5,2.6666666666666665
LUZP1,4.333333333333333,2.6666666666666665,3.6666666666666665,2.0,3.3333333333333335
PRDM2,18.333333333333332,5.666666666666667,3.0,0.0,17.5
PTP4A1,214.66666666666666,33.0,107.66666666666667,18.5,89.16666666666667
LRP8,309.0,112.33333333333333,158.33333333333334,74.0,151.0
LAPTM5,28.0,4.666666666666667,8.666666666666666,0.5,7.833333333333333
CSDE1,551.0,175.0,302.0,79.0,282.1666666666667
EVI5,13.333333333333334,19.0,12.666666666666666,0.0,14.333333333333334
DAP3,9.666666666666666,4.0,9.333333333333334,5.0,12.166666666666666
BTG2,8.333333333333334,0.6666666666666666,7.0,0.0,8.0
ALMS1,0.0,0.0,0.0,0.0,0.3333333333333333
MOGS,5.333333333333333,2.0,1.6666666666666667,0.0,5.666666666666667
RNF103,9.666666666666666,0.3333333333333333,2.0,4.5,8.0
TUBA1A,20.666666666666668,2.0,6.666666666666667,0.0,12.833333333333334
CXCR4,418.6666666666667,24.666666666666668,258.6666666666667,10.0,122.5
FZD5,19.0,0.0,4.666666666666667,0.0,4.666666666666667
BRPF1,102.66666666666667,49.0,82.66666666666667,15.5,67.16666666666667
IFRD2,55.333333333333336,6.0,53.666666666666664,1.5,17.833333333333332
MAPKAPK3,6.333333333333333,2.3333333333333335,4.0,0.0,3.3333333333333335
SLMAP,3.3333333333333335,0.0,3.6666666666666665,0.0,3.3333333333333335
MANF,18.333333333333332,4.0,6.333333333333333,0.0,20.0
USP7,112.66666666666667,75.33333333333333,89.33333333333333,51.5,97.5
RAB7A,31.666666666666668,7.666666666666667,19.333333333333332,11.0,16.333333333333332
SLBP,30.666666666666668,5.333333333333333,19.0,5.0,26.833333333333332
ST8SIA4,28.0,4.0,6.0,5.0,6.166666666666667
REEP5,21.666666666666668,4.0,6.666666666666667,2.5,7.0
DEK,19.0,6.666666666666667,8.666666666666666,2.0,14.833333333333334
ALDH5A1,8.666666666666666,1.0,6.333333333333333,0.0,3.8333333333333335
PRRC2A,6.333333333333333,7.0,6.666666666666667,2.0,10.0
BAG6,10.666666666666666,3.6666666666666665,12.666666666666666,1.0,7.666666666666667
GPANK1,42.666666666666664,3.6666666666666665,8.666666666666666,0.5,10.5
DDX39B,25.666666666666668,12.0,19.666666666666668,11.5,21.166666666666668
ABHD16A,22.0,13.0,17.0,0.5,24.166666666666668
SLC39A7,28.666666666666668,9.0,24.0,4.0,18.0
HSD17B8,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0
NELFE,2.6666666666666665,0.0,0.6666666666666666,0.0,1.8333333333333333
LST1,12.666666666666666,1.6666666666666667,14.666666666666666,0.5,3.5
TFEB,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
EPM2A,0.0,0.0,2.3333333333333335,0.5,0.5
AIMP2,37.666666666666664,26.0,37.0,8.0,40.5
MAFK,20.333333333333332,6.0,19.333333333333332,4.5,13.333333333333334
FZD3,74.33333333333333,25.0,88.66666666666667,50.0,55.5
MTERF1,6.0,0.0,3.0,0.0,3.5
SEM1,16.0,2.3333333333333335,10.0,1.5,5.333333333333333
ST7,2.3333333333333335,3.3333333333333335,0.0,0.0,3.6666666666666665
ZNF212,68.0,34.333333333333336,60.333333333333336,2.0,45.166666666666664
UBXN8,35.666666666666664,11.0,11.333333333333334,2.5,13.5
KAT6A,170.0,115.66666666666667,134.66666666666666,78.5,132.66666666666666
BRD3,200.33333333333334,120.0,159.33333333333334,35.0,190.66666666666666
NUP214,30.666666666666668,23.333333333333332,25.333333333333332,8.0,23.666666666666668
STAM,5.333333333333333,0.0,3.6666666666666665,0.0,1.5
MLLT10,19.333333333333332,8.333333333333334,12.333333333333334,10.0,12.833333333333334
CUBN,0.0,1.0,0.0,0.0,1.1666666666666667
CCDC6,25.333333333333332,8.333333333333334,18.666666666666668,14.5,11.833333333333334
NCOA4,115.33333333333333,15.0,100.0,21.5,33.166666666666664
SLC25A16,0.0,1.3333333333333333,0.0,0.0,1.1666666666666667
SHOC2,17.333333333333332,4.333333333333333,11.0,0.0,7.5
RASSF7,4.333333333333333,0.3333333333333333,0.0,0.0,2.8333333333333335
PDHX,3.6666666666666665,1.6666666666666667,2.3333333333333335,0.0,1.5
FOSL1,18.0,3.3333333333333335,14.0,4.0,10.0
CUL5,38.666666666666664,26.333333333333332,12.666666666666666,15.5,26.333333333333332
PTP4A2,181.66666666666666,91.33333333333333,159.66666666666666,28.5,132.66666666666666
USP5,4.0,4.666666666666667,4.666666666666667,0.0,5.666666666666667
MLF2,2.0,0.0,2.3333333333333335,0.0,3.6666666666666665
KMT2D,20.666666666666668,12.666666666666666,7.0,3.5,14.0
AAAS,1.0,0.0,0.6666666666666666,0.0,0.0
FXR1,42.666666666666664,22.333333333333332,34.666666666666664,32.5,38.333333333333336
YEATS4,10.333333333333334,4.333333333333333,14.0,0.5,7.333333333333333
CDK2AP1,4.0,0.0,0.0,0.0,0.3333333333333333
IFT88,0.6666666666666666,0.0,0.0,0.0,0.0
PABPN1,159.0,64.66666666666667,144.33333333333334,18.5,119.66666666666667
ANP32A,40.666666666666664,8.0,34.0,5.5,15.833333333333334
NPRL3,3.0,0.0,1.3333333333333333,0.0,0.0
GAN,6.0,0.0,1.6666666666666667,0.0,3.8333333333333335
SLC7A5,59.333333333333336,12.333333333333334,26.333333333333332,9.0,28.833333333333332
TAF15,9.0,4.666666666666667,9.333333333333334,2.5,7.0
COIL,24.666666666666668,4.0,16.0,0.0,9.666666666666666
AKAP1,55.0,6.333333333333333,26.666666666666668,6.5,19.666666666666668
SF3A2,0.6666666666666666,2.3333333333333335,7.0,0.0,2.1666666666666665
ELL,33.333333333333336,9.666666666666666,22.333333333333332,14.5,28.833333333333332
SYMPK,55.0,40.666666666666664,46.666666666666664,39.0,43.833333333333336
MIA,0.0,0.0,0.0,0.5,0.0
CLPP,40.666666666666664,12.666666666666666,40.0,7.0,17.166666666666668
MKKS,17.0,5.333333333333333,8.0,0.0,4.166666666666667
NCOA3,63.666666666666664,31.666666666666668,48.0,29.5,35.166666666666664
NRIP1,1.0,0.0,4.0,1.0,0.0
CHAF1B,10.0,1.0,1.3333333333333333,1.0,6.333333333333333
GATD3A,7.666666666666667,5.0,5.666666666666667,2.5,6.166666666666667
LZTR1,0.3333333333333333,0.0,0.0,0.0,0.5
CLTCL1,7.666666666666667,3.0,1.3333333333333333,0.5,2.6666666666666665
ESS2,2.0,0.0,1.6666666666666667,0.0,2.8333333333333335
GTPBP6,3.0,0.3333333333333333,1.0,0.5,0.5
PUDP,7.333333333333333,2.6666666666666665,1.0,5.0,5.333333333333333
AKAP17A,41.666666666666664,20.666666666666668,34.0,10.0,36.5
PNPLA4,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666
ZRSR2,9.666666666666666,16.333333333333332,4.0,3.0,16.0
USP11,12.333333333333334,19.0,8.333333333333334,1.0,20.166666666666668
USP9X,7.0,3.0,19.333333333333332,8.5,6.5
RBM10,13.0,9.666666666666666,7.666666666666667,2.0,19.5
KDM5C,4.666666666666667,4.666666666666667,0.0,2.5,6.666666666666667
SMC1A,25.333333333333332,15.0,10.333333333333334,3.0,20.333333333333332
NAA10,0.0,0.0,0.6666666666666666,0.0,0.0
F8A1,3.6666666666666665,0.0,3.3333333333333335,0.0,3.6666666666666665
UBL4A,56.666666666666664,4.0,31.666666666666668,0.0,10.5
TMEM187,1.6666666666666667,0.3333333333333333,2.0,0.5,1.1666666666666667
LAGE3,4.666666666666667,0.6666666666666666,4.666666666666667,2.0,5.666666666666667
SLC10A3,1.6666666666666667,0.0,0.3333333333333333,0.0,0.5
KDM5D,1.3333333333333333,0.0,1.3333333333333333,0.0,1.1666666666666667
EPX,0.3333333333333333,0.0,1.0,0.0,0.0
ARID1A,82.0,37.0,67.0,41.5,54.333333333333336
DYSF,1.3333333333333333,1.0,0.0,0.0,2.6666666666666665
COLQ,4.0,0.0,3.6666666666666665,0.0,0.6666666666666666
SERF1A,5.0,0.3333333333333333,7.333333333333333,0.0,3.0
TRRAP,0.3333333333333333,3.0,1.0,0.0,2.1666666666666665
PICALM,26.666666666666668,15.333333333333334,33.0,15.5,23.666666666666668
SNN,4.666666666666667,1.0,2.0,0.0,0.6666666666666666
ACOX3,3.0,0.0,1.0,0.0,1.3333333333333333
AXIN1,35.333333333333336,2.3333333333333335,28.333333333333332,12.5,13.333333333333334
AXIN2,0.6666666666666666,0.0,0.0,0.0,0.0
BAP1,4.333333333333333,3.6666666666666665,3.0,0.0,3.8333333333333335
BRAP,34.666666666666664,12.0,22.666666666666668,1.0,17.5
CDC7,3.6666666666666665,0.6666666666666666,1.0,0.0,4.333333333333333
CDC45,4.666666666666667,3.3333333333333335,4.0,0.0,3.3333333333333335
FZD1,1.3333333333333333,0.0,0.0,0.0,0.16666666666666666
FZD7,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667
FZD8,2.3333333333333335,0.0,0.0,0.0,0.0
FZD9,8.333333333333334,0.0,0.0,0.0,7.0
H2AC14,3.3333333333333335,0.0,1.0,0.0,0.0
H2AC17,0.0,0.0,0.0,0.0,0.3333333333333333
H2AC18,2.3333333333333335,0.0,0.0,1.0,3.6666666666666665
H2BC21,0.6666666666666666,0.6666666666666666,0.0,0.0,13.0
H3C1,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333
H3C4,0.3333333333333333,2.3333333333333335,0.0,0.0,4.166666666666667
H4C11,0.0,1.0,0.0,1.0,0.6666666666666666
H4C3,425.3333333333333,264.6666666666667,159.66666666666666,144.0,352.6666666666667
HYAL3,0.0,0.0,0.0,0.0,0.8333333333333334
MAD1L1,11.666666666666666,6.0,3.6666666666666665,0.0,7.666666666666667
PIP5K1A,44.0,20.666666666666668,31.666666666666668,13.5,27.666666666666668
PIP4K2B,4.0,0.0,4.333333333333333,2.0,2.0
PLA2G6,0.0,0.0,0.0,0.0,0.16666666666666666
SLC25A11,8.333333333333334,1.6666666666666667,9.333333333333334,0.0,5.666666666666667
SPOP,87.66666666666667,30.333333333333332,74.66666666666667,47.5,52.5
TAGLN2,335.6666666666667,52.0,192.66666666666666,5.0,107.83333333333333
ULK1,38.0,13.0,62.0,3.5,24.5
UXT,8.0,5.666666666666667,10.0,11.0,11.0
EEA1,7.666666666666667,0.3333333333333333,2.0,2.0,1.8333333333333333
STX7,13.333333333333334,1.6666666666666667,9.0,0.0,7.5
CMAHP,10.0,1.6666666666666667,1.3333333333333333,0.0,2.0
LTBP4,0.3333333333333333,4.0,4.333333333333333,0.0,2.6666666666666665
ZNF282,3.0,1.3333333333333333,0.0,0.0,2.1666666666666665
STK24,27.666666666666668,6.666666666666667,20.333333333333332,5.5,16.833333333333332
RECK,1.3333333333333333,3.3333333333333335,3.0,0.0,3.5
RAD54L,11.333333333333334,4.666666666666667,7.666666666666667,3.5,9.5
NSMAF,47.0,3.3333333333333335,23.333333333333332,0.5,13.166666666666666
NCK2,18.666666666666668,12.333333333333334,20.666666666666668,13.0,15.5
GNPAT,6.666666666666667,0.0,1.3333333333333333,3.0,2.5
DYRK3,0.3333333333333333,0.0,0.0,0.0,0.0
DYRK2,39.0,0.3333333333333333,18.333333333333332,1.0,5.833333333333333
DUSP11,10.333333333333334,4.666666666666667,0.0,0.0,6.666666666666667
DOC2A,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
DHX16,7.333333333333333,2.3333333333333335,2.3333333333333335,0.0,3.1666666666666665
CUL4B,14.666666666666666,2.3333333333333335,21.0,3.5,6.5
CUL4A,21.666666666666668,12.666666666666666,15.666666666666666,4.5,14.166666666666666
CUL3,17.666666666666668,5.0,15.333333333333334,4.0,9.666666666666666
CUL2,13.666666666666666,12.333333333333334,7.333333333333333,4.5,10.333333333333334
CUL1,21.333333333333332,10.333333333333334,21.666666666666668,10.5,11.333333333333334
ATRN,19.333333333333332,14.0,6.666666666666667,8.0,26.666666666666668
TTF2,13.0,0.0,8.0,2.0,1.5
TPST2,1.3333333333333333,0.0,0.0,3.0,2.3333333333333335
TPST1,0.0,1.0,0.0,1.5,0.5
KLF11,58.666666666666664,5.333333333333333,35.0,3.0,23.166666666666668
SUPT3H,5.333333333333333,0.0,3.3333333333333335,0.0,0.5
SMARCA5,8.666666666666666,9.0,1.0,1.0,13.0
OGT,22.333333333333332,0.0,11.0,10.0,5.333333333333333
GPR65,2.6666666666666665,0.0,2.3333333333333335,0.0,0.8333333333333334
HIRIP3,5.666666666666667,0.3333333333333333,0.6666666666666666,0.0,2.1666666666666665
RAE1,51.333333333333336,33.0,81.66666666666667,10.0,54.833333333333336
OFD1,9.666666666666666,0.0,5.333333333333333,0.0,0.8333333333333334
SEMA7A,0.0,0.0,0.3333333333333333,0.0,1.0
GEMIN2,3.3333333333333335,0.0,0.3333333333333333,1.5,0.8333333333333334
RGS5,0.6666666666666666,1.0,0.0,0.0,1.1666666666666667
MAP4K3,6.333333333333333,2.0,0.6666666666666666,0.0,1.5
PRSS12,1.0,0.0,1.3333333333333333,0.0,0.6666666666666666
PPM1D,17.0,9.333333333333334,10.666666666666666,3.5,15.833333333333334
PPFIBP2,1.0,7.0,6.0,0.0,4.833333333333333
PPFIBP1,9.666666666666666,4.333333333333333,8.333333333333334,0.0,4.0
PPFIA4,6.666666666666667,0.0,3.3333333333333335,0.0,0.6666666666666666
RANBP3,9.666666666666666,4.0,5.333333333333333,3.0,10.666666666666666
PPFIA1,5.0,1.6666666666666667,4.666666666666667,2.0,4.333333333333333
SLC43A1,49.666666666666664,8.0,62.666666666666664,7.0,17.5
PKP4,32.0,30.333333333333332,10.333333333333334,8.0,35.166666666666664
PIK3R3,18.0,5.333333333333333,7.0,4.0,5.166666666666667
PEX3,3.0,0.0,0.0,2.5,1.1666666666666667
PARG,11.333333333333334,0.3333333333333333,1.0,5.5,2.8333333333333335
ENC1,0.6666666666666666,0.0,0.0,0.0,3.3333333333333335
NIPSNAP1,4.0,0.6666666666666666,0.6666666666666666,2.5,5.666666666666667
NDST2,0.3333333333333333,1.6666666666666667,0.0,0.0,1.8333333333333333
KCNAB2,8.0,22.666666666666668,13.333333333333334,0.5,18.666666666666668
