chr	start	end	interval_id	num_peaks	num_samples	MV411_1_359_R1.bool	MV411_2_427_R1.bool	MV411_1_359_R1.fc	MV411_2_427_R1.fc	MV411_1_359_R1.qval	MV411_2_427_R1.qval	MV411_1_359_R1.pval	MV411_2_427_R1.pval	MV411_1_359_R1.start	MV411_2_427_R1.start	MV411_1_359_R1.end	MV411_2_427_R1.end	MV411_1_359_R1.summit	MV411_2_427_R1.summit
chr1	28581314	28581969	Interval_467	2	2	TRUE	TRUE	6.71625	4.32117	14.46988	2.35716	17.6802	5.88931	28581314	28581783	28581807	28581969	235	43
chr1	28642438	28642978	Interval_468	1	1	TRUE	FALSE	4.6773	NA	9.37272	NA	12.35837	NA	28642438	NA	28642978	NA	381	NA
chr1	28643072	28643216	Interval_469	1	1	FALSE	TRUE	NA	4.91756	NA	3.34876	NA	7.07589	NA	28643072	NA	28643216	NA	80
chr1	28643263	28643860	Interval_470	1	1	TRUE	FALSE	6.71625	NA	14.46988	NA	17.6802	NA	28643263	NA	28643860	NA	451	NA
chr1	28648055	28648267	Interval_471	1	1	TRUE	FALSE	3.38701	NA	4.14561	NA	6.81498	NA	28648055	NA	28648267	NA	81	NA
chr1	28648327	28649335	Interval_472	2	2	TRUE	TRUE	16.87605	15.59051	53.3705	29.35584	57.76938	34.48789	28648327	28648544	28649335	28649263	158	207
chr1	28668226	28668645	Interval_473	1	1	TRUE	FALSE	8.08365	NA	15.78022	NA	19.04629	NA	28668226	NA	28668645	NA	250	NA
chr1	28668992	28669890	Interval_474	1	1	TRUE	FALSE	24.69005	NA	85.66555	NA	90.8486	NA	28668992	NA	28669890	NA	316	NA
chr1	28736940	28737804	Interval_475	1	1	TRUE	FALSE	6.77401	NA	19.86104	NA	23.27757	NA	28736940	NA	28737804	NA	322	NA
chr1	28885046	28885206	Interval_476	1	1	FALSE	TRUE	NA	5.85408	NA	5.49817	NA	9.49398	NA	28885046	NA	28885206	NA	32
chr1	28886848	28887034	Interval_477	1	1	TRUE	FALSE	4.92525	NA	7.71	NA	10.6076	NA	28886848	NA	28887034	NA	93	NA
chr1	28887150	28887479	Interval_478	1	1	TRUE	FALSE	5.20251	NA	7.26202	NA	10.12741	NA	28887150	NA	28887479	NA	166	NA
chr1	28887535	28887850	Interval_479	1	1	TRUE	FALSE	4.44434	NA	5.0042	NA	7.73869	NA	28887535	NA	28887850	NA	167	NA
chr1	29180997	29181903	Interval_480	1	1	TRUE	FALSE	12.85679	NA	74.25452	NA	79.18639	NA	29180997	NA	29181903	NA	667	NA
chr1	29230543	29230800	Interval_481	1	1	TRUE	FALSE	4.31239	NA	6.72085	NA	9.5616	NA	29230543	NA	29230800	NA	157	NA
chr1	30718692	30719352	Interval_482	1	1	TRUE	FALSE	9.40275	NA	26.30862	NA	29.93997	NA	30718692	NA	30719352	NA	359	NA
chr1	30756467	30757956	Interval_483	2	2	TRUE	TRUE	13.81577	8.63925	46.24412	13.92142	50.45216	18.53446	30756467	30756554	30757956	30756931	880	187
chr1	30824012	30824240	Interval_484	1	1	FALSE	TRUE	NA	6.22008	NA	5.7244	NA	9.7461	NA	30824012	NA	30824240	NA	105
chr1	30869181	30869341	Interval_485	1	1	FALSE	TRUE	NA	4.44816	NA	3.42047	NA	7.15994	NA	30869181	NA	30869341	NA	91
chr1	30895944	30896145	Interval_486	1	1	TRUE	FALSE	4.54076	NA	5.74827	NA	8.52663	NA	30895944	NA	30896145	NA	112	NA
chr1	31064544	31065726	Interval_487	1	1	TRUE	FALSE	7.74173	NA	25.33142	NA	28.93489	NA	31064544	NA	31065726	NA	750	NA
chr1	31065940	31066202	Interval_488	1	1	TRUE	FALSE	2.91255	NA	1.5769	NA	3.98899	NA	31065940	NA	31066202	NA	0	NA
chr1	31155233	31155415	Interval_489	1	1	TRUE	FALSE	4.20158	NA	4.59184	NA	7.28808	NA	31155233	NA	31155415	NA	105	NA
chr1	31296246	31296753	Interval_490	1	1	TRUE	FALSE	7.164	NA	16.31432	NA	19.60012	NA	31296246	NA	31296753	NA	353	NA
chr1	31297075	31297582	Interval_491	1	1	TRUE	FALSE	7.05369	NA	12.53032	NA	15.65658	NA	31297075	NA	31297582	NA	166	NA
chr1	31413338	31413732	Interval_492	1	1	TRUE	FALSE	4.84099	NA	5.9864	NA	8.7778	NA	31413338	NA	31413732	NA	64	NA
chr1	31482450	31482863	Interval_493	1	1	TRUE	FALSE	6.11097	NA	9.98704	NA	12.99844	NA	31482450	NA	31482863	NA	177	NA
chr1	31482940	31483585	Interval_494	2	2	TRUE	TRUE	11.2283	3.52857	25.28235	1.85365	28.88429	5.29449	31482940	31483322	31483585	31483543	415	211
chr1	31483656	31483838	Interval_495	1	1	TRUE	FALSE	2.91038	NA	1.72431	NA	4.16015	NA	31483656	NA	31483838	NA	4	NA
chr1	31483976	31484259	Interval_496	1	1	TRUE	FALSE	5.14913	NA	8.49524	NA	11.43253	NA	31483976	NA	31484259	NA	169	NA
chr1	31506141	31506586	Interval_497	1	1	TRUE	FALSE	4.61154	NA	6.17458	NA	8.97796	NA	31506141	NA	31506586	NA	166	NA
chr1	31523738	31524714	Interval_498	1	1	TRUE	FALSE	8.28527	NA	17.63469	NA	20.97022	NA	31523738	NA	31524714	NA	817	NA
chr1	31626934	31627512	Interval_499	1	1	TRUE	FALSE	2.81243	NA	1.85989	NA	4.312	NA	31626934	NA	31627512	NA	508	NA
chr1	31644146	31644902	Interval_500	1	1	TRUE	FALSE	10.74416	NA	37.70308	NA	41.67576	NA	31644146	NA	31644902	NA	584	NA
chr1	31645007	31645276	Interval_501	1	1	TRUE	FALSE	4.65896	NA	13.09467	NA	16.24688	NA	31645007	NA	31645276	NA	153	NA
chr1	31788271	31788681	Interval_502	1	1	TRUE	FALSE	11.22517	NA	33.88672	NA	37.74953	NA	31788271	NA	31788681	NA	209	NA
chr1	31889113	31889889	Interval_503	1	1	TRUE	FALSE	3.70958	NA	5.34895	NA	8.09772	NA	31889113	NA	31889889	NA	398	NA
chr1	31937497	31938354	Interval_504	1	1	TRUE	FALSE	13.36057	NA	35.62206	NA	39.53782	NA	31937497	NA	31938354	NA	474	NA
chr1	31938442	31938672	Interval_505	1	1	FALSE	TRUE	NA	5.14888	NA	3.67836	NA	7.44104	NA	31938442	NA	31938672	NA	103
chr1	31939894	31940129	Interval_506	1	1	TRUE	FALSE	5.55543	NA	8.23388	NA	11.15857	NA	31939894	NA	31940129	NA	83	NA
chr1	31944560	31945342	Interval_507	1	1	TRUE	FALSE	8.73113	NA	23.18444	NA	26.7188	NA	31944560	NA	31945342	NA	263	NA
chr1	31954384	31954763	Interval_508	1	1	TRUE	FALSE	6.71625	NA	14.46988	NA	17.6802	NA	31954384	NA	31954763	NA	252	NA
chr1	31955106	31955404	Interval_509	1	1	TRUE	FALSE	3.64534	NA	4.26623	NA	6.94755	NA	31955106	NA	31955404	NA	136	NA
chr1	31956312	31956557	Interval_510	1	1	TRUE	FALSE	5.09697	NA	7.72093	NA	10.61993	NA	31956312	NA	31956557	NA	115	NA
chr1	32013239	32013543	Interval_511	1	1	TRUE	FALSE	4.79303	NA	6.51189	NA	9.33738	NA	32013239	NA	32013543	NA	133	NA
chr1	32013851	32014376	Interval_512	1	1	TRUE	FALSE	10.29826	NA	30.60977	NA	34.37636	NA	32013851	NA	32014376	NA	164	NA
chr1	32014630	32014810	Interval_513	1	1	TRUE	FALSE	3.41379	NA	2.55581	NA	5.08896	NA	32014630	NA	32014810	NA	54	NA
chr1	32072917	32073220	Interval_514	1	1	TRUE	FALSE	4.99989	NA	6.57104	NA	9.40239	NA	32072917	NA	32073220	NA	166	NA
chr1	32073283	32073511	Interval_515	1	1	TRUE	FALSE	3.82075	NA	3.21995	NA	5.80851	NA	32073283	NA	32073511	NA	137	NA
chr1	32107962	32108918	Interval_516	1	1	TRUE	FALSE	9.58357	NA	22.7906	NA	26.3073	NA	32107962	NA	32108918	NA	281	NA
chr1	32179210	32179464	Interval_517	1	1	TRUE	FALSE	3.80588	NA	4.11877	NA	6.78626	NA	32179210	NA	32179464	NA	146	NA
chr1	32179666	32180787	Interval_518	1	1	TRUE	FALSE	5.48373	NA	13.15908	NA	16.31449	NA	32179666	NA	32180787	NA	143	NA
chr1	32200351	32200581	Interval_519	1	1	TRUE	FALSE	3.89213	NA	3.33262	NA	5.93225	NA	32200351	NA	32200581	NA	62	NA
chr1	32205843	32206107	Interval_520	1	1	TRUE	FALSE	5.43466	NA	7.67405	NA	10.56373	NA	32205843	NA	32206107	NA	131	NA
chr1	32221874	32222213	Interval_521	1	1	TRUE	FALSE	5.57152	NA	8.26384	NA	11.1891	NA	32221874	NA	32222213	NA	123	NA
chr1	32222374	32223009	Interval_522	1	1	TRUE	FALSE	6.18734	NA	14.53019	NA	17.74615	NA	32222374	NA	32223009	NA	298	NA
chr1	32291463	32291813	Interval_523	1	1	TRUE	FALSE	7.61175	NA	18.21298	NA	21.57313	NA	32291463	NA	32291813	NA	245	NA
chr1	32292107	32292738	Interval_524	1	1	TRUE	FALSE	8.86708	NA	19.25162	NA	22.64887	NA	32292107	NA	32292738	NA	153	NA
chr1	32335902	32336143	Interval_525	2	2	TRUE	TRUE	3.8834	5.74597	4.0328	5.64812	6.68206	9.66566	32335902	32335965	32336082	32336143	75	70
chr1	32338008	32338155	Interval_526	1	1	FALSE	TRUE	NA	5.03956	NA	4.29625	NA	8.15916	NA	32338008	NA	32338155	NA	116
chr1	32349256	32349400	Interval_527	1	1	FALSE	TRUE	NA	5.81166	NA	5.12984	NA	9.09127	NA	32349256	NA	32349400	NA	70
chr1	32351230	32352365	Interval_528	1	1	TRUE	FALSE	9.00942	NA	17.43611	NA	20.76276	NA	32351230	NA	32352365	NA	564	NA
chr1	32394120	32394439	Interval_529	1	1	TRUE	FALSE	7.18547	NA	12.76368	NA	15.90497	NA	32394120	NA	32394439	NA	183	NA
chr1	32500262	32500794	Interval_530	1	1	TRUE	FALSE	7.28138	NA	15.64857	NA	18.90775	NA	32500262	NA	32500794	NA	369	NA
chr1	32649886	32652082	Interval_531	1	1	TRUE	FALSE	20.95762	NA	70.39668	NA	75.23407	NA	32649886	NA	32652082	NA	876	NA
chr1	32816372	32817440	Interval_532	1	1	TRUE	FALSE	10.16102	NA	40.36356	NA	44.40981	NA	32816372	NA	32817440	NA	668	NA
chr1	32817575	32818570	Interval_533	1	1	TRUE	FALSE	8.00884	NA	15.64578	NA	18.904	NA	32817575	NA	32818570	NA	311	NA
chr1	32964542	32964753	Interval_534	1	1	TRUE	FALSE	4.25363	NA	5.48779	NA	8.25031	NA	32964542	NA	32964753	NA	126	NA
chr1	32981198	32981531	Interval_535	1	1	TRUE	FALSE	8.76212	NA	19.57695	NA	22.98088	NA	32981198	NA	32981531	NA	124	NA
chr1	32991955	32993737	Interval_536	2	2	TRUE	TRUE	5.43736	11.66715	11.21898	20.49937	14.29294	25.38313	32991955	32992389	32993737	32992814	1164	286
chr1	33036034	33036816	Interval_537	1	1	TRUE	FALSE	12.39093	NA	31.79825	NA	35.60324	NA	33036034	NA	33036816	NA	611	NA
chr1	33045812	33046137	Interval_538	2	2	TRUE	TRUE	10.1312	6.27223	24.99827	6.43481	28.58644	10.52931	33045812	33045916	33046137	33046061	156	38
chr1	33049402	33050705	Interval_539	2	2	TRUE	TRUE	6.84541	7.20367	12.57771	7.81441	15.70623	12.04119	33049402	33049412	33050705	33049646	1139	135
chr1	33099246	33099742	Interval_540	2	2	TRUE	TRUE	7.38788	12.17546	17.25783	23.71327	20.58019	28.69861	33099260	33099246	33099702	33099742	237	264
chr1	33126902	33127486	Interval_541	2	2	TRUE	TRUE	7.16677	8.64065	17.23518	12.96796	20.55336	17.52885	33126902	33127245	33127261	33127486	179	115
chr1	33127655	33128136	Interval_542	1	1	TRUE	FALSE	4.72211	NA	5.77451	NA	8.55836	NA	33127655	NA	33128136	NA	301	NA
chr1	33255638	33256773	Interval_543	1	1	TRUE	FALSE	9.02399	NA	19.02158	NA	22.40967	NA	33255638	NA	33256773	NA	168	NA
chr1	33256835	33257511	Interval_544	1	1	TRUE	FALSE	5.82466	NA	8.71623	NA	11.66464	NA	33256835	NA	33257511	NA	145	NA
chr1	33349254	33349806	Interval_545	1	1	TRUE	FALSE	6.94429	NA	12.75959	NA	15.89961	NA	33349254	NA	33349806	NA	285	NA
chr1	33350093	33350337	Interval_546	1	1	TRUE	FALSE	7.94067	NA	16.48039	NA	19.77423	NA	33350093	NA	33350337	NA	121	NA
chr1	33430372	33430576	Interval_547	1	1	TRUE	FALSE	3.35813	NA	2.8621	NA	5.41899	NA	33430372	NA	33430576	NA	89	NA
chr1	33433870	33434050	Interval_548	1	1	TRUE	FALSE	4.72678	NA	6.08529	NA	8.88566	NA	33433870	NA	33434050	NA	86	NA
chr1	34858978	34859749	Interval_549	1	1	TRUE	FALSE	3.38701	NA	4.14561	NA	6.81498	NA	34858978	NA	34859749	NA	625	NA
chr1	34866188	34866425	Interval_550	1	1	TRUE	FALSE	5.06605	NA	6.3745	NA	9.18775	NA	34866188	NA	34866425	NA	125	NA
chr1	34984933	34985411	Interval_551	1	1	TRUE	FALSE	6.55324	NA	12.85111	NA	15.9984	NA	34984933	NA	34985411	NA	213	NA
chr1	35030934	35031217	Interval_552	1	1	TRUE	FALSE	5.57125	NA	7.56202	NA	10.44879	NA	35030934	NA	35031217	NA	151	NA
chr1	35031291	35032023	Interval_553	1	1	TRUE	FALSE	5.82075	NA	10.95386	NA	14.0138	NA	35031291	NA	35032023	NA	581	NA
chr1	35079083	35079354	Interval_554	1	1	TRUE	FALSE	4.70138	NA	6.94686	NA	9.80167	NA	35079083	NA	35079354	NA	156	NA
chr1	35192131	35193205	Interval_555	1	1	TRUE	FALSE	16.79063	NA	65.66602	NA	70.38551	NA	35192131	NA	35193205	NA	567	NA
chr1	35268715	35269322	Interval_556	1	1	TRUE	FALSE	9.40275	NA	26.30862	NA	29.93997	NA	35268715	NA	35269322	NA	159	NA
chr1	35269482	35269700	Interval_557	1	1	TRUE	FALSE	3.06444	NA	3.03378	NA	5.61078	NA	35269482	NA	35269700	NA	173	NA
chr1	35345484	35345885	Interval_558	1	1	TRUE	FALSE	4.4775	NA	6.2063	NA	9.0156	NA	35345484	NA	35345885	NA	228	NA
chr1	35451893	35452133	Interval_559	1	1	TRUE	FALSE	3.61002	NA	3.5271	NA	6.14571	NA	35451893	NA	35452133	NA	91	NA
chr1	35557014	35557661	Interval_560	1	1	TRUE	FALSE	10.99222	NA	25.45536	NA	29.06131	NA	35557014	NA	35557661	NA	512	NA
chr1	35557761	35558100	Interval_561	1	1	TRUE	FALSE	4.06127	NA	4.8493	NA	7.57127	NA	35557761	NA	35558100	NA	196	NA
chr1	35640821	35641511	Interval_562	1	1	TRUE	FALSE	7.68047	NA	13.18543	NA	16.34448	NA	35640821	NA	35641511	NA	396	NA
chr1	35641628	35642058	Interval_563	1	1	TRUE	FALSE	4.34114	NA	4.04161	NA	6.69639	NA	35641628	NA	35642058	NA	80	NA
chr1	35769142	35769340	Interval_564	1	1	TRUE	FALSE	3.55961	NA	2.80097	NA	5.34971	NA	35769142	NA	35769340	NA	53	NA
chr1	35769484	35769819	Interval_565	1	1	TRUE	FALSE	4.02975	NA	4.79358	NA	7.50682	NA	35769484	NA	35769819	NA	168	NA
chr1	35807927	35808889	Interval_566	1	1	TRUE	FALSE	12.54927	NA	30.15528	NA	33.90703	NA	35807927	NA	35808889	NA	679	NA
chr1	35811084	35811267	Interval_567	1	1	TRUE	FALSE	3.13425	NA	2.27112	NA	4.77518	NA	35811084	NA	35811267	NA	13	NA
chr1	35860898	35861300	Interval_568	1	1	TRUE	FALSE	4.92525	NA	7.71	NA	10.6076	NA	35860898	NA	35861300	NA	160	NA
chr1	35883297	35883705	Interval_569	1	1	TRUE	FALSE	4.39221	NA	5.1976	NA	7.93779	NA	35883297	NA	35883705	NA	279	NA
chr1	35930448	35931713	Interval_570	1	1	TRUE	FALSE	10.29826	NA	30.60977	NA	34.37636	NA	35930448	NA	35931713	NA	451	NA
chr1	36088735	36089307	Interval_571	2	2	TRUE	TRUE	9.61069	6.89516	21.73759	8.4574	25.21676	12.74208	36088755	36088735	36089307	36088990	323	120
chr1	36149073	36149526	Interval_572	1	1	TRUE	FALSE	4.35472	NA	7.96849	NA	10.87445	NA	36149073	NA	36149526	NA	332	NA
chr1	36150517	36150697	Interval_573	1	1	TRUE	FALSE	3.35813	NA	2.8621	NA	5.41899	NA	36150517	NA	36150697	NA	98	NA
chr1	36155409	36156980	Interval_574	1	1	TRUE	FALSE	18.93701	NA	92.17905	NA	97.51706	NA	36155409	NA	36156980	NA	592	NA
chr1	36160700	36161522	Interval_575	1	1	TRUE	FALSE	9.85051	NA	28.43953	NA	32.13871	NA	36160700	NA	36161522	NA	536	NA
chr1	36223564	36224129	Interval_576	1	1	TRUE	FALSE	5.43736	NA	11.21898	NA	14.29294	NA	36223564	NA	36224129	NA	411	NA
chr1	36224455	36224929	Interval_577	1	1	TRUE	FALSE	5.06237	NA	9.65675	NA	12.65188	NA	36224455	NA	36224929	NA	329	NA
chr1	36374061	36374590	Interval_578	1	1	TRUE	FALSE	6.11097	NA	9.98704	NA	12.99844	NA	36374061	NA	36374590	NA	371	NA
chr1	36385455	36385878	Interval_579	1	1	TRUE	FALSE	6.37953	NA	10.87928	NA	13.92964	NA	36385455	NA	36385878	NA	315	NA
chr1	36386176	36386516	Interval_580	1	1	TRUE	FALSE	11.69289	NA	36.17881	NA	40.10919	NA	36386176	NA	36386516	NA	174	NA
chr1	36397640	36397869	Interval_581	1	1	TRUE	FALSE	4.86259	NA	6.02319	NA	8.81745	NA	36397640	NA	36397869	NA	126	NA
chr1	36401239	36401468	Interval_582	1	1	TRUE	FALSE	6.2685	NA	12.6827	NA	15.81679	NA	36401239	NA	36401468	NA	161	NA
chr1	36464019	36464391	Interval_583	1	1	TRUE	FALSE	4.92525	NA	7.71	NA	10.6076	NA	36464019	NA	36464391	NA	204	NA
chr1	36464530	36465004	Interval_584	1	1	TRUE	FALSE	9.15311	NA	20.3233	NA	23.75787	NA	36464530	NA	36465004	NA	118	NA
chr1	36481996	36482363	Interval_585	1	1	TRUE	FALSE	4.49092	NA	4.81069	NA	7.52639	NA	36481996	NA	36482363	NA	306	NA
chr1	36482462	36483176	Interval_586	1	1	TRUE	FALSE	8.07246	NA	18.21014	NA	21.56617	NA	36482462	NA	36483176	NA	205	NA
chr1	37474552	37475188	Interval_587	1	1	TRUE	FALSE	8.00897	NA	16.13183	NA	19.40598	NA	37474552	NA	37475188	NA	158	NA
chr1	37479374	37479652	Interval_588	1	1	TRUE	FALSE	6.38874	NA	10.89281	NA	13.94745	NA	37479374	NA	37479652	NA	137	NA
chr1	37514210	37514653	Interval_589	1	1	TRUE	FALSE	6.0108	NA	8.29805	NA	11.22728	NA	37514210	NA	37514653	NA	271	NA
chr1	37514717	37515272	Interval_590	2	2	TRUE	TRUE	8.2561	6.03504	15.12294	5.16665	18.35922	9.13632	37514837	37514717	37515272	37514898	175	77
chr1	37553860	37554258	Interval_591	1	1	TRUE	FALSE	3.70958	NA	5.34895	NA	8.09772	NA	37553860	NA	37554258	NA	239	NA
chr1	37595588	37595889	Interval_592	1	1	TRUE	FALSE	3.62047	NA	4.44704	NA	7.13625	NA	37595588	NA	37595889	NA	151	NA
chr1	37675628	37675832	Interval_593	1	1	TRUE	FALSE	3.37491	NA	3.49748	NA	6.11465	NA	37675628	NA	37675832	NA	58	NA
chr1	37675948	37676447	Interval_594	1	1	TRUE	FALSE	5.43736	NA	11.21898	NA	14.29294	NA	37675948	NA	37676447	NA	228	NA
chr1	37691850	37692240	Interval_595	1	1	TRUE	FALSE	5.0099	NA	6.9115	NA	9.75924	NA	37691850	NA	37692240	NA	157	NA
chr1	37692558	37692989	Interval_596	1	1	TRUE	FALSE	4.03215	NA	6.61751	NA	9.45268	NA	37692558	NA	37692989	NA	133	NA
chr1	37793755	37794018	Interval_597	1	1	TRUE	FALSE	4.17204	NA	4.03261	NA	6.68055	NA	37793755	NA	37794018	NA	100	NA
chr1	37807427	37808783	Interval_598	1	1	TRUE	FALSE	11.22647	NA	29.54724	NA	33.28085	NA	37807427	NA	37808783	NA	559	NA
chr1	37845427	37845918	Interval_599	1	1	TRUE	FALSE	6.05435	NA	10.65781	NA	13.70008	NA	37845427	NA	37845918	NA	327	NA
chr1	37846294	37846578	Interval_600	1	1	TRUE	FALSE	4.7075	NA	6.05072	NA	8.84871	NA	37846294	NA	37846578	NA	173	NA
chr1	37858778	37859631	Interval_601	1	1	TRUE	FALSE	10.82103	NA	26.93054	NA	30.58183	NA	37858778	NA	37859631	NA	536	NA
chr1	37859858	37860198	Interval_602	1	1	TRUE	FALSE	6.05435	NA	10.65781	NA	13.70008	NA	37859858	NA	37860198	NA	179	NA
chr1	37922944	37923099	Interval_603	1	1	FALSE	TRUE	NA	7.78827	NA	9.45143	NA	13.79603	NA	37922944	NA	37923099	NA	69
chr1	37931291	37931701	Interval_604	1	1	TRUE	FALSE	6.56497	NA	12.04028	NA	15.15051	NA	37931291	NA	37931701	NA	264	NA
chr1	37945664	37945846	Interval_605	1	1	TRUE	FALSE	3.8888	NA	3.55335	NA	6.17825	NA	37945664	NA	37945846	NA	145	NA
chr1	37946292	37947084	Interval_606	1	1	TRUE	FALSE	8.71818	NA	23.68796	NA	27.23562	NA	37946292	NA	37947084	NA	621	NA
chr1	37989442	37989905	Interval_607	1	1	TRUE	FALSE	4.49988	NA	7.42479	NA	10.30869	NA	37989442	NA	37989905	NA	197	NA
chr1	37989986	37990201	Interval_608	1	1	FALSE	TRUE	NA	7.00446	NA	9.44176	NA	13.78349	NA	37989986	NA	37990201	NA	94
chr1	37996880	37997181	Interval_609	1	1	TRUE	FALSE	4.70138	NA	6.94686	NA	9.80167	NA	37996880	NA	37997181	NA	96	NA
chr1	37999067	37999904	Interval_610	1	1	TRUE	FALSE	6.49189	NA	11.08177	NA	14.14596	NA	37999067	NA	37999904	NA	482	NA
chr1	38000084	38000310	Interval_611	1	1	TRUE	FALSE	4.42653	NA	6.39965	NA	9.2138	NA	38000084	NA	38000310	NA	151	NA
chr1	38005155	38005564	Interval_612	1	1	TRUE	FALSE	4.72211	NA	5.77451	NA	8.55836	NA	38005155	NA	38005564	NA	189	NA
chr1	38009183	38009456	Interval_613	1	1	TRUE	FALSE	2.90315	NA	2.51686	NA	5.0404	NA	38009183	NA	38009456	NA	55	NA
chr1	38012725	38013143	Interval_614	1	1	TRUE	FALSE	6.32362	NA	13.61868	NA	16.79357	NA	38012725	NA	38013143	NA	154	NA
chr1	38990723	38991062	Interval_615	1	1	TRUE	FALSE	8.08365	NA	15.78022	NA	19.04629	NA	38990723	NA	38991062	NA	175	NA
chr1	38991224	38991840	Interval_616	1	1	TRUE	FALSE	13.33303	NA	38.28591	NA	42.28008	NA	38991224	NA	38991840	NA	243	NA
chr1	39026386	39027048	Interval_617	1	1	TRUE	FALSE	6.56233	NA	16.27103	NA	19.5515	NA	39026386	NA	39027048	NA	177	NA
chr1	39192137	39192495	Interval_618	1	1	TRUE	FALSE	5.36405	NA	7.214	NA	10.07426	NA	39192137	NA	39192495	NA	125	NA
chr1	39204805	39205319	Interval_619	1	1	TRUE	FALSE	5.66682	NA	10.63501	NA	13.67583	NA	39204805	NA	39205319	NA	436	NA
chr1	39205449	39205807	Interval_620	1	1	TRUE	FALSE	3.92318	NA	4.59184	NA	7.28727	NA	39205449	NA	39205807	NA	137	NA
chr1	39488088	39488254	Interval_621	1	1	FALSE	TRUE	NA	4.32032	NA	2.54063	NA	6.13179	NA	39488088	NA	39488254	NA	99
chr1	39575711	39575911	Interval_622	1	1	TRUE	FALSE	4.38106	NA	4.89724	NA	7.62214	NA	39575711	NA	39575911	NA	167	NA
chr1	39575978	39576996	Interval_623	2	2	TRUE	TRUE	10.88556	7.68391	25.26288	8.90413	28.85885	13.2128	39575978	39576804	39576880	39576996	616	90
chr1	39639653	39639843	Interval_624	1	1	TRUE	FALSE	3.48727	NA	3.30229	NA	5.89972	NA	39639653	NA	39639843	NA	118	NA
chr1	39738912	39739309	Interval_625	1	1	TRUE	FALSE	6.11097	NA	9.98704	NA	12.99844	NA	39738912	NA	39739309	NA	130	NA
chr1	39788822	39789502	Interval_626	1	1	TRUE	FALSE	6.28127	NA	9.51122	NA	12.50189	NA	39788822	NA	39789502	NA	177	NA
chr1	39901240	39901533	Interval_627	1	1	TRUE	FALSE	4.79031	NA	5.59809	NA	8.3655	NA	39901240	NA	39901533	NA	139	NA
chr1	39934296	39934841	Interval_628	2	2	TRUE	TRUE	4.68738	6.24286	8.15569	9.32823	11.07319	13.66421	39934296	39934367	39934841	39934622	139	129
chr1	39936997	39937608	Interval_629	1	1	TRUE	FALSE	5.15844	NA	7.18393	NA	10.04368	NA	39936997	NA	39937608	NA	300	NA
chr1	39954692	39954877	Interval_630	1	1	TRUE	FALSE	3.37491	NA	3.49748	NA	6.11465	NA	39954692	NA	39954877	NA	117	NA
chr1	39955228	39955429	Interval_631	1	1	TRUE	FALSE	3.13425	NA	2.27112	NA	4.77518	NA	39955228	NA	39955429	NA	152	NA
chr1	40039508	40040531	Interval_632	1	1	TRUE	FALSE	8.22559	NA	28.19485	NA	31.88652	NA	40039508	NA	40040531	NA	783	NA
chr1	40040633	40041115	Interval_633	1	1	TRUE	FALSE	8.76212	NA	19.57695	NA	22.98088	NA	40040633	NA	40041115	NA	288	NA
chr1	40064600	40065300	Interval_634	1	1	TRUE	FALSE	5.41439	NA	7.29767	NA	10.16574	NA	40064600	NA	40065300	NA	356	NA
chr1	40160844	40161205	Interval_635	1	1	TRUE	FALSE	5.009	NA	5.65494	NA	8.42756	NA	40160844	NA	40161205	NA	222	NA
chr1	40161362	40162044	Interval_636	1	1	TRUE	FALSE	12.87952	NA	31.40225	NA	35.19161	NA	40161362	NA	40162044	NA	232	NA
chr1	40257308	40257960	Interval_637	1	1	TRUE	FALSE	8.62478	NA	26.6426	NA	30.28621	NA	40257308	NA	40257960	NA	375	NA
chr1	40258302	40258663	Interval_638	1	1	TRUE	FALSE	6.94013	NA	15.38534	NA	18.63332	NA	40258302	NA	40258663	NA	167	NA
chr1	40342122	40342311	Interval_639	1	1	TRUE	FALSE	3.89213	NA	3.33262	NA	5.93225	NA	40342122	NA	40342311	NA	72	NA
chr1	40373808	40374510	Interval_640	1	1	TRUE	FALSE	7.78281	NA	28.91172	NA	32.62578	NA	40373808	NA	40374510	NA	292	NA
chr1	40375006	40375186	Interval_641	1	1	TRUE	FALSE	3.50787	NA	3.12862	NA	5.71102	NA	40375006	NA	40375186	NA	31	NA
chr1	40384939	40386111	Interval_642	2	2	TRUE	TRUE	2.97162	5.20539	3.17912	3.75754	5.76333	7.53038	40384939	40385669	40386111	40385813	123	95
chr1	40386300	40387139	Interval_643	1	1	TRUE	FALSE	4.49988	NA	7.42479	NA	10.30869	NA	40386300	NA	40387139	NA	435	NA
chr1	40387644	40387842	Interval_644	1	1	TRUE	FALSE	5.04976	NA	6.03069	NA	8.82516	NA	40387644	NA	40387842	NA	93	NA
chr1	40395033	40395381	Interval_645	1	1	TRUE	FALSE	4.66524	NA	5.09657	NA	7.83309	NA	40395033	NA	40395381	NA	184	NA
chr1	40396324	40396515	Interval_646	1	1	TRUE	FALSE	2.74186	NA	2.01708	NA	4.49256	NA	40396324	NA	40396515	NA	153	NA
chr1	40396849	40397189	Interval_647	1	1	TRUE	FALSE	5.96721	NA	8.59273	NA	11.53764	NA	40396849	NA	40397189	NA	212	NA
chr1	40476871	40477229	Interval_648	1	1	TRUE	FALSE	4.43793	NA	4.99973	NA	7.72692	NA	40476871	NA	40477229	NA	164	NA
