GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
EI24,789.0,1302.0,1246.0,2931.0,2868.0,3426.0
TP53I3,2.0,1.0,3.0,6.0,12.0,19.0
CIR1,54.0,93.0,83.0,224.0,210.0,231.0
IGDCC3,1.0,0.0,0.0,0.0,1.0,0.0
RAB3D,141.0,236.0,235.0,564.0,465.0,1062.0
APBA3,3.0,9.0,4.0,15.0,15.0,22.0
ATP6V1G1,340.0,495.0,440.0,1478.0,1236.0,1269.0
ATP5MF,272.0,401.0,352.0,922.0,1240.0,1115.0
SPAG7,63.0,99.0,103.0,194.0,250.0,356.0
MRPL33,824.0,1375.0,1226.0,2811.0,2419.0,3225.0
SEC22B,220.0,323.0,314.0,1155.0,819.0,987.0
MACROH2A1,1075.0,1936.0,1631.0,4494.0,4520.0,4681.0
ATP5MPL,330.0,540.0,407.0,1157.0,1588.0,1391.0
CHD1L,41.0,60.0,61.0,133.0,152.0,160.0
VPS26A,533.0,675.0,631.0,2185.0,2154.0,2131.0
CCL4L2,52.0,51.0,53.0,41.0,2016.0,768.0
MINPP1,16.0,24.0,19.0,68.0,75.0,70.0
H6PD,18.0,30.0,34.0,76.0,57.0,181.0
GTPBP1,56.0,78.0,101.0,203.0,249.0,314.0
GABBR2,2.0,1.0,0.0,0.0,1.0,2.0
GTF2IRD1,3.0,3.0,3.0,8.0,21.0,13.0
GOSR2,143.0,248.0,246.0,692.0,596.0,656.0
NR1D1,2.0,6.0,4.0,8.0,6.0,11.0
CLOCK,77.0,87.0,79.0,290.0,343.0,286.0
BABAM2,37.0,45.0,49.0,113.0,150.0,156.0
CDC42BPB,3.0,3.0,2.0,8.0,12.0,12.0
SOX13,1.0,1.0,1.0,1.0,7.0,4.0
PREPL,293.0,453.0,406.0,1379.0,1150.0,1263.0
APOBEC3B,34.0,55.0,59.0,125.0,121.0,146.0
ENTPD4,116.0,212.0,234.0,467.0,500.0,529.0
RBM39,1398.0,2457.0,2344.0,6647.0,8413.0,7379.0
KIF20B,110.0,159.0,123.0,467.0,520.0,425.0
CREB5,15.0,21.0,23.0,75.0,82.0,53.0
MAD2L1BP,43.0,65.0,61.0,137.0,144.0,214.0
PRDX6,412.0,684.0,567.0,1771.0,1550.0,1717.0
WTAP,362.0,546.0,533.0,1963.0,1877.0,1555.0
IER2,83.0,119.0,125.0,195.0,635.0,650.0
CYTIP,129.0,193.0,207.0,748.0,715.0,325.0
SMAD5-AS1,0.0,0.0,0.0,1.0,0.0,1.0
PITPNM1,3.0,3.0,2.0,8.0,12.0,15.0
PDIA4,199.0,330.0,322.0,621.0,1006.0,759.0
NFE2L3,47.0,66.0,68.0,151.0,191.0,186.0
RNF14,71.0,120.0,123.0,358.0,426.0,369.0
VPS9D1,6.0,5.0,5.0,13.0,12.0,17.0
RIN1,10.0,17.0,15.0,15.0,69.0,51.0
NCOR1,136.0,186.0,169.0,630.0,598.0,523.0
NCOR2,24.0,31.0,30.0,77.0,78.0,110.0
RNF7,236.0,381.0,340.0,1013.0,887.0,1051.0
MTRF1,22.0,32.0,29.0,101.0,101.0,103.0
TRAF4,31.0,42.0,54.0,89.0,142.0,152.0
CELSR1,4.0,4.0,5.0,12.0,16.0,23.0
GNA14,0.0,0.0,1.0,5.0,3.0,2.0
NUP155,24.0,32.0,29.0,108.0,100.0,98.0
SEC24C,127.0,218.0,234.0,484.0,511.0,634.0
TESMIN,14.0,19.0,19.0,44.0,47.0,63.0
ISG15,8.0,10.0,7.0,21.0,30.0,28.0
FEZ2,128.0,205.0,156.0,563.0,458.0,482.0
FEZ1,0.0,2.0,2.0,3.0,3.0,6.0
ARHGEF10,75.0,132.0,102.0,364.0,460.0,279.0
ZNF592,24.0,35.0,45.0,82.0,119.0,156.0
IKBKE,25.0,38.0,40.0,83.0,124.0,135.0
MORF4L2,581.0,959.0,881.0,3166.0,2598.0,2563.0
SH3PXD2A,3.0,2.0,2.0,3.0,6.0,5.0
MICAL2,43.0,81.0,86.0,247.0,256.0,243.0
CTR9,50.0,91.0,80.0,235.0,229.0,206.0
PPM1F,60.0,92.0,101.0,227.0,220.0,260.0
GCC2,23.0,37.0,31.0,115.0,146.0,108.0
RALGPS1,3.0,3.0,5.0,10.0,19.0,12.0
MTFR1,121.0,186.0,128.0,475.0,507.0,498.0
TTC37,97.0,128.0,109.0,473.0,414.0,362.0
HS2ST1,260.0,441.0,342.0,1288.0,1025.0,1228.0
TTLL4,6.0,10.0,11.0,31.0,33.0,60.0
SOCS5,36.0,46.0,46.0,190.0,204.0,152.0
MDC1,22.0,30.0,30.0,77.0,74.0,102.0
IQCB1,362.0,683.0,623.0,1867.0,1833.0,1816.0
ZNF516,144.0,258.0,229.0,603.0,725.0,500.0
PDE4DIP,2.0,3.0,1.0,6.0,6.0,8.0
CEP135,44.0,53.0,56.0,198.0,243.0,166.0
LPIN2,67.0,97.0,126.0,330.0,376.0,421.0
MARF1,122.0,175.0,203.0,575.0,491.0,541.0
DZIP3,9.0,10.0,9.0,33.0,38.0,31.0
SAFB2,26.0,36.0,36.0,76.0,112.0,98.0
ZNF432,14.0,19.0,19.0,61.0,86.0,55.0
EIF5B,304.0,457.0,421.0,1054.0,1073.0,1155.0
IPO13,9.0,10.0,8.0,21.0,23.0,55.0
SDC3,2.0,1.0,2.0,6.0,7.0,11.0
SLC25A44,84.0,151.0,147.0,310.0,340.0,422.0
KIAA0040,2.0,5.0,7.0,10.0,16.0,13.0
TTI1,16.0,25.0,22.0,51.0,79.0,81.0
PPIP5K1,64.0,106.0,95.0,239.0,236.0,278.0
PHF14,101.0,140.0,114.0,558.0,447.0,422.0
FAM53B,57.0,84.0,92.0,180.0,255.0,382.0
DEPDC5,3.0,5.0,8.0,13.0,19.0,24.0
KDM4A,32.0,54.0,64.0,123.0,189.0,150.0
N4BP1,12.0,25.0,24.0,66.0,78.0,75.0
LRRC14,51.0,67.0,79.0,154.0,179.0,196.0
CLINT1,339.0,546.0,469.0,1587.0,1748.0,1385.0
VGLL4,81.0,123.0,135.0,341.0,458.0,445.0
GREB1,1.0,0.0,1.0,4.0,4.0,4.0
NUP93,30.0,39.0,42.0,72.0,115.0,95.0
BZW1,840.0,1399.0,1143.0,3849.0,3490.0,3813.0
UBE3C,111.0,176.0,153.0,347.0,380.0,517.0
PRORP,67.0,87.0,83.0,191.0,198.0,230.0
RAPGEF2,5.0,11.0,10.0,19.0,35.0,29.0
EMC2,112.0,141.0,130.0,408.0,480.0,395.0
EDEM1,602.0,959.0,973.0,3045.0,3483.0,2763.0
CROCC,0.0,0.0,1.0,1.0,2.0,0.0
TRAM2,59.0,88.0,107.0,273.0,265.0,261.0
PUM1,104.0,138.0,138.0,480.0,779.0,418.0
ESPL1,2.0,3.0,3.0,8.0,12.0,5.0
PPP6R2,25.0,27.0,33.0,53.0,65.0,95.0
CEP57,294.0,472.0,429.0,1877.0,1672.0,1323.0
KIAA0100,109.0,166.0,164.0,312.0,421.0,438.0
DHX34,6.0,7.0,5.0,20.0,19.0,19.0
ST18,0.0,0.0,0.0,1.0,1.0,1.0
ULK2,1.0,0.0,0.0,4.0,4.0,4.0
PCDHGA8,54.0,98.0,96.0,237.0,215.0,385.0
HERPUD1,174.0,245.0,219.0,641.0,2220.0,756.0
GARRE1,9.0,13.0,13.0,32.0,71.0,35.0
RUBCN,22.0,38.0,30.0,90.0,109.0,118.0
USP6NL,16.0,36.0,39.0,96.0,90.0,130.0
FAM131B,0.0,3.0,1.0,4.0,3.0,9.0
AQR,24.0,37.0,30.0,107.0,109.0,107.0
ECE2,13.0,27.0,23.0,43.0,73.0,73.0
ADAMTSL2,1.0,2.0,1.0,4.0,6.0,7.0
UTP14C,120.0,171.0,161.0,571.0,619.0,493.0
TMEM63A,7.0,5.0,8.0,20.0,29.0,24.0
ZNF646,4.0,5.0,6.0,10.0,24.0,26.0
RAB11FIP3,11.0,13.0,17.0,33.0,40.0,54.0
SECISBP2L,67.0,99.0,107.0,357.0,440.0,308.0
KIAA0408,0.0,1.0,0.0,0.0,1.0,1.0
DCAF1,31.0,47.0,45.0,127.0,147.0,141.0
CEP104,14.0,20.0,25.0,60.0,67.0,73.0
DOCK4,1.0,2.0,0.0,1.0,1.0,4.0
SART3,46.0,58.0,57.0,165.0,184.0,169.0
HDAC9,56.0,78.0,66.0,230.0,321.0,222.0
KNTC1,19.0,24.0,18.0,56.0,56.0,76.0
USP34,88.0,141.0,109.0,384.0,350.0,337.0
CCP110,116.0,136.0,161.0,534.0,712.0,474.0
SETD1A,6.0,14.0,13.0,20.0,33.0,47.0
LAPTM4A,124.0,237.0,196.0,654.0,544.0,554.0
IFT140,2.0,6.0,5.0,11.0,10.0,17.0
ARHGAP32,14.0,15.0,21.0,51.0,63.0,54.0
ACAP1,3.0,3.0,4.0,13.0,23.0,15.0
ZNF536,2.0,2.0,1.0,2.0,2.0,3.0
CLSTN3,6.0,15.0,10.0,17.0,22.0,45.0
TCAF1,13.0,11.0,13.0,37.0,43.0,33.0
SLK,164.0,273.0,214.0,826.0,785.0,639.0
PHACTR2,72.0,92.0,91.0,329.0,507.0,329.0
RIPOR2,0.0,0.0,1.0,1.0,1.0,2.0
ZSCAN12,35.0,45.0,45.0,168.0,195.0,155.0
STARD8,19.0,26.0,35.0,81.0,107.0,57.0
TBKBP1,11.0,18.0,14.0,33.0,42.0,129.0
KMT2B,8.0,10.0,10.0,25.0,26.0,28.0
HDAC4,49.0,83.0,79.0,210.0,265.0,288.0
TOX,0.0,0.0,0.0,1.0,2.0,1.0
MLEC,909.0,1388.0,1578.0,3508.0,3219.0,4354.0
LZTS3,10.0,12.0,13.0,18.0,24.0,35.0
KIAA0513,1.0,1.0,1.0,9.0,4.0,53.0
ZFYVE16,42.0,53.0,52.0,246.0,239.0,162.0
SUSD6,43.0,70.0,86.0,234.0,280.0,258.0
JADE3,27.0,48.0,40.0,152.0,140.0,148.0
PCLAF,1029.0,1615.0,1345.0,4199.0,4323.0,4223.0
RASSF2,553.0,921.0,836.0,2408.0,1746.0,2701.0
TMEM94,11.0,19.0,18.0,38.0,47.0,64.0
BCLAF1,1095.0,1857.0,1491.0,5921.0,5559.0,5255.0
EIF4A3,69.0,115.0,107.0,237.0,328.0,325.0
ATG13,179.0,307.0,322.0,637.0,763.0,897.0
TM9SF4,76.0,125.0,149.0,320.0,437.0,402.0
KIAA0232,103.0,116.0,144.0,368.0,304.0,385.0
TBC1D5,270.0,485.0,504.0,1341.0,1253.0,1408.0
PIEZO1,13.0,20.0,24.0,52.0,64.0,57.0
RNF144A,82.0,183.0,145.0,426.0,377.0,400.0
MATR3,1100.0,1543.0,1425.0,6006.0,5481.0,5115.0
RIMS3,9.0,23.0,23.0,71.0,47.0,76.0
SNX17,89.0,130.0,146.0,305.0,345.0,412.0
DHX38,11.0,21.0,15.0,34.0,46.0,53.0
KIAA0586,27.0,36.0,41.0,110.0,124.0,97.0
DLGAP5,33.0,79.0,55.0,163.0,164.0,162.0
MTSS1,50.0,72.0,80.0,219.0,177.0,199.0
SPCS2,177.0,255.0,231.0,882.0,756.0,787.0
BMS1,62.0,117.0,92.0,187.0,223.0,264.0
PTDSS1,869.0,1323.0,1251.0,3425.0,2799.0,3417.0
SERTAD2,52.0,78.0,84.0,241.0,350.0,374.0
CKAP5,105.0,141.0,142.0,387.0,509.0,399.0
MAML1,60.0,103.0,99.0,243.0,314.0,316.0
PHYHIP,0.0,2.0,2.0,3.0,11.0,6.0
TATDN2,85.0,142.0,148.0,304.0,327.0,393.0
IST1,266.0,443.0,461.0,1128.0,1172.0,1405.0
MRPL19,251.0,448.0,385.0,1247.0,965.0,1288.0
DAZAP2,2251.0,3563.0,3109.0,8488.0,7958.0,9573.0
TOMM20,1813.0,2899.0,2537.0,7988.0,7245.0,7619.0
SCRN1,1.0,1.0,1.0,5.0,4.0,3.0
SPOCK2,2.0,2.0,3.0,6.0,6.0,9.0
IP6K1,54.0,91.0,106.0,239.0,280.0,306.0
RNF40,68.0,105.0,121.0,209.0,318.0,338.0
CTIF,13.0,24.0,26.0,70.0,64.0,92.0
DELE1,108.0,170.0,176.0,391.0,402.0,429.0
EFCAB14,164.0,267.0,247.0,669.0,604.0,740.0
SFI1,4.0,3.0,5.0,8.0,14.0,9.0
GIT2,86.0,138.0,151.0,354.0,392.0,372.0
URB2,16.0,24.0,19.0,47.0,52.0,54.0
KEAP1,93.0,138.0,148.0,312.0,296.0,388.0
NUP58,763.0,1202.0,1013.0,3738.0,3919.0,3224.0
TSC22D2,17.0,20.0,20.0,69.0,78.0,41.0
CUL7,1.0,1.0,2.0,2.0,6.0,3.0
RB1CC1,150.0,187.0,189.0,831.0,965.0,732.0
ARHGAP11A,283.0,353.0,309.0,1116.0,1256.0,889.0
SPATA2,13.0,16.0,21.0,49.0,69.0,62.0
ARHGEF11,1.0,2.0,2.0,7.0,5.0,9.0
RGP1,2.0,4.0,6.0,9.0,8.0,14.0
ARHGEF17,2.0,3.0,2.0,3.0,8.0,9.0
DNAJC6,0.0,0.0,0.0,0.0,2.0,2.0
TRIM14,86.0,153.0,172.0,457.0,358.0,540.0
ZNF623,55.0,71.0,69.0,215.0,225.0,166.0
MELK,27.0,38.0,33.0,104.0,166.0,111.0
LCMT2,19.0,25.0,24.0,73.0,80.0,73.0
GINS1,203.0,300.0,249.0,730.0,607.0,828.0
ZEB2,601.0,884.0,775.0,2614.0,3625.0,2866.0
TESPA1,6.0,9.0,8.0,21.0,24.0,22.0
ZBTB24,43.0,48.0,59.0,171.0,142.0,135.0
PLEKHM1,25.0,41.0,50.0,118.0,148.0,121.0
HEPH,0.0,0.0,0.0,2.0,3.0,4.0
ELMO1,68.0,101.0,124.0,254.0,326.0,312.0
GAB2,195.0,280.0,363.0,728.0,1075.0,1077.0
C2CD5,87.0,153.0,128.0,459.0,448.0,348.0
ZNF518A,160.0,241.0,201.0,755.0,877.0,669.0
KIAA0753,33.0,36.0,29.0,97.0,159.0,101.0
EPM2AIP1,135.0,232.0,195.0,722.0,561.0,600.0
RUSC2,1.0,1.0,1.0,1.0,2.0,0.0
C2CD2L,9.0,12.0,14.0,25.0,40.0,30.0
FARP2,5.0,6.0,4.0,9.0,18.0,24.0
KIAA0319,0.0,0.0,0.0,0.0,0.0,0.0
CEP350,173.0,272.0,237.0,833.0,794.0,625.0
CEP170,166.0,237.0,217.0,791.0,1105.0,808.0
LRIG2,17.0,15.0,15.0,49.0,56.0,46.0
PSMD6,38.0,86.0,81.0,173.0,265.0,225.0
MED24,90.0,139.0,170.0,324.0,355.0,448.0
MAGI2,4.0,5.0,5.0,12.0,6.0,12.0
TRIM66,40.0,51.0,47.0,128.0,141.0,158.0
PJA2,617.0,1017.0,856.0,3847.0,3513.0,3041.0
TOMM70,358.0,548.0,476.0,1529.0,1411.0,1374.0
SETDB1,13.0,25.0,17.0,57.0,84.0,58.0
AREL1,69.0,128.0,113.0,284.0,323.0,342.0
SEC24D,64.0,100.0,92.0,338.0,374.0,272.0
FCHSD2,95.0,153.0,165.0,385.0,432.0,437.0
TLK1,49.0,95.0,79.0,314.0,319.0,234.0
URB1,29.0,33.0,40.0,81.0,79.0,96.0
ZC3H11A,418.0,667.0,634.0,2064.0,2343.0,1857.0
TOX4,175.0,293.0,267.0,752.0,774.0,774.0
DDX46,181.0,282.0,249.0,782.0,780.0,794.0
ZBTB39,21.0,39.0,43.0,94.0,118.0,118.0
TRANK1,3.0,3.0,5.0,5.0,6.0,11.0
TBC1D4,13.0,23.0,20.0,52.0,65.0,55.0
POM121,68.0,125.0,141.0,292.0,330.0,413.0
LRRC37A,3.0,3.0,3.0,10.0,14.0,12.0
OSBPL2,45.0,65.0,61.0,153.0,162.0,178.0
SMG7,151.0,243.0,281.0,690.0,733.0,725.0
ZBED4,72.0,103.0,98.0,275.0,255.0,285.0
NUAK1,5.0,3.0,6.0,6.0,15.0,13.0
TELO2,15.0,27.0,27.0,45.0,43.0,74.0
TECPR2,8.0,13.0,18.0,29.0,33.0,51.0
FIG4,11.0,14.0,10.0,32.0,52.0,53.0
WASHC5,35.0,74.0,66.0,193.0,168.0,206.0
UBAP2L,72.0,103.0,103.0,246.0,265.0,299.0
SV2B,27.0,46.0,30.0,119.0,121.0,124.0
SV2A,1.0,1.0,1.0,3.0,2.0,5.0
SRGAP3,9.0,15.0,26.0,48.0,62.0,70.0
MRC2,45.0,81.0,96.0,187.0,223.0,278.0
KLHL21,33.0,39.0,71.0,124.0,122.0,155.0
RBM19,35.0,39.0,57.0,136.0,123.0,143.0
SGSM2,15.0,20.0,28.0,44.0,46.0,82.0
SLC35E2A,78.0,124.0,134.0,371.0,322.0,400.0
AP5Z1,22.0,24.0,36.0,58.0,75.0,111.0
G3BP2,894.0,1421.0,1302.0,3937.0,2753.0,3608.0
DENND4B,45.0,69.0,64.0,166.0,180.0,205.0
RABGAP1L,61.0,94.0,84.0,273.0,290.0,276.0
TMCC2,0.0,0.0,0.0,0.0,1.0,0.0
ARHGAP44,68.0,114.0,122.0,281.0,304.0,388.0
SUPT7L,121.0,163.0,162.0,416.0,436.0,436.0
FAM20B,274.0,435.0,433.0,1288.0,1063.0,1235.0
NCAPD2,78.0,130.0,148.0,349.0,369.0,394.0
SEC16A,66.0,104.0,123.0,238.0,263.0,276.0
KBTBD11,131.0,242.0,210.0,743.0,558.0,749.0
RNF10,58.0,77.0,88.0,200.0,199.0,207.0
IQSEC1,23.0,41.0,49.0,111.0,125.0,156.0
ZBTB40,76.0,139.0,158.0,352.0,360.0,379.0
PAN2,38.0,57.0,53.0,129.0,134.0,145.0
ZBTB5,45.0,66.0,77.0,148.0,272.0,187.0
LPGAT1,45.0,57.0,57.0,192.0,159.0,171.0
MFN2,132.0,223.0,211.0,473.0,509.0,645.0
KIF14,115.0,158.0,156.0,536.0,517.0,486.0
JOSD1,148.0,236.0,282.0,616.0,580.0,665.0
HELZ,113.0,175.0,195.0,529.0,567.0,499.0
PUM3,76.0,121.0,108.0,242.0,450.0,269.0
MAFB,2.0,3.0,1.0,10.0,9.0,8.0
CD302,317.0,567.0,496.0,1804.0,1409.0,1629.0
DCLRE1A,14.0,17.0,11.0,41.0,55.0,46.0
ARHGAP25,16.0,22.0,32.0,54.0,72.0,44.0
RBM8A,299.0,453.0,434.0,1070.0,1098.0,1319.0
DLEC1,2.0,2.0,2.0,8.0,9.0,9.0
EXOG,39.0,57.0,57.0,125.0,124.0,141.0
XYLB,7.0,10.0,12.0,44.0,45.0,42.0
OXSR1,213.0,364.0,352.0,923.0,856.0,958.0
CRYZL1,31.0,42.0,35.0,122.0,129.0,113.0
WDR1,389.0,647.0,629.0,1368.0,1340.0,1682.0
AMMECR1,141.0,221.0,206.0,693.0,548.0,590.0
GOLGA5,45.0,71.0,63.0,170.0,273.0,196.0
HS3ST3B1,10.0,14.0,17.0,55.0,76.0,47.0
USP15,184.0,290.0,241.0,963.0,888.0,761.0
USP3,156.0,216.0,227.0,731.0,787.0,586.0
MVP,1.0,0.0,1.0,4.0,6.0,4.0
SLC23A2,189.0,329.0,347.0,856.0,832.0,1224.0
SLC23A1,1.0,2.0,1.0,12.0,9.0,7.0
TNFSF15,1.0,1.0,2.0,4.0,2.0,5.0
THRAP3,212.0,381.0,373.0,736.0,673.0,1010.0
MED12,4.0,9.0,8.0,21.0,22.0,28.0
MED13,156.0,229.0,200.0,743.0,787.0,568.0
NR1I3,8.0,11.0,14.0,29.0,24.0,41.0
NUP153,149.0,200.0,206.0,514.0,578.0,574.0
CCS,4.0,7.0,11.0,17.0,45.0,29.0
NR1D2,57.0,74.0,75.0,297.0,284.0,214.0
CLEC2B,0.0,0.0,1.0,1.0,2.0,2.0
RBX1,115.0,192.0,146.0,382.0,582.0,438.0
DOP1B,7.0,10.0,11.0,28.0,37.0,34.0
THOC1,29.0,38.0,31.0,99.0,162.0,85.0
REC8,2.0,6.0,3.0,5.0,10.0,17.0
RCE1,18.0,32.0,34.0,56.0,66.0,87.0
HNRNPDL,3389.0,5241.0,4471.0,13931.0,13933.0,13218.0
DMTF1,198.0,307.0,292.0,893.0,950.0,790.0
PPP4R1,201.0,362.0,350.0,1069.0,892.0,975.0
SLC12A6,229.0,367.0,312.0,963.0,941.0,965.0
PTBP3,1548.0,2403.0,2181.0,8178.0,6703.0,6629.0
KCNE2,1.0,1.0,1.0,3.0,4.0,4.0
DGCR2,33.0,52.0,61.0,120.0,145.0,201.0
CASP8AP2,12.0,17.0,10.0,51.0,61.0,40.0
SCO2,14.0,15.0,10.0,37.0,63.0,43.0
AKT3,55.0,91.0,96.0,251.0,276.0,257.0
MED6,137.0,220.0,187.0,488.0,490.0,549.0
NR2E3,1.0,1.0,0.0,1.0,1.0,3.0
NAALAD2,3.0,4.0,5.0,18.0,16.0,18.0
ACOT8,9.0,13.0,13.0,31.0,43.0,53.0
ABI1,220.0,298.0,283.0,1187.0,1128.0,970.0
GNPDA1,98.0,155.0,156.0,409.0,281.0,522.0
KCNE3,29.0,49.0,61.0,235.0,191.0,100.0
ZBTB33,515.0,802.0,744.0,3719.0,2162.0,2571.0
TANK,50.0,61.0,49.0,170.0,287.0,184.0
SRA1,155.0,260.0,232.0,555.0,645.0,692.0
HDAC6,28.0,35.0,39.0,78.0,91.0,98.0
HDAC5,8.0,9.0,8.0,19.0,33.0,28.0
PDCD6IP,340.0,488.0,430.0,1630.0,1454.0,1387.0
PDCD6,312.0,548.0,458.0,1253.0,1274.0,1272.0
BCL2L10,1.0,3.0,3.0,4.0,2.0,7.0
BCL2L11,56.0,95.0,97.0,363.0,375.0,319.0
SH2B3,177.0,291.0,300.0,878.0,1000.0,1802.0
GNE,82.0,133.0,125.0,271.0,439.0,393.0
FRAT1,18.0,31.0,37.0,55.0,100.0,84.0
TROAP,14.0,16.0,21.0,49.0,42.0,56.0
MED16,8.0,9.0,10.0,21.0,31.0,26.0
PIGK,165.0,213.0,198.0,788.0,737.0,667.0
CHAF1A,35.0,52.0,60.0,108.0,144.0,157.0
PARP2,3.0,8.0,9.0,19.0,29.0,22.0
PARP3,4.0,5.0,6.0,15.0,15.0,11.0
TOM1L1,41.0,49.0,53.0,175.0,149.0,175.0
HMGXB4,167.0,215.0,227.0,653.0,863.0,774.0
TOM1,16.0,27.0,25.0,58.0,82.0,70.0
SH2D3C,5.0,5.0,7.0,14.0,35.0,22.0
SH2D3A,2.0,2.0,1.0,4.0,9.0,10.0
RANBP9,251.0,354.0,278.0,1162.0,1157.0,1004.0
DNAJB6,219.0,383.0,364.0,976.0,798.0,957.0
SMC4,427.0,693.0,523.0,2286.0,1900.0,1699.0
GJC1,1.0,0.0,0.0,1.0,3.0,4.0
UBA2,700.0,969.0,862.0,3280.0,2988.0,2837.0
SAE1,445.0,760.0,740.0,1480.0,1531.0,2106.0
FARSB,866.0,1330.0,1197.0,3696.0,3568.0,3542.0
ABCC5,48.0,82.0,88.0,223.0,190.0,263.0
ABCB6,1.0,1.0,1.0,1.0,3.0,4.0
DNM1L,245.0,474.0,384.0,1363.0,1252.0,1306.0
ABCF2,80.0,127.0,113.0,260.0,287.0,343.0
NR1H3,5.0,3.0,2.0,15.0,18.0,17.0
COX17,17.0,24.0,20.0,38.0,47.0,60.0
SCAMP2,66.0,96.0,104.0,231.0,251.0,267.0
SCAMP3,41.0,43.0,49.0,87.0,118.0,141.0
IL18BP,23.0,30.0,29.0,80.0,69.0,95.0
RWDD2B,100.0,157.0,113.0,434.0,457.0,360.0
MUC12,1.0,0.0,0.0,1.0,1.0,4.0
DPP3,28.0,50.0,51.0,96.0,105.0,130.0
SNUPN,34.0,51.0,50.0,104.0,139.0,137.0
HUWE1,53.0,83.0,86.0,211.0,258.0,247.0
PTPRU,0.0,0.0,0.0,1.0,2.0,2.0
TSPAN32,5.0,7.0,7.0,18.0,21.0,25.0
TSSC4,10.0,11.0,12.0,23.0,46.0,48.0
ATP9A,1.0,3.0,1.0,4.0,5.0,31.0
PDCD7,58.0,79.0,76.0,233.0,256.0,226.0
PQBP1,13.0,13.0,17.0,36.0,67.0,61.0
CERT1,80.0,118.0,111.0,367.0,328.0,305.0
KCNK7,0.0,0.0,0.0,1.0,1.0,2.0
UST,4.0,7.0,7.0,14.0,22.0,18.0
ARPC5,1017.0,1687.0,1362.0,4997.0,4325.0,4532.0
ARPC4,450.0,730.0,741.0,1320.0,1488.0,2125.0
ARPC3,482.0,805.0,761.0,1681.0,1544.0,2053.0
ARPC1B,98.0,170.0,150.0,390.0,542.0,428.0
ACTR3,1368.0,2059.0,1726.0,6407.0,5211.0,5819.0
ACTR2,3651.0,6360.0,5598.0,20633.0,15678.0,17059.0
TSPAN5,0.0,0.0,0.0,1.0,1.0,1.0
TSPAN3,370.0,586.0,486.0,1588.0,1331.0,1689.0
TSPAN2,3.0,8.0,8.0,30.0,80.0,15.0
NUBP2,31.0,42.0,45.0,87.0,118.0,128.0
TSFM,103.0,169.0,146.0,356.0,344.0,410.0
PPIF,693.0,1439.0,1140.0,2482.0,2176.0,2675.0
CTDSP2,318.0,446.0,560.0,1296.0,1269.0,1469.0
ARPC2,1264.0,2062.0,1895.0,5385.0,7042.0,5703.0
SGK2,0.0,0.0,0.0,1.0,3.0,1.0
RAD50,107.0,170.0,170.0,479.0,425.0,464.0
KIF20A,30.0,42.0,42.0,116.0,99.0,103.0
PREB,236.0,383.0,369.0,812.0,838.0,1126.0
HIPK3,256.0,491.0,439.0,1659.0,1554.0,1339.0
FEM1B,198.0,283.0,292.0,861.0,992.0,731.0
ACTR1B,68.0,116.0,114.0,207.0,276.0,284.0
ACTR1A,168.0,221.0,239.0,455.0,469.0,628.0
ARL4C,45.0,113.0,63.0,136.0,289.0,276.0
ARL4A,128.0,189.0,181.0,520.0,731.0,827.0
RASGRP1,1.0,1.0,2.0,5.0,5.0,4.0
DNAL4,18.0,26.0,37.0,62.0,80.0,115.0
ZNF263,81.0,123.0,122.0,232.0,276.0,329.0
LRPPRC,222.0,387.0,321.0,977.0,1038.0,1058.0
FRY,13.0,21.0,21.0,58.0,68.0,61.0
PDIA6,761.0,1269.0,1176.0,3222.0,3217.0,3158.0
TRAP1,36.0,33.0,41.0,72.0,128.0,94.0
OPTN,22.0,30.0,30.0,86.0,92.0,84.0
BCAP31,114.0,206.0,202.0,422.0,595.0,634.0
NAMPT,323.0,541.0,533.0,2352.0,1910.0,1402.0
RBM12,253.0,349.0,315.0,991.0,736.0,884.0
YAF2,148.0,198.0,194.0,667.0,638.0,560.0
ARFRP1,36.0,43.0,50.0,107.0,118.0,195.0
TOB1,21.0,13.0,30.0,76.0,102.0,62.0
AKAP9,12.0,18.0,16.0,62.0,76.0,62.0
FAM13A,6.0,13.0,10.0,23.0,23.0,39.0
G3BP1,615.0,899.0,774.0,3077.0,2378.0,2730.0
SUGP2,141.0,213.0,209.0,491.0,471.0,591.0
EBI3,2.0,3.0,3.0,10.0,14.0,12.0
ADGRG2,1.0,1.0,1.0,4.0,1.0,2.0
MBNL2,0.0,0.0,0.0,0.0,0.0,0.0
10151,20.0,40.0,38.0,94.0,76.0,114.0
ABI2,124.0,205.0,224.0,592.0,527.0,573.0
CEBPZ,37.0,70.0,67.0,177.0,138.0,163.0
PLXNC1,61.0,85.0,83.0,259.0,195.0,254.0
TRIM28,66.0,100.0,95.0,208.0,282.0,275.0
RASA4,9.0,8.0,9.0,24.0,33.0,26.0
ATP6AP2,304.0,489.0,409.0,1388.0,1372.0,1227.0
FARP1,1.0,1.0,1.0,2.0,5.0,6.0
LPAR6,0.0,0.0,0.0,0.0,1.0,1.0
LPCAT3,77.0,115.0,143.0,273.0,254.0,373.0
WASF2,384.0,554.0,676.0,1595.0,1527.0,1942.0
CHST4,3.0,5.0,3.0,14.0,7.0,9.0
