#mp88-MV411-H3K27ac-r3 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp88-MV411-H3K27ac-r3_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp88.MV411.H3K27ac.r3.mLb.clN.sorted.bam
#Using cutoff of 7474.062 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp88.MV411.H3K27ac.r3.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
19_MV411_2_88_R1_peak_11281_lociStitched	chr11	46313190	46367079	19	18426	24966.7737	6310.4019	236	1
MV411_2_88_R1_peak_12068	chr11	65417160	65425432	1	8273	19841.2192	1185.3776	237	1
28_MV411_2_88_R1_peak_62056_lociStitched	chr7	157602372	157703500	28	20955	28164.148	9536.3704	238	1
21_MV411_2_88_R1_peak_6355_lociStitched	chr1	235041302	235104643	21	19845	25393.4069	6809.1575	239	1
13_MV411_2_88_R1_peak_32788_lociStitched	chr19	8485040	8519637	13	15628	24345.9089	5867.6512	240	1
14_MV411_2_88_R1_peak_64143_lociStitched	chr8	125401940	125463442	14	11280	28666.0822	10270.834	241	1
24_MV411_2_88_R1_peak_1758_lociStitched	chr1	24995784	25063093	24	15121	25732.2307	7410.7209	242	1
33_MV411_2_88_R1_peak_51110_lociStitched	chr4	1539211	1670718	33	12764	30877.8436	12729.8776	243	1
33_MV411_2_88_R1_peak_44433_lociStitched	chr21	45291867	45393082	33	16568	29463.6865	11336.08	244	1
8_MV411_2_88_R1_peak_43117_lociStitched	chr20	60034551	60061055	8	10797	21242.956	3116.8704	245	1
14_MV411_2_88_R1_peak_23867_lociStitched	chr16	29618485	29674651	14	10288	22488.8664	4409.031	246	1
10_MV411_2_88_R1_peak_67624_lociStitched	chr9	133105120	133153582	10	21924	23567.0706	5490.7446	247	1
16_MV411_2_88_R1_peak_31146_lociStitched	chr18	63057728	63110648	16	13201	25391.016	7371.756	248	1
23_MV411_2_88_R1_peak_56759_lociStitched	chr6	35032115	35088360	23	16914	24342.836	6372.5585	249	1
36_MV411_2_88_R1_peak_25620_lociStitched	chr16	88058100	88149446	36	18724	25786.9758	7892.2944	250	1
19_MV411_2_88_R1_peak_53587_lociStitched	chr5	67163019	67222949	19	17797	24481.405	6604.286	251	1
29_MV411_2_88_R1_peak_9095_lociStitched	chr10	103619080	103721040	29	13134	29497.028	11654.028	252	1
21_MV411_2_88_R1_peak_33386_lociStitched	chr19	16397951	16469268	21	12620	29696.3988	11874.2805	253	1
38_MV411_2_88_R1_peak_45158_lociStitched	chr22	23077933	23168706	38	13352	27812.8472	9994.1073	254	1
19_MV411_2_88_R1_peak_22730_lociStitched	chr16	1428339	1472661	19	9872	22945.4994	5234.4282	255	1
MV411_2_88_R1_peak_31930	chr19	2081726	2091479	1	9754	19209.5088	1543.8999	256	1
11_MV411_2_88_R1_peak_14308_lociStitched	chr12	6307729	6348758	11	13322	22656.2138	5001.4351	257	1
24_MV411_2_88_R1_peak_30564_lociStitched	chr18	9733040	9804053	24	19978	25245.1215	7662.3027	258	1
14_MV411_2_88_R1_peak_22746_lociStitched	chr16	1490334	1554657	14	13660	24314.094	6888.9933	259	1
23_MV411_2_88_R1_peak_19793_lociStitched	chr14	104679085	104745374	23	14217	25203.0778	7795.5864	260	1
37_MV411_2_88_R1_peak_56661_lociStitched	chr6	33824383	33931299	37	13976	29530.1992	12145.6576	261	1
25_MV411_2_88_R1_peak_3575_lociStitched	chr1	89666565	89725599	25	17923	23324.3334	5944.7238	262	1
19_MV411_2_88_R1_peak_59950_lociStitched	chr7	41861342	41893110	19	15022	21135.2504	3764.508	263	1
13_MV411_2_88_R1_peak_57989_lociStitched	chr6	135178342	135210190	13	13008	20516.4816	3245.3112	264	1
25_MV411_2_88_R1_peak_23271_lociStitched	chr16	11158373	11236949	25	13347	26315.1024	9067.6704	265	1
13_MV411_2_88_R1_peak_27392_lociStitched	chr17	29102795	29162600	13	14905	24502.1085	7272.288	266	1
16_MV411_2_88_R1_peak_15147_lociStitched	chr12	52172940	52208004	16	19843	21525.7896	4333.9104	267	1
29_MV411_2_88_R1_peak_30022_lociStitched	chr17	80817826	80892440	29	18099	25264.3004	8088.1576	268	1
13_MV411_2_88_R1_peak_37793_lociStitched	chr2	85390552	85456701	13	13776	24786.0303	7633.5946	269	1
12_MV411_2_88_R1_peak_46815_lociStitched	chr22	46061382	46081623	12	11616	19279.5525	2171.8593	270	1
26_MV411_2_88_R1_peak_50764_lociStitched	chr3	195027558	195125400	26	12395	27405.5442	10332.1152	271	1
37_MV411_2_88_R1_peak_387_lociStitched	chr1	2845482	2935363	37	14314	26389.0616	9320.6597	272	1
7_MV411_2_88_R1_peak_58685_lociStitched	chr6	169709853	169727609	7	9409	18485.7716	1441.7872	273	1
9_MV411_2_88_R1_peak_60527_lociStitched	chr7	74204113	74231828	9	15426	19891.0555	2898.989	274	1
17_MV411_2_88_R1_peak_4672_lociStitched	chr1	159907493	159951670	17	11914	22031.0699	5111.2789	275	1
18_MV411_2_88_R1_peak_64644_lociStitched	chr8	141205346	141246337	18	16801	24479.8252	7603.8305	276	1
22_MV411_2_88_R1_peak_51083_lociStitched	chr4	1191874	1246117	22	16249	22966.4862	6096.9132	277	1
10_MV411_2_88_R1_peak_17357_lociStitched	chr13	32107655	32126601	10	9354	20683.3482	3827.092	278	1
MV411_2_88_R1_peak_34364	chr19	39405860	39413876	1	8017	18397.5216	1543.8816	279	1
6_MV411_2_88_R1_peak_51776_lociStitched	chr4	15001264	15021811	6	6550	18625.8555	1793.7531	280	1
14_MV411_2_88_R1_peak_26706_lociStitched	chr17	9975976	10035835	14	14141	22722.4764	5908.0833	281	1
15_MV411_2_88_R1_peak_63023_lociStitched	chr8	37879176	37905090	15	13147	21036.9852	4265.4444	282	1
20_MV411_2_88_R1_peak_8622_lociStitched	chr10	88060873	88114488	20	13015	22738.1215	6004.88	283	1
20_MV411_2_88_R1_peak_25673_lociStitched	chr16	88376832	88444564	20	15974	24803.4584	8073.6544	284	1
14_MV411_2_88_R1_peak_22290_lociStitched	chr15	92801612	92853717	14	12607	22280.098	5590.8665	285	1
7_MV411_2_88_R1_peak_6517_lociStitched	chr1	244951472	244974825	7	10694	19093.4128	2440.3885	286	1
26_MV411_2_88_R1_peak_967_lociStitched	chr1	10628277	10723496	26	10833	26861.2799	10236.0425	287	1
7_MV411_2_88_R1_peak_59430_lociStitched	chr7	5527871	5558213	7	8187	19789.0524	3179.8416	288	1
14_MV411_2_88_R1_peak_4518_lociStitched	chr1	155961885	155994966	14	13639	20453.9823	3857.2446	289	1
21_MV411_2_88_R1_peak_36608_lociStitched	chr2	28336780	28393930	21	16437	23140.035	6606.54	290	1
23_MV411_2_88_R1_peak_21475_lociStitched	chr15	74384339	74429657	23	19329	22024.548	5501.6052	291	1
14_MV411_2_88_R1_peak_50375_lociStitched	chr3	171959342	171999768	14	15488	20880.029	4357.9228	292	1
19_MV411_2_88_R1_peak_34482_lociStitched	chr19	40802494	40846724	19	14064	22999.6	6492.964	293	1
28_MV411_2_88_R1_peak_8456_lociStitched	chr10	79375957	79436481	28	17545	23253.3208	6772.6356	294	1
14_MV411_2_88_R1_peak_8778_lociStitched	chr10	97332057	97372260	14	13155	20676.4029	4321.8225	295	1
9_MV411_2_88_R1_peak_57538_lociStitched	chr6	67882318	67899097	9	10754	17810.9085	1511.7879	296	1
24_MV411_2_88_R1_peak_2888_lociStitched	chr1	43761042	43815354	24	17988	21648.7632	5382.3192	297	1
18_MV411_2_88_R1_peak_9609_lociStitched	chr10	127996023	128065341	18	12306	23609.7108	7423.9578	298	1
17_MV411_2_88_R1_peak_1880_lociStitched	chr1	26534021	26583488	17	13902	22037.5485	5886.573	299	1
15_MV411_2_88_R1_peak_29369_lociStitched	chr17	75294407	75341960	15	12042	21313.2546	5178.5217	300	1
21_MV411_2_88_R1_peak_29608_lociStitched	chr17	77389390	77467883	21	15282	24772.3908	8775.5174	301	1
17_MV411_2_88_R1_peak_34195_lociStitched	chr19	37986261	38064230	17	10838	27967.4803	11976.0384	302	1
16_MV411_2_88_R1_peak_47138_lociStitched	chr22	50292665	50330531	16	18403	20262.0966	4294.0044	303	1
14_MV411_2_88_R1_peak_59938_lociStitched	chr7	41758568	41817708	14	12506	22644.706	6700.562	304	1
22_MV411_2_88_R1_peak_5293_lociStitched	chr1	201008385	201075337	22	13465	23875.0832	7933.812	305	1
8_MV411_2_88_R1_peak_6617_lociStitched	chr10	127714	143302	8	6384	17029.89	1133.2476	306	1
15_MV411_2_88_R1_peak_64285_lociStitched	chr8	129957941	130005329	15	15169	23438.1048	7544.1696	307	1
26_MV411_2_88_R1_peak_21766_lociStitched	chr15	77543099	77630126	26	11809	25759.992	9886.2672	308	1
MV411_2_88_R1_peak_16510	chr12	121799471	121805632	1	6162	16527.4986	679.5583	309	1
18_MV411_2_88_R1_peak_9662_lociStitched	chr10	131723768	131771871	18	15936	20934.4256	5118.1592	310	1
6_MV411_2_88_R1_peak_14513_lociStitched	chr12	11648046	11669192	6	7086	18052.3402	2273.195	311	1
25_MV411_2_88_R1_peak_56800_lociStitched	chr6	35358854	35436639	25	12793	24338.9265	8595.2425	312	1
17_MV411_2_88_R1_peak_49898_lociStitched	chr3	128840176	128866462	17	15531	18899.634	3164.8344	313	1
18_MV411_2_88_R1_peak_45316_lociStitched	chr22	24416275	24467710	18	17960	21777.579	6048.756	314	1
9_MV411_2_88_R1_peak_63880_lociStitched	chr8	102770563	102810852	9	7536	22332.1927	6635.5983	315	1
1_MV411_2_88_R1_peak_1903_lociStitched	chr1	26691606	26698179	1	6574	16335.8769	663.873	316	1
20_MV411_2_88_R1_peak_12793_lociStitched	chr11	73346941	73393198	20	13713	21162.5775	5560.0914	317	1
16_MV411_2_88_R1_peak_42641_lociStitched	chr20	48823188	48876287	16	13626	21903.3375	6324.0909	318	1
14_MV411_2_88_R1_peak_48279_lociStitched	chr3	46085558	46112387	14	13933	18624.6918	3082.6521	319	1
24_MV411_2_88_R1_peak_43261_lociStitched	chr20	62586148	62638445	24	17633	21269.1899	5768.3591	320	1
11_MV411_2_88_R1_peak_14791_lociStitched	chr12	31872763	31909140	11	13785	18843.286	3353.9594	321	1
14_MV411_2_88_R1_peak_29285_lociStitched	chr17	74512002	74561193	14	13943	21663.7164	6207.9042	322	1
9_MV411_2_88_R1_peak_47774_lociStitched	chr3	15793648	15811129	9	12537	17341.152	1887.948	323	1
7_MV411_2_88_R1_peak_32111_lociStitched	chr19	3363554	3409513	7	6752	22823.2394	7371.8236	324	1
11_MV411_2_88_R1_peak_65908_lociStitched	chr9	78010545	78035145	11	14948	16494.3	1072.56	325	1
25_MV411_2_88_R1_peak_25104_lociStitched	chr16	81455839	81519739	25	13086	22773.96	7367.67	326	1
24_MV411_2_88_R1_peak_41225_lociStitched	chr20	5634189	5691119	24	14525	21001.477	5596.219	327	1
1_MV411_2_88_R1_peak_56544_lociStitched	chr6	32967802	32971882	1	4081	15922.2	519.792	328	1
16_MV411_2_88_R1_peak_19262_lociStitched	chr14	95495117	95526788	16	13470	19059.6078	3667.5018	329	1
8_MV411_2_88_R1_peak_2985_lociStitched	chr1	44803482	44827489	8	9520	18122.8843	2765.6064	330	1
19_MV411_2_88_R1_peak_61063_lociStitched	chr7	101679234	101748000	19	11378	22569.0012	7220.43	331	1
8_MV411_2_88_R1_peak_24077_lociStitched	chr16	31112055	31142933	8	11639	19048.6382	3736.238	332	1
12_MV411_2_88_R1_peak_20085_lociStitched	chr15	28717085	28741241	12	12467	16293.222	987.9804	333	1
17_MV411_2_88_R1_peak_42684_lociStitched	chr20	49739044	49795271	17	14459	21518.0729	6241.197	334	1
18_MV411_2_88_R1_peak_26292_lociStitched	chr17	3886069	3930610	18	15950	20297.3337	5037.5871	335	1
13_MV411_2_88_R1_peak_24033_lociStitched	chr16	30926664	30966019	13	10991	19472.854	4226.727	336	1
27_MV411_2_88_R1_peak_10348_lociStitched	chr11	2508858	2588017	27	13705	23779.3636	8533.3402	337	1
16_MV411_2_88_R1_peak_46516_lociStitched	chr22	43113832	43171253	16	11004	22135.7955	6902.0042	338	1
18_MV411_2_88_R1_peak_59236_lociStitched	chr7	2478100	2544078	18	12373	22894.366	7686.437	339	1
3_MV411_2_88_R1_peak_26583_lociStitched	chr17	7834076	7845357	3	7802	16666.5494	1465.4019	340	1
10_MV411_2_88_R1_peak_34730_lociStitched	chr19	43535501	43593622	10	9793	24335.2627	9154.0575	341	1
8_MV411_2_88_R1_peak_28908_lociStitched	chr17	63665733	63706022	8	7117	20071.9798	4911.2291	342	1
15_MV411_2_88_R1_peak_36650_lociStitched	chr2	28598349	28650124	15	15057	21274.3475	6140.515	343	1
22_MV411_2_88_R1_peak_68065_lociStitched	chr9	136152248	136225992	22	13491	23494.8384	8421.5648	344	1
21_MV411_2_88_R1_peak_16614_lociStitched	chr12	123058425	123108439	21	15674	20605.768	5576.561	345	1
1_MV411_2_88_R1_peak_61168_lociStitched	chr7	105009789	105015754	1	5966	15692.1255	671.659	346	1
25_MV411_2_88_R1_peak_12900_lociStitched	chr11	75433927	75528607	25	12675	25970.724	10963.944	347	1
14_MV411_2_88_R1_peak_21578_lociStitched	chr15	75007982	75048799	14	12298	19730.9378	4751.0988	348	1
17_MV411_2_88_R1_peak_24273_lociStitched	chr16	50683158	50720419	17	18608	19196.8672	4240.3018	349	1
12_MV411_2_88_R1_peak_34812_lociStitched	chr19	44701123	44755039	12	12740	23900.9628	8950.056	350	1
20_MV411_2_88_R1_peak_66151_lociStitched	chr9	93898855	93966118	20	12356	22775.2518	7836.1395	351	1
28_MV411_2_88_R1_peak_23324_lociStitched	chr16	11383647	11477850	28	13729	25293.5055	10400.0112	352	1
24_MV411_2_88_R1_peak_66252_lociStitched	chr9	98080879	98146585	24	14603	21774.9684	6892.5594	353	1
3_MV411_2_88_R1_peak_14875_lociStitched	chr12	45726713	45734820	3	7323	15701.6376	822.0498	354	1
37_MV411_2_88_R1_peak_11647_lociStitched	chr11	61688741	61745550	37	15743	21354.5031	6476.226	355	1
14_MV411_2_88_R1_peak_38019_lociStitched	chr2	96861724	96907153	14	14729	20170.476	5374.2507	356	1
12_MV411_2_88_R1_peak_52716_lociStitched	chr4	180052221	180101919	12	10028	18552.2634	3762.1386	357	1
28_MV411_2_88_R1_peak_29197_lociStitched	chr17	73515301	73617393	28	10343	25451.5356	10668.614	358	1
4_MV411_2_88_R1_peak_4478_lociStitched	chr1	155178135	155195905	4	11209	16591.849	1830.31	359	1
11_MV411_2_88_R1_peak_53452_lociStitched	chr5	50430801	50449111	11	11694	16037.729	1312.827	360	1
13_MV411_2_88_R1_peak_46632_lociStitched	chr22	44160466	44218332	13	9467	20993.7848	6324.7538	361	1
12_MV411_2_88_R1_peak_29455_lociStitched	chr17	75825208	75875182	12	11804	20354.4102	5702.0334	362	1
21_MV411_2_88_R1_peak_44796_lociStitched	chr22	19726130	19788408	21	12965	21815.9834	7186.8812	363	1
11_MV411_2_88_R1_peak_6691_lociStitched	chr10	5282237	5305877	11	12615	16505.448	1910.112	364	1
17_MV411_2_88_R1_peak_59460_lociStitched	chr7	5661592	5698748	17	13816	18938.4132	4358.3988	365	1
3_MV411_2_88_R1_peak_39508_lociStitched	chr2	201115223	201137316	3	7391	17212.6563	2642.3228	366	1
13_MV411_2_88_R1_peak_63352_lociStitched	chr8	54231916	54288456	13	8223	22796.928	8237.878	367	1
15_MV411_2_88_R1_peak_49682_lociStitched	chr3	126465005	126513121	15	16010	19857.4732	5312.0064	368	1
20_MV411_2_88_R1_peak_25017_lociStitched	chr16	75038115	75114326	20	12030	22947.1321	8413.6944	369	1
27_MV411_2_88_R1_peak_43277_lociStitched	chr20	62652210	62698757	27	15729	20396.8954	5883.5408	370	1
MV411_2_88_R1_peak_4539	chr1	156120245	156130287	1	10043	15764.9358	1278.3466	371	1
24_MV411_2_88_R1_peak_24447_lociStitched	chr16	57020743	57070413	24	16192	19912.703	5433.898	372	1
1_MV411_2_88_R1_peak_66239_lociStitched	chr9	97982247	97985984	1	3738	14842.6166	364.7312	373	1
12_MV411_2_88_R1_peak_54386_lociStitched	chr5	139453940	139488839	12	14933	18346.4043	3880.7688	374	1
10_MV411_2_88_R1_peak_46740_lociStitched	chr22	45208403	45237222	10	13872	17867.78	3412.1696	375	1
15_MV411_2_88_R1_peak_34017_lociStitched	chr19	33387311	33413273	15	17178	18845.8158	4431.7134	376	1
18_MV411_2_88_R1_peak_18926_lociStitched	chr14	89328136	89371781	18	14862	18562.2185	4168.0975	377	1
12_MV411_2_88_R1_peak_63196_lociStitched	chr8	42785544	42805792	12	11292	17279.6432	2966.332	378	1
17_MV411_2_88_R1_peak_36902_lociStitched	chr2	42925808	42980230	17	11628	21132.0626	6840.8454	379	1
16_MV411_2_88_R1_peak_5419_lociStitched	chr1	203166953	203214385	16	14277	20030.5336	5744.0152	380	1
12_MV411_2_88_R1_peak_57225_lociStitched	chr6	42304460	42338387	12	12267	17943.9903	3674.2941	381	1
19_MV411_2_88_R1_peak_56044_lociStitched	chr6	15060969	15092427	19	13930	17581.8762	3318.819	382	1
22_MV411_2_88_R1_peak_51295_lociStitched	chr4	3195388	3269660	22	12371	22794.0768	8563.5616	383	1
12_MV411_2_88_R1_peak_28422_lociStitched	chr17	49711018	49757608	12	9712	19367.463	5138.877	384	1
22_MV411_2_88_R1_peak_56989_lociStitched	chr6	37615940	37665398	22	15133	20035.4358	5816.2608	385	1
MV411_2_88_R1_peak_30256	chr17	82212229	82220825	1	8597	15230.3928	1011.7492	386	1
17_MV411_2_88_R1_peak_41127_lociStitched	chr20	4036552	4090672	17	12381	20175.936	5958.612	387	1
MV411_2_88_R1_peak_33035	chr19	12788191	12794378	1	6188	15297.3575	1097.5738	388	1
19_MV411_2_88_R1_peak_8743_lociStitched	chr10	96645468	96717791	19	12944	22051.2827	7861.5101	389	1
7_MV411_2_88_R1_peak_17892_lociStitched	chr14	22836259	22854933	7	10181	16552.6336	2407.0786	390	1
13_MV411_2_88_R1_peak_64911_lociStitched	chr8	142654415	142684952	13	12813	19845.9963	5713.4727	391	1
21_MV411_2_88_R1_peak_46314_lociStitched	chr22	40403500	40440562	21	15120	18449.4636	4339.9602	392	1
9_MV411_2_88_R1_peak_47110_lociStitched	chr22	50151920	50194467	9	11931	18593.039	4492.9632	393	1
24_MV411_2_88_R1_peak_26951_lociStitched	chr17	17505199	17585135	24	9821	22422.048	8329.3312	394	1
5_MV411_2_88_R1_peak_35616_lociStitched	chr19	54372543	54388901	5	7875	16395.6234	2309.7496	395	1
13_MV411_2_88_R1_peak_58348_lociStitched	chr6	158021463	158068341	13	11606	19257.4824	5231.5848	396	1
13_MV411_2_88_R1_peak_55706_lociStitched	chr6	6694711	6726448	13	13199	17899.668	3919.5195	397	1
23_MV411_2_88_R1_peak_25991_lociStitched	chr17	267293	340443	23	13414	21725.55	7753.9	398	1
12_MV411_2_88_R1_peak_26501_lociStitched	chr17	7093958	7134471	12	15927	18101.2084	4132.326	399	1
10_MV411_2_88_R1_peak_15289_lociStitched	chr12	54395796	54429366	10	10883	17852.526	3907.548	400	1
19_MV411_2_88_R1_peak_60489_lociStitched	chr7	73869098	73925696	19	12662	19616.8668	5676.7794	401	1
15_MV411_2_88_R1_peak_20158_lociStitched	chr15	31339887	31377421	15	13362	18470.4814	4549.1208	402	1
4_MV411_2_88_R1_peak_7648_lociStitched	chr10	63515120	63529720	4	8092	15324.16	1441.02	403	1
8_MV411_2_88_R1_peak_12213_lociStitched	chr11	66312395	66340807	8	11686	17126.7536	3264.5388	404	1
20_MV411_2_88_R1_peak_11176_lociStitched	chr11	44559187	44629309	20	10573	22060.3812	8211.2862	405	1
15_MV411_2_88_R1_peak_13850_lociStitched	chr11	126311262	126364113	15	11561	19766.274	5919.312	406	1
12_MV411_2_88_R1_peak_9276_lociStitched	chr10	119113299	119149203	12	10669	17262.6432	3500.64	407	1
4_MV411_2_88_R1_peak_5355_lociStitched	chr1	202158631	202183286	4	8781	16321.61	2596.1715	408	1
11_MV411_2_88_R1_peak_33892_lociStitched	chr19	29662354	29692956	11	13672	18743.725	5052.3902	409	1
23_MV411_2_88_R1_peak_29180_lociStitched	chr17	73431459	73496433	23	11654	20765.6904	7075.6686	410	1
19_MV411_2_88_R1_peak_48935_lociStitched	chr3	52480688	52522724	19	14228	18836.3316	5162.0208	411	1
16_MV411_2_88_R1_peak_852_lociStitched	chr1	9062364	9094934	16	14379	17460.777	3810.69	412	1
11_MV411_2_88_R1_peak_47243_lociStitched	chr3	4731920	4776385	11	11089	18648.621	5006.759	413	1
15_MV411_2_88_R1_peak_40356_lociStitched	chr2	237661111	237704050	15	13286	18287.7201	4663.1754	414	1
10_MV411_2_88_R1_peak_31632_lociStitched	chr19	679612	703692	10	9481	17274.992	3681.832	415	1
23_MV411_2_88_R1_peak_21829_lociStitched	chr15	78037807	78084453	23	16671	18980.2574	5392.2776	416	1
23_MV411_2_88_R1_peak_25686_lociStitched	chr16	88460004	88511753	23	11592	19317.9017	5795.888	417	1
12_MV411_2_88_R1_peak_50432_lociStitched	chr3	177325166	177365576	12	10227	17529.858	4024.836	418	1
7_MV411_2_88_R1_peak_59505_lociStitched	chr7	6409582	6442179	7	11124	16927.6221	3448.7626	419	1
23_MV411_2_88_R1_peak_19464_lociStitched	chr14	100524228	100560020	23	17928	17631.1392	4162.6096	420	1
10_MV411_2_88_R1_peak_2019_lociStitched	chr1	27593743	27635788	10	12385	18457.755	4994.946	421	1
8_MV411_2_88_R1_peak_50700_lociStitched	chr3	190603904	190622961	8	9898	15064.5585	1602.6937	422	1
17_MV411_2_88_R1_peak_64374_lociStitched	chr8	133223018	133268467	17	9788	21624.6342	8208.0894	423	1
19_MV411_2_88_R1_peak_32549_lociStitched	chr19	6199062	6245090	19	10643	20790.8476	7438.1248	424	1
10_MV411_2_88_R1_peak_47262_lociStitched	chr3	4976304	5011973	10	6928	17171.0566	3827.2837	425	1
28_MV411_2_88_R1_peak_38693_lociStitched	chr2	127039880	127101605	28	10977	20159.385	6820.6125	426	1
19_MV411_2_88_R1_peak_54690_lociStitched	chr5	150115948	150163600	19	14745	19279.9992	5951.7348	427	1
5_MV411_2_88_R1_peak_57434_lociStitched	chr6	45419411	45446520	5	8235	15717.7982	2420.8337	428	1
26_MV411_2_88_R1_peak_41797_lociStitched	chr20	32496241	32544843	26	14399	18828.4148	5555.2086	429	1
21_MV411_2_88_R1_peak_8990_lociStitched	chr10	102581742	102634778	21	15287	19363.4436	6099.14	430	1
10_MV411_2_88_R1_peak_61344_lociStitched	chr7	128907368	128949101	10	10195	18208.1079	4995.4401	431	1
11_MV411_2_88_R1_peak_58930_lociStitched	chr7	900955	934832	11	13770	17063.8449	3875.5288	432	1
MV411_2_88_R1_peak_19930	chr14	105480805	105486803	1	5999	14065.31	900.2998	433	1
6_MV411_2_88_R1_peak_35254_lociStitched	chr19	48860354	48881713	6	6656	16510.507	3346.9553	434	1
MV411_2_88_R1_peak_59693	chr7	27163620	27174834	1	11215	14388.6834	1225.6902	435	1
7_MV411_2_88_R1_peak_40480_lociStitched	chr2	239204394	239230012	7	9455	15691.025	2533.6202	436	1
MV411_2_88_R1_peak_54198	chr5	135027025	135035810	1	8786	14032.2805	900.4625	437	1
12_MV411_2_88_R1_peak_68622_lociStitched	chrX	12947422	12978727	12	11503	14547.4335	1421.247	438	1
5_MV411_2_88_R1_peak_47830_lociStitched	chr3	17962912	17987853	5	10641	15907.3698	2793.392	439	1
5_MV411_2_88_R1_peak_34655_lociStitched	chr19	42195996	42209933	5	11374	15550.9046	2455.6994	440	1
14_MV411_2_88_R1_peak_43094_lociStitched	chr20	59706242	59754268	14	10219	18081.789	4989.9014	441	1
12_MV411_2_88_R1_peak_19234_lociStitched	chr14	94363506	94396376	12	14368	16901.754	3816.207	442	1
13_MV411_2_88_R1_peak_21198_lociStitched	chr15	69713987	69764655	13	11960	18757.2936	5679.8828	443	1
9_MV411_2_88_R1_peak_56021_lociStitched	chr6	14902518	14933608	9	9417	16434.174	3379.483	444	1
17_MV411_2_88_R1_peak_18981_lociStitched	chr14	90512459	90599661	17	8687	23012.6078	9958.4684	445	1
9_MV411_2_88_R1_peak_69163_lociStitched	chrX	107705857	107739677	9	10444	14650.824	1609.832	446	1
4_MV411_2_88_R1_peak_62336_lociStitched	chr8	9898245	9909621	4	10106	14800.176	1766.6928	447	1
25_MV411_2_88_R1_peak_25650_lociStitched	chr16	88289851	88355444	25	10842	20209.2033	7234.9079	448	1
18_MV411_2_88_R1_peak_24414_lociStitched	chr16	56870521	56917448	18	11393	18343.7643	5382.5269	449	1
25_MV411_2_88_R1_peak_44908_lociStitched	chr22	20124224	20195925	25	10003	20642.7179	7693.5173	450	1
2_MV411_2_88_R1_peak_61252_lociStitched	chr7	114082602	114089121	2	6195	13535.3997	589.9695	451	1
1_MV411_2_88_R1_peak_21141_lociStitched	chr15	68817123	68822171	1	5049	13448.3768	530.5448	452	1
9_MV411_2_88_R1_peak_4460_lociStitched	chr1	154999945	155031119	9	12843	16740.438	3828.1672	453	1
MV411_2_88_R1_peak_54239	chr5	135396112	135403883	1	7772	13832.38	920.8635	454	1
6_MV411_2_88_R1_peak_34979_lociStitched	chr19	45506523	45522370	6	8843	15512.6283	2689.2359	455	1
21_MV411_2_88_R1_peak_25852_lociStitched	chr16	89019761	89066966	21	15263	18244.7325	5428.575	456	1
15_MV411_2_88_R1_peak_31231_lociStitched	chr18	74374444	74424911	15	8781	19389.4214	6656.5973	457	1
18_MV411_2_88_R1_peak_41661_lociStitched	chr20	25287261	25329549	18	11554	17439.5712	4782.7728	458	1
7_MV411_2_88_R1_peak_31831_lociStitched	chr19	1646840	1672383	7	7503	16549.3097	3897.8618	459	1
23_MV411_2_88_R1_peak_25906_lociStitched	chr16	89240625	89332812	23	10286	22198.6296	9550.5732	460	1
18_MV411_2_88_R1_peak_24236_lociStitched	chr16	50588738	50637863	18	9742	18559.425	5914.65	461	1
16_MV411_2_88_R1_peak_9109_lociStitched	chr10	103754446	103797957	16	12074	17334.7824	4694.8369	462	1
16_MV411_2_88_R1_peak_41191_lociStitched	chr20	4959257	4995830	16	12742	16209.1536	3573.1821	463	1
13_MV411_2_88_R1_peak_31999_lociStitched	chr19	2315730	2361485	13	8737	20310.6445	7737.1705	464	1
7_MV411_2_88_R1_peak_1623_lociStitched	chr1	22018378	22043443	7	9661	15114.195	2549.1105	465	1
13_MV411_2_88_R1_peak_63741_lociStitched	chr8	96853175	96905525	13	10201	20908.59	8355.06	466	1
20_MV411_2_88_R1_peak_55483_lociStitched	chr5	180117421	180180714	20	13943	18905.6191	6360.9465	467	1
14_MV411_2_88_R1_peak_34850_lociStitched	chr19	44850746	44887182	14	10154	18316.3772	5796.9676	468	1
27_MV411_2_88_R1_peak_58852_lociStitched	chr7	423468	512982	27	9240	22065.201	9560.0952	469	1
21_MV411_2_88_R1_peak_59143_lociStitched	chr7	1986773	2020680	21	12111	15932.8993	3441.5605	470	1
16_MV411_2_88_R1_peak_32190_lociStitched	chr19	3804181	3851177	16	9643	20039.0944	7575.7552	471	1
16_MV411_2_88_R1_peak_24429_lociStitched	chr16	56949149	57004502	16	10262	18952.8672	6492.9069	472	1
2_MV411_2_88_R1_peak_12151_lociStitched	chr11	65856662	65871170	2	6195	14093.0712	1633.6008	473	1
10_MV411_2_88_R1_peak_13795_lociStitched	chr11	125069447	125089056	10	10951	14957.7452	2527.6001	474	1
13_MV411_2_88_R1_peak_27582_lociStitched	chr17	34220725	34253200	13	12641	16162.8075	3754.11	475	1
